,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5213.8,596.54,190.8,48.52,17.92,6067.580000000001
668,300.6,466.9,358.1,144.6,75.26,1345.4599999999996
62,67.6,538.02,474.3,160.72,68.36,1309.0
608,486.0,493.22,128.5,39.08,16.5,1163.3
235,,47.32,384.3,189.72,80.36,701.7
620,224.4,257.04,128.6,38.16,16.16,664.36
141,249.6,185.78,131.1,49.52,21.22,637.22
64,3.8,248.22,189.1,92.84,50.22,584.1800000000002
623,79.4,221.06,173.8,70.8,34.86,579.9200000000002
150,172.2,210.7,104.5,26.84,11.38,525.62
851,227.4,167.44,83.1,23.6,12.68,514.22
709,189.2,141.54,89.5,35.2,16.24,471.68
167,175.4,141.68,96.5,37.64,17.42,468.64
513,183.4,153.16,82.1,30.32,11.9,460.88
928,60.0,109.9,104.7,47.04,24.96,346.6
95,141.0,99.96,68.3,21.64,10.34,341.2399999999999
377,14.6,158.76,99.8,33.76,18.58,325.49999999999994
87,129.8,80.22,55.5,21.16,9.72,296.4000000000001
636,,122.78,101.2,38.6,18.82,281.40000000000003
1044,90.6,78.12,49.7,17.52,8.28,244.22000000000003
821,99.6,69.02,44.4,16.2,7.54,236.76
25,69.0,81.76,51.5,18.16,8.8,229.22
363,87.6,82.18,33.0,10.0,4.56,217.34
237,64.6,60.76,51.0,22.28,11.66,210.3
111,71.2,75.6,33.8,15.52,7.96,204.08000000000004
563,88.0,53.62,29.7,11.24,4.86,187.42
291,50.2,66.36,47.8,14.52,8.04,186.92
775,23.4,68.74,59.7,20.28,8.68,180.8
520,13.6,77.56,49.0,22.68,12.68,175.52
426,27.4,72.1,43.0,17.44,8.52,168.46
838,39.0,66.78,42.2,13.8,5.68,167.46000000000004
456,32.0,56.98,51.8,17.28,7.06,165.11999999999995
505,83.0,38.92,27.4,10.36,5.02,164.70000000000005
109,91.0,40.74,21.4,8.0,2.98,164.12
1,52.0,53.48,30.2,10.16,4.72,150.55999999999997
624,75.4,38.22,21.3,7.64,3.84,146.4
726,72.6,39.62,21.9,6.36,3.36,143.84000000000003
765,74.8,43.96,16.1,5.0,2.62,142.48
79,17.2,40.6,41.6,22.12,13.8,135.32000000000002
697,25.0,32.76,40.6,21.64,14.78,134.78
90,12.0,33.32,45.4,24.64,16.86,132.22
152,47.4,39.34,28.4,10.56,4.82,130.52
193,20.2,41.86,37.6,19.44,9.24,128.34
585,53.4,35.7,25.0,8.72,3.9,126.72
973,58.0,32.9,22.6,7.84,4.1,125.44
230,11.4,49.7,33.3,17.4,10.16,121.96
854,13.6,26.18,40.0,21.52,12.5,113.8
318,4.2,31.64,39.9,21.08,12.46,109.28
1009,7.0,28.42,36.2,21.48,14.94,108.04
815,2.6,33.74,41.3,19.12,9.94,106.7
388,15.0,39.34,30.5,13.4,6.34,104.58
208,33.8,31.36,20.0,9.68,4.66,99.5
351,27.8,43.26,17.7,5.84,2.64,97.24
1075,6.2,39.34,30.6,12.72,6.18,95.04000000000002
356,21.8,26.88,24.5,9.76,5.4,88.34000000000002
703,13.0,29.68,25.1,12.44,6.8,87.02
759,21.4,26.88,22.9,9.56,5.92,86.66000000000004
586,29.6,25.34,14.7,5.48,2.28,77.4
41,2.2,27.44,22.2,12.36,9.18,73.38
576,33.2,21.42,11.9,4.04,1.86,72.42000000000002
60,18.6,22.4,15.5,8.12,3.76,68.38000000000001
459,0.8,14.56,21.0,16.24,10.64,63.24
10,8.0,14.98,21.5,11.6,6.22,62.3
48,2.8,25.48,18.9,8.56,4.64,60.38
149,23.8,21.0,10.2,2.84,1.42,59.26000000000001
1051,15.8,15.96,14.2,6.8,4.02,56.78
144,5.8,17.22,19.2,7.88,4.52,54.62000000000001
253,16.6,16.8,13.0,4.0,2.82,53.22000000000001
810,16.8,19.74,8.4,3.88,1.56,50.38
614,16.8,18.62,10.5,2.44,1.2,49.56
1046,2.6,20.72,15.4,6.64,3.52,48.88
829,11.0,17.08,13.4,4.48,1.7,47.66
735,17.8,15.68,8.7,3.0,1.34,46.52000000000001
415,10.2,13.58,13.2,5.96,2.0,44.94000000000001
321,17.0,14.7,8.0,3.44,1.74,44.88
782,9.4,23.94,7.0,2.72,1.0,44.06
756,7.2,12.74,13.2,6.48,4.44,44.06
1019,7.4,15.68,12.4,4.52,2.22,42.22
277,9.4,12.88,11.8,4.76,3.02,41.86
1080,8.2,14.98,11.9,3.6,1.94,40.62
327,0.2,8.4,18.2,8.64,4.96,40.4
956,10.8,10.78,9.9,4.12,2.46,38.06
1004,6.0,11.2,11.4,5.2,3.26,37.06
416,12.2,12.74,8.0,2.48,1.14,36.56
612,1.8,9.52,13.1,6.72,3.42,34.56
