,0,1,2,3,4
680,358.6,27.44,7.5,1.6,0.66
552,229.2,69.72,36.5,11.48,5.4
468,182.8,108.08,73.5,25.32,12.1
111,172.6,95.9,52.0,20.08,9.68
151,158.6,45.5,24.1,9.08,3.26
35,142.4,80.5,39.0,12.6,5.08
307,135.8,56.28,37.9,11.96,4.64
440,135.2,62.02,33.9,11.88,5.24
759,121.6,57.68,32.0,11.52,5.24
104,120.0,61.32,36.0,13.72,5.72
163,116.6,40.88,23.7,7.0,3.26
112,116.4,56.7,39.1,12.56,4.84
628,115.4,62.16,41.1,14.0,6.76
394,113.0,78.26,51.7,17.56,7.98
500,112.0,52.64,31.8,12.0,4.36
663,109.6,60.48,40.9,14.6,6.28
153,108.6,62.44,39.2,13.88,5.66
454,104.0,53.06,38.0,13.0,5.16
23,103.0,53.76,17.5,4.96,2.14
150,98.4,59.64,39.0,12.48,6.32
238,96.4,74.48,49.9,18.12,8.3
487,93.0,68.74,52.1,20.4,9.84
580,86.4,53.2,30.8,11.36,5.42
31,86.0,78.26,65.3,27.28,14.5
146,83.0,42.84,22.4,6.64,2.62
20,82.0,34.16,16.6,4.92,1.88
499,79.2,74.9,54.5,21.0,8.9
665,78.4,48.58,28.2,9.64,4.7
478,78.4,71.96,56.5,24.48,11.86
445,77.2,52.36,32.5,11.8,5.58
675,76.8,25.06,10.4,3.96,1.58
240,73.8,52.78,36.9,14.8,6.48
166,73.2,52.5,32.8,9.96,5.06
100,72.2,61.18,30.2,10.08,4.42
217,71.8,48.3,34.9,13.68,7.08
729,70.8,28.0,15.5,4.32,1.96
94,70.0,18.48,13.5,3.48,1.36
194,69.2,39.62,24.7,8.76,3.72
385,69.0,45.36,32.6,12.32,5.94
190,68.8,62.02,46.5,16.16,7.72
84,68.0,48.72,38.4,14.6,6.62
195,67.4,22.82,10.7,4.32,1.38
109,67.2,48.16,33.0,13.32,6.74
345,66.6,24.5,15.1,5.8,2.62
121,66.4,46.06,23.6,9.44,3.78
682,64.2,47.46,35.1,15.48,6.04
572,62.4,41.58,21.0,7.64,3.76
433,61.2,44.52,39.4,14.6,7.92
365,61.2,24.36,15.2,5.12,2.42
299,60.2,35.7,21.9,6.72,3.08
290,60.0,29.4,13.0,4.52,1.98
113,58.6,78.68,21.7,5.12,2.34
503,57.6,34.72,17.0,6.6,2.78
329,57.2,22.82,14.3,4.8,1.48
459,56.8,34.16,22.4,6.76,2.68
327,56.8,21.28,11.4,3.44,1.98
479,56.6,39.2,28.2,11.56,5.84
460,56.6,39.06,27.2,10.48,5.58
335,56.2,41.44,32.2,13.64,5.88
687,54.0,28.28,17.0,6.0,2.74
362,52.6,12.46,5.7,1.44,0.72
274,52.0,14.0,7.2,2.92,0.96
244,51.8,38.5,24.3,9.64,5.18
97,51.2,41.58,29.2,12.68,5.96
643,51.0,22.82,17.5,7.16,3.58
107,51.0,46.9,35.9,13.76,6.82
306,51.0,30.8,18.4,6.76,2.84
551,49.2,32.76,19.3,7.52,2.8
758,49.0,40.74,32.3,11.0,5.94
152,48.6,35.7,23.6,9.12,4.44
157,47.2,15.68,9.3,3.28,1.18
34,46.8,17.08,11.5,3.8,1.74
746,46.2,30.24,20.7,7.96,4.28
40,45.8,35.7,29.4,13.76,6.62
693,44.6,28.98,18.2,6.44,2.66
670,43.6,46.2,36.5,15.52,7.48
416,43.2,40.32,32.9,12.6,6.04
547,43.2,27.16,13.7,5.76,2.54
760,43.0,38.92,30.8,11.2,5.9
371,41.6,20.44,16.7,5.96,2.38
462,41.2,16.94,10.3,3.64,1.74
417,40.8,22.54,12.9,4.76,2.22
625,40.8,21.42,15.4,5.32,2.8
704,40.8,50.54,44.4,19.72,11.0
727,40.6,25.62,20.5,7.36,3.06
518,39.8,30.52,19.4,7.32,4.0
230,39.6,34.72,26.9,12.08,5.84
343,39.2,22.82,15.2,6.4,3.42
271,39.2,11.2,7.3,2.52,0.92
43,38.6,46.48,31.2,14.8,8.32
377,36.6,14.14,9.3,2.88,1.26
637,36.4,20.3,12.3,4.04,1.7
689,36.0,28.84,21.9,7.88,4.28
210,35.6,35.42,30.2,12.92,6.0
616,35.6,37.1,28.0,9.96,4.38
225,35.2,33.46,20.2,6.88,3.28
82,34.8,10.92,6.8,2.08,1.26
223,34.6,27.02,15.0,5.04,2.5
263,33.2,29.82,24.2,9.0,4.66
623,32.8,17.64,26.6,7.92,3.06
52,32.6,25.48,20.7,7.16,3.74
173,32.4,28.28,23.6,10.56,4.88
309,30.8,14.56,11.2,3.72,1.26
585,30.8,18.2,12.8,4.92,2.64
80,29.6,26.74,19.7,8.64,4.44
45,29.2,14.56,9.3,3.6,1.34
581,27.8,20.58,13.8,6.92,3.8
183,27.6,38.08,23.6,9.8,4.04
511,27.4,21.28,14.8,5.24,2.26
359,27.4,13.44,9.6,4.08,1.58
