,0,1,2,3,4
680,380.4,30.66,10.1,1.68,0.62
552,241.2,71.54,37.6,11.28,5.32
111,189.8,92.26,60.5,18.92,7.72
468,173.0,117.6,70.4,27.84,12.52
35,147.0,84.7,42.3,13.28,6.28
663,140.2,71.96,46.0,18.04,7.92
307,139.8,52.22,35.8,10.16,5.08
151,133.8,42.7,20.5,7.8,3.14
440,131.4,61.74,36.0,13.32,5.34
394,128.6,87.22,53.7,18.12,8.5
112,126.0,56.7,32.9,11.24,5.2
163,124.4,45.92,21.7,6.96,3.52
628,123.0,58.66,37.0,14.72,6.42
759,120.6,55.86,35.9,10.16,5.24
104,113.6,70.7,39.8,14.28,6.4
500,111.4,44.38,27.8,10.52,4.92
153,108.0,59.36,34.1,12.6,5.56
454,107.6,61.88,38.4,13.0,6.76
23,106.0,59.08,21.8,6.24,1.98
150,103.6,56.56,35.4,14.64,6.36
487,96.4,77.28,52.9,19.48,9.82
146,87.8,48.3,22.1,7.08,3.22
20,86.0,31.22,13.3,5.08,1.92
580,85.6,54.6,30.9,10.8,4.92
665,85.0,45.36,25.0,9.88,4.34
31,84.8,75.6,67.0,26.72,13.08
238,83.2,80.22,49.0,17.52,7.66
240,81.4,52.08,36.4,16.16,6.98
499,74.0,69.3,53.7,20.84,10.2
445,73.6,51.38,35.2,11.16,5.04
217,72.6,49.7,33.4,13.8,7.28
478,72.6,63.84,54.5,23.2,11.22
195,72.0,27.02,12.1,4.24,1.58
166,70.0,55.16,32.6,11.48,4.84
572,69.4,42.14,26.0,7.52,3.14
190,69.0,58.24,49.7,17.48,8.62
327,68.8,20.16,9.1,3.08,1.22
675,68.6,19.04,11.2,3.32,1.42
100,68.4,68.6,32.9,10.24,4.1
84,66.6,51.38,35.9,13.6,6.88
194,66.2,37.38,21.9,7.92,3.42
299,65.6,35.84,22.7,7.52,3.44
385,64.2,41.58,34.2,14.32,6.56
113,63.6,82.46,26.2,6.44,2.76
433,63.6,42.7,36.1,14.48,6.96
94,62.6,20.72,10.2,3.44,1.96
459,61.4,30.8,21.9,6.68,2.56
109,59.6,47.18,33.5,14.36,6.6
345,59.4,28.56,19.4,5.68,2.58
121,59.0,35.14,22.0,8.48,3.34
682,58.6,47.74,34.4,13.44,6.18
687,58.0,27.86,17.1,5.88,3.08
729,57.8,25.34,14.1,4.32,1.76
365,55.8,24.22,15.2,5.6,2.86
460,55.6,35.0,30.8,10.56,5.12
479,55.2,39.62,26.7,10.96,5.36
157,55.0,17.08,9.5,2.72,1.16
643,54.0,27.16,17.9,7.32,3.24
670,53.6,53.2,39.4,17.56,8.34
40,53.2,36.96,34.6,12.52,6.74
290,52.6,28.56,14.5,4.0,2.12
329,52.0,23.94,17.3,5.48,2.22
107,51.4,43.54,35.3,13.64,6.72
274,51.2,15.68,9.0,2.52,1.22
362,51.0,12.88,5.8,1.52,0.76
335,50.8,42.84,30.5,10.6,5.86
244,50.4,37.66,26.8,10.72,5.56
758,48.6,39.76,28.4,10.56,5.56
503,48.6,28.0,18.5,4.92,3.26
306,48.4,34.02,19.3,6.92,2.82
97,48.0,42.98,33.7,12.44,6.4
551,47.4,31.36,16.5,6.6,3.02
746,46.0,28.56,21.4,9.04,4.12
693,45.8,28.14,18.2,5.32,2.84
704,44.4,53.06,46.6,20.04,10.82
271,44.2,17.5,7.3,2.76,1.1
760,43.6,39.06,29.2,11.84,6.26
547,43.2,25.2,16.2,5.32,2.58
152,42.6,36.54,23.3,8.08,4.02
223,42.4,23.38,16.1,5.52,2.38
518,42.2,30.1,21.7,8.72,4.46
616,42.2,34.72,28.1,10.28,4.52
43,41.8,42.14,34.7,15.2,7.3
416,41.2,42.42,31.5,12.56,6.12
34,40.2,16.24,9.7,3.6,1.64
263,39.8,30.24,23.0,9.2,4.58
462,39.4,19.18,9.5,3.2,1.64
82,39.0,10.08,10.0,3.0,1.04
637,37.6,17.22,9.9,4.32,2.0
230,37.4,38.08,25.3,10.8,5.76
625,37.2,19.88,15.4,5.6,2.34
727,37.2,29.12,18.0,7.4,3.48
173,37.0,30.66,21.0,9.32,5.08
371,36.4,21.14,16.2,4.96,2.74
585,35.8,18.34,14.4,5.32,2.72
210,35.4,28.42,29.4,12.48,5.6
52,35.0,25.76,18.8,7.52,4.08
309,33.0,17.78,12.2,4.28,1.76
689,32.6,27.44,21.6,8.04,3.94
623,32.6,19.6,28.5,7.92,3.22
359,32.2,16.24,9.3,3.84,1.64
80,32.0,23.8,18.0,8.36,4.24
765,32.0,19.18,14.6,5.76,2.5
319,31.8,18.48,11.0,4.08,1.94
305,31.2,17.78,12.7,3.92,2.04
511,30.6,23.52,13.2,4.92,2.54
522,30.2,11.06,6.0,1.36,0.54
349,29.4,16.24,11.1,4.12,1.74
569,29.4,18.62,15.7,6.72,2.92
377,28.8,14.14,9.1,3.36,1.38
501,28.6,18.9,12.1,5.08,2.8
343,28.0,25.06,16.9,7.08,3.0
325,27.8,23.38,17.8,7.96,3.46
731,27.6,13.58,9.9,3.12,1.72
425,27.2,24.92,16.0,6.28,3.32
363,26.8,15.68,9.0,3.4,1.56
409,26.8,26.88,19.3,8.12,3.54
45,26.6,20.16,10.5,3.28,1.22
183,26.4,32.9,24.1,9.8,4.44
288,25.6,25.9,16.9,7.6,3.36
269,25.2,24.08,16.8,7.8,3.62
72,24.6,20.72,15.7,6.44,3.42
101,24.6,34.86,34.1,15.72,9.5
123,24.4,15.54,11.4,4.44,1.9
712,24.0,10.5,6.5,2.96,1.12
96,23.8,14.0,9.0,2.76,1.72
225,23.8,30.38,19.5,6.8,3.04
252,23.6,4.76,1.8,1.08,0.44
29,23.2,19.46,12.4,4.32,2.76
373,23.0,10.22,7.6,2.48,1.24
465,22.8,29.26,27.1,9.2,4.3
555,21.8,24.78,20.8,9.64,4.3
379,21.0,10.36,7.7,3.68,1.74
589,21.0,13.86,11.1,5.36,2.46
695,20.6,14.98,8.0,3.28,1.62
664,20.0,10.78,6.2,1.36,0.62
456,20.0,12.46,7.6,3.96,1.6
89,20.0,23.1,17.6,7.28,3.84
489,19.6,10.64,5.3,1.36,0.84
118,19.6,16.1,13.8,6.92,3.48
424,19.4,10.5,7.9,2.56,1.4
594,19.2,7.7,3.9,1.72,0.74
581,19.0,16.1,13.0,6.6,2.96
259,18.4,27.72,18.3,8.2,3.6
364,18.4,39.62,12.8,4.52,1.72
302,18.2,16.1,12.0,3.48,1.74
9,18.2,7.7,8.7,2.88,1.36
436,18.2,21.84,14.9,6.8,2.96
90,17.8,17.5,16.4,6.44,2.96
360,17.6,21.14,15.9,7.32,3.76
761,17.6,12.04,5.5,1.72,0.8
131,17.6,17.36,16.4,9.16,4.92
369,17.6,14.84,10.9,5.8,2.8
667,17.4,38.64,37.8,19.04,10.32
308,17.4,18.34,10.6,4.28,2.24
496,16.8,14.14,11.0,4.48,1.98
629,16.6,19.88,16.7,7.48,3.98
181,16.2,10.5,6.2,2.08,1.18
634,16.2,13.44,11.0,4.56,2.16
698,16.2,17.92,15.1,7.08,3.48
233,16.2,19.46,18.1,7.52,3.8
255,16.0,18.9,16.5,6.48,2.82
535,16.0,30.38,32.0,12.64,6.9
133,15.6,15.68,11.6,5.0,2.48
655,15.4,13.44,10.7,5.52,2.0
762,15.4,13.3,8.0,4.12,2.06
715,15.4,4.48,3.3,1.8,0.84
11,15.2,10.36,8.9,3.48,1.94
189,15.0,13.44,9.0,3.92,1.66
139,14.8,21.42,15.5,6.72,3.16
414,14.6,19.32,21.3,9.92,5.04
633,14.4,12.46,8.5,4.04,1.96
615,14.2,6.16,2.9,1.04,0.62
563,14.2,15.4,10.4,4.12,1.74
714,14.0,4.48,1.6,0.6,0.28
402,14.0,3.78,2.0,0.68,0.18
486,13.8,13.16,8.4,3.16,1.44
421,13.8,13.72,14.0,5.36,2.68
21,13.8,7.42,5.7,2.04,1.0
592,13.8,20.02,16.9,8.56,4.34
105,13.8,15.54,9.6,4.0,2.44
543,13.6,16.38,16.9,7.56,4.06
26,13.6,9.94,7.9,2.76,1.38
753,13.4,37.38,26.0,7.88,3.34
723,13.2,10.08,4.9,2.36,1.06
688,12.8,14.84,15.7,7.32,3.86
317,12.6,6.02,4.3,1.52,0.8
519,12.6,9.52,8.4,5.16,2.18
284,12.6,6.58,5.1,1.4,1.08
264,12.6,12.74,12.7,5.8,3.14
750,12.2,4.76,2.5,0.88,0.34
273,12.2,14.14,14.3,5.28,3.08
208,11.8,7.56,5.5,1.8,0.72
526,11.6,9.38,7.8,3.72,2.04
466,11.6,21.98,23.0,10.92,7.28
726,11.2,11.2,10.8,4.88,2.18
650,11.0,9.66,6.9,3.16,1.46
701,11.0,4.62,5.2,1.72,0.52
407,11.0,13.16,11.8,4.64,2.42
388,10.4,1.96,0.9,0.16,0.14
398,10.4,2.1,1.7,1.12,0.24
136,10.2,11.34,11.4,5.12,3.08
258,10.2,5.18,3.2,0.72,0.48
39,10.0,11.62,12.8,5.76,2.82
16,10.0,12.74,12.6,4.56,2.54
110,9.8,16.24,15.2,7.88,4.22
74,9.6,14.42,18.1,8.48,4.82
406,9.4,5.46,1.2,0.76,0.34
484,9.4,6.72,3.2,1.6,0.64
254,9.2,26.18,21.8,10.2,5.06
613,9.2,14.0,7.3,2.8,1.26
648,9.0,5.74,3.5,1.76,0.84
46,9.0,7.42,5.9,2.84,1.68
638,8.8,9.38,8.6,3.08,1.76
3,8.4,7.0,3.3,1.48,0.82
671,8.2,5.18,5.4,1.68,0.56
129,8.2,6.3,5.4,2.8,1.44
293,8.2,20.16,16.8,6.2,3.7
348,8.2,19.6,25.6,13.36,6.7
662,8.0,10.5,8.7,3.24,1.58
455,8.0,11.9,8.3,3.6,2.08
380,8.0,0.42,0.2,0.04,
676,8.0,5.88,2.6,0.96,0.68
