,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
1014,100.2,46.466,22.13,6.028,2.242,177.06599999999997
1091,45.58,51.576,44.24,17.336,8.128,166.86
906,66.78,49.196,32.77,11.608,5.338,165.692
807,97.52,38.654,20.38,5.892,2.37,164.816
55,76.44,47.95,27.0,8.472,3.716,163.578
544,104.12,33.964,15.61,4.868,1.776,160.33800000000002
50,86.1,38.808,21.65,7.064,2.956,156.57799999999997
605,77.76,48.972,21.26,5.328,1.836,155.156
711,81.08,39.214,23.29,7.8,3.332,154.716
866,81.42,40.796,20.92,6.856,2.73,152.722
652,78.06,41.118,21.29,6.46,2.59,149.518
532,57.16,43.498,29.63,10.576,4.878,145.74199999999996
227,65.22,42.882,25.35,7.82,3.01,144.28199999999998
898,77.9,35.994,18.77,4.632,1.552,138.848
96,59.92,47.81,23.59,5.568,1.616,138.50400000000002
73,40.54,43.064,33.77,13.204,5.812,136.39000000000001
525,71.86,36.33,19.0,6.452,2.478,136.12
325,36.48,46.13,34.25,12.544,5.3,134.704
986,97.16,23.45,9.54,2.484,0.894,133.52800000000002
68,86.28,28.812,12.83,3.748,1.408,133.07799999999997
628,28.7,42.378,37.99,15.312,7.298,131.678
480,51.96,40.474,23.85,7.056,2.51,125.85
873,49.16,36.092,25.85,9.94,4.692,125.73400000000001
343,54.68,31.794,25.49,9.52,4.178,125.66199999999999
1057,48.54,40.264,25.19,8.284,3.282,125.56
35,69.8,29.638,14.72,4.336,1.61,120.104
113,45.62,32.83,24.83,9.252,4.246,116.77799999999998
916,39.1,33.474,26.8,10.552,5.244,115.16999999999999
948,57.98,33.418,16.58,4.956,1.794,114.728
1074,38.16,34.65,25.56,9.368,4.474,112.212
645,52.58,30.87,18.61,6.348,2.922,111.33
667,62.88,25.858,13.76,5.004,2.234,109.736
855,68.86,25.074,11.49,2.92,1.0,109.344
892,76.18,23.94,6.3,1.176,0.244,107.84
234,51.06,29.68,18.12,6.236,2.736,107.83200000000002
682,36.42,33.712,24.42,8.376,3.728,106.656
727,27.58,39.956,26.85,8.128,3.372,105.886
265,43.06,36.274,16.85,5.0,1.676,102.86
621,29.94,35.056,25.55,8.62,3.606,102.77199999999999
257,46.6,27.678,18.53,6.34,3.138,102.28600000000002
626,59.46,23.478,12.87,4.104,1.748,101.66000000000001
199,51.7,28.728,14.4,4.588,1.858,101.274
419,27.42,31.822,25.52,10.996,5.44,101.198
344,53.02,25.27,14.82,5.236,2.232,100.57800000000002
1046,44.46,27.79,18.57,6.396,3.116,100.332
117,,60.27,27.72,8.66,3.532,100.182
559,26.16,34.37,24.87,9.888,4.662,99.95000000000002
841,28.82,33.712,24.07,8.944,4.316,99.86200000000001
827,46.36,26.558,17.04,6.084,2.646,98.688
18,46.5,27.468,16.29,5.804,2.622,98.68400000000001
69,33.9,35.714,19.86,5.936,2.516,97.926
830,52.68,24.878,12.87,4.512,1.91,96.85
366,60.82,21.168,10.17,2.988,1.178,96.324
871,58.58,20.846,10.97,3.768,1.446,95.61
340,37.5,27.412,19.46,6.968,3.396,94.73600000000002
1061,45.78,25.298,14.85,5.264,2.362,93.55399999999999
76,43.78,24.15,16.27,5.64,2.754,92.59400000000001
1067,28.36,26.782,23.05,9.112,4.622,91.92599999999999
80,45.76,23.436,14.61,5.132,2.304,91.242
495,23.88,27.72,23.47,10.392,4.786,90.24799999999999
32,54.5,18.466,11.21,3.416,1.506,89.09800000000001
632,50.62,20.846,11.49,4.128,1.8,88.88399999999999
556,59.06,18.186,8.22,2.476,0.926,88.86800000000001
29,47.02,21.896,12.99,4.38,2.104,88.38999999999999
367,39.2,24.626,15.51,6.076,2.78,88.19200000000001
1056,36.78,25.69,16.94,6.048,2.712,88.17
413,57.52,19.124,8.16,2.28,0.77,87.854
677,31.52,25.116,19.46,7.936,3.58,87.61200000000001
270,46.58,21.924,12.14,4.512,1.958,87.11399999999999
783,24.44,30.996,20.62,7.588,3.042,86.68599999999999
618,58.5,16.968,7.93,2.4,0.828,86.626
811,44.54,21.42,13.57,4.892,2.186,86.608
862,41.8,23.436,13.67,4.884,2.234,86.02399999999999
378,35.4,23.73,17.35,6.352,3.074,85.90599999999999
665,29.28,27.048,19.13,6.852,3.422,85.732
186,18.72,32.858,23.16,7.476,2.63,84.844
39,46.76,20.72,11.12,4.06,1.802,84.462
457,56.86,16.66,7.48,2.096,0.776,83.872
475,38.9,22.204,14.43,5.244,2.468,83.246
795,28.52,29.932,17.03,5.408,2.248,83.138
381,47.34,19.922,10.78,3.12,1.258,82.42
48,31.44,23.954,16.83,6.764,3.214,82.202
515,41.16,22.134,13.0,4.164,1.728,82.18599999999999
1024,41.84,23.044,11.79,3.632,1.588,81.894
496,27.0,24.416,19.57,7.376,3.428,81.78999999999999
231,22.12,24.668,21.41,9.172,4.052,81.422
541,47.84,17.934,11.33,3.02,1.262,81.386
147,41.04,20.958,12.56,4.616,1.926,81.1
776,57.0,15.498,5.94,1.624,0.556,80.618
14,26.9,22.4,19.43,7.804,3.886,80.41999999999999
1003,36.0,21.966,14.3,5.412,2.506,80.18400000000001
130,46.3,18.41,10.65,3.336,1.458,80.154
2,14.42,28.896,24.54,8.552,3.472,79.87999999999998
595,32.12,23.226,15.37,5.572,2.76,79.048
479,42.5,18.55,11.68,4.14,1.808,78.678
988,43.58,18.522,10.7,3.712,1.762,78.276
681,26.06,25.004,17.85,6.252,2.964,78.13
694,36.44,20.594,13.19,5.056,2.278,77.558
878,38.56,19.586,12.61,4.512,2.248,77.516
761,47.06,19.684,7.39,2.148,0.792,77.074
289,33.08,21.392,14.12,5.508,2.55,76.64999999999999
164,0.04,24.262,32.32,13.584,6.254,76.46000000000001
1042,36.24,19.32,12.87,4.928,2.228,75.586
226,32.16,21.56,14.14,4.964,2.39,75.214
678,36.14,19.18,12.7,4.776,2.058,74.85399999999998
