,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,4121.4,608.79,230.2,61.16,23.23,5044.78
838,365.2,276.64,120.2,34.12,14.21,810.37
608,349.6,237.65,76.5,24.0,10.6,698.35
668,230.8,241.29,198.0,81.72,42.63,794.44
141,205.4,129.15,94.9,33.4,13.77,476.62
513,204.8,126.7,75.0,22.14,9.67,438.31
111,189.0,114.24,52.25,16.92,8.88,381.29
618,183.2,128.94,97.65,35.28,17.17,462.24
150,177.7,133.77,65.25,20.04,8.73,405.49
623,176.9,226.73,166.85,66.84,33.66,670.98
620,172.5,113.19,76.35,26.04,11.73,399.81
363,166.2,84.49,43.05,12.44,5.04,311.22
1080,131.8,126.56,72.4,25.48,11.08,367.32
62,127.0,340.9,332.3,129.38,57.67,987.25
291,112.8,83.65,50.65,17.46,8.21,272.77
851,100.5,52.78,30.95,11.2,5.0,200.43
426,97.2,103.6,65.65,25.32,12.28,304.05
388,90.7,76.51,53.25,20.2,10.14,250.8
505,84.1,34.72,24.65,8.62,3.93,156.02
1044,74.8,49.21,28.75,9.54,4.83,167.13
351,67.0,47.74,22.25,7.94,3.3,148.23
456,65.0,71.54,42.25,13.08,5.28,197.15
167,63.4,46.27,32.3,13.24,6.8,162.01
193,61.9,68.95,51.8,24.24,11.16,218.05
815,60.9,133.42,112.25,44.52,21.06,372.15
520,57.5,112.21,78.5,30.58,15.2,293.99
1009,56.9,85.26,73.45,31.94,18.68,266.23
1022,54.8,54.25,33.3,12.94,6.94,162.23
95,52.5,31.64,22.65,8.82,4.17,119.78
144,52.5,59.29,44.6,20.1,9.93,186.42
709,52.1,35.91,26.2,9.88,4.99,129.08
377,51.0,156.66,97.95,36.02,17.04,358.67
1,50.9,37.38,21.2,7.6,3.63,120.71
277,50.8,44.38,30.3,12.78,6.31,144.57
60,50.6,43.68,29.65,12.64,6.06,142.63
821,49.9,29.61,17.25,6.76,3.16,106.68
415,48.7,41.72,26.75,8.66,3.88,129.71
775,45.9,89.88,51.7,19.74,7.12,214.34
87,44.1,27.44,20.55,7.42,3.48,102.99
703,42.3,45.71,35.65,14.84,7.74,146.24
64,39.8,272.23,212.0,90.7,44.26,658.99
563,38.0,19.81,11.3,4.28,2.11,75.5
48,36.1,69.09,48.7,17.4,8.51,179.8
230,35.9,67.06,50.55,21.92,13.31,188.74
208,35.5,28.07,19.3,8.94,4.2,96.01
1046,34.4,75.32,44.2,15.8,7.37,177.09
444,34.4,37.94,15.75,5.08,1.95,95.12
624,31.0,15.61,8.1,2.7,1.21,58.62
79,30.6,45.57,42.1,18.12,9.89,146.28
149,30.3,16.87,8.4,2.46,1.13,59.16
956,29.9,31.15,20.7,8.26,3.79,93.8
735,29.7,18.9,9.9,3.6,1.61,63.71
109,29.7,13.93,7.2,2.28,1.22,54.33
1051,28.4,22.4,15.3,6.6,3.43,76.13
782,27.9,27.72,11.6,3.4,1.29,71.91
585,27.8,15.68,10.4,3.2,1.63,58.71
484,26.7,39.13,27.95,8.88,4.1,106.76
622,26.0,26.32,21.55,9.2,4.73,87.8
586,25.8,17.64,10.75,4.14,1.77,60.1
318,24.3,69.93,74.15,36.78,20.45,225.61
321,23.7,11.76,8.25,3.16,1.4,48.27
41,23.6,61.6,46.65,19.44,11.66,162.95
552,22.9,26.67,22.25,8.12,4.28,84.22
25,22.3,21.21,16.35,6.4,2.86,69.12
237,20.7,22.4,16.65,8.1,4.14,71.99
201,20.1,29.68,26.0,9.96,4.92,90.66
812,19.8,21.98,17.35,6.64,3.86,69.63
152,18.7,12.25,9.45,3.64,1.92,45.96
100,18.4,16.24,10.6,4.38,2.14,51.76
176,18.3,10.5,8.8,2.64,1.26,41.5
612,17.3,27.79,24.05,10.84,5.94,85.92
973,17.1,12.46,7.55,2.48,1.5,41.09
416,16.7,10.15,5.75,1.74,0.66,35.0
765,16.4,6.58,3.6,0.94,0.52,28.04
635,16.1,9.87,5.25,2.08,0.89,34.19
49,15.7,9.66,4.7,1.66,0.65,32.37
449,15.6,23.52,17.25,7.86,4.4,68.63
1002,15.0,15.54,15.6,6.22,3.88,56.24
897,14.0,10.5,9.55,3.28,2.21,39.54
921,13.9,16.38,14.85,6.08,2.31,53.52
983,13.6,5.46,2.9,0.8,0.29,23.05
822,13.3,18.76,15.65,6.78,3.76,58.25
928,13.1,21.0,21.15,10.08,6.25,71.58
1075,13.0,21.42,18.05,8.96,4.11,65.54
923,12.3,15.19,14.7,7.68,4.26,54.13
