,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5174.1,617.12,204.35,53.24,18.98,6067.79
668,390.7,601.44,437.4,168.56,85.79,1683.89
62,68.6,533.4,481.9,172.24,70.96,1327.1
608,544.0,526.82,138.35,46.52,18.73,1274.42
150,347.6,404.74,168.25,39.42,17.49,977.5
235,,48.02,381.0,192.76,86.12,707.9
620,220.4,250.11,128.85,43.02,17.38,659.76
623,84.0,226.45,180.5,70.82,36.98,598.75
64,2.6,227.99,177.9,92.46,51.14,552.09
756,156.0,169.26,136.55,54.42,28.75,544.98
709,204.5,143.15,98.15,37.76,17.53,501.0899999999999
141,169.6,131.25,90.05,35.28,15.96,442.14
928,76.8,127.19,122.85,53.0,26.66,406.50000000000006
456,83.7,143.22,127.3,34.28,12.07,400.57
95,144.0,97.86,62.45,21.66,11.12,337.0900000000001
167,122.1,98.63,69.9,28.42,13.34,332.39
87,142.0,87.64,60.05,21.58,9.91,321.18
111,114.1,113.54,50.15,19.52,10.57,307.87999999999994
513,99.3,80.15,55.65,18.14,8.94,262.18
237,80.5,75.11,61.85,26.64,13.62,257.72
821,110.3,77.49,45.35,16.8,7.63,257.57
25,66.6,82.25,59.05,19.98,9.32,237.2
851,90.5,76.16,42.35,15.96,7.35,232.32
636,,85.47,70.45,27.96,14.21,198.09000000000003
291,52.9,66.5,46.95,15.52,7.43,189.30000000000004
505,93.5,41.58,30.65,11.34,4.73,181.8
520,12.3,80.29,52.2,21.64,13.28,179.71
563,78.9,47.04,30.8,11.88,4.79,173.41
426,24.4,72.17,45.95,18.18,8.78,169.48
1,60.9,60.62,32.05,10.16,4.5,168.23
193,35.1,54.53,43.2,17.36,9.35,159.54
624,80.9,40.81,23.0,8.48,3.76,156.95
377,3.9,60.2,47.25,19.9,12.81,144.06
585,62.4,42.0,25.55,9.2,4.39,143.54
586,57.4,43.05,25.65,9.04,4.41,139.54999999999998
152,48.2,41.72,28.1,11.42,5.27,134.71
356,33.8,41.16,35.85,15.28,7.84,133.93
79,16.9,33.67,42.95,23.02,13.73,130.27
363,47.7,49.91,21.85,6.9,3.09,129.45000000000002
726,65.6,34.44,18.4,6.7,3.3,128.44
973,52.8,38.22,23.95,9.3,4.16,128.43
90,9.2,27.79,42.25,27.18,17.54,123.95999999999998
765,65.3,36.19,14.05,4.6,2.05,122.18999999999998
759,27.4,37.8,34.5,14.68,7.61,121.99
318,3.8,28.14,43.65,22.52,12.46,110.57
815,2.6,38.36,39.45,18.4,9.8,108.61
1075,5.9,42.56,36.65,15.74,7.64,108.49
388,17.3,38.22,28.9,13.58,7.29,105.29
854,10.0,25.48,34.9,20.82,14.04,105.23999999999998
703,17.0,33.74,29.75,12.86,7.57,100.92000000000002
351,30.8,40.46,15.35,5.68,2.47,94.76
697,12.1,21.28,30.85,17.3,11.27,92.8
230,5.1,29.89,25.0,12.94,8.74,81.67
109,40.6,22.05,12.5,4.1,1.73,80.98
810,34.9,23.66,13.95,4.28,1.82,78.61
576,27.0,25.34,13.2,4.76,2.02,72.32000000000002
48,4.6,29.4,19.3,8.72,5.43,67.44999999999999
1044,20.7,19.11,16.35,5.7,3.14,65.0
459,1.2,14.42,22.9,15.3,10.74,64.55999999999999
149,24.3,19.95,10.6,3.14,1.46,59.45
1074,7.1,19.25,18.6,8.94,4.11,58.0
130,11.4,23.87,14.85,4.54,2.3,56.96
10,6.0,12.95,19.25,11.18,7.4,56.78
144,3.6,17.29,20.2,9.9,5.67,56.66
1046,2.0,24.99,17.5,7.0,4.26,55.74999999999999
208,15.7,17.57,12.9,5.88,3.33,55.38
444,10.6,26.95,10.55,3.84,1.78,53.72
1004,10.1,14.56,15.45,7.26,4.59,51.96
614,17.2,19.81,10.95,2.8,1.06,51.81999999999999
415,9.8,16.94,15.2,4.54,2.31,48.79
327,0.3,11.41,20.35,10.04,5.61,47.71
60,13.7,14.42,11.2,4.98,2.77,47.07
782,8.1,24.78,9.4,3.38,1.28,46.94000000000001
253,14.6,13.79,9.8,4.62,2.56,45.37
775,0.7,17.29,15.45,8.08,3.65,45.17
321,17.8,13.65,8.45,3.0,1.37,44.27
41,1.5,14.0,13.9,8.0,6.26,43.66
735,12.6,14.07,5.8,2.26,1.17,35.9
635,11.3,12.32,7.35,2.56,1.33,34.86
49,12.9,10.71,6.2,2.2,1.27,33.28
430,0.6,8.54,10.0,7.38,5.45,31.97
932,11.0,7.07,7.05,1.9,1.07,28.09
612,1.0,8.96,8.95,5.04,2.9,26.85
956,6.7,8.33,6.55,2.9,1.57,26.05
139,6.6,7.07,6.65,3.14,1.87,25.33
484,1.9,9.38,8.35,3.96,1.72,25.31
201,2.7,7.84,7.35,3.62,1.93,23.44
693,0.2,6.51,8.3,4.74,3.62,23.37
983,11.6,6.93,3.15,0.76,0.39,22.83
1080,3.3,8.4,6.7,2.68,1.45,22.53
1051,5.6,5.95,6.05,2.66,1.75,22.01
416,6.7,7.28,4.0,1.46,0.66,20.1
176,8.2,6.3,3.55,1.38,0.57,20.0
100,5.2,6.86,5.0,1.64,0.87,19.570000000000004
836,1.5,5.74,6.25,3.24,2.57,19.3
921,2.1,4.62,4.9,2.34,0.91,14.87
1002,1.6,2.73,5.35,2.76,2.37,14.81
689,5.3,4.83,2.9,0.92,0.58,14.53
92,4.4,4.34,3.4,1.44,0.88,14.46
555,1.4,4.06,5.25,2.12,1.22,14.05
1017,,5.74,4.5,1.42,0.69,12.35
718,4.2,3.78,2.15,1.02,0.56,11.71
1009,,1.68,4.05,3.2,2.59,11.52
421,4.3,3.78,2.2,0.76,0.42,11.46
552,1.2,2.52,3.8,2.36,1.5,11.38
12,0.2,5.18,3.6,1.42,0.78,11.18
159,0.4,1.4,2.95,3.4,3.01,11.16
1019,2.2,3.15,3.3,1.34,0.63,10.62
707,0.1,3.64,3.4,1.94,1.44,10.52
822,0.5,2.59,3.55,2.2,1.45,10.29
423,1.1,2.87,3.55,1.72,0.79,10.03
912,0.1,3.92,3.25,1.4,0.44,9.11
123,0.5,0.91,3.5,2.1,1.53,8.54
838,1.2,3.01,2.55,0.88,0.42,8.06
346,0.3,2.87,2.85,1.32,0.71,8.05
993,2.6,3.36,1.15,0.62,0.31,8.04
622,0.8,1.82,2.3,1.54,0.96,7.42
715,0.2,1.47,2.65,1.64,1.16,7.12
923,0.9,2.59,1.75,1.08,0.76,7.08
283,2.0,2.94,1.2,0.42,0.16,6.72
829,1.2,2.03,1.7,0.82,0.55,6.3
704,,0.84,2.95,1.5,0.79,6.08
994,0.5,2.1,2.2,0.78,0.39,5.9700000000000015
769,0.1,1.82,2.5,0.92,0.63,5.97
372,2.4,1.89,0.95,0.38,0.16,5.78
549,,1.33,3.05,0.96,0.29,5.63
1032,2.0,1.61,1.25,0.44,0.27,5.57
685,0.3,1.12,2.4,1.12,0.57,5.5100000000000025
734,0.6,1.89,1.45,0.94,0.54,5.419999999999999
770,0.3,2.24,1.2,0.6,0.29,4.63
799,1.3,1.12,1.2,0.56,0.3,4.48
999,2.0,1.05,0.7,0.24,0.1,4.09
175,,0.28,1.15,1.3,1.11,3.84
547,0.1,0.77,1.0,0.94,0.86,3.67
1008,,0.35,0.65,1.4,1.05,3.45
656,,1.33,0.95,0.6,0.53,3.41
767,2.3,0.42,0.35,0.22,0.03,3.32
843,1.2,1.12,0.45,0.12,0.1,2.9900000000000007
436,0.2,0.42,0.75,0.88,0.74,2.99
1034,0.6,1.05,0.9,0.28,0.14,2.97
1022,0.2,0.91,1.1,0.34,0.32,2.87
717,,0.49,0.8,0.84,0.55,2.68
453,0.3,0.91,0.85,0.32,0.22,2.6
21,0.1,0.28,1.15,0.5,0.54,2.57
650,0.3,0.63,0.7,0.5,0.36,2.49
954,0.2,0.28,0.6,0.58,0.68,2.3400000000000003
538,0.6,0.84,0.55,0.26,0.07,2.32
80,,0.98,0.9,0.28,0.12,2.28
1010,1.0,0.35,0.4,0.06,0.04,1.85
646,0.1,0.77,0.55,0.26,0.12,1.7999999999999998
277,0.1,0.49,0.55,0.38,0.27,1.79
1056,,0.28,0.8,0.38,0.33,1.79
529,0.4,0.49,0.65,0.16,0.09,1.79
94,0.1,0.35,0.4,0.44,0.38,1.67
893,0.2,0.77,0.4,0.18,0.1,1.65
678,,0.42,0.65,0.26,0.17,1.5
528,0.4,0.21,0.35,0.32,0.2,1.48
897,0.4,0.35,0.35,0.24,0.12,1.46
6,0.1,0.07,0.3,0.42,0.55,1.44
751,,0.42,0.6,0.22,0.13,1.37
798,0.7,0.42,0.1,0.06,,1.28
477,,0.42,0.35,0.28,0.11,1.16
424,,0.21,0.6,0.16,0.11,1.08
449,0.1,0.28,0.3,0.26,0.13,1.0699999999999998
805,,0.21,0.25,0.28,0.32,1.06
618,0.3,0.21,0.2,0.2,0.15,1.0599999999999998
569,,0.14,0.2,0.48,0.2,1.02
723,0.7,0.07,0.05,0.08,0.11,1.01
813,,0.07,0.2,0.46,0.25,0.98
13,0.1,0.42,0.1,0.18,0.14,0.94
834,,,0.3,0.24,0.37,0.91
256,0.1,0.35,0.3,0.1,0.06,0.91
498,0.5,0.28,0.05,,0.05,0.8800000000000001
414,0.2,0.49,0.15,0.04,,0.88
740,,0.14,0.15,0.26,0.17,0.7200000000000001
51,,0.35,0.3,0.04,0.01,0.7
978,,,0.3,0.24,0.11,0.65
304,0.4,0.14,0.1,,0.01,0.65
112,0.1,,0.25,0.18,0.12,0.65
354,,0.28,0.2,0.08,0.06,0.6200000000000001
306,,0.14,0.3,0.14,0.04,0.6200000000000001
65,,0.21,0.2,0.14,0.07,0.6200000000000001
284,0.1,0.21,0.15,0.02,0.03,0.51
24,,0.07,0.3,0.04,0.09,0.5
570,,0.07,0.25,0.12,0.05,0.49
761,,0.14,0.2,0.06,0.09,0.49
777,,0.07,0.1,0.16,0.15,0.48
716,,0.14,0.15,0.1,0.07,0.46
28,,0.07,0.05,0.12,0.21,0.45
274,,0.07,0.35,,0.01,0.43
427,,,0.3,0.06,0.07,0.43
950,,0.07,0.15,0.16,0.04,0.42
880,,,0.15,0.16,0.1,0.41
995,,0.07,0.15,0.1,0.08,0.4
1045,,,0.2,0.12,0.07,0.39
567,,,0.1,0.22,0.06,0.38
812,,0.14,0.1,0.08,0.05,0.37
99,,,0.1,0.12,0.14,0.36
438,,0.21,,0.08,0.06,0.35
447,,0.07,,0.1,0.14,0.31000000000000005
1076,,0.07,0.1,0.08,0.05,0.3
719,0.1,0.07,0.1,,0.01,0.28
221,,0.07,,0.1,0.09,0.26
266,,0.07,0.1,0.06,0.03,0.26
522,,0.07,0.1,0.02,0.04,0.23
116,,0.14,,0.04,0.03,0.21
643,,0.07,0.05,0.04,0.03,0.19
975,,,0.05,0.08,0.06,0.19
746,,,0.1,0.04,0.05,0.19
31,,,0.05,0.12,0.02,0.19
828,,0.07,0.05,0.06,0.01,0.19
437,,0.14,,0.02,0.01,0.17
19,,0.07,0.05,,0.02,0.14
747,0.1,,,0.02,0.02,0.14
72,,,0.05,0.02,0.06,0.13
801,,,0.05,0.04,0.03,0.12
1059,,,0.05,0.04,0.03,0.12
