,0,1,2,3,4
794,2925.0,473.76,185.1,51.4,20.48
838,380.8,213.64,95.9,27.88,11.6
608,367.8,197.68,65.5,22.04,9.26
111,352.2,165.34,71.8,25.6,11.6
141,302.8,187.18,127.1,44.24,18.22
668,274.8,258.02,205.0,87.12,45.2
513,233.8,152.04,87.9,27.16,11.94
62,186.6,393.82,358.7,128.68,54.52
618,169.6,117.6,77.8,33.96,14.28
851,150.2,83.02,50.4,16.12,7.68
150,145.6,92.68,46.3,14.6,5.92
623,136.4,154.14,122.1,50.08,24.54
709,132.0,88.48,61.9,20.88,9.92
193,127.2,133.28,88.4,36.68,15.6
167,125.6,78.68,57.1,23.0,11.48
291,122.2,84.84,49.6,15.64,7.24
95,117.2,72.24,42.6,14.64,7.16
1080,116.6,85.4,49.0,16.56,7.82
620,116.4,72.52,49.6,18.4,8.28
363,109.4,59.22,26.2,8.16,3.74
60,99.6,89.74,53.1,19.76,9.06
351,93.6,53.2,28.7,8.0,3.72
1044,84.4,50.4,31.7,11.8,5.32
563,84.2,40.6,22.8,10.0,3.42
624,79.6,32.34,16.9,5.76,2.62
505,77.8,33.74,20.3,7.6,3.4
208,77.8,52.22,39.0,14.8,7.24
956,75.8,63.98,40.6,14.44,7.6
109,75.4,23.1,14.4,4.64,2.14
821,73.4,49.14,28.1,10.28,5.34
87,72.8,43.54,30.0,10.32,5.32
586,66.0,35.0,20.1,6.64,3.44
388,64.0,50.68,35.5,13.08,6.42
775,61.6,108.08,60.8,21.6,9.34
622,57.8,60.62,48.1,18.24,9.3
1022,53.2,44.1,30.8,10.52,6.84
426,52.8,54.18,36.4,14.76,6.8
735,52.6,30.52,15.0,4.88,2.18
152,51.2,42.7,26.7,9.48,4.54
230,50.4,60.9,43.0,19.44,11.08
237,49.6,44.94,37.1,15.8,8.1
277,49.0,38.08,30.1,11.48,5.86
49,47.4,24.08,13.1,4.56,2.16
520,47.2,80.78,53.5,19.4,9.52
415,46.8,40.46,22.8,9.44,3.76
456,45.2,53.62,26.8,8.72,4.18
25,44.4,35.42,28.9,11.2,5.02
79,43.6,64.96,57.9,26.12,14.2
973,42.8,22.26,16.6,5.68,2.86
1,41.6,32.76,18.8,5.52,2.94
585,41.4,23.66,14.1,5.96,2.58
928,40.8,65.38,60.3,24.48,14.26
64,40.2,196.98,155.2,68.32,33.58
253,39.6,29.96,20.2,7.2,3.4
356,37.8,45.92,31.4,13.24,7.38
759,37.8,37.94,34.8,13.2,7.1
100,37.2,29.82,22.3,8.32,3.02
703,35.6,35.84,28.1,12.0,6.78
1051,34.8,22.4,17.9,7.48,4.0
48,34.6,53.2,38.2,11.96,6.54
444,31.8,23.1,10.7,3.84,1.34
765,31.2,11.2,6.3,2.0,0.92
921,31.2,30.1,27.1,9.4,3.92
726,29.6,11.76,5.8,2.64,1.04
377,29.6,81.06,51.4,18.12,9.68
176,29.6,16.52,11.5,3.48,1.38
815,29.4,69.02,55.5,23.08,10.66
1046,28.6,49.56,28.8,10.52,5.26
1009,27.6,45.92,43.5,21.48,13.42
635,27.4,15.4,7.6,2.48,1.44
689,27.2,10.78,6.8,2.16,1.32
144,27.0,27.02,24.4,10.92,5.9
41,26.8,49.7,35.5,17.84,10.46
149,26.0,14.42,6.7,2.44,0.88
897,23.2,14.56,13.4,5.04,2.26
321,23.2,11.9,7.2,3.0,1.26
697,22.0,38.08,36.5,18.68,10.48
812,21.4,19.6,15.8,5.36,2.94
484,20.4,24.78,18.2,6.52,3.0
756,20.4,22.82,18.7,8.84,3.96
576,19.4,14.84,7.8,2.56,1.24
449,17.6,21.0,20.5,8.32,4.72
685,16.0,13.86,9.5,4.72,2.38
810,15.8,13.3,7.6,2.32,0.94
201,15.4,21.28,17.8,6.88,3.72
1002,15.4,19.04,16.2,8.68,4.56
416,15.4,8.96,6.0,1.92,0.98
805,15.2,18.9,14.6,7.4,3.88
932,14.8,11.62,6.8,1.88,0.96
1032,14.2,8.4,5.5,2.6,1.02
983,14.0,5.04,2.3,0.52,0.34
782,13.2,12.18,7.3,1.44,0.62
1040,13.2,21.56,18.7,10.28,5.58
423,12.6,15.26,10.8,5.0,2.24
92,12.2,8.54,6.1,2.2,1.2
822,11.4,18.2,11.7,5.28,3.06
318,11.0,35.14,36.1,18.2,10.0
954,10.8,17.78,17.1,9.72,6.9
457,10.6,21.56,12.0,3.76,1.78
552,10.6,12.32,12.6,4.44,1.94
459,10.6,24.36,31.7,17.92,10.18
430,10.2,20.3,20.9,11.32,7.1
995,10.2,12.46,10.1,5.16,3.22
999,10.2,3.64,3.0,0.84,0.36
854,10.2,21.84,27.6,17.28,9.62
10,8.2,11.34,14.5,7.84,5.66
612,8.0,14.84,12.9,6.0,3.32
799,7.8,7.98,7.7,2.84,1.36
139,7.6,9.38,7.9,2.56,1.92
421,7.4,4.06,2.7,0.88,0.34
1056,7.2,7.84,4.6,2.0,1.18
555,7.2,14.56,9.2,3.8,2.18
372,7.0,2.8,1.4,0.32,0.26
