,0,1,2,3,4
794,2910.2,482.86,179.9,54.28,22.4
838,378.4,211.82,94.7,28.8,11.34
608,366.8,213.36,65.2,20.92,9.4
111,347.6,166.46,70.8,24.84,11.98
141,313.2,189.56,130.9,46.92,18.8
513,247.2,162.82,86.3,27.8,11.24
668,243.6,253.12,208.9,87.32,47.34
62,191.6,396.06,347.3,124.84,53.92
851,162.4,82.88,48.7,16.24,7.3
618,161.8,117.74,79.9,27.6,15.54
150,139.8,93.8,50.9,14.56,6.24
623,133.2,162.12,121.3,48.76,25.28
193,130.6,130.76,90.7,38.6,15.06
291,130.2,82.46,50.2,16.8,6.72
709,128.4,83.72,53.6,20.64,10.02
620,124.4,79.8,47.0,17.32,8.6
167,119.2,83.02,58.4,24.0,10.22
95,117.8,67.48,42.5,13.72,6.62
1080,116.6,83.72,53.3,17.48,7.32
363,115.2,57.54,30.5,8.56,3.4
351,95.8,58.94,26.0,8.8,3.62
60,94.0,78.82,55.1,21.08,9.78
563,82.2,40.6,24.0,7.92,3.94
505,82.0,33.46,22.8,8.52,3.72
624,80.6,31.92,18.0,5.88,2.78
1044,77.6,50.4,31.7,10.56,4.74
208,77.2,52.08,37.8,14.52,7.48
821,74.0,49.56,29.0,11.04,4.64
956,70.8,68.6,42.5,15.2,6.58
622,70.4,61.74,45.5,19.16,10.9
109,65.6,23.94,15.1,3.92,2.14
87,65.2,43.96,28.0,11.16,5.56
775,62.8,107.66,63.9,23.68,9.86
388,62.0,49.7,37.6,11.76,6.62
586,59.6,35.42,20.3,7.68,3.32
152,56.8,37.94,26.2,9.68,4.86
520,54.2,77.56,50.2,18.6,10.22
426,54.2,56.0,36.7,13.4,6.34
735,53.6,29.12,17.5,4.72,2.2
79,51.8,59.36,62.8,26.08,15.36
277,51.6,37.94,30.9,11.6,5.68
1022,50.2,43.4,25.9,11.72,6.46
237,49.4,49.0,38.3,14.52,7.66
49,49.2,20.3,11.7,3.56,2.2
25,48.8,36.12,24.1,10.36,4.82
1,48.0,30.8,17.6,6.32,2.96
415,46.6,35.84,23.3,7.96,3.84
928,46.4,69.02,60.1,26.04,13.84
230,44.2,59.08,44.1,18.6,10.48
456,43.8,50.26,31.2,9.16,4.18
585,42.8,25.62,12.5,4.6,2.52
973,42.4,27.72,16.2,4.84,2.86
64,39.4,192.78,143.4,66.88,34.92
759,39.2,42.28,32.9,13.56,7.22
703,37.6,38.5,29.8,12.28,6.46
253,37.4,27.86,19.8,6.96,3.52
356,36.2,43.12,32.0,14.0,6.88
100,35.8,32.34,19.0,8.28,3.48
1051,32.0,22.12,18.1,6.4,3.72
444,31.8,23.38,11.4,3.56,1.26
815,31.6,63.98,55.6,23.56,11.74
1046,31.2,46.06,31.5,10.88,5.26
48,31.0,54.32,34.7,13.84,6.18
377,30.2,77.98,52.8,20.08,9.64
176,30.0,18.76,12.4,3.28,1.48
726,28.8,13.02,6.5,2.76,1.2
765,28.0,12.46,5.3,2.08,0.9
921,27.6,30.52,26.6,9.04,4.18
321,26.8,10.92,8.0,2.2,1.1
635,26.6,18.62,8.1,3.24,1.16
689,26.2,13.44,8.0,2.56,1.3
149,25.6,13.58,6.1,2.12,0.94
1009,25.4,44.1,46.2,21.32,13.4
41,24.4,45.08,40.6,17.16,10.04
144,23.6,29.54,25.7,11.92,5.24
812,23.4,24.08,13.4,6.12,3.44
697,21.8,38.36,36.9,19.16,10.96
576,21.6,12.88,7.7,2.0,0.82
484,21.2,27.44,17.5,6.36,3.0
449,20.4,22.82,20.6,8.44,4.18
897,19.4,15.4,11.9,4.84,2.46
756,19.2,17.78,20.3,8.48,4.32
201,18.8,21.98,17.5,5.96,2.74
416,17.0,9.38,4.1,2.0,0.98
810,16.6,13.3,6.3,2.2,1.28
805,16.0,18.2,14.6,6.92,4.3
1032,15.0,8.12,5.6,2.4,1.08
782,14.8,17.5,4.4,1.92,1.0
932,14.0,12.74,6.8,2.2,1.02
1002,14.0,17.08,18.2,7.84,4.68
423,13.4,11.76,12.8,5.04,2.1
92,13.2,7.28,4.2,1.96,1.04
983,12.8,5.46,3.7,0.6,0.22
822,12.4,17.78,12.2,6.2,3.16
854,11.8,24.78,30.4,17.08,9.5
318,11.6,28.56,34.3,17.52,9.96
