,0,1,2,3,4
794,3027.9,503.09,188.4,52.58,21.28
608,361.1,202.3,71.85,22.12,9.45
838,360.9,217.49,95.0,26.36,11.74
111,357.5,165.06,74.75,25.46,11.21
141,323.0,193.62,132.65,46.58,18.89
513,247.0,155.96,87.65,26.4,11.04
668,223.5,247.31,201.7,86.5,46.03
62,184.1,387.8,355.55,132.78,57.3
618,153.6,116.2,75.55,30.04,14.85
851,150.0,88.27,45.75,15.98,6.86
150,144.7,90.09,50.65,13.96,6.29
623,135.4,172.2,118.25,48.26,24.72
709,128.4,85.26,52.9,19.62,9.56
193,126.4,129.15,89.4,36.82,15.83
95,125.4,71.47,42.35,16.04,7.39
291,119.8,80.29,48.85,16.86,7.01
620,119.7,76.23,50.05,18.14,8.0
167,118.2,83.79,58.35,23.0,11.06
1080,111.4,89.32,55.05,18.5,7.91
363,99.4,52.99,28.95,8.04,3.4
351,94.0,58.1,27.0,8.42,3.57
60,87.6,85.68,56.95,19.82,9.74
821,87.5,49.56,30.8,10.58,5.08
505,86.7,32.69,22.8,7.94,3.94
1044,77.1,42.35,29.2,11.0,4.76
208,76.8,50.75,33.85,13.42,6.79
624,75.5,33.18,15.4,5.82,2.43
956,75.1,63.42,40.35,15.52,7.09
563,74.1,37.45,20.9,7.8,3.88
87,69.4,42.35,32.2,11.3,5.19
586,65.0,34.58,21.7,7.96,3.49
109,64.5,21.28,12.0,4.16,2.0
1009,63.7,89.11,78.85,33.58,19.63
388,59.6,46.62,35.15,13.42,5.79
775,59.1,108.36,61.8,23.12,8.92
622,59.0,59.64,44.9,19.72,10.23
1022,58.0,48.16,30.05,11.74,6.71
426,52.1,52.64,35.7,13.92,6.56
152,49.1,36.61,24.6,8.14,4.48
79,48.9,60.55,54.85,26.24,14.64
520,48.8,77.28,52.1,20.38,10.06
456,48.2,50.61,29.6,8.92,3.72
735,47.3,26.81,13.05,4.48,2.1
585,46.7,25.41,14.7,5.26,2.79
237,46.5,43.82,35.8,14.68,7.9
25,45.6,37.8,27.25,10.38,4.54
277,45.2,38.71,29.65,11.72,5.56
415,44.4,35.14,21.4,7.34,3.53
1,44.4,32.55,17.75,6.66,2.94
928,43.9,63.14,58.1,26.16,13.36
703,42.2,39.27,30.35,13.1,7.02
973,41.2,24.57,14.9,5.02,2.58
64,40.7,204.96,155.2,66.8,35.27
49,40.5,19.81,9.95,3.38,1.75
230,37.4,57.26,41.65,17.84,11.05
100,36.2,28.7,17.9,7.86,3.01
253,35.4,26.39,17.7,6.82,3.3
1051,34.4,25.27,18.95,6.98,3.7
48,34.1,52.71,34.75,13.0,6.45
1046,33.4,56.84,32.25,11.2,5.19
444,32.1,26.18,10.5,3.2,1.64
144,30.0,31.57,25.0,10.26,5.44
765,29.5,12.11,6.2,1.34,0.71
356,29.5,38.01,29.15,10.78,5.72
815,29.2,66.85,54.6,23.02,11.0
377,29.2,75.6,55.7,20.42,10.55
759,29.0,35.63,27.5,12.18,5.5
149,28.0,14.42,5.95,2.38,0.88
176,28.0,16.87,11.4,3.78,1.5
321,27.1,11.83,7.55,2.64,1.12
41,25.9,47.95,38.35,18.04,10.26
726,25.7,11.2,7.7,2.36,0.95
484,25.5,23.24,17.35,6.22,2.76
921,25.0,30.45,24.55,8.7,4.13
635,24.7,17.01,10.0,3.02,1.32
689,22.4,11.34,7.35,2.7,1.35
756,21.5,24.08,20.45,8.88,5.21
449,20.9,22.89,18.15,7.28,3.76
576,20.8,13.16,8.2,2.74,1.3
897,20.2,15.05,11.1,5.16,2.44
812,20.1,18.48,14.55,6.14,3.01
810,19.6,12.74,7.9,2.44,1.22
697,18.3,32.62,33.7,18.44,10.14
805,16.0,18.41,15.25,6.36,3.8
782,15.9,17.36,6.45,1.84,0.89
416,15.6,9.94,7.1,1.42,0.99
1032,15.3,10.57,7.85,2.86,1.53
1002,15.0,15.82,15.85,7.98,4.19
932,14.6,14.7,6.15,2.06,1.04
854,13.6,25.97,29.7,17.38,9.43
201,13.6,20.65,17.65,6.44,3.04
423,12.7,12.81,10.5,4.2,1.83
983,12.6,4.97,1.55,0.56,0.24
822,11.9,17.08,11.7,5.7,3.5
1040,11.6,17.64,19.1,9.66,6.12
999,11.6,4.62,2.1,0.94,0.4
685,11.4,16.59,10.9,4.06,2.49
92,11.3,7.84,4.7,2.12,1.16
457,11.3,19.6,11.8,3.82,1.97
318,10.7,27.86,32.75,16.66,9.76
552,10.6,10.85,10.2,4.54,2.17
995,10.3,13.44,10.3,5.68,3.13
954,9.4,15.54,18.75,9.94,6.3
555,9.4,14.49,9.25,3.76,2.32
459,9.1,22.12,32.3,17.04,10.2
612,9.1,15.68,15.65,6.52,3.44
123,9.1,13.72,14.7,6.84,4.01
430,8.7,18.76,21.55,11.56,7.6
130,8.4,6.86,4.7,1.44,0.72
10,8.1,11.48,13.85,6.58,4.56
90,7.9,22.82,33.85,16.6,11.17
799,7.5,7.07,5.7,2.76,1.59
678,7.2,5.32,4.3,1.64,0.8
614,6.9,7.07,3.25,0.96,0.34
836,6.9,12.95,14.7,8.08,5.23
372,6.8,2.52,1.4,0.56,0.17
139,6.7,9.38,7.9,2.92,1.5
283,6.7,4.83,1.5,0.48,0.18
718,6.4,4.41,2.65,1.0,0.52
1075,5.5,7.84,8.6,3.24,2.1
300,5.3,9.24,10.05,6.16,3.41
734,5.0,5.67,5.25,2.02,1.06
94,4.9,4.76,6.1,3.42,1.9
575,4.5,6.02,4.85,2.84,1.38
529,4.5,4.97,5.6,2.36,1.3
717,4.3,10.5,12.45,6.0,3.43
1019,4.3,6.44,5.3,2.04,0.98
421,4.2,4.06,2.2,1.1,0.5
541,4.2,2.59,1.8,0.76,0.25
993,4.0,2.38,1.3,0.42,0.33
327,4.0,29.89,24.7,10.76,5.32
1004,4.0,4.83,5.5,2.54,1.76
716,3.9,3.92,2.3,1.34,0.87
556,3.9,3.43,1.95,0.58,0.3
719,3.7,4.13,3.3,1.94,0.88
700,3.7,0.91,0.25,0.2,0.02
950,3.5,3.5,2.45,1.32,0.77
740,3.5,5.04,5.9,3.04,1.8
1050,3.3,1.61,1.25,0.3,0.22
453,3.3,4.41,3.6,1.46,0.73
829,3.2,5.18,3.8,1.64,0.65
769,3.2,5.11,4.7,1.46,0.75
923,3.0,6.65,6.75,4.04,1.84
893,3.0,2.24,1.95,0.82,0.43
828,3.0,1.96,1.9,0.56,0.41
437,2.8,2.52,1.05,0.3,0.11
1034,2.6,3.36,2.8,1.04,0.52
340,2.6,2.1,2.4,0.76,0.5
538,2.6,2.31,0.9,0.52,0.19
21,2.6,6.16,7.05,4.26,2.68
643,2.5,1.96,1.4,0.66,0.3
168,2.5,3.15,2.6,0.78,0.57
12,2.4,6.44,4.7,1.46,0.58
306,2.4,2.38,1.5,1.12,0.47
693,2.4,12.6,15.45,8.6,5.25
646,2.4,1.82,1.5,0.72,0.41
656,2.3,5.53,8.1,3.56,2.23
346,2.3,8.96,10.5,3.92,1.81
863,2.2,1.61,1.95,0.78,0.49
341,2.2,2.8,3.45,1.18,0.86
424,2.1,5.39,5.35,2.7,1.41
770,2.1,3.43,2.15,0.82,0.43
547,2.0,2.94,4.55,2.9,2.13
80,2.0,4.06,2.7,1.12,0.54
704,1.9,4.48,6.65,2.92,1.43
707,1.9,6.44,7.2,3.46,2.02
284,1.8,1.05,0.55,0.1,0.06
438,1.8,3.15,3.7,1.9,0.86
569,1.7,2.73,5.45,2.68,1.69
1052,1.7,1.12,2.7,1.1,0.79
786,1.5,1.54,1.4,0.98,0.4
723,1.4,0.91,0.55,0.48,0.21
477,1.3,2.17,3.2,1.22,0.73
13,1.3,1.26,0.9,0.56,0.35
354,1.2,2.24,1.1,0.5,0.23
912,1.2,3.15,2.8,0.9,0.32
777,1.2,3.08,4.15,2.8,1.33
650,1.2,1.75,2.25,1.0,0.55
1059,1.2,3.01,2.95,0.94,0.66
1056,1.1,2.94,2.7,1.2,0.92
397,1.1,1.54,1.35,0.78,0.46
767,1.1,0.28,0.2,0.12,0.02
68,1.1,0.21,1.25,0.64,0.22
1025,1.0,0.63,1.1,0.34,0.26
528,1.0,0.98,0.75,0.42,0.35
801,1.0,0.91,1.25,0.66,0.5
335,1.0,0.84,0.85,0.36,0.15
65,0.9,0.91,0.45,0.2,0.11
246,0.9,0.84,0.7,0.62,0.29
420,0.9,1.68,1.05,0.38,0.38
843,0.8,0.42,0.25,0.14,0.06
522,0.8,1.68,2.1,1.28,0.69
23,0.8,2.03,1.9,0.7,0.48
600,0.8,0.91,0.5,0.36,0.16
