,0,1,2,3,4
794,3877.4,618.66,238.3,65.24,24.08
150,449.4,282.1,135.0,38.96,15.76
608,422.0,256.76,88.3,26.4,12.4
668,405.8,380.94,270.6,105.12,53.94
111,258.6,150.64,70.5,22.08,10.5
623,208.0,265.44,199.1,76.0,38.42
456,181.0,199.92,100.2,31.28,13.28
620,174.8,118.72,78.6,29.56,12.58
756,156.4,129.78,94.0,37.36,18.4
1074,149.0,105.7,59.6,16.08,5.86
62,148.8,374.08,347.0,139.16,60.72
141,127.0,100.52,65.8,26.32,10.58
513,123.8,72.8,50.9,16.6,6.94
363,123.6,59.22,31.3,8.48,4.28
291,114.4,89.6,55.9,20.08,8.64
426,106.8,114.52,71.5,28.68,12.7
388,102.8,87.36,63.6,23.52,11.8
193,95.0,85.82,58.7,22.64,9.92
351,94.0,63.84,29.0,9.24,4.04
505,91.6,40.88,27.5,10.4,4.36
1080,88.0,89.74,50.1,17.12,8.12
983,84.8,24.22,9.7,3.12,1.34
444,71.4,63.98,25.2,8.48,3.7
815,66.4,141.68,117.8,47.36,22.74
520,61.4,119.0,80.7,31.68,14.94
618,61.4,54.32,39.9,16.72,8.62
1,61.4,41.58,23.9,6.28,3.3
144,61.0,82.32,64.4,26.72,12.52
87,60.2,37.66,22.6,7.88,4.32
821,57.8,33.6,19.9,6.56,3.04
586,56.6,34.72,20.2,6.72,3.04
415,53.4,48.3,29.6,8.4,4.54
95,52.6,35.7,24.5,9.52,4.5
703,52.0,55.44,45.3,17.12,8.18
709,49.6,44.24,32.5,12.04,5.98
48,48.4,92.68,51.9,19.52,9.16
1046,46.8,90.3,51.8,15.32,8.32
167,45.6,35.14,28.6,11.4,5.62
851,45.0,31.5,17.6,6.92,2.96
64,43.0,273.98,210.4,99.92,48.78
563,43.0,21.0,11.7,5.48,2.28
60,40.0,32.62,27.9,9.72,5.3
318,39.2,91.14,99.6,45.48,24.82
230,38.6,62.16,43.5,20.44,10.36
838,37.6,41.3,24.5,7.88,4.16
624,36.6,15.96,7.8,3.2,1.58
237,30.4,32.62,28.4,11.04,5.6
149,30.0,15.68,7.2,2.36,1.08
79,29.8,45.64,53.5,21.36,13.32
585,29.6,19.46,9.9,3.4,2.04
49,29.4,14.84,8.9,3.32,1.78
484,29.4,40.88,26.1,9.88,5.0
735,28.6,14.42,10.1,3.04,1.5
459,26.4,59.92,76.5,41.24,22.4
25,26.4,26.04,18.8,6.64,2.8
782,24.4,27.86,14.1,4.0,1.24
208,23.4,19.46,15.1,5.96,3.14
956,23.0,24.92,15.1,5.92,3.56
635,22.8,13.72,7.7,3.76,1.3
201,22.8,27.16,23.0,9.32,4.12
1022,22.6,25.48,17.2,7.56,4.36
973,22.4,13.58,8.5,3.2,1.74
100,21.8,18.76,12.8,4.64,2.2
321,21.6,12.18,8.6,2.84,1.04
152,20.6,17.36,10.4,5.08,2.5
377,20.2,61.46,50.3,21.24,11.74
921,20.2,18.34,12.7,5.08,2.2
1044,19.6,14.42,9.8,3.52,1.96
430,19.6,37.66,44.2,22.56,13.3
130,18.8,23.8,10.1,5.0,2.02
176,18.6,9.66,7.0,2.12,0.7
1075,17.8,27.72,27.4,10.44,5.62
356,17.6,25.2,16.7,7.48,4.02
928,16.8,28.14,30.3,12.56,7.16
759,16.0,18.06,18.7,7.52,3.8
423,15.0,13.72,10.5,3.56,2.24
765,14.8,8.26,2.5,1.16,0.6
109,14.8,6.3,3.8,1.24,0.62
810,14.0,10.36,6.4,2.16,0.72
421,14.0,9.1,8.0,2.4,1.26
41,13.2,34.3,33.9,15.6,9.52
612,12.8,22.12,24.3,10.28,6.04
552,11.6,17.78,19.9,7.4,4.14
622,10.8,13.58,12.2,5.8,2.54
1056,10.6,8.82,10.5,3.56,2.1
12,10.0,13.44,8.4,3.2,1.32
555,10.0,19.74,15.6,7.48,3.72
253,10.0,7.84,7.9,2.72,1.56
689,9.4,9.1,4.8,1.8,0.96
1051,9.4,10.64,9.3,3.72,1.76
932,9.2,10.78,6.7,1.68,0.84
734,8.8,12.32,9.2,4.24,2.0
576,8.8,9.38,4.7,1.28,0.86
685,8.6,12.46,10.1,4.64,2.0
416,8.6,4.48,3.8,1.08,0.42
975,8.4,14.28,16.7,10.4,6.46
453,8.2,7.84,8.4,3.68,1.74
327,8.0,40.18,38.4,14.92,7.74
822,7.8,13.3,9.5,4.8,3.02
893,7.8,4.76,3.0,1.2,0.78
678,7.8,4.9,4.8,2.84,1.02
812,7.6,8.82,10.2,4.56,2.2
799,7.6,4.62,4.5,1.56,0.8
923,7.4,11.34,10.2,6.12,3.06
726,7.4,4.62,2.5,1.2,0.52
770,7.2,11.2,6.5,2.4,1.26
999,6.8,3.36,1.8,0.56,0.44
449,6.8,13.3,11.5,5.24,3.02
805,6.6,8.82,8.3,4.32,2.72
