,0,1,2,3,4
794,3926.2,599.06,223.8,58.96,24.38
838,406.4,256.06,115.1,31.88,13.38
608,362.4,234.22,81.3,23.04,10.76
668,251.8,264.46,203.2,80.84,43.1
141,208.8,134.82,98.1,32.36,13.84
513,206.2,123.62,72.7,22.4,9.06
618,192.0,142.24,92.3,35.44,17.8
111,188.0,110.18,48.8,19.32,8.24
623,185.8,222.88,168.7,67.6,33.68
150,182.0,133.7,64.5,19.28,7.98
620,173.8,114.94,72.4,26.68,12.4
363,171.4,96.04,41.3,12.6,5.52
1080,132.8,124.46,71.4,25.68,11.46
62,128.8,338.8,320.1,124.44,55.22
291,117.6,90.02,48.4,17.44,7.14
426,99.2,104.3,72.3,26.44,12.62
851,97.0,55.16,32.1,11.28,5.08
388,88.8,73.92,52.4,21.76,9.78
505,88.4,34.3,21.2,8.56,3.54
1044,81.0,48.58,28.5,11.56,5.1
351,74.2,44.1,25.7,7.32,3.6
167,69.4,51.8,32.9,13.72,6.66
193,66.0,71.54,52.6,25.84,11.08
520,63.8,120.12,75.6,27.88,14.46
456,60.2,72.66,43.7,14.8,6.36
1022,59.4,51.94,30.4,13.36,6.52
815,57.4,141.12,110.1,43.92,20.18
377,55.0,158.62,97.6,37.56,17.96
1,54.8,38.36,21.7,8.4,3.32
95,54.6,35.98,21.4,8.56,4.04
277,54.2,41.44,30.9,12.96,6.32
415,53.8,41.72,24.6,8.32,3.86
709,51.8,36.4,26.8,9.76,5.08
230,50.0,72.52,52.2,23.88,12.46
144,48.0,52.08,49.2,19.76,9.86
87,47.4,27.3,18.5,8.0,3.6
60,47.2,44.24,33.3,12.68,5.76
821,45.8,29.4,18.3,5.88,3.06
208,43.6,32.48,19.5,8.08,4.32
775,42.0,93.38,53.6,18.6,7.84
703,39.0,44.94,33.5,14.32,7.96
563,38.0,22.82,13.0,4.92,2.16
318,37.4,77.56,76.0,40.84,20.72
444,36.8,31.22,15.1,4.16,2.1
64,36.8,264.04,205.7,84.52,42.5
109,36.4,11.76,8.7,1.88,1.24
48,36.0,65.24,44.8,17.36,8.38
149,35.2,17.64,6.8,2.64,1.46
1046,34.8,68.18,43.7,15.0,7.04
624,33.2,15.26,9.5,3.12,1.8
735,33.0,18.76,10.5,4.24,1.52
79,32.8,41.3,37.3,17.68,10.58
484,31.0,36.96,27.5,8.92,3.98
586,30.4,17.08,9.0,3.12,2.24
956,30.0,35.14,19.7,7.56,3.7
1009,29.8,47.6,47.6,23.56,14.02
1051,29.4,21.98,17.7,6.84,3.36
41,26.8,55.16,47.5,20.68,11.66
321,25.2,15.68,7.9,2.72,1.34
237,24.8,23.8,18.2,7.92,4.6
622,24.6,29.12,19.7,8.76,5.34
201,24.0,29.54,27.3,11.4,5.18
552,23.2,28.14,22.5,8.84,4.48
25,22.4,19.88,16.4,6.16,3.38
585,22.4,13.16,11.1,3.96,1.84
782,21.2,26.32,10.3,3.16,1.38
152,20.0,15.96,11.1,3.56,2.1
812,19.0,22.26,17.6,7.2,4.3
100,19.0,16.24,12.1,5.08,2.54
897,17.8,10.22,7.8,3.52,1.94
635,17.4,11.76,6.0,2.68,0.96
449,17.0,23.94,21.0,8.32,4.7
973,16.8,10.64,8.4,2.2,1.44
983,16.4,7.0,3.1,0.92,0.4
459,15.8,45.5,64.8,33.88,19.74
176,15.8,14.56,9.8,3.28,1.1
612,15.0,30.1,24.3,11.56,5.76
765,14.4,5.74,4.7,1.04,0.64
421,13.8,8.26,4.5,1.8,0.74
822,13.4,17.78,11.1,6.08,3.58
921,13.4,17.78,15.7,6.76,2.66
805,13.2,14.14,11.4,6.88,3.86
923,13.0,19.6,18.0,9.36,5.12
49,12.8,10.5,5.5,1.8,0.9
356,12.6,13.16,10.2,5.8,2.44
416,12.6,9.38,4.2,2.0,0.96
689,12.4,6.16,4.3,1.4,0.74
1056,12.2,10.78,8.8,4.12,1.52
759,12.2,13.02,10.8,5.28,3.08
810,12.0,7.14,4.1,1.16,0.64
928,11.8,20.58,23.6,10.36,5.9
1002,11.6,14.0,15.5,6.92,4.26
685,11.6,15.96,11.3,4.08,2.42
1032,11.4,6.3,4.8,1.68,0.84
1075,11.2,20.3,17.8,8.2,3.86
756,10.6,8.82,11.8,4.68,2.22
457,10.6,28.98,16.4,5.8,2.68
