,0,1,2,3,4
794,4008.7,613.69,223.3,61.76,23.49
838,376.2,283.64,121.9,34.72,15.56
608,354.7,229.46,78.2,24.9,10.63
668,233.1,260.19,197.45,82.3,43.33
513,207.2,127.4,71.8,22.48,9.51
111,197.5,115.57,52.3,18.22,8.15
141,197.4,124.11,92.0,31.48,13.72
150,195.8,131.74,67.85,20.94,8.92
618,183.7,127.75,92.45,34.72,16.87
623,177.5,226.87,172.25,67.78,32.44
620,174.8,111.72,73.95,26.32,11.46
363,174.4,89.88,42.05,12.96,5.18
1080,127.3,123.27,67.05,23.0,10.13
62,124.6,333.83,324.3,126.04,57.51
291,109.6,82.53,52.7,17.4,8.52
851,102.1,55.72,34.35,10.62,5.11
388,95.7,71.75,54.75,20.86,9.88
426,93.4,110.46,67.45,24.4,10.49
505,84.2,32.83,25.35,8.74,4.11
1044,82.2,43.61,30.3,9.76,4.45
351,73.8,55.02,28.9,8.96,4.21
193,69.6,67.69,53.65,23.94,10.0
167,65.2,48.09,31.9,13.92,6.68
456,64.8,74.2,42.2,14.82,5.71
1009,64.5,86.8,74.9,32.26,18.56
815,61.4,135.73,110.7,44.22,21.58
95,57.9,34.3,22.95,8.34,4.16
144,56.0,58.66,53.15,20.02,10.08
1022,54.4,52.99,31.9,13.58,6.92
520,53.3,112.28,75.5,27.0,13.98
709,52.8,34.72,25.0,9.4,4.55
277,51.3,42.7,32.2,12.74,5.96
377,51.1,160.93,100.35,38.06,16.76
87,48.8,31.57,20.45,8.76,3.59
1,48.7,37.73,19.0,6.28,3.02
821,47.3,27.16,18.0,6.34,3.02
415,47.2,39.34,25.85,9.06,3.67
60,46.1,43.89,30.25,11.76,6.04
775,44.4,94.36,49.1,17.78,7.35
703,41.3,43.54,35.6,14.54,7.93
444,40.8,36.47,15.35,4.66,2.49
208,40.8,29.54,20.1,9.08,4.5
230,37.5,64.26,53.75,22.54,13.11
64,37.0,260.4,211.15,89.84,45.51
563,35.8,17.99,11.1,3.76,1.75
48,35.7,65.17,47.6,18.28,8.66
624,34.3,14.98,7.05,2.84,1.36
79,34.2,41.23,39.4,19.42,10.56
1046,33.2,70.7,43.15,14.38,7.45
586,31.4,14.77,10.55,3.96,1.83
1051,31.1,24.15,17.85,6.68,3.4
782,30.6,29.05,11.7,3.42,1.5
622,29.3,30.66,22.1,10.14,5.16
956,29.1,26.95,20.15,8.26,4.08
109,28.1,10.85,7.25,2.36,0.92
484,27.9,38.5,26.55,9.16,4.3
735,26.2,16.8,10.95,3.14,1.59
149,26.1,11.27,6.35,2.28,1.09
321,26.1,12.18,8.1,2.82,1.41
318,25.8,74.06,74.55,36.88,20.83
25,25.1,21.91,16.7,5.96,2.83
585,24.8,13.72,8.75,2.78,1.63
552,24.5,29.4,21.7,9.78,4.4
41,22.2,55.02,47.3,20.18,11.81
201,21.1,32.55,24.1,9.04,4.76
152,19.8,14.63,9.85,3.72,1.92
237,19.0,21.77,18.85,7.62,4.04
973,18.8,12.04,7.4,2.28,1.33
635,17.7,11.13,6.1,1.84,0.92
