,0,1,2,3,4
794,5213.8,596.54,190.8,48.52,17.92
608,486.0,493.22,128.5,39.08,16.5
668,300.6,466.9,358.1,144.6,75.26
141,249.6,185.78,131.1,49.52,21.22
851,227.4,167.44,83.1,23.6,12.68
620,224.4,257.04,128.6,38.16,16.16
709,189.2,141.54,89.5,35.2,16.24
513,183.4,153.16,82.1,30.32,11.9
167,175.4,141.68,96.5,37.64,17.42
150,172.2,210.7,104.5,26.84,11.38
95,141.0,99.96,68.3,21.64,10.34
87,129.8,80.22,55.5,21.16,9.72
821,99.6,69.02,44.4,16.2,7.54
109,91.0,40.74,21.4,8.0,2.98
1044,90.6,78.12,49.7,17.52,8.28
563,88.0,53.62,29.7,11.24,4.86
363,87.6,82.18,33.0,10.0,4.56
505,83.0,38.92,27.4,10.36,5.02
623,79.4,221.06,173.8,70.8,34.86
624,75.4,38.22,21.3,7.64,3.84
765,74.8,43.96,16.1,5.0,2.62
726,72.6,39.62,21.9,6.36,3.36
111,71.2,75.6,33.8,15.52,7.96
25,69.0,81.76,51.5,18.16,8.8
62,67.6,538.02,474.3,160.72,68.36
237,64.6,60.76,51.0,22.28,11.66
928,60.0,109.9,104.7,47.04,24.96
973,58.0,32.9,22.6,7.84,4.1
585,53.4,35.7,25.0,8.72,3.9
1,52.0,53.48,30.2,10.16,4.72
291,50.2,66.36,47.8,14.52,8.04
152,47.4,39.34,28.4,10.56,4.82
838,39.0,66.78,42.2,13.8,5.68
208,33.8,31.36,20.0,9.68,4.66
576,33.2,21.42,11.9,4.04,1.86
456,32.0,56.98,51.8,17.28,7.06
586,29.6,25.34,14.7,5.48,2.28
351,27.8,43.26,17.7,5.84,2.64
426,27.4,72.1,43.0,17.44,8.52
697,25.0,32.76,40.6,21.64,14.78
149,23.8,21.0,10.2,2.84,1.42
775,23.4,68.74,59.7,20.28,8.68
356,21.8,26.88,24.5,9.76,5.4
759,21.4,26.88,22.9,9.56,5.92
193,20.2,41.86,37.6,19.44,9.24
60,18.6,22.4,15.5,8.12,3.76
735,17.8,15.68,8.7,3.0,1.34
79,17.2,40.6,41.6,22.12,13.8
321,17.0,14.7,8.0,3.44,1.74
810,16.8,19.74,8.4,3.88,1.56
614,16.8,18.62,10.5,2.44,1.2
253,16.6,16.8,13.0,4.0,2.82
1051,15.8,15.96,14.2,6.8,4.02
388,15.0,39.34,30.5,13.4,6.34
377,14.6,158.76,99.8,33.76,18.58
854,13.6,26.18,40.0,21.52,12.5
520,13.6,77.56,49.0,22.68,12.68
703,13.0,29.68,25.1,12.44,6.8
416,12.2,12.74,8.0,2.48,1.14
90,12.0,33.32,45.4,24.64,16.86
230,11.4,49.7,33.3,17.4,10.16
829,11.0,17.08,13.4,4.48,1.7
956,10.8,10.78,9.9,4.12,2.46
415,10.2,13.58,13.2,5.96,2.0
635,10.2,8.12,6.0,1.76,0.76
92,9.4,8.82,5.3,2.92,1.56
782,9.4,23.94,7.0,2.72,1.0
277,9.4,12.88,11.8,4.76,3.02
1080,8.2,14.98,11.9,3.6,1.94
