,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,4103.7,605.08,224.0,61.32,23.59,5017.69
62,124.4,331.87,326.3,123.9,57.6,964.07
838,356.0,277.06,117.4,33.54,14.28,798.2799999999999
668,220.2,247.38,193.2,81.38,42.62,784.78
608,368.0,225.4,77.1,23.42,10.0,703.92
623,179.1,231.07,170.25,67.32,33.98,681.72
64,40.0,275.31,210.55,89.58,45.74,661.1800000000002
235,,87.08,237.05,130.52,61.95,516.6
141,205.0,128.59,93.65,32.34,14.02,473.6
618,181.4,139.44,92.05,34.74,16.87,464.50000000000006
513,211.6,124.25,72.45,23.34,9.65,441.29
150,186.7,129.22,68.15,20.26,8.27,412.59999999999985
620,171.2,112.49,73.2,26.3,12.28,395.47
1080,142.1,135.38,79.1,25.06,11.34,392.98
111,191.3,114.87,51.3,18.58,8.66,384.71
377,51.5,161.91,104.9,36.12,18.41,372.84
815,59.3,130.76,112.95,43.68,20.64,367.33
426,99.7,107.66,71.05,24.88,12.05,315.3400000000001
363,161.8,84.84,44.1,12.84,5.51,309.09
520,60.0,119.21,76.15,30.12,15.71,301.18999999999994
291,112.1,84.63,52.2,17.26,7.95,274.14
761,,118.79,95.5,35.58,16.33,266.2
1009,53.6,79.66,74.1,34.32,19.04,260.72
388,89.4,72.03,52.2,20.8,9.96,244.39
318,26.2,71.75,78.85,37.02,21.27,235.09000000000003
193,60.4,69.72,52.65,23.86,10.44,217.07
775,47.4,91.0,51.85,18.6,7.77,216.62
456,65.7,75.74,41.05,13.06,5.95,201.5
851,99.9,51.87,33.05,10.4,4.82,200.04
230,36.0,67.9,52.6,24.4,12.36,193.26
144,54.4,59.22,47.05,19.76,9.66,190.09
48,37.7,68.39,45.6,17.68,8.98,178.35
1044,78.3,47.25,31.45,11.42,5.12,173.54
1046,31.4,74.55,44.65,15.34,7.55,173.49
167,67.9,48.65,33.9,14.32,6.58,171.35000000000005
459,13.3,41.23,59.3,33.86,18.21,165.9
505,87.1,39.76,23.45,8.26,4.01,162.57999999999996
1022,52.3,52.64,33.3,14.1,6.89,159.23
41,20.6,56.7,45.55,19.98,11.73,154.56
351,66.1,50.26,24.8,7.82,3.45,152.42999999999995
703,44.2,42.07,36.1,15.12,7.75,145.24
60,48.8,45.15,30.7,11.58,5.55,141.78
277,47.8,43.61,30.9,13.16,5.93,141.4
79,33.2,40.6,38.4,18.06,10.01,140.27
415,49.1,40.67,26.05,9.12,3.76,128.70000000000002
709,51.3,34.72,25.6,10.12,4.44,126.18
1,53.1,40.18,22.5,6.96,3.42,126.16
95,54.1,34.65,22.4,7.26,4.18,122.59
821,49.1,32.34,20.3,6.2,3.48,111.42
87,44.1,29.33,21.5,8.28,3.6,106.81
636,,47.53,34.75,13.56,7.16,103.0
484,24.5,38.22,26.0,9.0,4.85,102.57
444,37.7,35.91,15.85,4.56,2.1,96.12
208,35.6,27.65,20.35,8.02,4.09,95.71
956,29.7,30.24,21.4,8.0,4.02,93.36
430,9.6,27.44,30.15,15.84,10.07,93.1
201,20.7,31.15,24.55,10.28,4.27,90.95
327,6.9,33.67,29.45,12.32,6.68,89.02000000000002
612,18.9,25.2,26.05,11.74,6.42,88.30999999999997
552,21.5,26.25,21.3,9.04,4.3,82.39
622,22.5,25.83,19.35,9.54,5.12,82.34
1051,28.8,23.94,16.9,7.12,3.38,80.14
693,3.4,25.06,27.8,14.26,9.33,79.85
237,22.2,19.67,16.6,7.06,3.66,69.19
782,25.0,29.47,9.75,3.34,1.27,68.83
