,0,1,2,3,4
1014,99.8,48.3,21.45,6.08,2.25
544,99.0,34.37,17.1,4.44,2.04
986,98.5,23.73,9.2,2.42,1.01
807,96.4,37.87,19.3,5.9,2.35
68,88.0,28.35,12.1,3.52,1.45
50,86.3,39.83,20.9,6.82,2.96
866,83.5,40.81,22.0,7.06,2.88
652,79.4,38.71,21.05,6.44,2.47
711,78.4,38.57,26.0,7.4,3.42
605,76.9,48.23,22.0,5.3,1.9
892,75.7,21.91,5.6,1.32,0.26
525,74.6,37.1,19.95,6.1,2.22
898,73.7,37.59,16.85,4.44,1.68
55,72.8,50.96,25.7,9.44,3.69
35,72.0,29.19,14.45,4.7,1.62
855,68.3,27.16,11.75,3.18,0.94
556,64.7,17.5,7.65,2.22,0.89
906,64.2,48.79,33.05,11.62,5.37
667,63.1,25.76,16.1,4.96,2.35
618,61.1,18.2,8.7,2.46,0.9
626,60.6,21.28,11.95,4.14,1.84
96,60.3,49.98,23.25,5.08,1.73
227,60.2,43.4,23.75,7.48,3.19
366,60.1,19.11,10.05,2.88,1.17
871,59.1,22.33,11.95,3.72,1.69
532,58.6,47.18,30.45,10.52,5.09
413,58.0,19.46,9.05,2.28,0.77
776,56.5,17.99,5.8,1.48,0.52
480,55.9,40.74,23.2,7.46,2.26
948,54.5,33.39,16.85,4.94,1.92
199,54.4,29.12,13.45,4.3,1.89
645,53.5,27.72,18.6,6.48,3.03
32,53.3,18.76,11.35,3.8,1.73
234,53.0,30.03,17.15,6.1,2.28
873,53.0,36.33,27.4,10.26,4.41
457,52.9,16.03,7.1,2.04,0.64
343,52.8,35.49,23.55,9.44,4.59
935,52.2,7.77,2.7,0.62,0.2
632,50.2,19.95,13.5,3.68,1.87
344,49.8,23.31,14.35,4.72,2.53
761,49.0,18.83,6.8,1.56,0.75
830,48.8,23.52,12.25,4.96,1.97
922,48.5,19.04,8.4,2.58,1.02
113,48.3,34.72,27.45,9.42,4.18
827,48.1,28.28,16.45,6.82,2.73
1057,47.9,39.76,26.4,8.82,3.32
381,47.8,18.69,10.75,2.8,1.01
39,47.2,22.61,11.35,4.38,1.78
18,46.9,27.44,15.9,4.96,2.57
29,46.8,25.13,14.15,4.82,2.05
265,46.3,35.91,18.15,4.54,1.55
80,46.0,24.64,13.75,5.04,2.26
988,45.9,17.57,11.3,3.48,1.63
833,45.8,16.94,7.5,2.32,1.03
257,45.4,30.59,19.55,6.64,2.53
1061,45.4,28.28,14.8,4.76,2.53
1024,45.1,23.45,12.15,3.94,1.44
811,44.9,23.24,15.45,4.92,2.23
1046,44.6,28.56,18.7,6.26,3.14
76,44.5,26.81,18.1,6.28,2.93
367,44.1,23.66,15.9,6.12,2.99
270,44.0,22.05,12.1,4.44,1.87
398,43.0,12.32,7.1,1.9,0.92
515,42.5,22.05,11.8,4.48,1.91
867,42.2,7.0,2.75,0.44,0.2
862,42.1,25.97,14.75,5.08,2.02
479,41.9,19.04,11.7,4.36,1.83
249,41.9,13.72,7.85,2.46,1.13
541,41.8,17.64,11.5,2.96,1.36
