,0,1,2,3,4
794,4121.4,608.79,230.2,61.16,23.23
838,365.2,276.64,120.2,34.12,14.21
608,349.6,237.65,76.5,24.0,10.6
668,230.8,241.29,198.0,81.72,42.63
141,205.4,129.15,94.9,33.4,13.77
513,204.8,126.7,75.0,22.14,9.67
111,189.0,114.24,52.25,16.92,8.88
618,183.2,128.94,97.65,35.28,17.17
150,177.7,133.77,65.25,20.04,8.73
623,176.9,226.73,166.85,66.84,33.66
620,172.5,113.19,76.35,26.04,11.73
363,166.2,84.49,43.05,12.44,5.04
1080,131.8,126.56,72.4,25.48,11.08
62,127.0,340.9,332.3,129.38,57.67
291,112.8,83.65,50.65,17.46,8.21
851,100.5,52.78,30.95,11.2,5.0
426,97.2,103.6,65.65,25.32,12.28
388,90.7,76.51,53.25,20.2,10.14
505,84.1,34.72,24.65,8.62,3.93
1044,74.8,49.21,28.75,9.54,4.83
351,67.0,47.74,22.25,7.94,3.3
456,65.0,71.54,42.25,13.08,5.28
167,63.4,46.27,32.3,13.24,6.8
193,61.9,68.95,51.8,24.24,11.16
815,60.9,133.42,112.25,44.52,21.06
520,57.5,112.21,78.5,30.58,15.2
1009,56.9,85.26,73.45,31.94,18.68
1022,54.8,54.25,33.3,12.94,6.94
95,52.5,31.64,22.65,8.82,4.17
144,52.5,59.29,44.6,20.1,9.93
709,52.1,35.91,26.2,9.88,4.99
377,51.0,156.66,97.95,36.02,17.04
1,50.9,37.38,21.2,7.6,3.63
277,50.8,44.38,30.3,12.78,6.31
60,50.6,43.68,29.65,12.64,6.06
821,49.9,29.61,17.25,6.76,3.16
415,48.7,41.72,26.75,8.66,3.88
775,45.9,89.88,51.7,19.74,7.12
87,44.1,27.44,20.55,7.42,3.48
703,42.3,45.71,35.65,14.84,7.74
64,39.8,272.23,212.0,90.7,44.26
563,38.0,19.81,11.3,4.28,2.11
48,36.1,69.09,48.7,17.4,8.51
230,35.9,67.06,50.55,21.92,13.31
208,35.5,28.07,19.3,8.94,4.2
1046,34.4,75.32,44.2,15.8,7.37
444,34.4,37.94,15.75,5.08,1.95
624,31.0,15.61,8.1,2.7,1.21
79,30.6,45.57,42.1,18.12,9.89
149,30.3,16.87,8.4,2.46,1.13
956,29.9,31.15,20.7,8.26,3.79
735,29.7,18.9,9.9,3.6,1.61
109,29.7,13.93,7.2,2.28,1.22
1051,28.4,22.4,15.3,6.6,3.43
782,27.9,27.72,11.6,3.4,1.29
585,27.8,15.68,10.4,3.2,1.63
484,26.7,39.13,27.95,8.88,4.1
622,26.0,26.32,21.55,9.2,4.73
586,25.8,17.64,10.75,4.14,1.77
318,24.3,69.93,74.15,36.78,20.45
321,23.7,11.76,8.25,3.16,1.4
41,23.6,61.6,46.65,19.44,11.66
552,22.9,26.67,22.25,8.12,4.28
25,22.3,21.21,16.35,6.4,2.86
237,20.7,22.4,16.65,8.1,4.14
201,20.1,29.68,26.0,9.96,4.92
812,19.8,21.98,17.35,6.64,3.86
152,18.7,12.25,9.45,3.64,1.92
100,18.4,16.24,10.6,4.38,2.14
176,18.3,10.5,8.8,2.64,1.26
612,17.3,27.79,24.05,10.84,5.94
973,17.1,12.46,7.55,2.48,1.5
416,16.7,10.15,5.75,1.74,0.66
765,16.4,6.58,3.6,0.94,0.52
635,16.1,9.87,5.25,2.08,0.89
49,15.7,9.66,4.7,1.66,0.65
449,15.6,23.52,17.25,7.86,4.4
1002,15.0,15.54,15.6,6.22,3.88
897,14.0,10.5,9.55,3.28,2.21
921,13.9,16.38,14.85,6.08,2.31
983,13.6,5.46,2.9,0.8,0.29
822,13.3,18.76,15.65,6.78,3.76
928,13.1,21.0,21.15,10.08,6.25
1075,13.0,21.42,18.05,8.96,4.11
923,12.3,15.19,14.7,7.68,4.26
457,12.3,29.47,20.25,6.16,2.49
805,12.2,15.68,13.05,5.92,3.5
1032,12.1,8.26,6.1,1.92,0.94
685,11.9,14.42,10.6,4.38,2.2
459,11.7,39.48,58.3,31.66,19.27
356,11.6,11.76,11.0,4.48,2.35
555,11.4,21.42,17.45,6.78,3.11
726,11.0,6.16,3.05,1.34,0.54
123,10.9,17.08,14.45,6.94,4.15
253,10.9,9.59,6.0,2.44,1.2
421,10.6,6.79,6.0,2.12,0.73
430,9.9,25.62,29.55,15.64,10.44
529,9.7,11.27,10.35,4.0,2.04
759,9.7,11.83,11.45,4.26,2.35
576,9.5,6.51,4.1,1.32,0.74
810,9.5,7.77,4.0,1.16,0.5
756,9.4,10.64,9.4,4.0,2.47
130,9.3,10.5,5.75,1.92,0.84
689,8.5,6.72,3.25,1.12,0.71
12,8.4,14.35,9.85,2.9,1.34
92,8.4,5.32,4.85,1.5,0.86
1040,7.9,13.23,13.5,7.18,3.63
932,7.8,7.07,4.25,1.46,0.69
995,7.8,9.73,9.65,4.28,2.51
423,7.3,9.17,8.7,3.28,1.82
327,7.1,32.34,31.3,12.88,6.35
678,7.0,6.37,4.45,1.94,1.03
1034,6.4,5.25,3.7,1.28,0.66
893,6.3,3.01,3.15,1.26,0.38
453,6.1,7.63,6.0,2.66,1.37
734,5.9,11.83,7.9,3.32,1.93
643,5.9,4.83,2.55,0.92,0.65
697,5.8,10.92,10.75,6.42,4.0
283,5.5,4.27,1.7,0.54,0.21
1019,5.5,7.21,6.15,2.4,1.13
999,5.3,2.52,0.9,0.62,0.24
1059,5.1,8.89,6.7,2.56,1.49
437,5.0,4.13,1.5,0.4,0.2
716,5.0,4.13,4.45,1.94,0.95
541,4.9,2.94,2.3,0.9,0.42
770,4.9,8.82,4.75,1.74,1.0
769,4.7,11.48,8.85,3.2,1.25
799,4.4,3.29,3.75,1.04,0.59
23,4.4,7.42,6.15,2.98,1.65
94,3.9,6.37,6.5,4.06,2.1
718,3.8,2.03,1.55,0.42,0.28
717,3.7,8.75,9.6,5.62,3.05
80,3.7,8.75,4.9,1.82,0.94
912,3.6,8.82,5.5,2.08,0.79
1056,3.5,3.08,4.5,2.12,1.23
556,3.5,3.57,2.2,0.98,0.42
575,3.4,5.18,4.5,2.34,1.55
740,3.4,9.03,9.35,3.96,2.53
300,3.3,6.65,6.8,4.56,2.72
646,3.1,3.29,2.25,0.82,0.64
139,3.0,4.13,3.25,1.22,0.92
21,2.9,5.25,7.05,4.0,2.73
704,2.9,10.71,12.6,6.14,3.41
954,2.9,7.49,8.05,4.5,3.25
854,2.9,6.02,8.15,4.4,2.74
693,2.8,24.78,30.0,14.52,8.79
10,2.8,3.64,4.75,2.78,1.86
614,2.8,4.41,1.55,0.76,0.17
829,2.7,5.53,5.7,1.66,0.9
175,2.7,4.2,9.25,5.52,3.58
656,2.6,5.18,6.4,3.7,2.26
1050,2.6,1.75,0.75,0.14,0.14
707,2.4,9.8,10.65,6.26,3.9
340,2.4,4.2,4.25,1.92,0.91
354,2.2,1.61,1.0,0.4,0.35
68,2.2,0.49,2.25,0.72,0.29
438,2.2,2.66,2.65,1.38,0.93
90,2.1,5.74,7.85,4.98,3.26
477,2.1,4.34,4.4,2.04,1.16
700,2.1,0.98,0.5,0.12,0.07
65,2.0,2.73,1.8,0.38,0.11
284,2.0,2.03,0.85,0.38,0.12
650,2.0,2.38,3.25,1.58,0.79
950,1.9,4.06,2.55,1.08,0.58
836,1.9,4.27,4.55,2.54,1.66
993,1.9,1.47,0.85,0.14,0.13
346,1.8,8.4,10.05,3.76,2.05
1025,1.8,2.17,1.85,0.88,0.45
600,1.8,1.82,1.35,0.7,0.23
341,1.7,2.03,2.0,1.24,0.62
242,1.7,3.15,4.1,2.12,1.44
777,1.6,3.85,4.75,2.1,1.58
168,1.6,1.75,2.25,0.76,0.41
569,1.6,3.57,3.9,2.28,1.18
420,1.6,0.56,0.65,0.66,0.29
828,1.6,0.91,1.0,0.68,0.23
397,1.5,1.33,1.8,0.78,0.57
786,1.4,1.4,1.3,1.14,0.43
372,1.4,0.91,0.95,0.14,0.03
306,1.4,2.87,2.4,1.18,0.68
528,1.2,1.89,1.15,0.56,0.45
584,1.1,0.84,0.5,0.3,0.12
329,1.1,1.4,1.7,0.72,0.54
424,1.0,3.01,3.25,1.58,0.93
398,0.9,1.54,0.85,0.28,0.18
863,0.9,0.84,0.8,0.42,0.16
719,0.9,1.33,1.25,0.84,0.56
82,0.8,0.84,0.8,0.56,0.33
989,0.8,1.12,1.5,0.5,0.16
1052,0.8,0.84,0.95,0.42,0.43
702,0.8,1.68,2.35,1.1,0.83
1004,0.8,1.68,2.05,0.82,0.61
538,0.7,1.19,0.55,0.16,0.09
1074,0.7,1.54,1.6,1.08,0.78
249,0.6,0.7,0.1,0.1,0.06
843,0.5,0.21,0.15,0.12,0.06
448,0.5,0.42,0.6,0.28,0.38
1027,0.5,0.56,0.45,0.16,0.09
630,0.5,0.7,0.5,0.16,0.31
304,0.5,0.07,0.2,0.02,0.01
315,0.5,0.14,,,0.01
567,0.5,1.61,2.1,1.24,0.89
880,0.5,1.26,1.45,0.88,0.51
1076,0.4,1.05,1.15,0.82,0.33
246,0.4,0.56,0.55,0.24,0.28
270,0.4,1.61,1.85,1.14,0.5
427,0.4,0.42,0.85,0.32,0.29
723,0.4,0.07,0.05,0.06,0.09
657,0.4,0.49,0.15,0.18,0.05
29,0.4,0.49,0.85,0.4,0.12
801,0.4,0.77,0.95,0.66,0.4
522,0.4,0.98,1.1,0.68,0.25
798,0.4,0.35,,,
335,0.4,1.26,1.05,0.34,0.24
649,0.3,0.49,1.05,0.34,0.33
256,0.3,0.28,0.1,0.02,0.07
549,0.3,5.53,6.4,1.5,0.56
1010,0.2,0.14,,0.02,0.01
