,0,1,2,3,4
146,107.7,41.86,23.75,6.84,2.82
166,94.1,46.06,25.6,9.18,3.79
82,94.0,28.7,12.55,4.68,1.97
194,91.4,40.6,21.65,8.0,2.78
459,90.6,35.63,20.4,5.84,2.89
572,82.7,40.18,24.95,7.8,3.56
759,80.3,38.22,23.05,8.28,3.71
719,77.5,33.81,19.1,6.28,2.76
317,76.9,29.19,17.55,5.86,2.47
437,70.7,25.9,13.55,4.78,1.9
151,69.1,20.86,11.4,4.0,1.72
648,68.8,31.08,20.25,7.26,3.25
547,68.0,37.73,21.2,7.26,3.87
438,67.6,39.34,24.5,8.88,4.31
594,67.5,25.9,15.4,5.14,2.05
377,65.7,31.29,16.5,6.38,2.73
163,64.4,22.19,12.85,4.34,1.96
673,63.4,25.83,13.2,3.46,1.88
171,61.8,29.75,20.0,6.96,3.24
319,61.1,30.03,17.35,6.3,2.67
417,61.1,25.97,14.9,4.66,2.04
322,60.5,45.78,30.3,11.1,4.59
687,57.5,27.3,16.2,6.02,2.6
655,57.5,34.37,25.45,9.38,4.09
511,57.5,27.79,17.35,6.8,2.93
285,56.9,30.31,18.6,6.4,2.89
84,55.7,41.72,30.5,12.38,5.38
183,54.3,57.19,29.95,11.08,4.65
623,52.5,19.81,22.95,6.82,2.91
628,52.3,28.98,18.5,7.62,3.45
373,52.2,27.09,16.1,5.28,2.46
363,51.2,23.66,13.7,5.22,2.25
552,50.3,18.76,12.25,4.28,1.7
365,50.1,17.85,13.15,4.38,2.08
462,49.5,18.55,9.8,3.1,1.42
500,49.3,23.45,13.85,5.48,2.47
731,48.1,22.61,13.5,4.5,2.16
307,47.9,42.91,21.75,8.08,3.67
665,47.7,24.64,15.85,6.02,2.37
460,47.7,33.39,24.55,9.48,4.53
327,47.5,13.51,8.8,2.92,1.3
345,47.4,21.84,13.2,4.62,1.97
22,46.8,27.16,14.25,5.2,2.22
3,46.2,21.77,13.1,4.54,2.42
152,46.2,33.32,24.15,10.16,4.94
468,46.1,30.38,23.15,8.1,3.81
434,46.1,18.48,12.85,3.76,2.21
130,45.2,25.06,16.25,5.9,2.91
359,45.0,25.62,15.3,5.16,2.27
394,44.9,27.23,20.35,7.4,3.45
65,44.6,14.21,7.0,3.16,1.17
20,44.2,25.9,11.75,3.6,1.71
314,43.8,28.35,16.55,6.54,2.97
29,43.6,27.23,21.65,8.32,4.53
23,43.5,31.36,12.9,3.82,1.57
727,42.9,30.31,19.75,8.0,3.82
121,42.5,31.15,20.2,7.24,3.11
657,42.4,24.85,19.05,6.08,2.96
45,42.4,21.91,11.9,3.78,1.43
309,42.0,22.54,14.65,4.94,2.04
94,42.0,14.7,8.95,2.74,1.12
456,41.9,20.37,12.7,4.3,2.13
72,41.9,31.29,24.1,9.1,4.85
728,41.9,11.48,5.15,1.52,0.73
331,41.8,22.47,16.65,6.38,3.0
765,41.7,25.69,19.25,6.4,3.35
349,41.7,19.95,14.7,5.04,2.23
585,41.3,22.75,14.7,5.68,2.4
440,40.7,21.56,12.2,5.12,2.23
591,40.6,25.83,18.35,6.56,3.22
537,40.5,26.81,15.4,6.96,3.11
575,39.7,25.13,16.2,5.76,2.64
693,39.4,20.02,13.1,4.66,2.2
675,38.8,14.35,6.65,2.84,1.06
503,38.7,20.02,13.0,3.88,2.02
19,38.5,24.92,15.7,4.9,2.31
100,38.3,25.76,12.4,4.14,1.99
342,38.1,17.78,12.35,3.7,1.86
335,37.5,27.09,18.15,6.58,3.7
663,37.1,25.97,14.0,5.56,2.67
680,36.8,3.15,1.2,0.22,0.02
454,36.4,21.91,16.15,5.5,2.81
551,36.3,23.03,14.3,5.04,2.5
113,36.1,34.93,14.55,3.74,1.44
424,36.1,23.8,15.9,5.32,2.2
35,36.0,31.08,14.8,5.14,1.95
450,35.9,20.3,9.35,3.26,1.61
608,34.9,15.82,8.95,2.96,1.52
77,34.9,34.93,24.8,11.06,5.45
701,34.6,19.6,13.1,4.28,2.0
174,34.5,20.79,13.6,4.76,2.25
639,34.4,17.29,10.4,3.34,1.49
488,34.0,12.88,8.55,2.92,1.35
700,34.0,10.29,5.65,1.48,0.6
41,33.4,17.08,10.75,4.94,2.08
379,33.4,16.38,10.75,4.56,1.83
695,33.3,20.51,11.0,4.22,2.1
271,33.2,10.08,5.2,1.66,0.68
532,33.2,19.81,15.1,4.98,2.61
9,33.1,17.92,11.45,4.18,2.04
425,33.0,23.59,15.8,5.94,3.18
225,32.7,29.82,18.8,6.06,3.05
634,32.7,24.92,17.65,7.42,3.75
382,31.8,26.11,15.0,5.2,2.12
491,31.8,12.81,6.55,2.46,1.05
107,31.8,26.67,22.7,8.9,4.71
633,31.8,20.93,16.1,6.36,3.21
715,31.6,12.11,7.85,3.14,1.02
69,31.4,15.96,12.4,4.66,2.46
299,31.3,13.65,8.85,2.94,1.27
284,31.2,22.75,12.7,4.88,2.12
150,31.2,19.18,13.25,5.2,2.23
421,31.0,26.81,18.85,7.36,3.7
195,30.7,12.11,6.25,1.94,0.78
274,30.6,7.63,4.6,1.4,0.81
723,30.6,17.22,12.3,4.98,1.95
636,30.5,25.2,18.7,7.86,3.99
474,30.2,20.65,14.65,5.5,3.04
238,30.2,24.71,16.25,6.28,2.98
240,30.1,24.29,17.55,7.1,3.45
239,29.6,16.8,8.05,3.24,1.23
689,29.6,22.19,15.95,6.8,2.8
34,29.5,12.25,6.75,1.88,0.94
123,29.4,17.85,12.85,4.42,2.38
372,29.3,22.4,12.25,4.68,1.98
478,29.0,28.7,23.5,10.18,5.43
569,28.9,19.53,13.9,5.24,2.94
223,28.8,17.85,11.85,3.86,1.73
89,28.7,33.39,26.4,10.62,5.36
344,28.5,19.04,10.0,4.52,1.94
242,28.5,15.75,12.5,3.66,2.1
712,28.4,10.85,7.0,2.48,1.17
104,28.3,18.62,11.9,4.68,2.17
97,28.3,26.11,19.15,8.0,3.68
746,28.1,28.7,20.95,8.28,4.12
343,27.9,19.46,13.0,5.44,2.48
616,27.6,21.49,16.1,5.36,2.81
398,27.5,6.58,4.0,1.46,0.44
181,27.3,15.4,12.05,4.3,2.05
288,27.1,21.63,15.3,7.08,2.84
445,27.0,14.91,11.25,3.52,2.0
762,27.0,24.08,15.5,7.32,3.33
625,27.0,21.35,14.0,4.6,2.44
682,26.7,21.56,17.7,6.84,3.47
306,26.5,18.13,11.45,4.68,1.86
21,26.3,14.42,7.8,2.58,1.14
416,26.2,26.25,19.7,8.46,3.77
696,26.1,19.95,14.8,6.26,3.01
486,26.0,12.81,9.95,3.68,1.66
31,25.8,20.37,15.15,5.78,2.96
385,25.5,18.06,13.8,5.58,2.98
388,25.2,2.45,0.95,0.26,
208,24.7,13.44,9.7,3.88,1.51
406,24.7,7.7,3.7,0.92,0.36
96,24.7,9.17,5.65,2.2,1.19
110,24.5,23.1,22.6,9.2,4.39
409,23.9,21.98,15.75,5.92,2.69
338,23.9,27.16,23.6,11.06,5.13
643,23.8,13.23,10.25,3.26,1.57
230,23.8,24.08,19.15,7.98,3.78
109,23.7,20.72,16.15,7.16,3.38
139,23.4,30.52,25.45,10.18,4.79
668,23.3,19.11,12.05,5.7,2.84
305,23.2,44.66,20.35,6.68,3.27
518,23.0,16.24,10.1,4.84,2.11
329,22.8,14.56,7.95,2.86,1.25
761,22.8,9.94,4.35,1.84,0.64
583,22.7,12.18,7.9,3.26,1.6
483,22.0,15.26,12.65,5.0,2.49
16,22.0,18.34,13.45,6.2,3.2
13,21.9,18.97,14.1,5.62,2.95
660,21.7,12.74,10.0,3.64,1.73
580,21.5,14.42,9.5,3.48,1.62
304,21.4,16.59,12.45,4.14,2.22
255,21.3,19.11,16.6,6.32,3.27
736,21.3,26.39,19.0,6.78,3.61
18,21.3,7.35,3.6,1.28,0.43
554,20.9,14.0,11.3,3.48,1.75
519,20.7,14.77,13.0,4.24,2.49
364,20.5,17.57,6.85,2.42,1.11
589,20.5,15.26,12.65,4.38,2.17
102,20.5,18.13,13.1,6.04,2.87
446,20.3,21.98,14.15,5.88,2.43
658,20.3,18.13,15.05,6.46,3.23
153,20.0,12.95,9.8,3.18,1.45
729,19.6,7.28,5.05,1.32,0.69
378,19.5,21.91,16.2,6.82,3.34
157,19.4,3.5,2.9,0.88,0.26
613,18.8,14.84,8.6,2.46,1.29
245,18.6,6.51,3.35,1.02,0.5
496,18.6,10.64,9.6,3.66,1.88
760,18.6,16.38,12.65,5.88,3.04
750,18.5,6.72,3.75,1.16,0.46
564,18.4,24.64,14.55,4.7,2.27
674,18.4,10.85,9.1,3.7,1.83
574,18.2,10.36,5.85,2.42,1.08
263,18.2,15.54,11.3,4.88,2.5
766,18.2,9.66,5.15,2.04,0.77
676,18.2,8.19,5.25,1.84,0.89
290,18.0,18.76,6.65,2.7,1.06
50,18.0,16.17,14.6,6.8,2.99
73,17.8,8.54,4.85,1.82,0.76
325,17.7,13.51,11.65,4.82,2.32
180,17.7,10.57,8.75,3.3,1.5
389,17.6,5.25,2.35,0.98,0.35
472,17.5,11.69,8.7,3.44,2.02
501,17.3,13.02,8.15,3.54,1.84
516,17.3,14.0,7.4,2.82,1.29
323,17.2,13.72,14.4,5.28,2.76
56,17.1,10.43,6.4,2.36,1.4
15,17.1,11.41,6.15,2.96,1.22
369,17.0,12.95,10.1,4.32,1.97
316,16.9,27.93,18.7,7.44,3.37
479,16.8,12.18,9.25,3.72,1.94
52,16.8,11.2,8.65,4.26,1.92
308,16.8,19.88,16.8,5.7,2.66
615,16.5,5.11,2.55,0.74,0.21
350,16.5,4.13,2.2,0.58,0.4
76,16.4,14.0,12.7,5.7,3.13
371,16.3,11.27,8.45,2.82,1.19
332,16.2,10.71,8.55,3.7,1.89
176,16.1,11.97,10.4,4.22,2.01
189,16.1,14.21,9.3,3.7,1.59
118,15.9,14.49,10.75,4.4,2.25
605,15.8,18.48,13.7,5.26,2.66
664,15.7,7.63,4.5,1.72,0.7
419,15.6,10.5,8.0,3.14,1.21
403,15.4,13.3,13.4,4.38,2.43
159,15.3,14.14,11.85,5.26,2.81
573,15.0,10.43,7.85,3.1,1.73
244,14.9,14.35,11.45,5.04,2.26
672,14.8,4.06,2.8,0.74,0.46
436,14.8,15.96,10.45,3.94,2.07
637,14.8,7.21,4.6,1.68,0.73
471,14.7,9.03,5.95,1.98,0.81
489,14.6,13.51,6.65,2.14,1.0
221,14.4,10.71,9.4,3.72,1.92
53,14.3,18.41,11.7,5.34,2.19
228,14.3,10.5,6.4,2.76,1.32
311,14.2,10.85,8.2,3.06,1.54
461,14.1,12.6,11.5,3.82,2.32
190,13.9,16.52,13.2,5.48,2.72
492,13.8,10.08,8.45,3.9,1.71
671,13.7,10.43,6.25,2.28,1.21
743,13.7,9.59,6.05,2.1,1.1
698,13.6,14.63,13.25,5.54,2.87
90,13.5,11.34,8.3,3.76,1.93
252,13.2,4.13,2.05,0.66,0.31
563,13.1,10.5,7.0,2.3,1.25
258,13.0,7.21,3.1,1.24,0.42
739,12.8,12.74,12.2,5.34,3.35
772,12.7,16.66,15.45,6.88,3.59
650,12.7,11.83,8.9,3.58,1.84
326,12.7,8.54,6.55,2.64,1.39
46,12.6,9.59,8.1,3.24,1.98
362,12.6,5.39,2.85,0.76,0.2
641,12.6,12.53,9.55,2.64,1.53
262,12.5,15.4,12.95,6.5,3.22
444,12.5,9.45,7.95,3.4,1.45
129,12.3,12.18,9.4,3.68,2.0
57,12.2,12.67,11.05,4.46,2.32
12,12.1,8.54,8.45,3.06,1.45
137,12.1,2.03,1.65,0.34,0.35
209,11.9,11.34,8.95,4.26,2.17
513,11.9,4.34,2.6,0.82,0.4
747,11.8,16.03,9.4,3.48,1.54
17,11.8,10.01,5.5,1.92,0.94
661,11.7,10.78,6.8,2.78,1.4
48,11.6,12.18,10.85,3.64,1.55
112,11.6,9.45,6.55,2.32,1.15
649,11.6,12.11,10.55,4.38,2.74
484,11.4,5.39,4.2,1.38,0.65
624,11.4,3.92,3.9,0.94,0.45
669,11.3,5.81,4.35,2.12,1.08
83,11.2,5.88,3.8,1.5,0.54
334,11.2,8.19,7.2,3.72,1.85
111,11.1,11.55,8.9,3.02,1.68
705,11.1,6.09,2.7,0.74,0.27
586,11.0,13.16,9.0,3.0,1.42
178,10.9,3.78,2.2,0.8,0.28
179,10.9,5.11,3.65,1.22,0.4
39,10.9,11.2,9.2,4.42,2.21
412,10.9,14.28,14.1,5.68,3.19
640,10.8,6.93,7.65,3.68,2.18
497,10.8,10.99,7.3,3.48,1.7
1,10.8,8.19,6.15,2.64,1.53
182,10.8,9.94,6.1,3.32,1.19
203,10.8,11.62,11.55,5.42,3.09
447,10.7,13.16,11.55,5.8,2.75
302,10.7,7.63,5.15,2.02,0.91
105,10.7,8.05,7.65,2.98,1.5
235,10.7,10.99,7.75,2.54,1.39
644,10.6,7.84,6.4,2.28,1.17
217,10.5,13.02,9.45,4.18,2.26
408,10.5,9.31,7.4,3.0,1.59
40,10.5,8.54,8.05,3.7,1.63
726,10.5,10.36,10.25,4.02,2.28
758,10.4,10.29,7.75,3.22,1.75
557,10.4,15.33,10.6,3.46,1.91
47,10.3,10.78,10.6,4.98,3.2
24,10.3,9.66,6.45,2.92,1.5
133,10.3,10.08,8.55,3.82,1.84
170,10.2,12.32,9.55,3.32,2.04
538,10.2,4.76,2.6,1.02,0.33
453,10.1,11.55,10.65,5.38,2.92
131,10.1,13.79,12.45,6.06,3.54
333,10.1,9.17,4.8,2.46,1.17
291,9.9,7.42,5.35,1.84,1.01
404,9.9,8.54,5.95,2.44,1.15
565,9.9,9.38,8.4,3.32,1.45
455,9.8,8.96,6.5,2.78,1.25
638,9.8,8.68,6.2,2.54,1.2
340,9.7,6.23,4.25,1.7,0.83
732,9.7,10.08,12.15,5.2,2.9
720,9.7,6.86,1.75,0.64,0.19
312,9.6,8.82,8.05,3.34,1.52
387,9.6,10.57,8.7,3.96,1.92
341,9.5,4.41,2.3,0.78,0.54
433,9.5,9.52,8.7,3.66,2.04
418,9.5,6.72,4.7,2.1,1.13
61,9.5,15.61,13.55,6.68,3.56
367,9.4,12.18,12.2,5.5,3.52
297,9.2,4.27,3.6,1.58,0.75
770,9.0,10.78,9.95,5.04,2.61
768,9.0,6.51,1.85,0.42,0.19
75,9.0,4.27,2.75,1.08,0.34
11,9.0,7.07,5.7,1.92,1.03
531,8.9,3.57,2.55,0.78,0.45
169,8.9,10.15,10.3,4.22,2.53
570,8.9,4.41,4.0,1.46,0.69
581,8.9,9.38,6.45,3.26,1.73
502,8.9,7.28,5.4,2.94,1.42
558,8.8,10.15,8.45,3.62,1.9
392,8.7,6.16,3.25,1.68,0.68
432,8.7,9.94,7.0,3.48,1.48
662,8.7,8.75,5.4,2.34,1.29
487,8.6,8.89,7.8,3.42,1.87
535,8.4,12.6,13.9,6.06,3.28
287,8.3,6.16,3.2,1.24,0.53
243,8.3,9.24,11.5,6.12,3.62
210,8.2,8.4,9.2,4.42,2.25
173,8.0,7.35,6.6,3.12,1.41
717,7.9,7.0,5.4,2.74,1.35
481,7.9,8.89,7.05,3.44,1.51
42,7.8,7.84,6.1,2.26,1.24
74,7.8,9.59,8.55,3.62,2.24
522,7.6,3.92,1.7,0.54,0.26
259,7.5,13.51,9.55,4.16,2.21
407,7.4,7.35,7.2,3.06,1.7
567,7.4,11.55,9.25,3.06,1.88
588,7.3,5.53,4.1,1.48,0.64
193,7.3,7.98,7.3,3.7,1.57
420,7.2,7.21,5.8,2.68,1.32
164,7.2,7.7,6.4,2.56,1.21
587,7.1,7.42,4.9,2.44,1.04
66,7.1,8.05,5.7,2.54,1.0
313,7.1,8.33,7.1,3.02,1.52
598,7.0,7.35,3.75,1.52,0.78
691,7.0,8.26,6.5,3.28,1.6
156,6.9,4.48,3.2,0.88,0.49
499,6.9,6.65,6.75,3.04,1.6
631,6.8,10.08,6.7,3.1,1.36
67,6.7,8.61,13.1,6.24,3.33
92,6.6,4.69,2.25,0.98,0.34
536,6.6,8.12,6.95,2.9,1.7
125,6.5,8.54,8.65,3.32,1.73
293,6.5,13.72,12.55,5.02,3.01
476,6.4,4.76,3.65,2.12,0.75
282,6.4,5.95,4.05,1.9,0.87
226,6.3,3.01,1.8,0.44,0.21
555,6.3,10.01,6.9,3.66,1.81
397,6.2,6.93,5.9,2.3,1.52
368,6.2,4.48,3.35,0.9,0.5
744,6.2,8.05,9.1,3.32,2.17
704,6.1,7.63,7.2,3.4,2.27
233,6.1,5.95,5.35,2.82,1.78
211,6.1,3.15,1.45,0.6,0.31
37,6.1,6.93,5.3,1.96,1.18
692,6.0,2.03,1.25,0.3,0.14
753,6.0,21.07,14.5,4.64,2.5
384,5.9,9.38,8.95,4.26,3.0
694,5.7,3.85,3.45,1.04,0.56
101,5.6,9.1,8.75,5.0,2.56
402,5.6,1.12,0.35,0.08,0.13
143,5.5,7.28,6.0,3.44,1.66
2,5.5,7.98,7.8,3.68,2.03
26,5.4,6.51,3.9,1.6,0.74
224,5.4,4.97,5.35,2.44,1.14
140,5.4,7.07,5.75,2.66,1.58
188,5.3,6.65,6.7,2.96,1.69
603,5.3,4.41,2.9,1.4,0.82
43,5.3,7.77,6.85,2.98,1.67
465,5.3,10.92,11.75,5.36,2.73
383,5.2,0.7,0.55,0.2,0.04
560,5.2,9.17,7.5,4.6,2.82
470,5.1,10.85,5.45,2.84,1.41
360,5.1,9.66,8.2,3.58,2.42
120,5.0,3.08,2.3,1.08,0.38
220,5.0,5.6,5.3,2.0,1.29
688,5.0,4.97,5.0,1.96,1.62
