,0,1,2,3,4
285,924.6,525.28,251.9,83.2,31.86
719,910.2,318.5,131.6,34.0,11.74
680,513.0,61.46,22.6,5.2,1.4
417,511.2,69.3,26.1,5.52,1.8
225,141.0,91.42,54.0,17.44,8.1
687,119.8,62.44,41.0,13.32,6.6
18,113.0,33.46,21.8,6.92,2.58
34,106.6,49.7,26.6,9.08,4.6
151,104.2,35.7,20.8,6.68,2.5
163,101.6,42.42,24.0,6.76,2.96
547,98.8,50.4,32.6,11.6,5.32
230,98.2,78.26,64.9,24.4,11.14
97,96.0,90.44,61.8,25.36,12.04
460,94.2,68.04,49.0,20.6,9.4
271,92.6,23.24,12.6,4.32,1.88
693,91.8,56.42,35.2,11.96,6.04
682,90.6,66.22,47.6,18.2,8.44
73,88.8,37.24,21.7,7.24,2.96
307,85.6,41.72,26.0,8.04,3.54
299,83.0,53.76,33.4,10.92,5.06
84,82.4,72.38,55.9,21.04,9.44
23,82.2,57.4,26.7,8.48,2.72
35,81.4,56.42,29.8,10.6,4.0
623,77.8,38.78,40.9,10.76,5.46
89,77.4,63.7,46.7,18.08,8.82
121,77.4,72.66,39.7,15.52,6.3
166,77.2,68.6,43.9,15.52,7.2
585,77.0,47.46,34.3,11.52,5.32
238,76.8,70.7,52.4,20.44,8.28
628,73.8,64.12,43.0,15.76,7.66
655,71.6,47.32,40.8,15.16,6.82
327,70.8,25.06,14.4,4.16,1.64
20,70.4,42.28,19.9,6.56,2.48
759,66.6,39.06,25.5,9.52,4.16
552,65.8,38.92,21.9,7.92,3.18
9,65.4,39.76,23.6,8.68,3.92
107,63.6,66.08,57.7,22.64,10.96
511,62.6,39.62,28.7,9.96,4.46
82,61.4,23.1,12.5,3.72,1.92
454,58.4,45.92,30.3,10.92,5.84
356,57.0,78.68,66.3,25.2,12.98
345,56.4,32.34,20.4,7.2,2.92
616,56.2,46.48,36.9,13.4,7.34
113,55.2,74.9,30.0,8.36,3.34
183,54.8,58.94,43.3,14.8,7.62
182,52.4,51.38,35.8,13.6,5.6
41,52.2,37.52,25.0,8.4,3.86
304,52.2,52.36,42.2,15.56,6.96
394,51.0,38.08,29.7,11.12,5.14
365,50.0,26.6,16.7,5.4,2.32
633,48.8,30.52,24.6,9.4,5.12
111,47.2,59.5,38.9,12.32,6.86
16,46.4,43.12,33.8,14.6,7.5
335,45.8,52.92,44.6,17.2,8.88
94,45.6,14.0,7.0,2.8,1.24
440,45.0,37.38,22.8,7.24,3.34
317,45.0,22.4,13.7,4.72,2.3
675,44.6,18.9,11.8,3.8,1.66
195,43.4,14.42,9.6,2.12,1.22
159,43.2,40.18,33.5,14.96,7.64
349,43.0,23.8,17.4,7.0,3.28
479,43.0,27.02,20.7,9.0,4.42
274,40.8,13.44,8.4,2.44,1.2
305,40.2,27.44,17.0,6.84,3.08
45,40.2,18.62,12.2,3.2,1.9
446,38.8,35.56,21.3,7.96,4.0
743,38.0,23.94,14.3,4.88,2.86
189,37.4,36.82,26.0,9.68,5.08
100,36.6,44.38,24.7,7.0,3.38
343,34.2,29.96,22.3,7.68,3.6
258,34.0,14.28,9.4,3.28,1.34
648,34.0,27.44,19.4,7.76,3.48
634,34.0,29.68,23.0,10.84,5.12
478,33.8,46.9,42.6,18.52,10.58
746,33.4,26.18,20.9,8.96,4.9
153,32.4,19.88,14.4,6.48,2.6
421,32.2,29.12,24.1,10.64,5.64
625,31.4,22.96,16.7,5.84,2.88
580,30.8,22.12,16.4,5.12,2.46
643,30.2,24.5,14.6,5.56,2.54
425,29.8,32.62,21.7,9.48,4.48
146,29.0,25.76,17.5,5.6,2.74
459,28.8,19.88,14.8,5.16,2.22
362,28.4,8.82,3.0,1.28,0.58
665,28.2,20.58,11.6,4.64,2.72
190,28.0,37.38,30.9,13.32,6.26
240,26.8,33.32,28.4,11.0,5.1
723,26.4,14.84,9.9,3.56,2.06
377,26.0,14.0,8.9,3.8,1.42
83,26.0,13.72,7.9,3.32,1.48
112,25.4,15.68,10.7,4.2,1.74
194,25.2,24.5,14.5,5.2,2.58
650,25.0,18.76,14.7,5.92,3.18
290,24.6,18.06,9.0,3.36,1.04
663,23.8,25.06,22.2,9.16,4.56
152,23.8,19.6,15.4,7.68,3.38
624,23.6,6.86,4.8,1.6,0.7
104,23.4,23.94,15.9,5.6,2.74
157,23.2,8.54,5.0,1.76,0.44
3,23.2,11.62,8.2,3.24,1.4
433,23.2,23.8,17.6,9.28,4.62
574,22.6,14.84,10.0,3.8,1.94
150,22.2,20.16,14.6,5.68,2.98
131,21.6,28.0,26.8,12.04,7.02
385,21.0,16.94,14.9,5.88,3.3
636,21.0,24.36,17.0,8.2,4.12
308,20.6,34.02,22.8,9.04,3.4
594,20.6,9.94,7.4,2.36,0.98
244,20.0,14.56,14.0,5.56,2.76
727,20.0,27.16,29.0,12.24,4.18
306,20.0,14.84,9.1,4.0,1.94
588,19.8,20.58,10.6,3.6,1.72
388,19.8,4.76,1.1,0.12,0.08
657,19.4,28.0,19.5,7.68,4.4
