,0,1,2,3,4
146,109.5,42.07,22.25,6.8,2.68
82,102.0,31.5,14.3,5.04,1.98
194,99.4,40.46,24.7,7.1,3.03
166,95.5,51.03,29.4,8.52,3.98
459,93.1,34.02,21.35,7.14,2.92
759,89.6,39.34,23.55,8.9,3.85
317,87.4,29.82,19.1,5.86,2.53
572,84.5,41.23,24.8,8.14,3.66
594,80.4,26.11,15.05,4.9,2.16
438,72.2,38.01,25.05,8.66,4.19
547,71.9,38.5,22.6,7.74,3.39
437,70.3,24.29,12.95,4.5,1.72
163,68.5,24.99,14.75,5.02,1.97
322,67.1,45.57,29.3,11.06,4.45
648,65.7,29.54,17.3,7.12,3.16
319,63.3,27.02,18.45,5.9,2.59
151,63.2,19.18,9.9,3.54,1.73
377,61.3,27.09,16.15,6.18,2.64
687,59.9,28.21,16.3,5.92,2.53
84,59.4,42.77,33.05,11.86,5.76
183,57.9,59.78,32.0,11.66,5.04
171,56.2,32.55,19.25,7.02,3.22
373,55.8,22.54,14.25,4.48,2.3
511,55.7,29.75,20.9,7.1,3.41
673,55.1,20.72,11.7,3.84,1.6
655,55.0,31.99,27.3,9.66,4.24
552,52.4,21.42,11.8,3.58,1.46
3,52.0,22.61,14.2,5.48,2.4
152,50.9,32.13,25.9,10.32,4.88
460,50.6,30.59,22.4,9.36,4.98
727,49.7,34.23,21.6,8.76,3.78
359,49.6,25.97,16.6,6.14,2.21
307,49.6,44.52,23.9,8.12,3.37
628,49.2,27.09,21.7,7.28,3.49
23,49.1,35.84,11.35,3.54,1.25
365,48.8,21.84,13.0,4.72,2.06
665,48.6,27.09,16.6,6.76,2.7
623,48.0,21.42,22.75,6.58,3.06
462,47.3,16.8,9.7,3.4,1.29
765,47.1,32.2,19.75,7.76,3.56
731,46.8,22.19,15.25,4.48,2.16
72,46.4,32.55,24.2,9.62,4.99
363,46.3,24.22,15.75,5.06,2.38
314,46.2,26.74,17.5,6.36,2.86
585,46.1,23.45,16.55,5.96,2.54
121,46.0,31.36,19.3,7.1,3.44
327,45.9,13.09,6.35,2.92,1.27
29,45.4,30.03,21.8,7.72,3.73
94,44.9,12.88,8.85,2.48,1.17
500,44.4,21.77,12.3,4.7,1.98
345,44.2,22.05,14.7,4.4,2.03
349,44.0,22.68,15.2,4.82,2.34
394,43.8,29.75,19.1,7.78,3.23
468,43.7,34.02,24.85,8.82,4.61
456,43.5,21.28,13.15,4.42,2.26
440,43.4,23.87,14.0,4.86,2.36
728,43.3,11.62,4.85,1.4,0.54
22,42.3,25.76,13.3,5.02,1.75
65,42.2,15.26,8.7,2.66,1.33
130,42.2,25.48,17.65,6.6,2.67
45,41.8,19.18,11.1,4.46,1.51
424,41.8,26.74,16.15,5.28,2.6
680,41.3,3.43,1.2,0.34,0.09
309,41.1,20.51,13.7,4.64,2.44
663,40.9,23.66,17.2,6.44,2.8
434,40.8,18.97,13.25,3.68,1.88
591,40.5,21.63,17.15,6.64,2.88
331,40.0,25.13,17.9,5.6,2.8
693,39.9,20.58,13.6,4.2,2.32
20,39.8,24.92,11.95,3.44,1.55
113,39.7,37.24,12.0,3.6,1.49
225,39.2,31.57,20.05,6.32,2.84
19,38.8,24.78,16.6,4.46,2.38
9,38.6,18.69,13.25,4.76,2.21
657,38.5,22.96,16.05,6.1,2.79
675,38.4,14.21,5.2,2.32,1.0
100,37.9,27.16,13.15,4.56,1.85
701,37.3,22.12,13.85,4.58,2.29
608,37.2,14.98,9.05,3.84,1.61
35,37.1,31.08,15.15,4.74,2.08
77,36.8,33.32,25.9,11.18,5.24
335,36.8,26.32,17.5,7.4,3.51
425,36.2,21.7,16.3,6.62,3.14
719,36.2,25.48,17.9,6.56,3.62
575,36.1,22.61,13.7,5.14,2.71
633,36.0,26.39,18.45,7.16,3.24
454,35.9,23.24,15.55,6.72,2.88
379,35.8,17.15,11.2,4.06,1.92
89,35.8,35.42,24.25,9.56,4.75
174,35.4,21.28,14.65,5.24,2.47
537,35.0,22.89,15.8,6.42,3.04
41,34.9,21.21,14.3,5.08,2.14
271,34.9,10.78,5.55,1.84,0.69
450,34.8,19.25,10.9,3.24,1.77
503,34.7,20.51,10.65,4.06,1.78
208,34.5,14.98,9.95,3.62,1.63
239,34.4,16.1,8.4,2.8,1.45
240,34.2,21.14,17.4,6.04,3.19
695,33.9,19.11,13.4,4.68,2.06
551,33.7,25.27,14.0,4.98,2.26
123,33.6,19.11,12.1,4.98,2.26
643,33.3,15.19,11.8,3.24,1.9
69,33.2,19.95,13.35,4.24,2.13
274,33.0,9.24,5.45,1.62,0.58
107,33.0,27.86,20.95,9.58,3.56
421,32.9,25.69,19.15,7.84,3.5
299,32.5,16.87,8.35,2.92,1.49
488,32.1,13.16,7.75,2.9,1.26
634,32.0,23.59,17.65,7.26,3.76
639,32.0,19.32,11.25,3.56,1.55
382,32.0,26.46,15.3,5.76,2.52
491,32.0,12.53,6.5,2.14,0.99
342,31.7,18.62,12.2,3.82,2.24
723,31.7,16.73,14.0,4.8,2.36
344,31.6,17.29,10.0,4.02,1.89
242,31.3,16.59,9.55,4.54,1.78
532,31.1,21.84,13.55,5.9,2.83
372,31.0,22.4,11.6,4.9,2.26
284,30.8,23.52,14.15,5.08,1.98
474,30.8,21.21,15.0,5.4,2.83
445,30.7,15.54,12.75,4.18,2.01
636,30.6,27.65,19.2,6.88,3.84
150,30.0,17.43,14.05,5.0,2.62
181,29.7,16.8,11.95,3.82,1.88
478,29.3,28.56,25.25,11.98,5.98
616,29.3,21.63,14.35,5.76,2.47
34,29.3,11.34,6.6,2.58,1.1
223,29.2,15.4,13.3,3.78,1.92
700,29.1,10.85,4.65,1.42,0.5
21,29.0,13.02,8.25,2.56,1.29
746,28.9,29.05,20.55,7.92,4.12
238,28.7,24.36,16.4,6.56,3.01
625,28.7,21.84,14.1,5.4,2.48
104,28.3,17.99,10.8,4.2,1.97
305,27.8,39.48,17.85,6.16,2.66
306,27.4,19.25,13.3,4.92,1.97
715,27.3,12.53,6.55,2.84,0.99
689,27.2,21.56,16.05,6.42,3.05
97,26.8,25.2,19.1,7.94,3.59
569,26.7,20.51,13.7,5.96,3.07
343,26.6,18.48,14.0,5.4,2.25
682,25.7,19.6,16.75,7.1,3.48
712,25.7,11.76,7.9,2.66,1.06
385,25.6,21.21,15.15,5.8,2.97
96,25.2,11.06,5.3,1.82,0.97
660,25.2,15.47,8.65,3.48,1.91
195,25.1,13.23,5.55,2.08,0.75
518,25.1,15.68,10.2,4.0,2.11
762,25.1,22.4,16.5,7.0,3.26
16,25.0,16.45,13.3,5.4,2.92
338,24.9,29.75,24.5,10.66,5.98
109,24.9,23.8,16.15,6.3,3.06
139,24.3,32.13,23.75,9.68,5.33
406,24.0,8.54,3.3,1.06,0.43
230,24.0,23.17,18.8,8.22,4.03
583,23.8,13.79,8.8,3.5,1.6
31,23.8,19.46,16.0,6.88,3.14
519,23.7,14.98,12.9,4.76,2.33
580,23.6,16.66,9.7,3.88,1.66
288,23.5,23.1,14.2,6.36,2.79
398,23.4,6.58,3.55,1.42,0.61
416,23.2,24.99,21.65,8.24,4.76
18,22.9,7.0,4.4,1.24,0.57
664,22.9,10.64,5.75,1.56,0.75
554,22.7,15.4,9.55,4.12,1.58
409,22.6,19.88,13.95,5.56,2.91
589,22.5,15.54,11.4,4.62,2.13
613,22.5,16.24,8.55,2.96,1.34
483,22.1,16.59,13.4,5.28,2.39
304,21.7,17.22,13.35,4.78,2.26
658,21.5,19.67,14.85,6.3,3.44
486,21.5,13.86,9.35,3.54,1.89
153,21.3,13.37,8.6,3.78,1.66
255,21.3,20.93,17.25,6.78,3.5
329,21.0,16.03,9.65,3.36,1.42
736,20.7,25.9,19.1,6.86,3.37
761,20.6,9.38,5.2,1.48,0.58
564,20.5,27.09,14.6,4.88,2.3
446,20.5,22.47,14.05,5.68,2.49
364,20.3,15.61,6.5,2.34,0.95
668,20.2,16.8,13.05,4.98,2.56
13,20.1,17.64,14.15,4.98,2.54
73,19.8,6.09,4.95,1.98,0.94
371,19.4,12.25,6.9,2.82,1.26
501,19.2,12.74,8.8,3.28,1.95
369,18.8,13.23,11.1,4.56,2.28
102,18.8,18.06,13.1,5.24,3.19
388,18.7,2.59,1.25,0.28,0.09
743,18.4,11.06,6.85,2.86,0.96
419,18.3,10.92,7.4,3.02,1.59
110,18.2,26.04,22.0,8.9,4.78
76,18.2,14.98,13.7,5.48,3.0
766,18.0,7.7,5.1,2.18,0.96
729,17.8,7.49,4.2,1.22,0.61
750,17.7,5.32,3.55,1.1,0.43
52,17.5,12.25,8.85,3.82,1.72
189,17.5,16.24,10.1,4.2,1.98
676,17.5,7.21,5.1,1.38,0.74
245,17.4,6.86,3.35,1.14,0.42
760,17.1,15.54,14.65,5.38,2.88
516,17.1,14.0,9.6,2.56,1.46
