,0,1,2,3,4
146,180.1,58.1,28.9,8.86,3.38
194,137.9,55.23,28.6,9.32,4.01
572,131.7,59.5,33.75,11.74,4.32
459,123.4,41.72,26.9,7.88,3.53
728,105.7,24.99,10.45,3.7,1.14
130,100.3,57.54,35.25,12.14,5.68
22,88.5,49.14,28.35,10.88,4.39
322,81.6,57.19,36.0,12.96,5.79
317,75.8,28.42,16.7,5.84,2.57
437,75.2,29.68,15.25,5.26,2.59
503,73.6,37.24,21.45,7.68,3.55
608,71.7,33.11,19.4,7.02,3.11
450,62.6,30.45,17.9,6.06,2.47
462,62.5,22.82,12.9,4.6,1.69
379,61.9,32.34,24.1,8.3,3.49
731,60.9,28.91,16.4,5.86,2.74
488,60.8,24.64,15.35,5.04,2.51
712,58.5,24.01,15.0,5.1,2.11
434,57.3,30.03,16.95,6.44,2.98
500,56.9,26.95,18.55,6.2,2.92
331,56.9,31.78,23.1,8.8,3.84
181,55.7,30.38,21.15,7.16,3.17
239,55.4,26.11,13.55,4.62,2.08
242,55.0,29.89,19.45,7.38,3.63
223,54.8,30.03,18.95,6.26,2.75
639,54.6,29.82,14.35,5.24,2.3
365,54.5,26.04,15.1,5.54,2.51
319,52.5,24.92,15.75,5.74,2.42
359,49.8,26.6,15.2,5.56,2.34
660,49.4,31.64,22.35,7.66,3.75
491,49.4,20.51,11.95,3.46,1.74
174,49.3,30.31,19.5,7.98,3.61
440,48.8,28.91,18.0,6.68,2.75
45,48.7,21.84,12.5,3.68,1.95
673,48.7,23.1,12.7,3.68,1.87
719,47.8,18.27,12.2,3.7,1.6
563,47.8,24.36,17.7,5.8,2.55
665,47.5,26.6,15.75,4.98,2.88
456,46.9,25.27,13.85,5.56,2.2
245,46.7,16.03,9.35,2.56,1.31
17,46.6,28.35,15.7,5.62,2.43
41,46.2,27.23,17.35,6.44,2.67
594,45.5,14.56,10.1,3.04,1.36
345,45.1,22.82,16.7,5.2,2.31
554,44.6,27.3,19.35,6.88,3.35
513,44.1,14.49,9.4,2.94,1.21
65,44.1,15.4,8.7,2.74,1.28
583,43.8,23.87,16.05,6.6,3.19
96,43.8,17.85,10.6,3.36,1.95
100,43.8,27.44,17.05,5.04,2.21
701,43.7,26.67,16.1,5.22,2.31
675,43.3,16.8,8.1,2.84,1.02
35,42.9,37.03,15.95,5.54,2.46
575,42.8,24.57,16.95,5.86,2.71
314,42.7,29.33,19.15,7.52,3.65
715,42.3,16.59,8.6,3.74,1.56
21,41.9,24.08,12.8,4.16,1.99
729,41.8,15.05,9.5,3.22,1.58
676,41.3,18.27,11.35,4.24,1.99
700,40.8,11.2,6.45,1.82,0.76
552,40.4,13.93,7.1,3.0,1.31
82,40.4,13.51,7.5,2.46,0.94
373,40.2,20.16,12.8,4.7,1.93
75,38.7,20.09,10.35,3.48,1.62
580,38.5,24.71,14.5,4.94,2.73
516,38.4,27.02,16.9,6.04,2.68
284,38.4,33.46,19.6,6.92,2.92
344,38.3,22.26,14.05,4.6,2.51
341,38.2,16.94,9.8,3.72,1.42
302,38.1,23.73,14.85,5.58,2.43
672,38.0,12.6,6.15,1.8,1.03
538,37.3,12.39,8.8,2.5,1.17
551,37.0,27.23,15.85,5.54,2.65
104,36.8,23.8,16.15,5.9,2.42
613,36.7,23.59,11.85,4.48,2.27
454,36.7,21.63,14.6,5.28,2.53
445,36.7,17.92,16.65,6.26,2.91
123,36.7,22.54,14.65,5.6,3.0
329,36.0,23.17,11.75,4.22,1.86
326,36.0,20.93,14.5,5.62,2.66
532,35.9,24.71,16.9,6.64,3.59
309,35.8,20.65,14.05,4.64,1.95
438,35.7,22.19,13.15,5.2,2.36
644,35.4,26.25,17.7,7.06,3.42
94,35.3,10.36,5.45,1.88,0.85
695,35.3,22.26,15.2,6.22,2.29
637,35.2,17.5,11.35,3.88,1.73
628,34.8,21.07,13.25,5.3,2.57
285,34.7,19.74,11.2,3.96,1.77
589,34.7,20.86,14.4,5.9,2.9
643,34.5,15.75,13.25,4.82,2.03
306,34.0,23.24,16.15,6.3,2.7
389,33.1,8.05,4.35,1.54,0.64
290,33.1,27.09,11.7,3.9,1.47
761,33.0,15.12,5.6,1.66,0.92
56,32.9,23.38,12.4,4.36,2.21
471,32.8,19.88,11.65,4.16,1.82
750,32.6,10.22,6.85,1.98,0.77
591,32.4,19.81,12.55,4.72,2.4
696,32.3,32.62,27.75,11.1,5.77
765,32.2,20.44,14.1,5.88,2.83
15,32.1,19.46,12.9,5.0,2.44
69,31.9,19.39,12.2,5.3,2.35
371,31.5,19.18,11.8,3.96,2.08
151,31.3,9.59,6.35,1.66,0.9
228,31.2,23.45,14.6,6.16,3.13
419,30.5,18.83,13.85,5.58,2.53
179,30.3,15.4,9.4,2.72,1.33
663,30.2,15.47,11.25,4.7,1.94
340,30.1,20.3,12.95,5.06,2.22
150,30.0,17.71,12.75,4.76,2.15
163,30.0,11.9,6.8,2.3,0.98
287,29.9,19.25,11.65,4.24,2.25
53,29.9,30.8,26.05,8.82,4.47
156,29.4,14.7,10.25,4.04,1.75
364,29.3,29.89,10.25,3.38,1.42
180,29.2,20.51,15.65,5.04,2.62
669,29.0,16.24,13.0,4.7,2.62
657,28.9,16.8,13.1,4.48,1.92
66,28.9,19.67,14.8,6.2,2.69
648,28.8,15.12,8.9,3.36,1.27
178,28.8,11.97,6.55,1.74,0.88
