,0,1,2,3,4
285,1533.4,807.8,362.2,106.36,40.8
719,1270.4,369.46,128.6,29.08,9.04
417,709.8,59.22,16.7,3.36,1.04
680,330.4,32.76,10.9,2.12,0.62
307,100.2,50.68,28.5,11.6,5.34
182,88.6,83.86,68.5,24.56,10.38
35,82.0,65.66,37.2,9.92,4.86
163,81.4,38.36,21.0,7.32,2.94
112,80.4,53.76,28.8,11.56,4.96
111,80.0,107.94,67.5,23.64,11.24
682,75.4,63.14,44.2,17.84,8.96
41,75.2,54.32,37.5,13.68,6.58
153,71.6,46.06,30.4,12.72,5.16
356,71.4,113.54,89.9,39.52,18.26
151,70.4,24.22,15.4,4.88,2.08
23,69.4,50.54,22.5,7.04,2.26
454,69.0,52.92,33.7,12.48,5.46
394,68.8,64.82,45.7,16.76,8.22
580,66.4,38.78,29.9,10.48,4.88
687,66.0,38.5,25.0,7.88,3.68
440,65.4,52.92,31.2,11.12,4.84
271,65.0,17.36,8.4,2.52,1.28
552,62.6,35.56,16.7,5.6,2.8
628,62.0,69.58,46.4,16.52,8.08
365,59.8,32.76,23.9,7.6,3.56
479,59.6,45.64,35.7,13.6,6.44
20,58.6,33.04,17.7,5.84,2.2
345,57.4,44.66,25.8,9.68,3.9
759,56.6,35.7,22.1,7.32,3.42
317,56.4,24.22,16.2,5.32,2.34
675,55.8,23.66,14.1,4.24,1.9
238,55.8,52.92,39.9,15.24,7.4
446,55.2,41.44,26.8,12.0,5.22
94,53.6,20.44,9.7,3.72,1.86
729,53.0,33.88,17.1,7.36,2.58
290,52.8,27.3,13.1,4.44,2.1
195,50.8,21.56,14.7,4.12,1.2
460,50.4,48.86,34.7,12.0,6.6
225,49.8,38.64,19.5,8.64,4.22
73,49.4,25.06,13.9,5.08,2.34
45,48.8,24.22,14.8,5.2,2.2
304,48.4,59.64,41.1,14.68,7.02
18,48.2,20.3,9.9,4.2,1.58
34,48.0,27.02,14.8,5.0,2.36
97,46.8,46.2,36.2,15.44,6.74
327,46.8,17.5,10.8,3.88,1.6
113,45.2,57.12,31.9,6.88,2.64
100,45.0,44.38,22.7,8.88,3.2
643,44.8,21.84,15.7,6.68,3.06
362,44.4,13.44,7.0,2.4,0.76
104,44.2,40.18,25.0,11.6,5.26
166,42.0,32.9,28.1,10.24,4.46
585,41.8,26.6,20.6,7.72,3.52
335,40.6,47.04,40.6,16.52,7.92
625,40.2,31.08,20.6,8.56,3.2
107,40.2,51.8,43.1,18.44,8.96
665,40.2,26.46,20.7,6.76,3.3
146,39.8,40.32,27.5,7.0,3.22
343,38.6,33.32,23.5,9.84,4.68
459,38.2,26.74,17.9,7.04,3.2
299,37.6,24.22,16.9,7.2,2.68
547,37.2,25.62,14.9,4.36,2.7
89,37.0,36.26,25.3,10.24,5.04
9,36.2,21.28,14.9,4.96,2.12
157,35.8,13.72,7.9,3.04,0.9
84,34.8,35.7,28.8,12.2,5.94
693,33.8,22.68,14.8,5.12,2.32
305,33.6,22.68,16.7,6.24,2.68
637,33.2,23.8,16.3,6.48,2.82
240,33.2,47.18,32.3,13.84,6.92
616,32.2,34.16,24.6,10.04,4.54
433,31.8,26.18,28.2,13.32,6.08
194,31.6,30.66,22.7,7.84,3.7
503,31.6,20.44,15.1,4.76,2.58
274,31.2,10.22,7.2,1.4,0.88
650,31.0,25.48,22.8,9.6,4.58
121,31.0,32.34,17.6,7.12,2.92
16,30.6,34.86,31.4,12.16,5.88
244,30.2,20.86,18.8,6.44,3.7
82,29.8,13.86,9.6,2.88,1.08
746,29.6,23.38,19.3,8.24,4.26
308,29.2,43.96,28.1,10.28,5.26
371,29.2,21.14,12.4,4.44,2.02
190,28.8,47.88,41.2,17.72,8.88
306,28.6,21.56,14.4,5.32,2.1
667,27.4,39.2,41.0,20.84,11.28
511,27.0,19.04,12.5,4.24,1.82
478,26.8,33.46,32.6,15.68,8.46
648,26.8,17.5,11.8,5.32,2.48
636,24.0,24.36,21.0,9.16,5.1
21,24.0,20.02,13.9,4.96,2.04
623,23.6,14.84,21.0,7.16,3.42
425,23.0,27.16,21.7,7.84,4.46
150,22.8,21.84,16.2,6.8,3.24
516,22.8,19.18,11.7,4.32,2.58
385,22.6,21.56,17.6,7.88,3.78
758,22.6,24.64,21.0,8.64,4.82
563,22.6,44.38,30.1,10.0,4.1
634,22.2,19.74,17.4,8.04,4.42
230,21.6,27.58,21.7,10.08,4.48
572,21.6,37.1,29.2,9.24,4.2
551,21.4,22.4,15.5,5.64,2.76
379,21.4,21.0,14.7,6.0,2.48
500,21.2,34.3,20.5,8.2,3.82
641,21.0,21.84,13.9,4.84,2.34
288,20.8,15.54,12.7,5.96,3.18
284,20.4,15.26,12.0,3.4,1.9
663,20.4,23.94,14.7,7.8,3.24
349,20.2,17.5,10.7,3.76,1.68
670,19.4,33.88,29.8,14.64,7.7
409,19.4,20.3,15.1,6.56,3.8
672,19.4,8.26,5.2,1.48,0.6
43,19.0,24.78,23.3,10.0,5.32
489,18.6,11.9,6.6,2.6,0.94
723,18.4,15.82,9.0,3.4,1.58
109,18.2,20.02,20.6,8.72,4.8
761,17.8,11.06,6.8,2.08,1.0
655,17.8,15.96,13.6,5.6,3.02
96,17.4,10.22,7.3,2.44,1.4
633,17.2,16.94,12.9,4.6,2.4
