,0,1,2,3,4
680,5852.0,685.0,353.0,207.0,138.0
552,2300.0,1090.0,776.0,643.0,565.0
151,2026.0,839.0,583.0,510.0,444.0
468,1597.0,1513.0,1348.0,1190.0,1132.0
759,1421.0,914.0,754.0,664.0,563.0
663,1404.0,1168.0,1072.0,936.0,893.0
693,1293.0,950.0,809.0,678.0,627.0
84,1256.0,1319.0,1261.0,1185.0,1134.0
163,1252.0,734.0,518.0,405.0,329.0
121,1233.0,1207.0,962.0,742.0,673.0
299,1225.0,1080.0,748.0,653.0,609.0
166,1179.0,1274.0,1110.0,825.0,785.0
35,1148.0,980.0,664.0,548.0,456.0
307,1126.0,650.0,584.0,502.0,394.0
628,1102.0,862.0,742.0,731.0,641.0
416,1085.0,1268.0,1451.0,1387.0,1344.0
230,1082.0,1349.0,1360.0,1341.0,1239.0
238,1064.0,1391.0,1281.0,1139.0,1056.0
23,1047.0,950.0,468.0,366.0,267.0
547,1011.0,790.0,700.0,551.0,503.0
111,984.0,734.0,645.0,598.0,539.0
623,979.0,660.0,1009.0,698.0,570.0
687,932.0,645.0,575.0,464.0,499.0
440,867.0,632.0,520.0,442.0,398.0
394,864.0,813.0,687.0,692.0,601.0
20,854.0,677.0,432.0,320.0,285.0
478,841.0,1094.0,1292.0,1425.0,1378.0
97,828.0,1094.0,1171.0,1115.0,1039.0
454,825.0,736.0,704.0,616.0,567.0
460,825.0,812.0,856.0,812.0,734.0
150,810.0,654.0,623.0,566.0,525.0
152,804.0,867.0,807.0,824.0,786.0
225,801.0,1107.0,897.0,738.0,675.0
34,785.0,508.0,389.0,369.0,284.0
113,763.0,1199.0,553.0,395.0,304.0
511,753.0,679.0,588.0,513.0,511.0
183,719.0,1101.0,1072.0,931.0,889.0
327,708.0,328.0,268.0,195.0,167.0
500,684.0,485.0,372.0,363.0,318.0
240,644.0,660.0,582.0,527.0,540.0
274,642.0,258.0,202.0,159.0,128.0
109,638.0,759.0,739.0,728.0,691.0
82,616.0,303.0,259.0,194.0,201.0
682,615.0,701.0,679.0,693.0,684.0
104,608.0,518.0,468.0,392.0,388.0
107,597.0,813.0,893.0,863.0,862.0
665,580.0,492.0,382.0,333.0,321.0
377,572.0,360.0,305.0,267.0,224.0
616,572.0,793.0,809.0,670.0,642.0
271,566.0,270.0,159.0,157.0,112.0
585,559.0,508.0,510.0,519.0,450.0
100,552.0,811.0,481.0,391.0,369.0
146,544.0,425.0,336.0,291.0,224.0
195,539.0,268.0,177.0,145.0,118.0
655,536.0,701.0,741.0,732.0,672.0
335,531.0,624.0,672.0,648.0,631.0
349,520.0,417.0,368.0,299.0,299.0
190,510.0,641.0,719.0,711.0,608.0
675,502.0,267.0,177.0,174.0,145.0
217,485.0,474.0,474.0,484.0,499.0
746,469.0,488.0,513.0,459.0,449.0
363,469.0,342.0,304.0,262.0,226.0
189,456.0,455.0,469.0,400.0,388.0
385,454.0,515.0,541.0,503.0,477.0
94,454.0,230.0,196.0,140.0,135.0
31,448.0,545.0,607.0,685.0,766.0
365,446.0,270.0,243.0,214.0,192.0
345,444.0,323.0,277.0,206.0,200.0
445,444.0,539.0,429.0,353.0,385.0
40,440.0,391.0,513.0,536.0,552.0
580,437.0,394.0,320.0,288.0,259.0
153,427.0,366.0,351.0,302.0,279.0
664,426.0,273.0,176.0,169.0,142.0
572,424.0,343.0,314.0,340.0,278.0
194,424.0,418.0,379.0,304.0,257.0
727,409.0,529.0,493.0,455.0,472.0
487,409.0,456.0,520.0,484.0,483.0
433,404.0,438.0,490.0,543.0,499.0
760,399.0,549.0,627.0,605.0,576.0
89,397.0,619.0,663.0,684.0,643.0
459,385.0,345.0,327.0,272.0,221.0
643,383.0,301.0,301.0,310.0,286.0
362,373.0,152.0,81.0,71.0,55.0
244,370.0,400.0,370.0,432.0,378.0
112,362.0,322.0,265.0,250.0,171.0
43,361.0,503.0,545.0,579.0,629.0
306,361.0,275.0,276.0,241.0,190.0
689,358.0,384.0,373.0,355.0,379.0
633,339.0,330.0,358.0,306.0,338.0
