,0,1,2,3,4
146,1077.0,598.0,475.0,342.0,282.0
166,941.0,658.0,512.0,459.0,379.0
82,940.0,410.0,251.0,234.0,197.0
194,914.0,580.0,433.0,400.0,278.0
459,906.0,509.0,408.0,292.0,289.0
572,827.0,574.0,499.0,390.0,356.0
759,803.0,546.0,461.0,414.0,371.0
719,775.0,483.0,382.0,314.0,276.0
317,769.0,417.0,351.0,293.0,247.0
437,707.0,370.0,271.0,239.0,190.0
151,691.0,298.0,228.0,200.0,172.0
648,688.0,444.0,405.0,363.0,325.0
547,680.0,539.0,424.0,363.0,387.0
438,676.0,562.0,490.0,444.0,431.0
594,675.0,370.0,308.0,257.0,205.0
377,657.0,447.0,330.0,319.0,273.0
163,644.0,317.0,257.0,217.0,196.0
673,634.0,369.0,264.0,173.0,188.0
171,618.0,425.0,400.0,348.0,324.0
319,611.0,429.0,347.0,315.0,267.0
417,611.0,371.0,298.0,233.0,204.0
322,605.0,654.0,606.0,555.0,459.0
687,575.0,390.0,324.0,301.0,260.0
655,575.0,491.0,509.0,469.0,409.0
511,575.0,397.0,347.0,340.0,293.0
285,569.0,433.0,372.0,320.0,289.0
84,557.0,596.0,610.0,619.0,538.0
183,543.0,817.0,599.0,554.0,465.0
623,525.0,283.0,459.0,341.0,291.0
628,523.0,414.0,370.0,381.0,345.0
373,522.0,387.0,322.0,264.0,246.0
363,512.0,338.0,274.0,261.0,225.0
552,503.0,268.0,245.0,214.0,170.0
365,501.0,255.0,263.0,219.0,208.0
462,495.0,265.0,196.0,155.0,142.0
500,493.0,335.0,277.0,274.0,247.0
731,481.0,323.0,270.0,225.0,216.0
307,479.0,613.0,435.0,404.0,367.0
665,477.0,352.0,317.0,301.0,237.0
460,477.0,477.0,491.0,474.0,453.0
327,475.0,193.0,176.0,146.0,130.0
345,474.0,312.0,264.0,231.0,197.0
22,468.0,388.0,285.0,260.0,222.0
3,462.0,311.0,262.0,227.0,242.0
152,462.0,476.0,483.0,508.0,494.0
468,461.0,434.0,463.0,405.0,381.0
434,461.0,264.0,257.0,188.0,221.0
130,452.0,358.0,325.0,295.0,291.0
359,450.0,366.0,306.0,258.0,227.0
394,449.0,389.0,407.0,370.0,345.0
65,446.0,203.0,140.0,158.0,117.0
20,442.0,370.0,235.0,180.0,171.0
314,438.0,405.0,331.0,327.0,297.0
29,436.0,389.0,433.0,416.0,453.0
23,435.0,448.0,258.0,191.0,157.0
727,429.0,433.0,395.0,400.0,382.0
121,425.0,445.0,404.0,362.0,311.0
657,424.0,355.0,381.0,304.0,296.0
45,424.0,313.0,238.0,189.0,143.0
309,420.0,322.0,293.0,247.0,204.0
94,420.0,210.0,179.0,137.0,112.0
456,419.0,291.0,254.0,215.0,213.0
72,419.0,447.0,482.0,455.0,485.0
728,419.0,164.0,103.0,76.0,73.0
331,418.0,321.0,333.0,319.0,300.0
765,417.0,367.0,385.0,320.0,335.0
349,417.0,285.0,294.0,252.0,223.0
585,413.0,325.0,294.0,284.0,240.0
440,407.0,308.0,244.0,256.0,223.0
591,406.0,369.0,367.0,328.0,322.0
537,405.0,383.0,308.0,348.0,311.0
575,397.0,359.0,324.0,288.0,264.0
