,0,1,2,3,4
794,30404.0,7320.0,3945.0,2820.0,2172.0
111,4815.0,3200.0,1850.0,1480.0,1404.0
608,4195.0,3365.0,1618.0,1301.0,1139.0
150,3564.0,2945.0,1821.0,1401.0,1104.0
668,3512.0,5283.0,5717.0,5756.0,5839.0
756,2846.0,3177.0,3065.0,2796.0,2680.0
141,2034.0,2239.0,2019.0,1808.0,1594.0
62,1989.0,6620.0,7899.0,7312.0,6123.0
193,1922.0,2106.0,1889.0,1807.0,1521.0
623,1673.0,2894.0,2894.0,2785.0,2941.0
513,1585.0,1312.0,1261.0,998.0,934.0
620,1330.0,1212.0,1196.0,1017.0,853.0
586,1268.0,889.0,701.0,618.0,552.0
709,1226.0,1293.0,1229.0,1180.0,1141.0
291,1184.0,1193.0,957.0,883.0,810.0
456,1175.0,2030.0,1410.0,1004.0,820.0
95,1147.0,964.0,927.0,787.0,786.0
351,1112.0,914.0,600.0,524.0,417.0
87,942.0,746.0,720.0,624.0,555.0
505,938.0,568.0,528.0,493.0,457.0
821,928.0,743.0,598.0,580.0,514.0
167,786.0,879.0,860.0,875.0,820.0
1074,763.0,740.0,667.0,458.0,368.0
983,762.0,283.0,175.0,145.0,94.0
624,761.0,528.0,408.0,322.0,271.0
363,713.0,500.0,382.0,280.0,262.0
60,711.0,917.0,892.0,802.0,869.0
49,702.0,506.0,369.0,305.0,284.0
563,697.0,489.0,446.0,418.0,395.0
1080,692.0,901.0,721.0,619.0,547.0
851,677.0,605.0,513.0,440.0,402.0
388,664.0,805.0,772.0,768.0,773.0
444,656.0,695.0,362.0,340.0,297.0
237,627.0,821.0,873.0,929.0,946.0
426,561.0,940.0,836.0,722.0,733.0
25,528.0,642.0,585.0,536.0,504.0
356,517.0,804.0,830.0,824.0,782.0
928,513.0,1112.0,1483.0,1537.0,1522.0
956,510.0,731.0,623.0,588.0,604.0
520,498.0,1143.0,1030.0,1112.0,1140.0
1,495.0,446.0,337.0,295.0,287.0
703,493.0,678.0,818.0,800.0,847.0
973,461.0,328.0,290.0,269.0,237.0
79,459.0,935.0,1305.0,1535.0,1751.0
48,449.0,983.0,868.0,759.0,744.0
144,448.0,574.0,720.0,744.0,800.0
152,445.0,503.0,522.0,471.0,479.0
208,435.0,472.0,487.0,492.0,481.0
585,427.0,365.0,316.0,280.0,297.0
415,424.0,527.0,513.0,429.0,340.0
759,397.0,722.0,775.0,852.0,806.0
618,393.0,577.0,605.0,673.0,684.0
1046,392.0,968.0,740.0,593.0,613.0
64,389.0,2997.0,3284.0,3628.0,4023.0
735,369.0,285.0,210.0,184.0,179.0
815,366.0,1141.0,1221.0,1281.0,1215.0
635,357.0,304.0,250.0,190.0,194.0
100,350.0,363.0,338.0,361.0,263.0
253,325.0,357.0,397.0,308.0,339.0
810,312.0,267.0,215.0,144.0,136.0
109,308.0,182.0,158.0,128.0,118.0
689,290.0,203.0,202.0,132.0,142.0
622,289.0,504.0,553.0,624.0,672.0
838,285.0,474.0,394.0,407.0,348.0
1022,264.0,307.0,274.0,350.0,364.0
921,262.0,406.0,436.0,354.0,299.0
149,247.0,206.0,128.0,121.0,102.0
765,247.0,153.0,99.0,80.0,71.0
321,245.0,169.0,135.0,129.0,116.0
176,241.0,152.0,173.0,127.0,87.0
230,241.0,557.0,591.0,747.0,962.0
484,233.0,401.0,347.0,348.0,357.0
423,200.0,224.0,223.0,192.0,247.0
999,196.0,109.0,85.0,82.0,66.0
1044,189.0,195.0,202.0,158.0,162.0
726,186.0,144.0,103.0,106.0,88.0
576,180.0,246.0,155.0,151.0,110.0
932,175.0,264.0,188.0,150.0,136.0
130,170.0,205.0,176.0,152.0,135.0
782,165.0,260.0,155.0,102.0,99.0
459,149.0,478.0,768.0,1096.0,1187.0
41,145.0,445.0,560.0,661.0,800.0
