,0,1,2,3,4
618,1715.0,725.0,461.0,355.0,253.0
761,1293.0,706.0,404.0,279.0,224.0
544,1157.0,548.0,386.0,277.0,203.0
457,1033.0,489.0,322.0,237.0,160.0
866,981.0,732.0,511.0,429.0,312.0
948,975.0,756.0,591.0,394.0,303.0
68,947.0,449.0,277.0,204.0,137.0
652,804.0,746.0,477.0,389.0,277.0
351,794.0,442.0,366.0,292.0,242.0
234,707.0,404.0,313.0,245.0,200.0
556,704.0,299.0,178.0,116.0,73.0
711,642.0,409.0,294.0,232.0,186.0
366,641.0,287.0,189.0,144.0,112.0
50,640.0,436.0,356.0,319.0,303.0
838,624.0,426.0,381.0,288.0,238.0
541,618.0,341.0,219.0,162.0,112.0
1046,615.0,575.0,510.0,422.0,392.0
632,574.0,326.0,246.0,220.0,164.0
1057,559.0,714.0,613.0,532.0,394.0
667,559.0,280.0,226.0,211.0,165.0
871,545.0,204.0,159.0,126.0,86.0
69,531.0,823.0,645.0,448.0,402.0
55,518.0,473.0,410.0,350.0,313.0
795,517.0,808.0,668.0,494.0,438.0
343,514.0,459.0,469.0,449.0,444.0
986,511.0,218.0,114.0,101.0,77.0
935,507.0,144.0,101.0,54.0,39.0
48,502.0,503.0,490.0,429.0,421.0
130,493.0,234.0,231.0,162.0,136.0
1014,490.0,323.0,221.0,163.0,125.0
32,478.0,233.0,198.0,128.0,113.0
29,477.0,300.0,243.0,213.0,200.0
251,472.0,351.0,300.0,282.0,273.0
956,464.0,497.0,432.0,386.0,345.0
794,463.0,247.0,155.0,122.0,121.0
678,450.0,335.0,308.0,281.0,220.0
906,445.0,504.0,498.0,483.0,428.0
60,442.0,585.0,518.0,484.0,488.0
344,439.0,314.0,286.0,229.0,223.0
595,437.0,271.0,228.0,176.0,181.0
100,434.0,361.0,300.0,279.0,248.0
199,433.0,381.0,272.0,216.0,127.0
528,427.0,325.0,263.0,278.0,221.0
420,423.0,325.0,276.0,253.0,231.0
391,422.0,432.0,362.0,321.0,306.0
415,419.0,379.0,250.0,276.0,251.0
270,411.0,275.0,236.0,203.0,188.0
898,407.0,317.0,247.0,167.0,130.0
1080,404.0,341.0,274.0,235.0,211.0
807,398.0,258.0,182.0,165.0,154.0
855,393.0,267.0,170.0,101.0,93.0
812,387.0,284.0,273.0,280.0,209.0
605,387.0,357.0,239.0,151.0,123.0
811,386.0,245.0,203.0,182.0,157.0
456,385.0,314.0,267.0,192.0,207.0
833,382.0,205.0,128.0,109.0,105.0
1024,379.0,280.0,209.0,161.0,127.0
620,377.0,308.0,284.0,300.0,300.0
922,377.0,175.0,120.0,70.0,52.0
340,375.0,378.0,364.0,341.0,317.0
160,374.0,227.0,197.0,172.0,177.0
830,373.0,219.0,166.0,150.0,119.0
480,373.0,440.0,343.0,273.0,201.0
19,373.0,301.0,234.0,215.0,174.0
444,370.0,352.0,210.0,156.0,147.0
532,369.0,318.0,343.0,304.0,301.0
437,368.0,60.0,35.0,18.0,13.0
465,368.0,53.0,19.0,17.0,3.0
631,365.0,426.0,384.0,363.0,356.0
689,360.0,185.0,179.0,130.0,121.0
113,359.0,325.0,273.0,246.0,227.0
1061,355.0,294.0,257.0,217.0,228.0
80,351.0,259.0,248.0,208.0,196.0
150,350.0,357.0,275.0,204.0,199.0
289,350.0,320.0,317.0,284.0,254.0
110,350.0,342.0,269.0,271.0,226.0
681,348.0,417.0,416.0,343.0,363.0
873,344.0,357.0,396.0,364.0,327.0
694,342.0,241.0,231.0,212.0,196.0
39,340.0,201.0,153.0,131.0,116.0
562,337.0,254.0,215.0,198.0,194.0
396,335.0,245.0,219.0,209.0,190.0
378,335.0,298.0,260.0,204.0,208.0
449,332.0,287.0,277.0,279.0,312.0
734,330.0,275.0,270.0,251.0,250.0
1022,327.0,318.0,364.0,318.0,313.0
367,324.0,246.0,213.0,233.0,207.0
227,320.0,330.0,266.0,240.0,175.0
398,319.0,156.0,131.0,94.0,78.0
76,319.0,257.0,225.0,208.0,158.0
988,319.0,216.0,184.0,153.0,115.0
793,313.0,275.0,303.0,259.0,214.0
861,310.0,216.0,200.0,174.0,154.0
525,305.0,237.0,214.0,138.0,125.0
555,305.0,271.0,250.0,227.0,210.0
1074,304.0,340.0,370.0,315.0,275.0
65,303.0,166.0,139.0,112.0,118.0
138,303.0,366.0,291.0,250.0,223.0
921,303.0,433.0,377.0,320.0,279.0
96,299.0,352.0,255.0,133.0,93.0
878,298.0,249.0,230.0,203.0,160.0
626,298.0,144.0,146.0,91.0,92.0
645,297.0,236.0,267.0,187.0,177.0
35,297.0,171.0,117.0,125.0,92.0
776,294.0,98.0,71.0,42.0,30.0
527,294.0,316.0,257.0,230.0,167.0
827,291.0,230.0,254.0,222.0,220.0
822,289.0,325.0,317.0,320.0,285.0
363,289.0,172.0,143.0,115.0,125.0
148,287.0,355.0,320.0,284.0,274.0
186,287.0,714.0,781.0,578.0,449.0
291,287.0,343.0,345.0,317.0,309.0
257,287.0,251.0,198.0,195.0,178.0
971,287.0,185.0,158.0,110.0,100.0
778,287.0,162.0,109.0,90.0,77.0
1042,287.0,237.0,198.0,173.0,167.0
862,285.0,212.0,210.0,153.0,134.0
727,285.0,705.0,731.0,592.0,474.0
118,283.0,180.0,151.0,130.0,129.0
575,282.0,269.0,309.0,326.0,310.0
182,280.0,297.0,338.0,278.0,281.0
484,277.0,292.0,221.0,180.0,181.0
1003,275.0,239.0,261.0,227.0,201.0
770,275.0,185.0,175.0,141.0,145.0
423,274.0,315.0,310.0,311.0,287.0
1,273.0,230.0,169.0,176.0,131.0
388,272.0,290.0,279.0,285.0,260.0
111,269.0,155.0,120.0,101.0,112.0
989,267.0,347.0,252.0,249.0,209.0
966,266.0,279.0,254.0,236.0,269.0
867,265.0,114.0,54.0,32.0,26.0
825,263.0,205.0,240.0,232.0,236.0
260,262.0,420.0,328.0,261.0,261.0
769,262.0,197.0,159.0,135.0,101.0
115,260.0,224.0,244.0,236.0,201.0
643,259.0,166.0,156.0,128.0,132.0
119,259.0,200.0,216.0,175.0,172.0
14,256.0,318.0,322.0,342.0,368.0
147,253.0,149.0,141.0,110.0,121.0
413,252.0,150.0,91.0,66.0,48.0
335,250.0,333.0,297.0,240.0,232.0
201,249.0,294.0,273.0,280.0,290.0
892,248.0,116.0,41.0,21.0,14.0
412,248.0,210.0,193.0,146.0,151.0
593,247.0,286.0,301.0,345.0,300.0
479,247.0,158.0,138.0,117.0,96.0
720,246.0,116.0,71.0,47.0,66.0
1056,241.0,284.0,327.0,336.0,322.0
481,240.0,230.0,197.0,205.0,187.0
306,238.0,261.0,275.0,265.0,239.0
12,237.0,182.0,153.0,91.0,102.0
893,236.0,207.0,186.0,157.0,142.0
616,235.0,228.0,230.0,206.0,195.0
369,235.0,206.0,173.0,185.0,185.0
1050,233.0,78.0,71.0,58.0,63.0
277,231.0,256.0,286.0,289.0,279.0
228,229.0,365.0,337.0,371.0,313.0
151,229.0,218.0,224.0,204.0,217.0
520,228.0,201.0,262.0,259.0,244.0
640,227.0,181.0,207.0,178.0,150.0
974,224.0,389.0,284.0,267.0,226.0
644,223.0,183.0,150.0,138.0,121.0
381,222.0,129.0,95.0,72.0,61.0
86,222.0,307.0,278.0,244.0,217.0
246,221.0,235.0,223.0,244.0,228.0
284,221.0,118.0,77.0,67.0,45.0
1009,220.0,314.0,267.0,335.0,312.0
772,217.0,125.0,136.0,119.0,95.0
1048,216.0,240.0,261.0,290.0,241.0
685,215.0,340.0,350.0,318.0,291.0
265,210.0,300.0,212.0,159.0,153.0
477,209.0,318.0,291.0,266.0,230.0
229,208.0,202.0,210.0,170.0,168.0
73,206.0,328.0,419.0,402.0,390.0
571,205.0,232.0,269.0,243.0,275.0
377,202.0,249.0,282.0,277.0,261.0
324,201.0,61.0,45.0,40.0,41.0
733,200.0,220.0,198.0,201.0,236.0
534,200.0,212.0,231.0,177.0,215.0
329,199.0,200.0,211.0,225.0,221.0
178,198.0,173.0,182.0,187.0,194.0
1044,198.0,153.0,149.0,143.0,129.0
1075,197.0,190.0,215.0,162.0,155.0
323,197.0,167.0,178.0,170.0,157.0
621,196.0,251.0,244.0,265.0,183.0
475,194.0,153.0,133.0,146.0,116.0
453,194.0,212.0,263.0,196.0,241.0
964,194.0,198.0,199.0,220.0,216.0
549,193.0,217.0,146.0,106.0,86.0
608,193.0,114.0,106.0,84.0,57.0
321,191.0,125.0,118.0,80.0,78.0
589,191.0,197.0,218.0,176.0,209.0
249,190.0,91.0,86.0,69.0,49.0
211,189.0,170.0,132.0,158.0,139.0
41,188.0,227.0,234.0,206.0,226.0
2,187.0,535.0,644.0,578.0,502.0
682,186.0,190.0,204.0,185.0,158.0
805,186.0,225.0,207.0,242.0,237.0
230,184.0,256.0,231.0,281.0,306.0
18,182.0,201.0,171.0,169.0,160.0
224,181.0,133.0,111.0,102.0,105.0
346,181.0,378.0,328.0,327.0,300.0
735,181.0,107.0,89.0,82.0,105.0
628,179.0,373.0,489.0,471.0,472.0
92,179.0,115.0,92.0,76.0,76.0
419,178.0,283.0,319.0,338.0,336.0
537,177.0,176.0,170.0,182.0,154.0
829,177.0,160.0,146.0,113.0,112.0
375,176.0,162.0,175.0,157.0,122.0
325,173.0,269.0,337.0,326.0,310.0
912,173.0,118.0,75.0,63.0,56.0
1034,169.0,114.0,77.0,75.0,64.0
301,169.0,230.0,240.0,211.0,177.0
841,167.0,323.0,334.0,327.0,349.0
426,166.0,215.0,240.0,206.0,184.0
858,165.0,87.0,64.0,48.0,47.0
25,163.0,140.0,142.0,132.0,127.0
1025,163.0,159.0,155.0,143.0,140.0
82,161.0,193.0,242.0,251.0,249.0
897,161.0,133.0,111.0,114.0,118.0
209,160.0,176.0,178.0,217.0,229.0
87,160.0,159.0,143.0,176.0,132.0
915,159.0,136.0,128.0,103.0,96.0
677,157.0,200.0,185.0,214.0,213.0
515,157.0,125.0,96.0,72.0,94.0
577,157.0,54.0,48.0,34.0,21.0
473,156.0,147.0,95.0,84.0,73.0
494,155.0,176.0,209.0,210.0,205.0
828,155.0,83.0,99.0,92.0,103.0
397,155.0,177.0,177.0,182.0,184.0
977,154.0,148.0,133.0,150.0,140.0
267,153.0,181.0,213.0,217.0,167.0
197,152.0,138.0,155.0,155.0,136.0
646,152.0,174.0,165.0,178.0,162.0
650,151.0,179.0,191.0,246.0,207.0
782,151.0,100.0,74.0,48.0,54.0
775,151.0,154.0,127.0,107.0,99.0
566,149.0,241.0,385.0,350.0,349.0
1019,149.0,217.0,175.0,138.0,134.0
665,149.0,185.0,212.0,183.0,226.0
254,146.0,203.0,292.0,269.0,292.0
559,146.0,304.0,274.0,308.0,303.0
584,145.0,188.0,139.0,173.0,158.0
622,145.0,144.0,163.0,146.0,144.0
451,145.0,132.0,151.0,147.0,134.0
963,145.0,158.0,126.0,134.0,128.0
317,144.0,150.0,114.0,102.0,81.0
231,144.0,204.0,210.0,242.0,249.0
418,143.0,157.0,145.0,147.0,150.0
567,142.0,231.0,337.0,323.0,321.0
660,141.0,126.0,147.0,145.0,144.0
212,140.0,147.0,151.0,134.0,147.0
817,138.0,151.0,148.0,200.0,198.0
464,138.0,160.0,131.0,130.0,101.0
716,137.0,160.0,158.0,135.0,138.0
969,137.0,104.0,106.0,97.0,77.0
156,135.0,152.0,135.0,155.0,138.0
504,134.0,211.0,242.0,274.0,265.0
232,132.0,150.0,256.0,286.0,248.0
704,132.0,175.0,187.0,205.0,192.0
176,131.0,100.0,107.0,98.0,51.0
661,131.0,234.0,362.0,488.0,493.0
51,130.0,125.0,115.0,101.0,113.0
496,130.0,176.0,206.0,184.0,178.0
630,130.0,166.0,189.0,191.0,194.0
452,128.0,136.0,89.0,85.0,60.0
408,128.0,183.0,184.0,211.0,178.0
786,127.0,154.0,181.0,221.0,200.0
653,127.0,111.0,118.0,106.0,108.0
779,127.0,148.0,124.0,134.0,118.0
269,126.0,76.0,88.0,56.0,74.0
903,125.0,138.0,152.0,143.0,135.0
954,125.0,253.0,287.0,332.0,349.0
916,124.0,138.0,189.0,200.0,183.0
341,124.0,142.0,198.0,209.0,187.0
849,124.0,144.0,157.0,154.0,158.0
993,123.0,48.0,32.0,39.0,18.0
823,123.0,166.0,172.0,182.0,163.0
283,123.0,36.0,22.0,20.0,11.0
311,122.0,122.0,103.0,111.0,94.0
226,122.0,140.0,121.0,116.0,112.0
247,120.0,56.0,27.0,14.0,10.0
1051,120.0,129.0,118.0,104.0,116.0
879,120.0,166.0,175.0,180.0,174.0
540,118.0,138.0,143.0,170.0,164.0
376,118.0,154.0,140.0,163.0,133.0
558,118.0,102.0,82.0,63.0,53.0
493,117.0,161.0,190.0,186.0,182.0
379,117.0,138.0,130.0,140.0,133.0
404,117.0,126.0,176.0,182.0,221.0
600,116.0,275.0,204.0,203.0,200.0
513,114.0,174.0,127.0,107.0,102.0
612,114.0,185.0,218.0,207.0,239.0
1032,113.0,71.0,100.0,83.0,100.0
1027,112.0,70.0,71.0,56.0,56.0
529,112.0,177.0,211.0,181.0,192.0
880,111.0,193.0,197.0,243.0,215.0
327,111.0,181.0,206.0,235.0,256.0
799,111.0,86.0,147.0,155.0,173.0
995,110.0,155.0,207.0,179.0,220.0
801,109.0,148.0,169.0,225.0,224.0
586,109.0,85.0,62.0,61.0,42.0
144,109.0,139.0,174.0,192.0,191.0
927,109.0,139.0,151.0,182.0,155.0
168,108.0,101.0,126.0,117.0,118.0
487,108.0,163.0,192.0,185.0,209.0
641,107.0,103.0,92.0,116.0,92.0
1059,107.0,120.0,140.0,135.0,127.0
655,106.0,120.0,101.0,85.0,106.0
421,105.0,95.0,99.0,71.0,84.0
1058,104.0,70.0,70.0,43.0,56.0
4,104.0,156.0,171.0,180.0,161.0
623,103.0,163.0,188.0,229.0,260.0
561,103.0,158.0,179.0,192.0,205.0
406,103.0,131.0,155.0,168.0,178.0
573,102.0,214.0,176.0,151.0,150.0
961,101.0,105.0,73.0,52.0,43.0
950,100.0,103.0,94.0,79.0,65.0
802,99.0,117.0,175.0,130.0,130.0
702,98.0,148.0,172.0,194.0,169.0
598,98.0,78.0,102.0,79.0,59.0
740,98.0,140.0,160.0,176.0,196.0
149,97.0,71.0,56.0,54.0,39.0
142,97.0,151.0,155.0,193.0,172.0
1029,96.0,125.0,118.0,127.0,122.0
505,95.0,86.0,87.0,67.0,71.0
358,95.0,133.0,166.0,150.0,171.0
401,95.0,402.0,578.0,592.0,544.0
431,95.0,154.0,201.0,230.0,240.0
64,95.0,213.0,249.0,310.0,303.0
62,94.0,176.0,249.0,280.0,300.0
783,93.0,191.0,145.0,128.0,120.0
1045,93.0,160.0,178.0,206.0,236.0
67,93.0,89.0,92.0,75.0,96.0
718,92.0,90.0,86.0,69.0,74.0
428,92.0,129.0,148.0,142.0,153.0
789,89.0,124.0,158.0,154.0,138.0
781,89.0,82.0,87.0,64.0,47.0
495,88.0,186.0,220.0,249.0,238.0
98,87.0,102.0,124.0,124.0,142.0
488,87.0,91.0,101.0,105.0,100.0
204,86.0,120.0,105.0,132.0,132.0
326,85.0,111.0,130.0,175.0,148.0
1040,85.0,116.0,165.0,181.0,197.0
552,85.0,125.0,147.0,142.0,143.0
167,81.0,94.0,96.0,78.0,81.0
424,81.0,253.0,257.0,286.0,310.0
662,80.0,64.0,72.0,66.0,58.0
724,80.0,127.0,140.0,131.0,148.0
386,80.0,142.0,177.0,228.0,246.0
166,79.0,108.0,127.0,129.0,144.0
581,78.0,75.0,46.0,35.0,25.0
889,78.0,154.0,140.0,193.0,207.0
668,78.0,94.0,158.0,178.0,178.0
468,78.0,86.0,106.0,131.0,132.0
585,77.0,48.0,62.0,41.0,51.0
314,77.0,129.0,153.0,166.0,175.0
673,75.0,63.0,39.0,35.0,18.0
983,75.0,28.0,25.0,21.0,18.0
973,75.0,42.0,29.0,28.0,32.0
773,74.0,84.0,123.0,140.0,155.0
747,74.0,111.0,136.0,222.0,188.0
208,74.0,58.0,47.0,48.0,66.0
195,73.0,107.0,118.0,129.0,170.0
809,73.0,95.0,143.0,135.0,150.0
756,72.0,81.0,81.0,84.0,100.0
947,72.0,12.0,4.0,7.0,5.0
1060,71.0,67.0,53.0,52.0,52.0
563,71.0,51.0,46.0,43.0,29.0
490,71.0,115.0,145.0,180.0,174.0
886,70.0,92.0,111.0,120.0,121.0
94,69.0,107.0,142.0,170.0,202.0
248,68.0,61.0,53.0,56.0,43.0
754,68.0,145.0,194.0,202.0,207.0
1076,67.0,109.0,164.0,166.0,177.0
649,67.0,111.0,122.0,147.0,158.0
511,67.0,108.0,124.0,168.0,193.0
482,66.0,56.0,72.0,62.0,75.0
594,66.0,84.0,91.0,105.0,110.0
1067,66.0,116.0,149.0,176.0,195.0
354,65.0,78.0,65.0,75.0,72.0
603,63.0,194.0,274.0,366.0,371.0
365,63.0,157.0,172.0,160.0,209.0
93,62.0,265.0,212.0,191.0,169.0
123,62.0,137.0,156.0,194.0,191.0
438,62.0,120.0,127.0,170.0,158.0
312,62.0,87.0,97.0,97.0,88.0
143,62.0,73.0,100.0,113.0,120.0
171,61.0,83.0,98.0,98.0,109.0
864,61.0,87.0,135.0,156.0,140.0
1052,61.0,76.0,126.0,127.0,129.0
819,59.0,107.0,130.0,148.0,157.0
706,59.0,92.0,121.0,140.0,173.0
368,59.0,125.0,176.0,185.0,223.0
842,59.0,121.0,221.0,286.0,366.0
192,59.0,68.0,39.0,26.0,29.0
491,59.0,81.0,79.0,80.0,81.0
193,58.0,41.0,60.0,61.0,55.0
707,58.0,93.0,101.0,136.0,146.0
454,58.0,61.0,66.0,65.0,72.0
462,57.0,88.0,109.0,128.0,150.0
882,56.0,29.0,12.0,12.0,9.0
883,54.0,96.0,117.0,106.0,121.0
207,53.0,55.0,49.0,32.0,33.0
278,53.0,69.0,86.0,120.0,146.0
710,53.0,35.0,28.0,34.0,18.0
1002,53.0,79.0,116.0,112.0,131.0
112,53.0,121.0,180.0,243.0,250.0
914,53.0,73.0,70.0,90.0,93.0
463,53.0,95.0,119.0,133.0,159.0
688,53.0,76.0,103.0,113.0,119.0
712,52.0,78.0,87.0,95.0,118.0
1030,52.0,60.0,90.0,103.0,89.0
656,52.0,63.0,108.0,124.0,146.0
863,51.0,69.0,64.0,73.0,63.0
815,51.0,125.0,163.0,189.0,194.0
489,51.0,78.0,69.0,76.0,84.0
703,50.0,163.0,222.0,252.0,231.0
531,50.0,82.0,100.0,121.0,142.0
1073,49.0,72.0,83.0,94.0,71.0
460,49.0,65.0,87.0,117.0,102.0
522,48.0,176.0,167.0,240.0,226.0
574,48.0,72.0,107.0,130.0,120.0
523,48.0,67.0,78.0,109.0,104.0
725,48.0,103.0,108.0,115.0,136.0
77,47.0,115.0,101.0,117.0,109.0
255,47.0,8.0,7.0,5.0,3.0
524,47.0,76.0,101.0,109.0,153.0
21,47.0,91.0,114.0,134.0,145.0
820,47.0,96.0,130.0,154.0,140.0
23,47.0,42.0,73.0,79.0,73.0
403,47.0,21.0,17.0,14.0,11.0
155,46.0,21.0,20.0,15.0,16.0
923,46.0,60.0,77.0,82.0,109.0
1082,46.0,66.0,76.0,86.0,112.0
875,44.0,79.0,105.0,104.0,129.0
152,44.0,39.0,36.0,43.0,50.0
543,44.0,21.0,4.0,7.0,1.0
638,43.0,71.0,88.0,99.0,106.0
1000,42.0,76.0,141.0,143.0,176.0
402,42.0,91.0,87.0,85.0,94.0
169,41.0,59.0,62.0,62.0,65.0
