,0,1,2,3,4
146,108.5,42.21,25.0,7.38,2.96
459,97.1,37.03,23.6,6.82,2.76
194,93.8,43.47,23.55,7.62,3.41
82,90.4,25.76,13.85,4.38,2.05
166,89.1,43.54,28.2,8.64,3.86
317,85.3,31.36,17.2,6.08,2.77
759,84.7,35.42,21.55,7.86,3.61
719,78.7,29.89,17.6,5.62,2.65
572,78.5,38.15,22.85,8.04,3.29
594,77.4,26.67,16.55,5.66,2.09
437,75.4,25.41,14.15,4.28,2.07
285,74.9,36.19,21.2,6.54,2.63
438,69.7,37.8,23.25,8.72,4.09
322,68.8,45.5,28.45,10.08,4.57
377,68.3,30.73,17.2,7.04,2.91
151,65.7,20.72,12.85,3.6,1.74
163,65.1,24.92,12.85,4.4,2.1
171,65.0,32.9,19.9,6.72,3.54
319,64.9,27.51,16.95,5.88,2.94
547,64.6,33.6,22.65,8.16,3.39
673,64.5,26.81,14.3,4.74,2.06
648,60.1,30.24,17.4,7.34,3.0
655,57.3,35.84,24.6,8.8,4.68
84,55.7,38.78,27.65,11.2,5.73
687,53.3,23.8,16.75,6.18,2.47
511,51.9,29.82,20.05,6.16,2.85
23,51.1,31.85,11.75,3.32,1.33
373,51.0,24.29,13.9,5.22,2.0
462,50.8,16.73,7.95,3.3,1.22
307,50.4,45.71,24.8,8.16,3.68
365,50.3,19.25,13.25,4.16,2.04
3,50.2,21.28,12.95,6.0,2.37
765,49.9,25.48,20.05,7.24,3.13
460,49.9,33.74,24.05,8.12,4.83
552,49.6,17.85,12.25,3.86,1.46
731,49.5,22.33,11.85,4.9,1.93
349,49.3,22.12,13.4,4.66,2.49
628,49.3,29.75,21.45,7.34,3.51
183,48.2,56.7,32.2,9.56,4.16
345,48.0,24.71,13.15,4.84,2.15
152,47.8,35.56,24.5,10.8,4.66
331,47.8,25.06,16.7,6.46,3.01
665,47.3,28.14,17.5,5.78,2.86
327,47.1,15.33,8.6,2.38,1.11
20,46.7,23.24,11.65,4.74,1.53
623,46.6,19.46,24.3,6.98,2.72
45,46.5,20.3,12.3,4.16,1.73
456,46.5,22.05,12.8,4.64,2.03
121,46.4,34.44,20.8,7.52,3.34
500,45.9,19.11,12.9,4.58,2.32
363,45.7,22.68,14.2,5.46,2.42
359,45.7,25.55,14.9,5.22,2.56
94,45.5,14.35,8.05,2.58,1.09
22,44.9,22.61,15.45,4.06,2.44
728,44.4,12.04,6.35,1.8,0.7
29,43.9,27.3,21.55,8.3,4.0
314,43.9,28.63,19.1,6.42,3.11
130,43.5,26.25,17.25,6.08,2.86
225,43.3,32.48,17.95,6.94,3.18
394,43.2,28.49,17.95,7.36,3.28
65,42.5,16.8,8.65,2.78,1.09
585,42.5,21.21,15.3,6.2,2.41
657,42.2,24.5,15.55,5.54,2.76
89,41.6,35.63,23.75,10.18,4.73
434,41.6,19.67,12.65,3.96,1.92
440,41.3,21.42,13.2,4.68,2.42
72,41.1,29.89,23.0,10.22,4.57
41,41.0,22.33,16.2,5.38,2.56
727,39.5,33.88,22.4,7.4,3.83
693,39.4,20.44,12.1,4.32,2.3
454,39.2,22.68,16.2,6.36,2.59
503,39.2,18.41,11.95,4.24,2.13
309,38.8,18.69,12.75,4.32,2.03
634,38.8,27.02,19.95,7.88,3.85
695,38.3,18.69,11.35,4.04,2.07
591,38.1,23.94,15.4,6.18,2.65
335,38.1,30.38,19.35,7.88,3.61
675,38.1,15.75,8.1,2.3,1.07
174,37.2,20.79,14.9,4.66,2.2
575,37.0,26.95,14.45,5.28,2.78
424,36.8,24.99,15.3,5.12,2.23
19,36.6,23.24,16.15,5.16,2.42
100,36.5,22.33,13.95,3.98,1.63
700,36.4,10.15,4.95,1.5,0.51
608,36.4,17.29,8.4,3.8,1.36
680,36.3,3.92,1.3,0.36,0.13
701,36.2,18.9,12.25,3.96,1.96
551,35.8,23.31,14.65,4.64,2.19
468,35.4,25.55,19.6,8.56,3.89
35,35.3,28.91,12.95,4.9,2.09
9,35.2,17.15,11.35,4.14,1.95
450,34.8,19.6,11.75,3.74,1.78
425,34.6,23.8,17.45,6.32,3.17
488,34.0,13.51,8.9,2.94,1.5
107,33.9,25.97,22.85,8.76,4.13
379,33.6,16.45,13.9,3.64,1.79
663,33.5,20.79,14.95,5.6,2.75
633,33.4,23.8,16.7,6.78,3.14
342,33.2,18.48,13.05,3.72,1.86
77,33.1,33.11,27.4,11.44,5.05
537,33.1,25.62,18.3,7.2,3.37
123,33.0,17.5,12.65,4.64,2.36
639,32.9,19.25,9.8,3.26,1.76
491,32.5,11.48,7.05,2.56,0.97
284,32.2,23.94,12.9,4.98,2.25
223,31.9,18.34,11.65,4.02,1.8
181,31.7,16.31,12.75,4.2,2.07
274,31.7,9.8,4.8,1.58,0.88
723,31.5,17.43,12.65,4.58,1.99
382,31.4,22.47,15.55,5.44,2.34
372,31.3,22.61,12.75,4.72,1.78
421,31.1,24.99,19.1,7.18,3.38
113,31.0,39.13,13.6,3.9,1.36
239,30.9,16.66,8.55,3.38,1.63
