,0,1,2,3,4
618,171.5,50.75,23.05,7.1,2.53
761,129.3,49.42,20.2,5.58,2.24
544,115.7,38.36,19.3,5.54,2.03
457,103.3,34.23,16.1,4.74,1.6
866,98.1,51.24,25.55,8.58,3.12
948,97.5,52.92,29.55,7.88,3.03
68,94.7,31.43,13.85,4.08,1.37
652,80.4,52.22,23.85,7.78,2.77
351,79.4,30.94,18.3,5.84,2.42
234,70.7,28.28,15.65,4.9,2.0
556,70.4,20.93,8.9,2.32,0.73
711,64.2,28.63,14.7,4.64,1.86
366,64.1,20.09,9.45,2.88,1.12
50,64.0,30.52,17.8,6.38,3.03
838,62.4,29.82,19.05,5.76,2.38
541,61.8,23.87,10.95,3.24,1.12
1046,61.5,40.25,25.5,8.44,3.92
632,57.4,22.82,12.3,4.4,1.64
1057,55.9,49.98,30.65,10.64,3.94
667,55.9,19.6,11.3,4.22,1.65
871,54.5,14.28,7.95,2.52,0.86
69,53.1,57.61,32.25,8.96,4.02
55,51.8,33.11,20.5,7.0,3.13
795,51.7,56.56,33.4,9.88,4.38
343,51.4,32.13,23.45,8.98,4.44
986,51.1,15.26,5.7,2.02,0.77
935,50.7,10.08,5.05,1.08,0.39
48,50.2,35.21,24.5,8.58,4.21
130,49.3,16.38,11.55,3.24,1.36
1014,49.0,22.61,11.05,3.26,1.25
32,47.8,16.31,9.9,2.56,1.13
29,47.7,21.0,12.15,4.26,2.0
251,47.2,24.57,15.0,5.64,2.73
956,46.4,34.79,21.6,7.72,3.45
794,46.3,17.29,7.75,2.44,1.21
678,45.0,23.45,15.4,5.62,2.2
906,44.5,35.28,24.9,9.66,4.28
60,44.2,40.95,25.9,9.68,4.88
344,43.9,21.98,14.3,4.58,2.23
595,43.7,18.97,11.4,3.52,1.81
100,43.4,25.27,15.0,5.58,2.48
199,43.3,26.67,13.6,4.32,1.27
528,42.7,22.75,13.15,5.56,2.21
420,42.3,22.75,13.8,5.06,2.31
391,42.2,30.24,18.1,6.42,3.06
415,41.9,26.53,12.5,5.52,2.51
270,41.1,19.25,11.8,4.06,1.88
898,40.7,22.19,12.35,3.34,1.3
1080,40.4,23.87,13.7,4.7,2.11
807,39.8,18.06,9.1,3.3,1.54
855,39.3,18.69,8.5,2.02,0.93
812,38.7,19.88,13.65,5.6,2.09
605,38.7,24.99,11.95,3.02,1.23
811,38.6,17.15,10.15,3.64,1.57
456,38.5,21.98,13.35,3.84,2.07
833,38.2,14.35,6.4,2.18,1.05
1024,37.9,19.6,10.45,3.22,1.27
620,37.7,21.56,14.2,6.0,3.0
922,37.7,12.25,6.0,1.4,0.52
340,37.5,26.46,18.2,6.82,3.17
160,37.4,15.89,9.85,3.44,1.77
830,37.3,15.33,8.3,3.0,1.19
480,37.3,30.8,17.15,5.46,2.01
