,0,1,2,3,4
146,172.4,57.47,29.3,8.22,3.39
417,146.5,54.11,31.9,8.56,3.59
194,131.2,54.46,29.4,9.66,4.13
572,126.3,61.81,35.5,11.18,4.62
459,116.1,43.47,26.35,8.3,2.89
728,107.6,27.23,11.45,3.06,1.09
130,99.1,57.96,35.55,12.34,4.83
22,86.6,48.02,30.8,9.82,4.1
322,81.0,57.05,38.5,12.96,5.33
317,78.6,28.42,17.7,5.46,2.68
503,76.9,38.29,20.4,7.06,3.31
437,74.1,30.03,15.75,5.8,2.58
379,69.5,34.58,25.5,8.78,3.8
608,66.3,30.45,20.3,7.68,2.89
462,65.0,22.4,11.5,3.72,1.85
450,63.7,31.71,17.35,6.64,2.5
731,63.0,25.62,17.95,6.74,2.94
181,58.8,29.96,18.55,6.88,2.99
712,58.7,24.92,13.95,5.44,2.37
500,57.9,26.46,17.55,6.62,3.03
434,57.7,30.31,15.8,6.22,2.71
719,55.6,24.78,13.65,5.5,2.54
365,53.6,22.68,15.6,4.94,2.23
331,53.4,33.25,22.95,8.46,3.92
491,52.6,17.71,12.25,3.64,1.83
245,52.0,16.17,9.75,3.02,1.43
673,51.9,20.16,12.3,3.9,1.82
223,51.8,28.84,18.85,6.38,2.86
488,51.8,22.61,14.15,5.28,2.21
319,51.1,23.52,15.75,4.98,2.5
660,51.0,31.36,19.9,7.66,3.35
239,50.6,24.57,12.75,4.78,2.09
639,50.6,29.75,14.8,5.58,2.23
696,50.1,45.85,35.8,12.9,6.09
45,49.4,21.98,12.15,3.98,1.75
665,49.2,24.5,15.7,6.22,2.9
345,47.9,22.19,15.05,5.16,2.04
440,47.7,25.2,18.45,6.18,2.74
174,47.5,30.94,19.95,7.82,3.36
242,47.4,30.66,19.15,7.28,3.53
65,45.7,15.89,8.55,3.1,1.23
675,45.2,18.62,9.65,2.8,1.08
594,44.8,16.45,9.5,3.12,1.5
513,44.5,17.71,10.9,3.36,1.37
100,44.4,30.73,16.3,5.72,2.37
41,44.4,23.73,16.65,5.78,3.06
563,44.0,26.53,17.4,6.68,3.0
17,43.3,27.02,15.5,5.2,2.74
715,42.8,16.8,8.7,3.24,1.45
456,42.8,23.59,13.55,5.24,2.31
359,42.6,26.46,14.35,5.12,2.3
729,42.4,17.15,8.25,3.18,1.38
701,42.1,23.1,14.45,5.62,2.29
314,41.6,28.0,18.45,7.9,3.59
35,41.0,35.77,17.6,6.08,2.36
583,40.6,21.28,15.95,5.92,2.93
575,40.5,24.71,15.95,6.14,2.88
123,40.4,20.86,15.6,5.02,2.83
672,40.3,12.74,8.05,2.22,1.02
695,40.2,22.26,15.55,5.5,2.49
373,40.1,19.46,11.35,3.82,1.97
21,39.9,22.89,11.7,4.28,2.13
554,39.7,28.14,20.1,7.68,3.05
75,39.4,16.17,10.45,3.44,1.35
285,39.1,18.41,13.9,4.84,2.02
82,38.2,11.76,6.5,1.96,0.98
344,38.2,20.79,13.55,4.98,2.6
700,38.0,10.92,6.7,2.12,0.82
628,38.0,20.51,13.2,4.8,2.68
323,37.7,28.7,26.15,10.78,5.45
580,37.7,26.6,14.05,5.72,2.38
302,37.5,23.38,12.5,4.86,2.44
284,37.3,34.09,18.8,6.14,2.92
445,37.3,20.65,16.35,6.62,3.04
438,37.1,21.49,14.25,5.4,2.32
637,37.0,16.87,10.8,4.44,1.74
532,36.5,22.12,16.15,7.02,3.37
69,36.1,19.81,14.4,4.82,2.68
676,35.6,18.55,13.15,3.68,1.78
613,35.6,23.59,11.5,4.06,1.82
96,35.6,16.59,10.8,3.8,1.63
24,35.5,23.73,17.9,7.14,3.8
309,35.5,19.32,13.55,4.82,2.14
750,35.4,10.78,5.7,1.68,0.8
551,35.3,27.23,15.05,5.56,2.42
94,35.1,12.25,6.4,2.1,0.77
371,35.0,20.58,11.7,5.12,2.04
104,34.5,23.52,16.7,5.76,2.66
761,34.2,13.65,6.65,2.28,0.74
454,34.1,20.79,14.8,5.0,2.71
341,33.9,18.06,9.7,3.26,1.52
538,33.7,14.07,7.9,2.42,1.24
516,33.6,26.88,15.05,6.4,2.92
163,33.6,11.2,7.35,2.32,0.81
306,33.3,21.7,15.75,6.52,2.8
643,33.1,17.71,12.05,4.04,2.05
471,32.8,19.04,12.0,3.74,2.03
228,32.6,20.23,14.2,5.72,3.23
615,32.3,10.08,4.5,0.8,0.44
552,31.9,9.8,6.45,2.32,0.91
657,31.8,20.86,12.95,4.98,2.26
436,31.5,35.14,23.9,8.34,3.95
56,31.3,21.21,13.95,4.8,2.15
329,31.1,24.85,12.1,4.2,1.63
765,30.9,21.63,13.45,5.42,2.33
586,30.8,23.1,16.3,5.56,2.6
15,30.5,19.25,13.05,5.38,2.5
644,30.3,23.31,18.2,7.0,3.64
288,30.2,20.02,15.7,6.9,3.08
389,30.0,10.5,4.95,1.6,0.47
408,30.0,22.26,18.8,7.18,3.67
364,29.8,26.32,10.65,3.44,1.52
151,29.8,9.1,5.95,2.06,0.87
287,29.3,19.46,12.1,4.96,2.08
598,29.3,25.41,14.35,5.04,2.68
392,29.0,20.93,13.65,4.8,2.22
589,28.8,23.38,14.0,5.86,3.11
178,28.6,11.13,5.9,2.28,0.97
150,28.1,19.81,11.85,5.12,2.13
591,27.9,19.95,13.65,4.8,2.46
179,27.9,14.35,9.15,2.82,1.47
663,27.8,14.56,10.05,4.26,1.96
474,27.8,20.51,15.5,6.7,2.94
669,27.8,18.06,13.25,4.6,2.49
648,27.8,15.61,9.3,3.42,1.67
419,27.4,19.95,14.35,5.2,2.32
182,27.4,23.87,13.35,5.32,2.83
409,27.3,23.24,17.7,6.9,3.42
290,27.2,28.21,11.65,3.54,1.66
518,27.1,18.48,12.85,5.22,2.58
326,27.1,21.14,13.9,5.74,2.53
53,27.0,31.71,23.45,10.56,4.51
66,27.0,19.11,14.95,5.54,2.65
335,27.0,17.92,13.3,5.04,2.12
759,26.9,13.02,8.05,2.78,1.22
394,26.7,16.94,11.75,5.3,2.13
501,26.7,19.25,14.4,5.26,2.5
1,26.6,23.24,18.35,6.62,3.6
157,26.5,8.61,4.0,1.08,0.58
484,26.5,14.91,7.45,2.7,1.14
723,26.1,15.05,9.95,3.5,1.69
235,25.9,21.56,16.65,5.52,2.62
570,25.9,15.54,10.0,3.74,1.71
446,25.8,24.92,15.6,6.72,3.23
340,25.8,17.85,11.8,4.54,2.25
171,25.8,14.14,8.85,3.5,1.51
531,25.7,13.65,9.5,3.28,1.31
418,25.5,16.8,12.2,5.04,2.42
641,25.5,28.28,16.85,5.72,2.83
625,25.4,25.69,15.45,6.24,2.8
180,25.1,19.95,14.8,5.44,2.75
112,25.0,18.83,15.25,4.76,2.48
519,24.9,20.51,14.9,5.84,2.83
327,24.8,10.15,5.35,1.42,0.74
221,24.8,19.67,15.6,6.62,2.99
12,24.4,16.17,14.1,5.42,2.8
92,24.4,11.41,7.95,2.06,1.15
425,24.1,17.57,11.7,4.84,2.42
404,24.1,17.78,13.1,4.98,2.41
