,0,1,2,3,4
794,5147.8,572.18,192.0,48.36,18.44
608,482.6,497.7,120.4,39.36,16.86
668,319.4,466.9,357.2,142.76,76.6
141,245.0,185.22,135.1,45.2,21.42
620,243.2,255.92,121.2,36.68,16.16
851,239.4,167.44,88.1,28.24,11.64
167,196.6,130.62,95.3,33.8,17.0
150,191.2,203.84,97.3,28.2,12.62
709,188.4,133.98,92.2,35.0,16.04
513,170.2,156.1,85.1,28.28,12.28
95,142.0,105.84,67.2,24.84,11.46
87,134.2,82.04,59.2,21.08,9.86
821,100.2,68.74,42.6,15.4,7.76
1044,97.2,75.18,50.3,17.68,7.92
563,91.8,51.52,31.7,11.16,4.78
505,88.0,40.88,26.1,9.84,4.36
109,87.8,33.32,20.3,6.44,3.26
363,85.4,80.64,32.9,11.2,4.84
765,77.8,44.52,19.6,5.08,2.32
623,76.8,226.66,165.9,67.0,34.34
62,76.2,530.46,481.8,162.24,65.22
111,74.6,83.3,38.4,14.48,7.52
624,70.6,41.72,24.3,8.2,3.34
25,65.4,74.9,49.1,16.64,8.7
928,64.4,100.66,107.6,50.04,25.84
237,60.8,66.5,50.6,23.2,11.78
726,56.4,34.72,19.2,5.96,2.68
152,54.2,41.58,27.6,10.68,6.06
973,52.6,37.38,21.5,7.76,3.62
291,51.8,70.28,47.8,17.08,6.82
1,49.8,53.62,28.3,8.6,4.38
585,46.6,29.54,20.9,7.72,3.4
351,36.6,50.54,18.9,5.56,2.78
456,35.8,63.0,55.0,17.28,6.76
838,33.4,63.84,40.1,13.68,5.96
208,29.2,36.4,27.0,9.8,5.62
586,28.2,22.54,14.5,5.08,2.52
426,23.6,70.28,48.4,16.08,8.22
149,23.2,16.1,8.5,2.48,1.2
775,23.2,67.62,58.6,20.28,8.44
697,22.8,37.38,42.5,26.36,14.76
576,22.0,24.22,11.4,4.08,1.68
193,21.6,41.86,40.8,20.2,9.6
356,21.2,30.1,25.8,10.68,6.06
253,20.6,18.06,14.7,5.2,3.0
759,20.4,30.1,23.3,12.24,6.0
60,18.0,23.24,17.0,7.36,3.36
810,17.4,15.26,8.6,3.2,1.32
377,17.4,160.02,102.0,34.32,19.64
79,17.0,37.24,43.1,21.32,13.4
614,16.8,21.98,9.6,2.52,1.1
1051,16.6,17.5,16.6,6.48,3.7
90,16.2,34.44,42.3,26.16,16.16
321,15.8,14.14,10.1,2.88,1.92
735,15.4,14.28,9.2,3.32,1.32
388,15.0,37.24,29.0,13.32,6.22
92,13.8,10.08,7.6,3.24,1.4
703,13.8,29.12,23.9,12.36,6.1
416,13.6,13.58,6.7,2.44,1.3
854,11.6,31.22,40.0,19.84,13.68
829,11.4,19.32,13.2,4.8,1.98
415,11.4,13.02,14.0,4.68,2.68
520,11.0,81.06,51.4,19.24,11.6
230,10.6,53.62,34.6,17.84,11.64
956,10.4,12.04,9.7,4.36,2.04
635,9.4,10.64,6.0,1.96,1.14
932,9.4,6.44,5.2,2.28,0.72
782,9.0,30.66,9.3,3.04,1.12
49,9.0,5.88,4.8,1.12,0.76
1009,7.8,35.14,39.3,21.68,15.46
1019,7.4,13.58,12.8,4.72,2.86
756,7.2,11.9,14.3,5.88,4.3
1075,7.2,37.52,34.6,12.88,6.2
277,7.0,10.64,10.8,5.04,2.94
1004,6.6,10.22,8.9,5.92,2.72
10,6.4,15.26,19.1,10.84,7.16
1080,6.4,17.22,10.0,4.36,1.94
139,6.2,5.46,7.4,3.44,1.52
444,6.2,13.86,4.5,2.16,1.06
176,6.0,4.34,3.8,0.8,0.58
201,5.8,9.52,9.0,4.48,2.08
1002,5.6,9.1,9.9,4.88,3.36
622,5.0,6.58,6.4,3.92,2.54
130,5.0,9.52,6.1,2.4,0.98
1032,4.8,2.8,3.1,1.36,0.64
689,4.6,5.32,2.4,0.92,0.66
993,4.4,2.38,2.3,0.36,0.38
836,4.2,5.6,7.4,4.52,2.74
718,4.2,3.08,2.2,1.0,0.58
100,3.8,6.86,3.5,2.08,1.0
144,3.8,16.52,17.7,8.32,4.56
318,3.4,34.02,38.2,21.72,12.44
64,3.4,238.7,178.1,91.92,48.7
48,3.2,20.72,16.1,7.28,4.68
484,3.2,9.52,9.3,3.52,1.86
421,3.0,2.1,1.3,0.52,0.36
1046,3.0,21.56,12.7,5.96,4.02
921,3.0,2.66,5.2,1.84,1.04
372,2.8,1.54,1.5,0.04,0.08
897,2.8,3.08,2.7,1.4,0.52
612,2.4,10.5,13.7,5.88,3.66
815,2.2,34.3,41.7,18.48,9.58
1022,2.0,3.64,3.3,1.48,0.88
459,2.0,10.64,26.4,15.92,9.28
41,2.0,26.6,22.8,12.52,8.98
822,2.0,5.04,5.0,3.28,2.8
552,2.0,5.32,6.8,2.84,1.8
618,2.0,2.66,3.0,1.84,1.24
923,1.6,2.8,4.9,2.76,1.86
1040,1.6,5.18,7.0,4.44,2.86
283,1.6,2.8,1.3,0.28,0.04
555,1.6,4.48,5.2,2.36,1.28
983,1.2,0.28,0.2,0.08,0.02
1034,1.0,2.8,2.0,0.84,0.44
678,1.0,0.28,0.5,0.44,0.18
805,1.0,0.7,1.4,0.84,0.46
767,1.0,0.56,0.2,0.12,0.02
893,1.0,0.28,0.5,0.24,0.08
798,0.8,0.42,,,
346,0.8,2.52,1.2,0.84,0.58
538,0.8,1.26,0.7,0.28,0.1
950,0.8,0.42,0.3,0.16,0.12
723,0.8,0.56,0.2,0.2,0.06
123,0.6,3.5,4.7,4.2,2.58
994,0.6,2.24,1.6,1.0,0.36
954,0.6,0.14,0.9,0.84,0.74
256,0.6,0.28,0.2,0.12,0.1
643,0.6,0.14,0.4,0.16,0.26
547,0.6,2.24,2.3,1.56,1.08
657,0.4,,0.2,0.04,0.04
999,0.4,0.56,0.1,0.08,0.04
995,0.4,0.98,0.8,0.32,0.52
1056,0.4,0.28,0.7,0.64,0.3
1059,0.4,1.12,0.9,0.32,0.2
327,0.4,9.24,18.4,8.68,4.76
284,0.4,0.28,0.3,0.12,0.12
843,0.4,,0.3,,0.04
734,0.4,1.68,1.8,1.04,0.38
437,0.4,0.7,0.3,0.08,0.02
436,0.4,0.42,0.7,0.8,1.04
799,0.4,1.54,1.6,0.4,0.4
304,0.4,0.14,0.1,0.04,
717,0.4,2.38,4.8,3.68,2.84
423,0.4,1.4,2.7,1.24,0.64
354,0.2,1.26,0.7,0.32,0.12
828,0.2,0.42,0.6,0.28,0.1
1050,0.2,0.14,0.1,0.04,0.04
498,0.2,0.28,,,
1045,0.2,0.28,0.3,0.16,0.08
453,0.2,0.7,0.5,0.24,0.2
700,0.2,,0.3,0.04,
646,0.2,0.56,0.5,0.36,0.08
777,0.2,0.28,0.8,0.4,0.46
80,0.2,2.38,1.1,0.36,0.2
1010,0.2,,,0.04,0.02
94,0.2,0.84,1.1,0.6,0.6
449,0.2,1.26,0.6,0.6,0.54
427,0.2,,,0.04,0.12
912,0.2,4.34,3.2,1.04,0.46
716,0.2,0.14,0.5,0.12,0.04
685,0.2,1.54,2.0,0.92,0.82
693,0.2,7.14,9.0,4.84,3.5
6,,0.28,0.4,0.64,0.5
12,,5.46,5.4,1.64,0.66
13,,0.42,0.7,0.16,0.22
21,,0.28,0.9,0.36,0.34
23,,0.14,0.1,,0.06
24,,,0.3,0.28,0.08
28,,,0.2,0.16,0.32
31,,,,0.12,0.14
37,,,0.1,,0.02
38,,,,,0.06
43,,,,0.2,0.18
51,,,,0.04,0.02
65,,0.14,0.1,0.12,0.1
72,,,,0.08,0.08
82,,,,0.04,
91,,,0.1,0.04,
99,,,,0.04,0.04
112,,,0.1,0.04,0.1
116,,,,,0.08
129,,,,,0.02
133,,,,,0.02
135,,,,,0.04
159,,1.54,4.0,4.2,3.58
168,,0.14,0.2,,
175,,0.42,0.7,0.76,1.2
219,,,,,0.04
221,,,,0.04,0.02
235,,53.34,378.9,192.72,81.12
242,,,0.1,0.08,0.02
266,,,0.1,0.08,0.12
270,,,,,0.04
274,,,0.3,,0.02
292,,0.14,,,
300,,0.14,,0.12,0.04
306,,0.14,,0.12,0.02
313,,,,,0.02
335,,,,0.04,
340,,0.28,0.1,0.12,0.04
341,,0.14,,,0.08
396,,,,0.04,
397,,,0.2,0.04,0.08
412,,0.14,,,
414,,0.42,,,
420,,0.42,0.4,0.28,0.08
424,,,0.2,0.08,0.12
430,,4.06,6.7,6.44,3.98
438,,0.28,0.1,,0.12
447,,0.14,0.1,0.08,0.18
467,,,0.3,0.08,0.08
474,,,0.1,,0.06
477,,0.98,1.1,0.64,0.28
522,,,,0.04,0.02
528,,0.14,0.2,0.16,0.16
529,,0.98,1.2,0.52,0.2
541,,0.14,,0.16,
544,,,,,0.04
549,,0.42,1.6,0.52,0.26
556,,0.28,0.3,0.08,0.04
567,,,,0.04,0.02
568,,,0.1,0.04,
569,,,0.8,0.72,0.6
570,,0.42,0.2,0.12,0.06
575,,0.7,0.3,0.16,0.12
589,,,,0.04,0.06
593,,,,0.04,0.02
595,,0.56,0.2,0.08,0.04
636,,137.62,93.3,38.12,16.9
650,,0.84,0.7,0.48,0.36
656,,0.84,0.2,0.44,0.44
702,,,0.1,,
704,,1.82,2.6,1.72,0.98
707,,3.08,4.5,1.84,1.16
715,,1.82,2.6,2.52,1.66
719,,0.28,0.3,0.08,0.02
722,,,0.1,,
740,,0.42,0.5,0.68,0.6
746,,,,,0.04
751,,0.56,0.9,0.28,0.14
752,,,,,0.02
761,,1.26,1.7,1.16,0.9
769,,2.1,2.6,1.44,0.42
770,,1.4,1.0,0.24,0.26
801,,,,,0.02
812,,0.28,0.5,0.16,0.18
813,,,0.2,0.36,0.18
823,,,,,0.02
834,,0.14,0.5,0.32,0.38
863,,0.14,,,0.04
872,,,,,0.02
880,,,0.2,0.32,0.08
978,,,0.4,0.36,0.14
989,,0.28,0.1,,0.02
998,,,,,0.02
1008,,0.42,2.5,1.88,2.1
1017,,4.2,3.1,1.52,0.4
1027,,0.28,0.1,0.08,0.02
1074,,,0.1,,0.02
1076,,,0.1,0.04,0.06
