,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
285,1413.2,1067.92,450.0,120.72,43.8,3095.64
417,2258.8,564.34,197.5,45.44,14.78,3080.860000000001
719,1225.0,424.2,121.1,27.92,8.68,1806.9
680,334.6,32.34,14.1,2.44,0.82,384.30000000000007
356,43.4,81.34,85.5,38.16,20.08,268.48
111,40.4,76.58,72.9,26.84,12.4,229.12
182,57.2,69.58,56.9,25.8,11.68,221.16000000000003
35,77.8,62.86,36.8,12.6,5.54,195.6
628,49.0,58.1,51.2,17.16,7.68,183.14
682,51.6,52.36,45.9,17.72,8.76,176.34
304,60.8,49.28,42.7,14.64,7.48,174.9
307,69.8,47.88,32.1,11.64,5.26,166.68
97,49.0,51.1,35.5,14.28,7.34,157.22
454,53.4,50.4,31.8,12.6,5.96,154.16
335,41.8,49.98,40.1,14.24,7.86,153.98000000000005
238,45.2,50.82,34.2,16.0,6.96,153.18000000000004
394,36.0,45.64,44.1,17.96,8.72,152.42000000000004
41,46.0,47.46,35.1,15.52,6.46,150.54000000000005
23,68.4,49.84,19.1,6.8,2.62,146.76000000000005
107,35.0,42.28,41.1,17.44,8.76,144.57999999999996
440,45.8,44.1,35.4,13.04,5.7,144.04
113,48.0,56.56,23.4,7.28,2.62,137.86
345,56.0,40.74,26.4,9.44,3.92,136.5
153,46.4,42.28,30.6,11.12,5.48,135.88
163,69.4,35.0,18.9,7.04,3.3,133.64
460,35.4,43.82,31.6,13.68,5.88,130.38
479,38.6,39.34,31.0,13.16,6.9,129.0
687,57.8,34.3,24.4,8.28,4.22,129.0
100,40.0,43.68,28.2,10.28,3.9,126.06000000000002
365,53.6,33.18,25.8,7.6,3.74,123.92
190,24.4,37.66,36.6,16.44,8.4,123.5
446,38.6,38.22,28.7,11.36,5.08,121.96
439,1.2,18.9,43.6,34.8,22.98,121.48
112,27.4,42.56,33.4,13.04,5.04,121.44
166,42.8,35.7,26.5,9.64,4.34,118.98
552,59.2,30.8,18.6,6.68,2.84,118.12
487,10.4,46.9,35.9,15.76,8.42,117.38
84,31.8,34.16,30.4,11.68,5.48,113.52
225,49.0,34.72,18.1,8.0,3.62,113.44
20,55.2,31.22,16.9,5.28,2.54,111.14
667,15.8,30.1,35.8,19.12,10.24,111.06
580,36.8,32.34,26.6,9.76,4.82,110.32000000000002
240,19.6,30.66,35.9,14.4,7.38,107.94
585,45.0,29.12,20.1,7.68,4.3,106.2
759,44.8,29.68,18.8,7.88,3.16,104.31999999999998
151,60.6,21.98,14.3,4.84,1.8,103.52
89,32.6,29.54,25.5,9.8,5.14,102.58
104,26.4,32.34,27.7,10.52,4.9,101.86
616,30.4,29.96,24.5,10.04,4.72,99.62
146,19.2,37.52,29.6,9.48,3.68,99.48
670,7.6,31.08,37.1,15.84,7.64,99.26
271,62.4,19.88,9.2,3.76,1.46,96.7
343,31.6,25.2,24.2,9.96,5.0,95.96
308,17.2,34.44,27.8,10.32,5.56,95.32
73,48.8,23.1,15.3,4.92,2.1,94.22
563,12.4,34.86,29.5,10.24,4.98,91.98
18,55.2,19.04,11.4,3.28,1.84,90.76000000000002
729,35.2,28.14,17.4,7.04,2.36,90.14
650,28.0,27.3,21.4,8.52,4.44,89.65999999999998
433,21.2,24.08,26.2,11.32,5.86,88.66000000000003
16,20.0,24.92,25.3,11.96,6.42,88.60000000000002
230,24.6,27.3,23.2,8.88,4.26,88.24000000000002
643,35.6,26.04,17.0,6.68,2.92,88.24
478,12.8,27.44,27.0,13.6,7.38,88.22
299,40.8,21.56,17.3,5.32,2.64,87.61999999999998
665,29.6,26.74,19.8,7.56,3.7,87.4
425,31.4,23.94,19.4,7.84,4.62,87.20000000000002
317,41.2,22.68,15.5,4.96,2.56,86.89999999999998
121,31.2,27.16,18.6,6.12,2.52,85.60000000000002
194,20.0,28.98,23.0,8.08,4.34,84.4
34,40.8,25.34,12.8,3.36,1.98,84.28
45,37.0,23.1,15.8,4.88,2.24,83.02
195,41.6,21.7,13.1,4.24,1.42,82.05999999999997
547,35.6,22.54,15.2,5.4,2.58,81.32000000000002
290,30.2,27.02,16.4,5.2,2.1,80.92
449,,32.48,30.2,12.24,5.56,80.47999999999998
305,34.4,22.82,14.4,6.16,2.68,80.46000000000002
625,24.8,25.62,19.4,6.92,3.64,80.38
675,40.6,19.6,13.1,4.36,1.76,79.42
94,43.6,19.88,11.1,3.12,1.48,79.18
693,32.6,20.58,15.9,4.88,2.6,76.55999999999997
500,12.4,29.4,22.4,7.48,3.72,75.39999999999998
663,24.0,20.58,18.5,8.6,3.52,75.19999999999997
572,5.4,26.74,29.1,9.4,4.54,75.18
636,18.2,22.12,21.6,8.96,4.06,74.94
327,43.8,15.82,7.7,3.52,1.26,72.1
468,12.4,24.08,20.6,8.68,4.92,70.67999999999998
760,7.0,21.14,24.6,11.6,6.32,70.66
653,0.2,38.78,22.2,6.72,2.7,70.60000000000002
183,21.0,22.68,16.0,6.84,3.62,70.14
9,27.2,20.02,15.1,4.8,2.36,69.48
758,11.2,20.44,22.2,8.4,5.1,67.34
657,21.2,16.94,17.8,6.6,3.74,66.28
43,10.4,18.48,22.2,9.48,5.64,66.2
634,19.2,17.08,18.2,7.4,3.68,65.56
150,20.4,19.6,16.5,6.28,2.48,65.26
385,18.2,18.06,17.0,8.16,3.56,64.98
648,25.2,19.18,13.1,4.96,2.36,64.8
326,18.2,20.86,15.5,6.48,3.32,64.36
459,13.0,19.74,20.1,7.76,3.52,64.11999999999999
623,24.4,10.5,19.3,6.24,3.04,63.48
511,23.4,18.48,13.1,5.2,3.16,63.34
362,39.4,14.7,5.9,2.12,0.8,62.91999999999999
637,13.6,22.68,16.6,6.8,3.0,62.68
109,8.8,18.2,22.6,7.96,5.08,62.64
746,15.2,18.2,16.9,8.12,3.44,61.85999999999999
157,33.0,17.36,7.8,2.68,1.0,61.84
244,14.8,18.76,16.4,7.04,3.3,60.3
551,19.8,17.22,14.8,5.6,2.7,60.12
379,17.4,17.78,16.2,5.72,2.7,59.8
371,20.8,17.36,14.5,4.4,2.18,59.24
381,,34.16,16.5,6.12,2.46,59.24
727,7.6,20.16,19.9,7.68,3.42,58.76
82,32.6,14.28,7.4,2.36,1.22,57.86
641,14.0,18.48,16.6,5.4,2.62,57.1
364,7.4,25.48,16.2,5.16,2.06,56.3
445,7.6,17.5,17.1,9.48,4.34,56.02000000000001
499,,4.2,30.1,12.88,7.74,54.92000000000001
306,16.6,18.62,11.7,5.28,2.36,54.56
655,16.0,18.48,11.6,5.2,2.58,53.86000000000001
360,10.8,15.96,16.9,6.32,3.42,53.4
31,6.4,16.24,16.2,8.8,4.92,52.56
21,15.0,15.68,12.9,6.48,2.5,52.56
465,10.0,17.22,14.5,6.92,3.9,52.54
765,8.8,18.2,15.8,6.6,3.08,52.48
421,13.2,15.4,13.3,6.04,3.58,51.52
409,12.6,14.84,13.8,6.48,3.64,51.36
288,13.2,14.14,13.5,6.32,3.58,50.74
600,,8.68,24.9,11.8,5.12,50.49999999999999
349,20.8,13.72,9.3,4.76,1.84,50.42000000000001
414,5.0,15.82,16.0,8.44,4.58,49.84
633,19.2,12.04,10.5,4.88,2.14,48.76
139,6.6,15.54,15.3,7.32,3.24,48.0
407,6.0,13.72,16.5,7.4,4.24,47.86
516,14.2,13.72,11.4,6.0,2.28,47.6
274,27.2,9.52,7.2,2.24,0.78,46.94000000000001
101,3.6,9.24,17.0,10.08,6.68,46.6
753,4.8,15.26,17.1,5.68,2.96,45.8
704,1.4,10.78,17.7,9.44,6.3,45.62
284,12.4,16.38,10.3,4.2,1.94,45.22
723,18.2,13.3,8.5,2.88,1.72,44.6
210,7.0,12.74,13.7,6.16,3.58,43.17999999999999
40,5.2,13.44,13.4,6.72,4.28,43.04
455,14.0,12.18,10.2,4.08,2.18,42.63999999999999
302,8.6,13.44,12.3,5.36,2.62,42.32
131,6.0,11.62,13.2,6.96,4.14,41.92
503,7.2,13.3,13.0,5.64,2.72,41.86
181,11.4,13.72,9.5,5.08,2.06,41.76000000000001
189,14.6,10.78,10.6,3.52,2.02,41.52
259,4.8,11.06,15.5,6.2,3.0,40.56
233,6.2,10.64,12.0,7.88,3.8,40.52
29,12.4,12.18,9.3,4.6,1.94,40.42
254,2.6,12.32,15.7,5.8,3.94,40.35999999999999
90,7.6,12.04,12.0,4.96,2.14,38.74
484,14.2,12.18,6.9,3.36,1.5,38.14
296,1.2,10.08,13.9,7.92,4.88,37.98
615,20.4,9.38,5.3,1.52,0.68,37.28
159,8.6,11.06,11.4,3.84,1.92,36.82000000000001
110,7.4,8.82,10.7,5.52,3.28,35.72
359,11.6,10.64,8.6,3.24,1.42,35.50000000000001
325,6.2,11.9,9.8,4.88,2.46,35.24
491,13.0,10.78,7.4,2.28,1.44,34.9
369,10.8,9.1,8.8,4.12,1.86,34.68
118,8.6,8.82,10.1,5.08,1.8,34.4
586,4.4,13.58,10.4,3.8,2.14,34.32
689,8.6,11.2,7.9,3.6,2.48,33.779999999999994
96,11.0,11.06,7.3,2.52,1.22,33.1
535,4.2,10.08,9.6,5.28,3.32,32.480000000000004
329,12.4,10.36,6.0,2.28,1.42,32.46
161,2.2,10.92,10.9,5.12,3.16,32.300000000000004
638,9.8,9.52,8.5,2.96,1.5,32.28
569,9.2,9.1,7.6,3.48,2.04,31.42
605,6.0,8.68,8.5,4.72,2.88,30.78
489,10.6,11.2,5.5,2.0,1.2,30.5
522,14.8,7.14,5.4,1.84,0.8,29.980000000000004
152,8.4,9.38,7.2,3.2,1.66,29.84
761,10.8,10.08,5.7,2.32,0.82,29.72
481,2.2,9.52,10.3,4.96,2.62,29.6
594,10.8,9.38,6.4,2.04,0.72,29.34
52,5.4,7.14,9.1,4.8,2.48,28.92
731,10.0,8.12,6.3,2.96,1.4,28.78
658,5.6,8.26,8.2,3.68,2.2,27.94
258,14.4,5.46,5.3,2.12,0.56,27.84
221,5.0,9.24,6.7,4.48,2.32,27.74
348,3.2,7.56,8.6,5.04,3.26,27.66
486,10.6,7.28,5.1,2.76,1.5,27.239999999999995
103,,4.48,11.6,6.48,4.4,26.96
732,4.2,9.94,6.8,4.04,1.96,26.94
762,6.8,8.68,7.0,2.76,1.54,26.78
217,6.6,7.0,7.8,3.24,2.06,26.7
377,11.6,6.72,5.7,1.68,0.8,26.5
46,4.8,8.54,7.0,3.76,2.08,26.18
672,10.2,9.66,4.0,1.36,0.8,26.02
373,9.0,6.86,6.5,2.28,1.02,25.66
592,3.4,7.0,8.6,3.88,2.54,25.42
456,7.2,7.14,5.8,3.4,1.58,25.12
243,4.8,6.86,6.7,4.32,2.32,25.0
575,7.0,7.0,6.6,2.8,1.52,24.92
705,16.4,5.74,1.6,0.8,0.28,24.820000000000004
714,16.2,5.18,2.3,0.76,0.32,24.76
3,9.2,6.58,5.6,1.96,0.86,24.2
472,2.4,6.44,8.0,4.36,2.24,23.44
263,3.8,6.58,8.4,2.96,1.46,23.200000000000006
39,2.4,5.04,8.5,4.68,2.48,23.1
252,13.4,5.32,2.7,1.12,0.44,22.98
319,5.4,6.02,7.0,2.2,1.28,21.9
170,5.0,6.02,6.2,2.84,1.7,21.76
72,4.6,5.88,7.1,2.44,1.52,21.54
264,1.4,4.06,7.5,5.72,2.72,21.4
712,6.0,6.86,5.8,2.0,0.6,21.26
416,5.4,5.6,6.4,2.32,1.52,21.24
203,2.2,4.2,9.0,3.52,2.24,21.160000000000004
538,7.4,6.3,5.1,1.48,0.84,21.12
333,3.2,6.58,6.7,2.4,1.66,20.54
739,3.4,5.46,5.8,3.92,1.92,20.5
397,3.6,3.78,5.6,4.72,2.78,20.48
273,2.0,6.44,5.9,3.88,2.02,20.24
276,1.2,6.16,5.9,4.36,2.56,20.18
129,2.8,3.78,6.8,4.12,2.42,19.92
543,2.4,4.2,6.6,4.56,2.14,19.9
750,7.8,5.6,4.5,1.36,0.62,19.88
105,3.4,5.46,6.1,3.16,1.52,19.64
518,6.2,4.9,4.2,2.4,1.32,19.02
418,4.2,4.06,6.4,2.8,1.42,18.880000000000006
519,4.4,4.2,5.7,2.8,1.66,18.76
747,4.2,6.02,4.8,2.28,1.34,18.64
272,3.2,3.92,5.7,3.44,2.34,18.6
743,8.8,4.48,2.2,1.4,0.58,17.459999999999994
367,2.0,4.62,5.5,3.12,1.88,17.12
707,,0.84,4.9,5.56,5.58,16.880000000000006
573,4.6,5.6,3.8,1.76,1.12,16.88
398,11.0,2.8,1.7,0.84,0.4,16.74
664,5.6,7.42,2.0,1.0,0.6,16.62
424,6.6,3.78,4.0,1.36,0.82,16.56
496,3.4,4.48,5.0,2.2,1.42,16.5
173,2.2,4.06,5.2,2.96,1.84,16.26
378,3.0,5.32,4.0,2.92,0.96,16.2
48,2.8,4.48,4.7,2.76,1.32,16.06
560,2.2,4.76,4.6,2.76,1.38,15.7
293,2.6,3.92,4.8,2.6,1.68,15.6
447,2.4,4.06,4.7,2.6,1.68,15.44
262,2.2,4.48,4.7,2.36,1.7,15.44
87,1.0,2.8,6.3,3.44,1.82,15.36
270,0.6,3.22,4.9,3.64,2.58,14.94
208,5.0,3.64,4.2,1.16,0.72,14.72
565,1.6,3.5,5.5,2.56,1.46,14.62
453,2.4,4.34,3.8,2.24,1.58,14.36
671,4.8,3.36,4.5,1.04,0.62,14.32
462,4.6,3.5,4.3,1.36,0.42,14.179999999999998
344,4.4,4.48,2.6,1.92,0.66,14.06
419,2.0,4.34,3.9,2.32,1.22,13.78
180,1.6,6.02,3.5,1.64,1.02,13.78
466,0.8,2.66,4.3,3.24,2.66,13.66
363,5.6,4.34,2.2,1.0,0.5,13.64
143,3.0,3.5,4.4,1.72,0.92,13.54
412,,2.66,4.6,3.76,2.44,13.46
67,1.8,3.92,3.8,2.4,1.2,13.12
11,1.8,3.78,4.7,1.96,0.82,13.060000000000002
382,4.8,3.08,3.3,1.36,0.52,13.06
624,6.2,3.5,2.4,0.48,0.44,13.02
770,0.2,2.94,4.9,2.92,1.92,12.88
531,2.8,4.62,3.8,0.84,0.62,12.679999999999998
530,0.6,1.96,5.6,2.36,2.14,12.66
402,7.8,1.96,2.1,0.48,0.18,12.52
698,0.8,3.08,5.3,1.88,1.28,12.339999999999998
436,0.8,2.8,4.7,2.44,1.48,12.22
169,1.4,2.66,4.1,2.76,1.24,12.16
59,1.0,2.38,4.3,2.4,2.06,12.14
83,4.6,3.22,2.9,0.92,0.44,12.08
526,1.8,2.94,3.8,2.36,1.06,11.96
695,4.0,3.5,2.6,1.24,0.58,11.92
388,8.8,2.38,0.5,0.08,0.02,11.78
91,0.4,2.94,4.4,2.6,1.36,11.7
593,0.8,2.38,4.2,2.16,2.1,11.64
380,9.8,0.98,0.7,0.04,0.02,11.54
383,7.2,2.52,1.0,0.48,0.18,11.38
589,1.6,4.06,3.2,1.48,0.64,10.98
701,3.0,3.5,2.7,1.32,0.46,10.98
26,2.2,2.94,3.9,1.32,0.52,10.88
497,0.4,2.66,4.5,1.92,1.36,10.84
438,3.4,3.22,2.4,1.08,0.62,10.72
148,1.2,2.94,3.4,1.6,1.52,10.659999999999998
577,1.0,2.8,3.5,1.92,1.32,10.54
662,1.0,3.78,3.3,1.52,0.76,10.359999999999998
255,1.8,3.22,2.2,1.88,1.18,10.28
669,1.8,3.78,2.5,1.56,0.56,10.2
772,1.4,2.52,3.2,1.88,1.08,10.08
164,2.0,3.5,2.2,1.4,0.76,9.86
444,2.4,2.94,2.2,1.4,0.92,9.86
136,,3.22,3.7,1.44,1.46,9.82
209,3.6,2.24,2.3,1.08,0.56,9.78
179,2.8,3.92,2.0,0.56,0.48,9.76
403,2.8,2.38,1.9,1.76,0.8,9.64
347,0.4,2.66,3.3,2.16,1.06,9.58
721,0.6,1.96,3.1,2.44,1.42,9.52
574,3.4,3.08,1.6,0.92,0.48,9.48
581,1.0,3.5,2.9,1.16,0.84,9.4
613,1.2,3.64,2.7,1.16,0.64,9.34
61,0.4,0.98,4.2,2.36,1.34,9.28
49,0.2,0.98,3.4,2.64,2.0,9.22
291,4.0,1.54,2.2,1.0,0.36,9.1
193,0.4,2.38,3.7,1.28,1.14,8.9
501,2.6,2.38,2.6,0.88,0.4,8.860000000000003
120,1.4,3.08,2.3,1.32,0.7,8.799999999999997
467,3.2,1.12,2.6,1.0,0.46,8.38
545,0.4,1.96,2.4,1.96,1.62,8.34
697,,6.16,1.7,0.2,0.04,8.1
6,0.6,2.94,1.7,2.0,0.8,8.040000000000001
186,3.8,2.1,1.5,0.44,0.2,8.040000000000001
350,4.0,2.24,1.3,0.28,0.1,7.92
588,2.6,1.26,2.6,0.96,0.42,7.840000000000002
591,2.2,2.1,1.6,1.16,0.66,7.7200000000000015
505,0.4,1.54,3.1,1.44,1.18,7.66
699,1.4,2.24,2.3,1.12,0.6,7.659999999999998
123,2.8,1.26,1.7,1.04,0.64,7.439999999999999
237,0.8,1.96,2.3,1.28,0.88,7.22
406,2.6,2.94,1.1,0.4,0.08,7.120000000000001
337,0.8,1.96,1.9,1.52,0.86,7.04
206,4.0,1.26,1.3,0.28,0.2,7.04
737,0.2,2.38,2.9,1.0,0.54,7.0200000000000005
570,1.2,1.82,1.9,1.36,0.66,6.94
32,1.2,1.54,2.6,0.92,0.56,6.82
513,2.2,2.1,1.7,0.56,0.16,6.7200000000000015
223,1.0,2.1,1.8,1.08,0.66,6.6400000000000015
220,1.0,1.4,2.8,0.88,0.54,6.619999999999999
114,,0.98,2.4,2.24,0.96,6.58
133,0.2,1.54,2.1,1.68,1.04,6.56
692,3.8,1.54,0.9,0.16,0.08,6.48
160,1.0,1.12,1.7,1.44,1.2,6.46
640,1.2,1.82,1.9,1.08,0.34,6.34
76,1.0,1.96,1.4,1.2,0.66,6.22
673,,2.66,2.4,0.76,0.38,6.2
512,1.2,0.56,2.2,1.32,0.88,6.16
144,,0.98,2.4,1.68,1.1,6.16
450,0.4,1.54,2.5,1.2,0.48,6.119999999999999
647,,0.14,2.3,1.88,1.76,6.08
420,1.6,1.26,1.9,0.84,0.48,6.08
140,1.2,1.68,1.7,0.88,0.44,5.9
755,0.2,0.84,2.4,1.4,0.86,5.7
309,1.6,1.82,1.4,0.52,0.36,5.7
80,,1.68,1.3,1.64,0.96,5.58
340,0.4,2.24,1.2,1.08,0.5,5.42
604,1.2,1.26,1.7,0.76,0.46,5.38
13,0.8,1.54,1.3,1.12,0.56,5.32
50,0.8,0.98,2.0,0.88,0.62,5.28
726,1.0,0.98,1.8,0.84,0.62,5.24
64,1.2,0.84,1.5,0.88,0.76,5.18
342,1.8,1.4,1.4,0.36,0.16,5.12
282,1.8,1.54,1.1,0.4,0.26,5.1
684,,1.68,1.8,0.8,0.76,5.04
44,1.6,1.12,1.6,0.48,0.18,4.98
318,,2.66,1.5,0.6,0.22,4.98
119,,1.4,1.8,1.0,0.66,4.86
766,1.6,1.4,0.9,0.52,0.34,4.76
341,1.2,0.84,1.7,0.6,0.42,4.76
207,0.4,0.84,1.6,0.96,0.92,4.72
92,1.0,2.1,0.8,0.32,0.38,4.6000000000000005
728,0.6,1.26,1.9,0.6,0.24,4.6
715,1.2,1.82,0.7,0.56,0.26,4.539999999999999
541,,,2.3,1.48,0.72,4.5
269,0.6,1.26,1.3,0.76,0.52,4.44
294,,0.28,1.4,1.48,1.14,4.3
134,0.4,0.7,1.7,0.84,0.4,4.04
188,0.2,0.98,1.7,0.64,0.52,4.04
639,1.0,0.84,1.1,0.4,0.58,3.92
234,0.4,1.4,1.1,0.64,0.34,3.88
74,0.2,0.7,1.4,0.72,0.82,3.84
214,0.4,0.42,1.1,1.04,0.82,3.78
187,0.2,0.42,1.3,1.08,0.68,3.68
297,1.4,0.98,0.8,0.28,0.22,3.68
451,1.6,0.84,0.7,0.28,0.1,3.52
711,0.6,1.12,0.5,0.76,0.5,3.4800000000000004
283,0.4,1.12,0.8,0.44,0.68,3.4400000000000004
261,,0.84,0.8,1.04,0.66,3.3400000000000003
733,0.2,1.12,0.7,0.84,0.48,3.34
222,1.4,0.84,0.9,0.08,0.02,3.24
598,0.2,1.82,0.5,0.4,0.2,3.12
303,0.4,0.7,1.1,0.4,0.48,3.08
709,,1.26,1.0,0.56,0.18,3.0
278,0.2,,1.7,0.76,0.34,3.0
330,0.6,0.56,1.0,0.48,0.34,2.98
614,0.2,0.98,1.2,0.36,0.22,2.96
280,0.2,0.28,1.2,0.68,0.58,2.94
147,0.2,0.84,0.9,0.52,0.48,2.94
393,,0.28,1.5,0.64,0.5,2.92
676,0.8,0.56,1.1,0.32,0.14,2.92
725,,,0.9,1.08,0.86,2.84
239,1.0,0.28,0.7,0.36,0.44,2.78
