,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5142.8,558.6,191.6,51.08,18.98,5963.06
668,308.4,476.0,361.0,139.0,72.76,1357.16
62,72.2,541.94,467.2,159.52,66.36,1307.22
608,469.2,500.22,112.6,40.76,17.7,1140.48
235,,50.54,387.1,186.88,79.76,704.28
620,223.2,251.3,122.8,38.48,16.02,651.8
141,252.2,180.04,131.5,46.44,20.28,630.46
623,77.6,224.56,174.9,70.0,34.42,581.4799999999998
64,3.4,241.08,180.8,90.04,50.66,565.98
851,249.4,175.56,86.1,27.12,12.24,550.4200000000002
150,182.8,213.08,103.4,27.04,11.82,538.14
167,184.2,137.76,94.1,33.88,17.72,467.66
709,190.0,130.9,96.0,33.44,16.82,467.16
513,176.6,148.54,88.0,28.68,12.02,453.84
928,70.4,109.34,110.6,46.2,25.02,361.56
95,147.8,99.54,67.0,22.68,11.06,348.08000000000015
377,16.0,160.58,101.5,37.84,18.34,334.2600000000001
87,133.2,90.16,57.9,21.36,10.38,313.0
636,,128.94,98.4,37.64,16.94,281.92
1044,98.8,75.18,54.2,16.52,8.1,252.8
821,97.4,65.52,43.5,15.0,7.8,229.22000000000003
25,73.0,74.34,48.2,18.32,9.24,223.1
111,77.8,85.12,36.1,15.64,7.38,222.04
237,69.8,63.14,53.0,23.12,12.16,221.22
363,91.0,77.14,33.8,10.72,4.62,217.28
291,56.4,69.16,45.9,14.84,7.14,193.44
563,87.8,51.24,32.8,11.6,5.46,188.9
775,24.6,71.12,57.5,20.64,8.58,182.44000000000003
520,9.2,81.06,51.1,24.24,11.9,177.50000000000003
456,32.8,58.94,55.8,18.12,6.46,172.12
426,27.2,69.16,45.8,17.6,7.92,167.67999999999995
838,39.2,66.78,42.5,13.32,5.24,167.04000000000005
505,84.8,43.68,23.7,9.8,4.42,166.39999999999995
765,85.8,44.1,19.7,5.72,2.28,157.6
109,83.0,41.02,20.2,6.0,2.54,152.76
624,78.4,39.62,22.2,6.76,3.68,150.66
193,25.8,44.8,40.9,21.52,10.3,143.32000000000005
152,55.2,43.26,26.2,11.76,5.18,141.60000000000005
697,19.0,37.38,45.3,23.6,14.66,139.94
1,50.2,45.5,29.1,9.48,3.92,138.2
90,13.8,31.5,44.8,24.8,16.94,131.84
79,16.8,37.1,41.2,21.8,13.46,130.36
726,64.0,34.58,19.4,7.36,3.52,128.86
230,12.8,50.4,36.0,17.2,12.36,128.76
1009,7.6,33.32,43.0,23.08,14.86,121.86
973,55.6,35.28,18.2,7.6,3.64,120.32
585,44.8,35.98,20.3,7.16,3.3,111.54
388,21.8,41.16,29.4,12.28,6.58,111.21999999999998
854,9.0,31.36,37.0,20.6,12.8,110.76
815,3.4,36.54,40.0,19.08,10.32,109.34
351,32.4,46.06,19.4,7.16,2.88,107.9
208,30.4,33.6,27.1,11.0,5.08,107.18
318,2.6,31.36,38.5,22.04,11.8,106.3
1075,8.0,38.78,29.5,12.96,6.48,95.72
759,24.0,27.44,24.5,12.16,5.96,94.06
356,21.0,29.26,26.2,10.96,6.42,93.84000000000002
703,12.6,27.02,26.4,11.96,6.58,84.55999999999997
41,2.4,26.46,22.3,14.12,9.28,74.56
60,20.8,22.54,16.5,6.52,4.12,70.48
586,26.6,20.44,14.4,5.28,2.52,69.24
576,27.2,20.58,11.6,4.0,1.8,65.18
1051,17.8,16.52,17.6,6.72,3.48,62.12
459,1.6,9.24,25.0,14.76,10.38,60.98
48,3.8,25.06,19.4,7.92,4.46,60.64
10,7.0,16.66,18.7,10.4,6.72,59.48
144,5.4,17.36,18.8,9.44,4.6,55.6
253,19.0,17.5,10.1,5.12,3.02,54.74
782,10.6,29.82,9.2,2.8,1.54,53.96
614,14.2,23.52,11.6,3.04,1.04,53.4
810,20.4,13.86,9.9,2.76,1.38,48.3
829,12.6,16.8,11.6,4.52,2.12,47.63999999999999
321,18.0,14.14,10.5,2.8,1.72,47.16
1046,1.4,19.74,14.4,6.72,4.02,46.28
149,18.2,15.12,7.7,2.4,1.26,44.68
415,8.8,15.12,12.3,5.6,2.36,44.18
735,15.6,17.36,6.9,2.32,1.2,43.38
756,6.2,12.6,11.6,7.92,4.7,43.02
956,10.0,14.28,10.2,4.52,2.02,41.02
1080,5.6,17.92,9.2,4.44,2.38,39.54
277,8.6,11.34,10.8,5.36,2.84,38.94
1019,6.6,12.46,11.7,5.56,2.42,38.74
327,0.4,8.26,15.9,9.08,4.6,38.24
416,14.6,13.44,6.3,2.52,1.18,38.04
612,1.4,9.8,16.5,5.64,3.16,36.5
1004,7.0,11.2,9.6,5.24,3.08,36.12
444,7.2,15.12,6.5,1.88,1.24,31.94
1002,6.0,10.22,7.2,4.76,3.76,31.94
92,9.8,10.08,6.9,2.32,1.46,30.56
201,3.6,12.04,8.6,4.0,2.1,30.34
635,9.8,9.94,5.9,1.92,0.9,28.46
693,,7.28,10.5,5.52,3.58,26.88000000000001
484,1.8,6.72,10.0,3.08,1.82,23.42
932,10.4,6.72,3.2,1.92,0.8,23.04000000000001
130,3.6,10.92,5.4,2.08,1.02,23.02
622,3.6,5.74,6.9,4.0,2.02,22.26
430,0.2,5.32,7.1,4.36,4.02,21.0
1040,1.6,5.04,7.0,3.52,3.42,20.58
139,5.0,5.88,4.1,3.16,1.42,19.56
836,1.8,4.9,5.5,4.24,2.56,19.0
552,1.4,6.16,5.9,3.44,1.7,18.6
717,1.2,3.08,5.5,4.4,2.64,16.82
822,1.2,5.04,4.6,3.44,2.12,16.4
123,1.2,4.34,4.6,4.0,2.06,16.2
49,5.6,4.48,3.8,1.6,0.64,16.119999999999994
176,6.4,4.34,3.7,1.04,0.46,15.94
923,3.2,3.22,4.7,2.72,2.04,15.880000000000004
100,3.6,5.6,3.4,2.04,1.0,15.64
689,4.6,3.92,3.7,0.92,0.52,13.659999999999998
555,0.6,4.06,6.3,1.52,1.12,13.599999999999998
718,5.6,3.64,2.5,0.96,0.4,13.1
921,1.8,3.08,4.8,2.0,1.08,12.76
12,0.2,6.16,4.2,1.52,0.6,12.68
159,0.2,0.84,4.0,3.52,3.44,12.0
618,1.4,3.78,3.4,1.6,1.28,11.46
1032,3.4,3.5,2.0,1.24,0.78,10.92
707,,1.96,4.5,2.24,1.62,10.32
1022,2.2,2.38,2.9,1.44,1.02,9.94
423,1.4,2.94,3.4,1.28,0.68,9.7
1017,,4.48,3.1,1.48,0.52,9.58
897,2.8,2.66,1.8,1.2,0.46,8.92
912,0.6,3.78,3.0,0.96,0.4,8.74
993,2.8,3.64,1.1,0.44,0.26,8.24
769,0.2,3.08,3.2,1.04,0.52,8.040000000000001
704,0.2,2.1,2.5,1.84,1.3,7.94
1008,,0.84,3.1,1.84,2.0,7.78
715,0.4,0.98,2.8,1.84,1.58,7.6
283,1.6,3.64,1.6,0.56,0.16,7.56
994,0.2,4.06,2.1,0.76,0.38,7.499999999999999
421,3.0,2.24,1.4,0.44,0.28,7.360000000000001
547,0.8,1.68,1.9,1.48,1.32,7.18
1034,0.6,2.38,2.0,0.8,0.38,6.16
685,0.4,2.38,1.5,0.96,0.62,5.859999999999999
734,0.4,1.82,1.9,0.84,0.5,5.46
761,,0.98,2.2,0.96,0.82,4.960000000000001
805,,1.96,0.8,1.0,0.7,4.46
346,,0.84,1.9,0.92,0.64,4.3
94,,1.12,1.6,0.88,0.68,4.28
372,1.0,2.24,0.5,0.24,0.2,4.1800000000000015
995,0.6,0.42,1.4,0.64,0.54,3.6
529,0.2,1.4,1.0,0.68,0.3,3.58
770,0.2,1.68,1.1,0.36,0.16,3.5
799,0.8,0.7,1.3,0.48,0.14,3.42
569,0.2,0.56,1.3,0.72,0.58,3.3600000000000003
436,0.4,0.14,1.0,1.0,0.72,3.26
1059,0.2,1.12,0.9,0.72,0.28,3.2200000000000006
999,1.8,0.7,0.5,0.12,0.04,3.16
175,,0.28,0.6,1.24,0.94,3.06
549,,0.56,1.7,0.32,0.18,2.76
449,,0.56,0.9,0.8,0.48,2.74
798,1.6,0.7,0.3,0.08,,2.68
6,0.2,0.7,0.4,0.68,0.7,2.68
893,0.8,0.42,1.1,0.2,0.08,2.6000000000000005
477,0.6,0.42,0.8,0.52,0.22,2.56
80,0.2,0.98,0.6,0.48,0.26,2.52
453,0.6,0.56,0.9,0.28,0.16,2.5
740,,0.28,0.9,0.64,0.52,2.3400000000000003
1056,,0.56,1.1,0.36,0.3,2.32
538,0.6,0.84,0.6,0.16,0.1,2.3000000000000003
656,,0.56,0.7,0.52,0.5,2.28
954,,0.28,0.4,0.68,0.84,2.2
777,,0.56,0.5,0.56,0.46,2.08
812,0.4,0.7,0.4,0.36,0.14,2.0
643,0.4,0.56,0.3,0.44,0.3,2.0
21,,0.42,0.7,0.56,0.3,1.98
650,,0.56,0.6,0.52,0.28,1.96
678,0.2,0.14,0.7,0.4,0.2,1.64
828,0.4,0.28,0.6,0.24,0.08,1.6
437,,1.12,0.3,,0.08,1.5000000000000002
646,0.4,0.28,0.5,0.24,0.06,1.4800000000000002
528,0.4,0.42,0.3,0.24,0.12,1.48
723,0.6,0.42,0.3,0.04,0.12,1.48
834,,,0.7,0.32,0.44,1.46
13,0.4,0.28,0.4,0.24,0.12,1.44
354,0.2,0.28,0.4,0.36,0.14,1.3800000000000003
751,,0.42,0.6,0.24,0.08,1.34
716,0.2,0.42,0.4,0.12,0.2,1.34
950,0.2,0.14,0.5,0.24,0.16,1.24
595,0.4,0.42,0.1,0.16,0.08,1.16
28,,0.14,0.5,0.16,0.34,1.14
397,0.2,0.28,0.3,0.2,0.12,1.1
438,,0.42,0.3,0.24,0.08,1.04
424,,0.28,0.5,0.12,0.14,1.04
983,0.4,0.14,0.1,0.24,0.12,1.0
420,,0.42,0.2,0.24,0.12,0.98
256,,0.28,0.4,0.2,0.06,0.9400000000000002
813,,,0.3,0.28,0.28,0.8600000000000001
767,0.2,,0.4,0.16,0.02,0.7800000000000001
575,,0.42,,0.16,0.2,0.78
24,,0.28,0.2,0.16,0.12,0.76
719,0.2,,0.3,0.12,0.04,0.66
978,,,0.3,0.24,0.12,0.66
306,,0.28,0.1,0.12,0.12,0.62
304,0.4,0.14,,0.04,0.02,0.6000000000000001
284,0.2,0.14,0.2,,0.02,0.56
843,0.2,0.14,0.1,0.08,0.02,0.54
998,0.4,,0.1,,0.02,0.52
112,,,0.1,0.28,0.14,0.52
700,0.4,,0.1,,,0.5
447,,,0.2,0.12,0.18,0.5
414,,,0.5,,,0.5
300,,0.14,,0.16,0.16,0.4600000000000001
