,0,1,2,3,4
794,4103.7,605.08,224.0,61.32,23.59
608,368.0,225.4,77.1,23.42,10.0
838,356.0,277.06,117.4,33.54,14.28
668,220.2,247.38,193.2,81.38,42.62
513,211.6,124.25,72.45,23.34,9.65
141,205.0,128.59,93.65,32.34,14.02
111,191.3,114.87,51.3,18.58,8.66
150,186.7,129.22,68.15,20.26,8.27
618,181.4,139.44,92.05,34.74,16.87
623,179.1,231.07,170.25,67.32,33.98
620,171.2,112.49,73.2,26.3,12.28
363,161.8,84.84,44.1,12.84,5.51
1080,142.1,135.38,79.1,25.06,11.34
62,124.4,331.87,326.3,123.9,57.6
291,112.1,84.63,52.2,17.26,7.95
851,99.9,51.87,33.05,10.4,4.82
426,99.7,107.66,71.05,24.88,12.05
388,89.4,72.03,52.2,20.8,9.96
505,87.1,39.76,23.45,8.26,4.01
1044,78.3,47.25,31.45,11.42,5.12
167,67.9,48.65,33.9,14.32,6.58
351,66.1,50.26,24.8,7.82,3.45
456,65.7,75.74,41.05,13.06,5.95
193,60.4,69.72,52.65,23.86,10.44
520,60.0,119.21,76.15,30.12,15.71
815,59.3,130.76,112.95,43.68,20.64
144,54.4,59.22,47.05,19.76,9.66
95,54.1,34.65,22.4,7.26,4.18
1009,53.6,79.66,74.1,34.32,19.04
1,53.1,40.18,22.5,6.96,3.42
1022,52.3,52.64,33.3,14.1,6.89
377,51.5,161.91,104.9,36.12,18.41
709,51.3,34.72,25.6,10.12,4.44
821,49.1,32.34,20.3,6.2,3.48
415,49.1,40.67,26.05,9.12,3.76
60,48.8,45.15,30.7,11.58,5.55
277,47.8,43.61,30.9,13.16,5.93
775,47.4,91.0,51.85,18.6,7.77
703,44.2,42.07,36.1,15.12,7.75
87,44.1,29.33,21.5,8.28,3.6
64,40.0,275.31,210.55,89.58,45.74
48,37.7,68.39,45.6,17.68,8.98
444,37.7,35.91,15.85,4.56,2.1
230,36.0,67.9,52.6,24.4,12.36
208,35.6,27.65,20.35,8.02,4.09
149,33.2,16.03,8.5,2.54,0.92
79,33.2,40.6,38.4,18.06,10.01
735,32.8,19.32,10.45,3.18,1.9
624,31.8,13.51,8.25,3.02,1.28
