,0,1,2,3,4
680,576.0,54.46,18.1,5.16,1.44
552,210.8,73.92,38.5,12.8,5.46
151,209.4,56.0,33.8,11.44,4.72
468,158.0,97.44,70.9,23.12,11.04
759,151.0,67.62,34.5,13.88,5.66
663,135.4,78.26,51.2,16.88,8.02
121,124.4,91.14,49.0,14.76,7.78
299,124.2,77.14,39.2,13.8,6.6
166,122.2,88.34,49.5,18.28,7.36
693,121.6,68.18,40.4,14.28,6.66
163,120.4,50.12,26.5,8.2,3.66
35,118.0,71.54,35.0,8.52,4.54
23,111.2,64.4,26.1,6.48,3.76
84,111.0,93.1,63.4,22.76,10.86
628,108.0,59.22,42.4,14.52,6.64
416,107.0,86.24,71.0,26.36,13.1
111,104.8,53.06,31.2,11.6,5.7
623,104.0,47.88,53.0,13.84,5.38
238,103.4,100.24,65.1,22.72,9.92
230,102.2,93.66,68.5,26.2,12.22
547,98.8,50.4,32.9,11.56,5.0
307,98.6,48.44,27.6,9.56,4.04
20,92.0,50.96,21.0,6.52,2.54
34,90.4,37.66,19.6,6.64,2.8
687,89.0,43.96,25.3,9.36,4.32
440,87.4,39.48,22.7,7.56,4.36
478,86.8,82.18,63.7,27.96,13.92
394,86.8,59.5,37.0,11.56,6.2
327,83.8,23.52,12.4,3.72,1.94
97,83.6,75.04,54.6,21.0,9.78
454,83.0,52.92,31.1,11.52,5.5
225,82.8,81.9,42.5,16.0,7.04
150,80.0,42.98,30.3,12.92,5.5
460,78.0,60.34,39.5,14.96,7.06
113,76.8,88.76,28.9,8.04,2.94
274,73.6,18.06,9.4,3.08,1.06
152,71.2,57.12,45.1,15.6,7.98
500,70.8,34.02,19.4,7.36,2.76
511,66.8,39.9,27.4,10.16,4.82
183,66.4,77.98,53.1,17.8,8.5
675,64.8,18.48,8.6,3.0,1.24
377,64.8,30.38,18.8,6.4,3.14
655,63.6,51.38,32.2,13.96,6.98
100,63.2,53.62,24.1,8.2,3.48
107,63.0,49.42,43.6,17.52,7.68
682,61.0,45.64,34.9,12.08,6.04
349,60.2,30.66,17.4,5.84,2.9
109,59.6,49.56,34.5,13.96,6.76
616,58.0,52.78,38.6,14.56,6.66
104,57.6,38.5,24.3,8.24,3.74
94,57.2,15.4,10.0,3.44,1.24
146,55.8,29.4,16.2,5.84,2.34
240,54.6,40.88,30.2,11.68,5.2
585,54.6,34.44,22.5,8.68,4.3
82,54.2,19.04,10.5,3.0,1.58
665,53.4,34.02,17.9,6.2,3.76
195,53.2,19.32,10.1,2.96,1.38
190,53.2,49.42,33.1,13.48,6.34
153,50.2,26.6,14.7,5.24,2.66
746,49.2,32.76,20.9,9.72,4.04
271,49.2,11.9,6.9,2.32,0.86
345,48.2,24.5,13.3,5.2,2.12
335,47.8,49.84,33.7,12.56,7.04
189,47.6,32.76,20.3,8.52,4.28
572,46.2,24.78,16.3,6.04,2.58
217,46.0,33.74,25.0,10.8,4.44
760,44.2,42.14,31.8,12.32,6.16
362,43.0,10.36,5.3,1.64,0.62
445,42.8,37.52,21.8,7.64,3.64
459,42.2,22.26,15.2,4.84,2.1
365,42.0,19.88,13.5,4.44,1.96
9,42.0,20.58,12.6,4.56,2.16
727,41.6,36.4,25.1,7.96,4.34
89,41.6,42.42,30.3,12.92,6.26
31,41.4,39.2,30.5,14.44,6.92
580,41.0,24.64,16.9,6.0,2.88
40,40.8,29.26,26.6,10.16,5.72
664,40.0,19.6,9.3,3.16,1.42
194,39.0,22.68,19.8,6.4,2.48
43,38.2,32.76,28.9,12.92,6.74
244,37.4,29.4,19.9,6.76,3.82
433,37.2,33.04,24.0,10.16,5.96
363,37.0,22.96,13.8,4.72,2.6
574,36.8,20.02,11.5,5.48,2.18
487,36.8,35.42,25.1,10.0,4.36
385,34.8,31.78,25.7,9.8,4.76
112,34.2,19.6,14.5,4.24,1.86
