,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
146,180.1,58.1,28.9,8.86,3.38,279.34
572,131.7,59.5,33.75,11.74,4.32,241.01
194,137.9,55.23,28.6,9.32,4.01,235.06
130,100.3,57.54,35.25,12.14,5.68,210.91000000000003
459,123.4,41.72,26.9,7.88,3.53,203.43
322,81.6,57.19,36.0,12.96,5.79,193.54
22,88.5,49.14,28.35,10.88,4.39,181.26
728,105.7,24.99,10.45,3.7,1.14,145.97999999999996
503,73.6,37.24,21.45,7.68,3.55,143.52
608,71.7,33.11,19.4,7.02,3.11,134.34000000000003
379,61.9,32.34,24.1,8.3,3.49,130.13
317,75.8,28.42,16.7,5.84,2.57,129.33
437,75.2,29.68,15.25,5.26,2.59,127.98
331,56.9,31.78,23.1,8.8,3.84,124.42
450,62.6,30.45,17.9,6.06,2.47,119.48
181,55.7,30.38,21.15,7.16,3.17,117.56
242,55.0,29.89,19.45,7.38,3.63,115.35
731,60.9,28.91,16.4,5.86,2.74,114.81
660,49.4,31.64,22.35,7.66,3.75,114.79999999999998
434,57.3,30.03,16.95,6.44,2.98,113.7
223,54.8,30.03,18.95,6.26,2.75,112.79
500,56.9,26.95,18.55,6.2,2.92,111.52
174,49.3,30.31,19.5,7.98,3.61,110.7
696,32.3,32.62,27.75,11.1,5.77,109.53999999999998
488,60.8,24.64,15.35,5.04,2.51,108.34
639,54.6,29.82,14.35,5.24,2.3,106.31
440,48.8,28.91,18.0,6.68,2.75,105.14
712,58.5,24.01,15.0,5.1,2.11,104.72
462,62.5,22.82,12.9,4.6,1.69,104.51
35,42.9,37.03,15.95,5.54,2.46,103.88
365,54.5,26.04,15.1,5.54,2.51,103.69
314,42.7,29.33,19.15,7.52,3.65,102.35
239,55.4,26.11,13.55,4.62,2.08,101.76
554,44.6,27.3,19.35,6.88,3.35,101.48
319,52.5,24.92,15.75,5.74,2.42,101.33
284,38.4,33.46,19.6,6.92,2.92,101.3
53,29.9,30.8,26.05,8.82,4.47,100.04
41,46.2,27.23,17.35,6.44,2.67,99.89
359,49.8,26.6,15.2,5.56,2.34,99.5
17,46.6,28.35,15.7,5.62,2.43,98.70000000000002
563,47.8,24.36,17.7,5.8,2.55,98.21
665,47.5,26.6,15.75,4.98,2.88,97.71
100,43.8,27.44,17.05,5.04,2.21,95.54
701,43.7,26.67,16.1,5.22,2.31,94.0
456,46.9,25.27,13.85,5.56,2.2,93.78
583,43.8,23.87,16.05,6.6,3.19,93.51
575,42.8,24.57,16.95,5.86,2.71,92.89
345,45.1,22.82,16.7,5.2,2.31,92.13
516,38.4,27.02,16.9,6.04,2.68,91.04
673,48.7,23.1,12.7,3.68,1.87,90.05000000000004
644,35.4,26.25,17.7,7.06,3.42,89.83
436,26.2,30.94,20.2,8.4,3.66,89.4
564,14.5,41.72,22.7,7.14,3.3,89.36
45,48.7,21.84,12.5,3.68,1.95,88.67000000000002
551,37.0,27.23,15.85,5.54,2.65,88.27000000000002
532,35.9,24.71,16.9,6.64,3.59,87.74
491,49.4,20.51,11.95,3.46,1.74,87.05999999999997
307,27.2,32.9,17.95,6.28,2.68,87.01
580,38.5,24.71,14.5,4.94,2.73,85.38000000000002
104,36.8,23.8,16.15,5.9,2.42,85.07000000000002
21,41.9,24.08,12.8,4.16,1.99,84.92999999999998
302,38.1,23.73,14.85,5.58,2.43,84.69
719,47.8,18.27,12.2,3.7,1.6,83.57
641,27.8,30.17,17.0,5.9,2.62,83.49000000000002
123,36.7,22.54,14.65,5.6,3.0,82.49
306,34.0,23.24,16.15,6.3,2.7,82.38999999999999
344,38.3,22.26,14.05,4.6,2.51,81.72
695,35.3,22.26,15.2,6.22,2.29,81.27000000000002
454,36.7,21.63,14.6,5.28,2.53,80.74
445,36.7,17.92,16.65,6.26,2.91,80.44000000000003
446,27.8,26.6,16.15,6.2,3.15,79.90000000000002
373,40.2,20.16,12.8,4.7,1.93,79.79
326,36.0,20.93,14.5,5.62,2.66,79.71000000000002
613,36.7,23.59,11.85,4.48,2.27,78.89
589,34.7,20.86,14.4,5.9,2.9,78.76000000000002
438,35.7,22.19,13.15,5.2,2.36,78.60000000000002
228,31.2,23.45,14.6,6.16,3.13,78.53999999999998
474,28.8,21.63,18.05,6.82,3.14,78.44000000000003
96,43.8,17.85,10.6,3.36,1.95,77.56
290,33.1,27.09,11.7,3.9,1.47,77.26
676,41.3,18.27,11.35,4.24,1.99,77.14999999999998
309,35.8,20.65,14.05,4.64,1.95,77.09
329,36.0,23.17,11.75,4.22,1.86,77.0
628,34.8,21.07,13.25,5.3,2.57,76.99
245,46.7,16.03,9.35,2.56,1.31,75.95
765,32.2,20.44,14.1,5.88,2.83,75.44999999999997
56,32.9,23.38,12.4,4.36,2.21,75.25
409,26.1,21.63,17.6,6.68,3.21,75.22000000000001
129,23.6,22.61,17.8,7.38,3.26,74.65
594,45.5,14.56,10.1,3.04,1.36,74.56
323,19.7,20.16,22.05,8.36,4.29,74.56
598,28.3,25.62,13.25,4.94,2.34,74.45
75,38.7,20.09,10.35,3.48,1.62,74.24000000000002
364,29.3,29.89,10.25,3.38,1.42,74.24
625,25.8,23.31,15.25,5.88,2.85,73.08999999999997
180,29.2,20.51,15.65,5.04,2.62,73.02000000000002
715,42.3,16.59,8.6,3.74,1.56,72.78999999999998
753,9.2,30.38,22.75,7.44,3.0,72.77
235,26.1,23.24,15.15,5.26,2.99,72.74000000000002
66,28.9,19.67,14.8,6.2,2.69,72.26
65,44.1,15.4,8.7,2.74,1.28,72.22
513,44.1,14.49,9.4,2.94,1.21,72.14
675,43.3,16.8,8.1,2.84,1.02,72.05999999999997
586,26.7,22.96,13.7,5.7,2.85,71.91
15,32.1,19.46,12.9,5.0,2.44,71.9
591,32.4,19.81,12.55,4.72,2.4,71.88
518,28.6,20.51,14.5,5.44,2.46,71.50999999999998
285,34.7,19.74,11.2,3.96,1.77,71.36999999999998
419,30.5,18.83,13.85,5.58,2.53,71.29
729,41.8,15.05,9.5,3.22,1.58,71.14999999999998
69,31.9,19.39,12.2,5.3,2.35,71.13999999999999
111,20.5,23.94,16.9,6.26,3.05,70.64999999999998
340,30.1,20.3,12.95,5.06,2.22,70.63000000000002
519,25.5,20.65,15.15,6.12,3.09,70.51
643,34.5,15.75,13.25,4.82,2.03,70.35
308,18.8,24.43,16.95,7.12,3.04,70.34000000000002
471,32.8,19.88,11.65,4.16,1.82,70.30999999999999
182,23.5,22.89,15.5,5.38,2.96,70.22999999999999
341,38.2,16.94,9.8,3.72,1.42,70.08
637,35.2,17.5,11.35,3.88,1.73,69.66
288,24.7,20.09,14.9,6.16,3.06,68.91
371,31.5,19.18,11.8,3.96,2.08,68.52
368,26.6,21.07,13.55,4.64,2.18,68.04
332,25.0,18.69,15.2,5.88,3.15,67.92
335,27.0,20.79,12.4,5.02,2.45,67.66
221,22.5,19.39,16.05,6.16,3.5,67.6
501,25.2,20.86,13.2,5.48,2.75,67.49000000000001
150,30.0,17.71,12.75,4.76,2.15,67.37
287,29.9,19.25,11.65,4.24,2.25,67.28999999999999
392,27.8,17.78,13.8,4.68,2.32,66.38
112,25.0,18.48,15.75,4.72,2.33,66.28
552,40.4,13.93,7.1,3.0,1.31,65.74000000000001
12,23.8,19.18,13.8,6.12,2.7,65.6
669,29.0,16.24,13.0,4.7,2.62,65.56
689,26.6,17.92,12.85,5.06,3.01,65.44000000000001
468,24.7,18.48,15.2,4.6,2.43,65.41
657,28.9,16.8,13.1,4.48,1.92,65.2
668,21.3,20.37,14.5,5.98,2.82,64.97
425,28.1,17.43,12.4,4.44,2.48,64.85
82,40.4,13.51,7.5,2.46,0.94,64.81
394,27.1,16.59,13.1,4.54,2.26,63.59
663,30.2,15.47,11.25,4.7,1.94,63.56
472,24.6,18.55,12.25,5.42,2.51,63.33000000000001
333,22.7,19.67,13.15,5.2,2.48,63.2
240,22.7,18.34,13.6,5.6,2.68,62.92
496,24.6,18.13,12.4,5.1,2.61,62.84
52,23.7,17.85,12.9,5.48,2.5,62.42999999999999
403,21.1,19.74,12.9,5.7,2.85,62.290000000000006
509,,29.89,20.95,7.66,3.76,62.26
538,37.3,12.39,8.8,2.5,1.17,62.16
404,22.6,19.25,12.1,5.64,2.53,62.12000000000001
153,24.4,16.52,13.85,5.06,2.07,61.90000000000001
497,19.4,18.27,14.95,6.0,3.05,61.67
631,15.8,22.26,15.3,5.68,2.36,61.4
700,40.8,11.2,6.45,1.82,0.76,61.03
600,,33.46,17.4,7.08,2.9,60.84
