,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,25739.0,4087.0,1920.0,1209.0,922.0
608,2413.0,3555.0,1204.0,984.0,843.0
668,1597.0,3335.0,3572.0,3569.0,3830.0
141,1225.0,1323.0,1351.0,1130.0,1071.0
620,1216.0,1828.0,1212.0,917.0,808.0
851,1197.0,1196.0,881.0,706.0,582.0
167,983.0,933.0,953.0,845.0,850.0
150,956.0,1456.0,973.0,705.0,631.0
709,942.0,957.0,922.0,875.0,802.0
513,851.0,1115.0,851.0,707.0,614.0
95,710.0,756.0,672.0,621.0,573.0
87,671.0,586.0,592.0,527.0,493.0
821,501.0,491.0,426.0,385.0,388.0
1044,486.0,537.0,503.0,442.0,396.0
563,459.0,368.0,317.0,279.0,239.0
505,440.0,292.0,261.0,246.0,218.0
109,439.0,238.0,203.0,161.0,163.0
363,427.0,576.0,329.0,280.0,242.0
765,389.0,318.0,196.0,127.0,116.0
623,384.0,1619.0,1659.0,1675.0,1717.0
62,381.0,3789.0,4818.0,4056.0,3261.0
111,373.0,595.0,384.0,362.0,376.0
624,353.0,298.0,243.0,205.0,167.0
25,327.0,535.0,491.0,416.0,435.0
928,322.0,719.0,1076.0,1251.0,1292.0
237,304.0,475.0,506.0,580.0,589.0
726,282.0,248.0,192.0,149.0,134.0
152,271.0,297.0,276.0,267.0,303.0
973,263.0,267.0,215.0,194.0,181.0
291,259.0,502.0,478.0,427.0,341.0
1,249.0,383.0,283.0,215.0,219.0
585,233.0,211.0,209.0,193.0,170.0
351,183.0,361.0,189.0,139.0,139.0
456,179.0,450.0,550.0,432.0,338.0
838,167.0,456.0,401.0,342.0,298.0
208,146.0,260.0,270.0,245.0,281.0
586,141.0,161.0,145.0,127.0,126.0
426,118.0,502.0,484.0,402.0,411.0
149,116.0,115.0,85.0,62.0,60.0
775,116.0,483.0,586.0,507.0,422.0
697,114.0,267.0,425.0,659.0,738.0
576,110.0,173.0,114.0,102.0,84.0
193,108.0,299.0,408.0,505.0,480.0
356,106.0,215.0,258.0,267.0,303.0
253,103.0,129.0,147.0,130.0,150.0
759,102.0,215.0,233.0,306.0,300.0
60,90.0,166.0,170.0,184.0,168.0
810,87.0,109.0,86.0,80.0,66.0
377,87.0,1143.0,1020.0,858.0,982.0
79,85.0,266.0,431.0,533.0,670.0
614,84.0,157.0,96.0,63.0,55.0
1051,83.0,125.0,166.0,162.0,185.0
90,81.0,246.0,423.0,654.0,808.0
321,79.0,101.0,101.0,72.0,96.0
735,77.0,102.0,92.0,83.0,66.0
388,75.0,266.0,290.0,333.0,311.0
92,69.0,72.0,76.0,81.0,70.0
703,69.0,208.0,239.0,309.0,305.0
416,68.0,97.0,67.0,61.0,65.0
854,58.0,223.0,400.0,496.0,684.0
829,57.0,138.0,132.0,120.0,99.0
415,57.0,93.0,140.0,117.0,134.0
520,55.0,579.0,514.0,481.0,580.0
230,53.0,383.0,346.0,446.0,582.0
956,52.0,86.0,97.0,109.0,102.0
635,47.0,76.0,60.0,49.0,57.0
932,47.0,46.0,52.0,57.0,36.0
782,45.0,219.0,93.0,76.0,56.0
49,45.0,42.0,48.0,28.0,38.0
1009,39.0,251.0,393.0,542.0,773.0
1019,37.0,97.0,128.0,118.0,143.0
756,36.0,85.0,143.0,147.0,215.0
1075,36.0,268.0,346.0,322.0,310.0
277,35.0,76.0,108.0,126.0,147.0
1004,33.0,73.0,89.0,148.0,136.0
10,32.0,109.0,191.0,271.0,358.0
1080,32.0,123.0,100.0,109.0,97.0
139,31.0,39.0,74.0,86.0,76.0
444,31.0,99.0,45.0,54.0,53.0
176,30.0,31.0,38.0,20.0,29.0
201,29.0,68.0,90.0,112.0,104.0
1002,28.0,65.0,99.0,122.0,168.0
622,25.0,47.0,64.0,98.0,127.0
130,25.0,68.0,61.0,60.0,49.0
1032,24.0,20.0,31.0,34.0,32.0
689,23.0,38.0,24.0,23.0,33.0
993,22.0,17.0,23.0,9.0,19.0
836,21.0,40.0,74.0,113.0,137.0
718,21.0,22.0,22.0,25.0,29.0
100,19.0,49.0,35.0,52.0,50.0
144,19.0,118.0,177.0,208.0,228.0
318,17.0,243.0,382.0,543.0,622.0
64,17.0,1705.0,1781.0,2298.0,2435.0
48,16.0,148.0,161.0,182.0,234.0
484,16.0,68.0,93.0,88.0,93.0
421,15.0,15.0,13.0,13.0,18.0
1046,15.0,154.0,127.0,149.0,201.0
921,15.0,19.0,52.0,46.0,52.0
372,14.0,11.0,15.0,1.0,4.0
897,14.0,22.0,27.0,35.0,26.0
612,12.0,75.0,137.0,147.0,183.0
815,11.0,245.0,417.0,462.0,479.0
1022,10.0,26.0,33.0,37.0,44.0
459,10.0,76.0,264.0,398.0,464.0
41,10.0,190.0,228.0,313.0,449.0
822,10.0,36.0,50.0,82.0,140.0
552,10.0,38.0,68.0,71.0,90.0
618,10.0,19.0,30.0,46.0,62.0
923,8.0,20.0,49.0,69.0,93.0
1040,8.0,37.0,70.0,111.0,143.0
283,8.0,20.0,13.0,7.0,2.0
555,8.0,32.0,52.0,59.0,64.0
983,6.0,2.0,2.0,2.0,1.0
1034,5.0,20.0,20.0,21.0,22.0
678,5.0,2.0,5.0,11.0,9.0
805,5.0,5.0,14.0,21.0,23.0
767,5.0,4.0,2.0,3.0,1.0
893,5.0,2.0,5.0,6.0,4.0
798,4.0,3.0,,,
346,4.0,18.0,12.0,21.0,29.0
538,4.0,9.0,7.0,7.0,5.0
950,4.0,3.0,3.0,4.0,6.0
723,4.0,4.0,2.0,5.0,3.0
123,3.0,25.0,47.0,105.0,129.0
994,3.0,16.0,16.0,25.0,18.0
954,3.0,1.0,9.0,21.0,37.0
256,3.0,2.0,2.0,3.0,5.0
643,3.0,1.0,4.0,4.0,13.0
547,3.0,16.0,23.0,39.0,54.0
657,2.0,,2.0,1.0,2.0
999,2.0,4.0,1.0,2.0,2.0
995,2.0,7.0,8.0,8.0,26.0
1056,2.0,2.0,7.0,16.0,15.0
1059,2.0,8.0,9.0,8.0,10.0
327,2.0,66.0,184.0,217.0,238.0
284,2.0,2.0,3.0,3.0,6.0
843,2.0,,3.0,,2.0
734,2.0,12.0,18.0,26.0,19.0
437,2.0,5.0,3.0,2.0,1.0
436,2.0,3.0,7.0,20.0,52.0
799,2.0,11.0,16.0,10.0,20.0
304,2.0,1.0,1.0,1.0,
717,2.0,17.0,48.0,92.0,142.0
423,2.0,10.0,27.0,31.0,32.0
354,1.0,9.0,7.0,8.0,6.0
828,1.0,3.0,6.0,7.0,5.0
