,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,270909.0,41164.0,18548.0,12080.0,8922.0
608,23215.0,36164.0,12134.0,9969.0,8727.0
141,13330.0,13727.0,13711.0,12343.0,10602.0
668,11982.0,32559.0,35186.0,35812.0,37844.0
620,11702.0,18578.0,12959.0,10154.0,8499.0
851,10910.0,11062.0,7699.0,6354.0,5650.0
709,9583.0,9488.0,9177.0,8172.0,7750.0
513,9064.0,10688.0,8611.0,7000.0,6041.0
167,8686.0,9794.0,9630.0,9211.0,8988.0
150,8117.0,15045.0,9504.0,6256.0,5223.0
95,7282.0,7330.0,6690.0,5759.0,5648.0
87,6272.0,5840.0,5772.0,5215.0,4835.0
821,5150.0,5246.0,4615.0,4013.0,3663.0
1044,4430.0,5375.0,4845.0,4140.0,3958.0
505,4250.0,2998.0,2853.0,2616.0,2623.0
109,4160.0,2807.0,2031.0,1818.0,1556.0
563,3928.0,3409.0,2794.0,2505.0,2445.0
623,3730.0,16573.0,17144.0,17023.0,17653.0
111,3682.0,6005.0,3787.0,3726.0,3925.0
363,3658.0,5692.0,3398.0,2621.0,2138.0
624,3576.0,2713.0,2001.0,1686.0,1622.0
62,3550.0,39241.0,48956.0,41942.0,34702.0
765,3516.0,2816.0,1631.0,1150.0,1034.0
25,3461.0,5797.0,5246.0,4685.0,4354.0
726,3456.0,2876.0,2110.0,1768.0,1573.0
928,3027.0,7237.0,10536.0,11956.0,12183.0
237,2858.0,4214.0,4913.0,5400.0,5795.0
585,2788.0,2674.0,2390.0,2186.0,1998.0
291,2599.0,4932.0,4504.0,3806.0,3336.0
1,2455.0,3982.0,3026.0,2589.0,2434.0
973,2433.0,2473.0,2124.0,1908.0,1851.0
152,2184.0,2629.0,2607.0,2359.0,2365.0
586,1537.0,1824.0,1519.0,1427.0,1376.0
456,1397.0,3981.0,5686.0,3971.0,3046.0
208,1391.0,2028.0,2176.0,2274.0,2543.0
576,1356.0,1515.0,1160.0,913.0,903.0
838,1332.0,4718.0,3813.0,3066.0,2944.0
351,1233.0,3133.0,1701.0,1415.0,1320.0
149,1190.0,1294.0,1002.0,775.0,699.0
775,1133.0,5018.0,5543.0,4929.0,4244.0
193,1055.0,3106.0,3772.0,4939.0,4674.0
426,1039.0,5116.0,4738.0,4134.0,4102.0
697,950.0,2196.0,3679.0,5216.0,6527.0
321,944.0,1081.0,893.0,843.0,807.0
810,939.0,1110.0,956.0,798.0,704.0
388,903.0,2705.0,3032.0,3159.0,3235.0
356,895.0,1738.0,2051.0,2273.0,2384.0
1051,889.0,1271.0,1614.0,1735.0,1759.0
60,876.0,1511.0,1672.0,1767.0,1905.0
79,860.0,2443.0,4091.0,5380.0,6518.0
