,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,19387.0,4419.0,2383.0,1631.0,1204.0
150,2247.0,2015.0,1350.0,974.0,788.0
608,2110.0,1834.0,883.0,660.0,620.0
668,2029.0,2721.0,2706.0,2628.0,2697.0
111,1293.0,1076.0,705.0,552.0,525.0
623,1040.0,1896.0,1991.0,1900.0,1921.0
456,905.0,1428.0,1002.0,782.0,664.0
620,874.0,848.0,786.0,739.0,629.0
756,782.0,927.0,940.0,934.0,920.0
1074,745.0,755.0,596.0,402.0,293.0
62,744.0,2672.0,3470.0,3479.0,3036.0
141,635.0,718.0,658.0,658.0,529.0
513,619.0,520.0,509.0,415.0,347.0
363,618.0,423.0,313.0,212.0,214.0
291,572.0,640.0,559.0,502.0,432.0
426,534.0,818.0,715.0,717.0,635.0
388,514.0,624.0,636.0,588.0,590.0
193,475.0,613.0,587.0,566.0,496.0
351,470.0,456.0,290.0,231.0,202.0
505,458.0,292.0,275.0,260.0,218.0
1080,440.0,641.0,501.0,428.0,406.0
983,424.0,173.0,97.0,78.0,67.0
444,357.0,457.0,252.0,212.0,185.0
815,332.0,1012.0,1178.0,1184.0,1137.0
520,307.0,850.0,807.0,792.0,747.0
618,307.0,388.0,399.0,418.0,431.0
1,307.0,297.0,239.0,157.0,165.0
144,305.0,588.0,644.0,668.0,626.0
87,301.0,269.0,226.0,197.0,216.0
821,289.0,240.0,199.0,164.0,152.0
586,283.0,248.0,202.0,168.0,152.0
415,267.0,345.0,296.0,210.0,227.0
95,263.0,255.0,245.0,238.0,225.0
703,260.0,396.0,453.0,428.0,409.0
709,248.0,316.0,325.0,301.0,299.0
48,242.0,662.0,519.0,488.0,458.0
1046,234.0,645.0,518.0,383.0,416.0
167,228.0,251.0,286.0,285.0,281.0
851,225.0,225.0,176.0,173.0,148.0
64,215.0,1957.0,2104.0,2498.0,2439.0
563,215.0,150.0,117.0,137.0,114.0
60,200.0,233.0,279.0,243.0,265.0
318,196.0,651.0,996.0,1137.0,1241.0
230,193.0,444.0,435.0,511.0,518.0
838,188.0,295.0,245.0,197.0,208.0
624,183.0,114.0,78.0,80.0,79.0
237,152.0,233.0,284.0,276.0,280.0
149,150.0,112.0,72.0,59.0,54.0
79,149.0,326.0,535.0,534.0,666.0
585,148.0,139.0,99.0,85.0,102.0
49,147.0,106.0,89.0,83.0,89.0
484,147.0,292.0,261.0,247.0,250.0
735,143.0,103.0,101.0,76.0,75.0
459,132.0,428.0,765.0,1031.0,1120.0
25,132.0,186.0,188.0,166.0,140.0
782,122.0,199.0,141.0,100.0,62.0
208,117.0,139.0,151.0,149.0,157.0
956,115.0,178.0,151.0,148.0,178.0
635,114.0,98.0,77.0,94.0,65.0
201,114.0,194.0,230.0,233.0,206.0
1022,113.0,182.0,172.0,189.0,218.0
973,112.0,97.0,85.0,80.0,87.0
100,109.0,134.0,128.0,116.0,110.0
321,108.0,87.0,86.0,71.0,52.0
152,103.0,124.0,104.0,127.0,125.0
377,101.0,439.0,503.0,531.0,587.0
921,101.0,131.0,127.0,127.0,110.0
1044,98.0,103.0,98.0,88.0,98.0
430,98.0,269.0,442.0,564.0,665.0
130,94.0,170.0,101.0,125.0,101.0
176,93.0,69.0,70.0,53.0,35.0
1075,89.0,198.0,274.0,261.0,281.0
356,88.0,180.0,167.0,187.0,201.0
928,84.0,201.0,303.0,314.0,358.0
759,80.0,129.0,187.0,188.0,190.0
423,75.0,98.0,105.0,89.0,112.0
765,74.0,59.0,25.0,29.0,30.0
109,74.0,45.0,38.0,31.0,31.0
810,70.0,74.0,64.0,54.0,36.0
421,70.0,65.0,80.0,60.0,63.0
41,66.0,245.0,339.0,390.0,476.0
612,64.0,158.0,243.0,257.0,302.0
552,58.0,127.0,199.0,185.0,207.0
622,54.0,97.0,122.0,145.0,127.0
1056,53.0,63.0,105.0,89.0,105.0
12,50.0,96.0,84.0,80.0,66.0
555,50.0,141.0,156.0,187.0,186.0
253,50.0,56.0,79.0,68.0,78.0
689,47.0,65.0,48.0,45.0,48.0
1051,47.0,76.0,93.0,93.0,88.0
932,46.0,77.0,67.0,42.0,42.0
734,44.0,88.0,92.0,106.0,100.0
576,44.0,67.0,47.0,32.0,43.0
685,43.0,89.0,101.0,116.0,100.0
416,43.0,32.0,38.0,27.0,21.0
975,42.0,102.0,167.0,260.0,323.0
453,41.0,56.0,84.0,92.0,87.0
327,40.0,287.0,384.0,373.0,387.0
822,39.0,95.0,95.0,120.0,151.0
893,39.0,34.0,30.0,30.0,39.0
678,39.0,35.0,48.0,71.0,51.0
812,38.0,63.0,102.0,114.0,110.0
799,38.0,33.0,45.0,39.0,40.0
923,37.0,81.0,102.0,153.0,153.0
726,37.0,33.0,25.0,30.0,26.0
770,36.0,80.0,65.0,60.0,63.0
999,34.0,24.0,18.0,14.0,22.0
449,34.0,95.0,115.0,131.0,151.0
805,33.0,63.0,83.0,108.0,136.0
954,29.0,54.0,103.0,125.0,174.0
1002,28.0,49.0,95.0,99.0,142.0
1032,28.0,31.0,27.0,28.0,23.0
92,25.0,26.0,26.0,24.0,19.0
346,25.0,68.0,94.0,123.0,123.0
283,24.0,42.0,20.0,15.0,10.0
277,23.0,38.0,50.0,49.0,49.0
457,23.0,77.0,91.0,92.0,101.0
123,21.0,61.0,116.0,139.0,161.0
656,21.0,71.0,107.0,139.0,139.0
693,20.0,200.0,327.0,403.0,506.0
529,20.0,52.0,47.0,67.0,57.0
80,19.0,55.0,57.0,39.0,32.0
716,18.0,27.0,33.0,35.0,29.0
769,18.0,83.0,94.0,55.0,76.0
21,18.0,63.0,88.0,136.0,157.0
995,17.0,26.0,48.0,62.0,63.0
897,15.0,18.0,36.0,17.0,36.0
854,15.0,41.0,62.0,123.0,180.0
614,15.0,31.0,20.0,10.0,8.0
650,15.0,28.0,37.0,46.0,68.0
775,14.0,197.0,197.0,213.0,200.0
697,14.0,48.0,104.0,146.0,205.0
912,13.0,44.0,61.0,60.0,54.0
372,13.0,7.0,3.0,4.0,4.0
646,13.0,28.0,31.0,36.0,34.0
836,13.0,20.0,42.0,79.0,87.0
10,13.0,36.0,63.0,87.0,132.0
284,12.0,12.0,10.0,12.0,12.0
437,12.0,14.0,13.0,3.0,3.0
595,12.0,9.0,5.0,7.0,12.0
90,11.0,33.0,95.0,136.0,190.0
541,11.0,10.0,12.0,10.0,8.0
718,11.0,30.0,13.0,21.0,24.0
528,11.0,15.0,21.0,20.0,29.0
707,11.0,76.0,130.0,159.0,212.0
1034,10.0,10.0,16.0,11.0,16.0
424,10.0,24.0,45.0,50.0,51.0
704,10.0,68.0,117.0,132.0,167.0
584,9.0,6.0,10.0,11.0,10.0
1019,9.0,20.0,21.0,18.0,19.0
19,9.0,3.0,4.0,9.0,4.0
306,9.0,26.0,22.0,27.0,36.0
538,9.0,13.0,10.0,10.0,7.0
549,8.0,108.0,123.0,79.0,57.0
993,8.0,10.0,11.0,5.0,9.0
1009,8.0,51.0,63.0,145.0,177.0
65,7.0,16.0,6.0,9.0,6.0
1076,7.0,15.0,22.0,30.0,47.0
139,7.0,23.0,33.0,45.0,52.0
175,7.0,48.0,125.0,178.0,233.0
82,7.0,11.0,6.0,13.0,14.0
562,6.0,10.0,12.0,11.0,10.0
1010,6.0,1.0,1.0,1.0,3.0
643,6.0,7.0,8.0,8.0,13.0
341,6.0,9.0,12.0,18.0,19.0
477,5.0,17.0,43.0,43.0,49.0
1052,5.0,5.0,9.0,8.0,12.0
843,5.0,4.0,1.0,,4.0
94,5.0,23.0,28.0,52.0,88.0
556,4.0,15.0,13.0,7.0,12.0
863,4.0,6.0,12.0,16.0,15.0
397,4.0,8.0,11.0,11.0,13.0
575,4.0,4.0,9.0,25.0,31.0
950,4.0,14.0,10.0,23.0,21.0
801,4.0,12.0,13.0,25.0,35.0
1004,4.0,23.0,27.0,36.0,47.0
438,4.0,10.0,20.0,30.0,27.0
989,4.0,9.0,7.0,10.0,12.0
68,4.0,,4.0,9.0,7.0
354,4.0,4.0,8.0,7.0,8.0
702,4.0,14.0,23.0,24.0,47.0
522,4.0,4.0,10.0,27.0,20.0
398,3.0,5.0,1.0,3.0,1.0
569,3.0,10.0,21.0,32.0,38.0
86,3.0,2.0,3.0,6.0,3.0
51,3.0,11.0,9.0,7.0,14.0
700,3.0,1.0,5.0,2.0,1.0
335,3.0,3.0,15.0,15.0,6.0
1059,3.0,6.0,17.0,12.0,20.0
828,3.0,3.0,3.0,7.0,5.0
112,3.0,12.0,15.0,43.0,47.0
1050,2.0,1.0,1.0,1.0,1.0
168,2.0,6.0,7.0,6.0,10.0
994,2.0,8.0,15.0,13.0,19.0
1045,2.0,3.0,10.0,14.0,23.0
103,2.0,1.0,3.0,,1.0
961,2.0,3.0,,1.0,
99,2.0,6.0,34.0,51.0,90.0
723,2.0,4.0,1.0,5.0,12.0
852,2.0,1.0,,1.0,
396,2.0,1.0,1.0,3.0,4.0
829,2.0,8.0,7.0,12.0,11.0
242,2.0,6.0,13.0,24.0,32.0
427,2.0,8.0,16.0,22.0,32.0
29,2.0,5.0,2.0,5.0,15.0
567,2.0,14.0,24.0,36.0,52.0
767,2.0,4.0,2.0,1.0,1.0
300,2.0,3.0,12.0,12.0,19.0
315,1.0,,2.0,,1.0
292,1.0,,1.0,,
37,1.0,4.0,5.0,10.0,23.0
192,1.0,1.0,1.0,,1.0
317,1.0,,,2.0,3.0
340,1.0,7.0,5.0,14.0,17.0
148,1.0,4.0,1.0,3.0,2.0
547,1.0,3.0,13.0,13.0,24.0
