,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,271006.0,41132.0,18631.0,12285.0,9015.0
608,23385.0,36238.0,12108.0,9751.0,8422.0
141,13106.0,13744.0,13857.0,11976.0,10691.0
668,11885.0,32309.0,35142.0,35574.0,37967.0
620,11658.0,19130.0,13144.0,10228.0,8347.0
851,10804.0,10933.0,7804.0,6335.0,5691.0
709,9180.0,9541.0,9083.0,8132.0,7919.0
513,9174.0,10729.0,8588.0,6988.0,6154.0
167,8762.0,9744.0,9692.0,9111.0,8924.0
150,8274.0,15041.0,9502.0,6268.0,5397.0
95,7279.0,7361.0,6536.0,5766.0,5497.0
87,6170.0,5853.0,5816.0,5201.0,4883.0
821,5226.0,5299.0,4518.0,3992.0,3764.0
1044,4488.0,5397.0,4828.0,4139.0,3835.0
109,4152.0,2751.0,2067.0,1693.0,1621.0
505,4057.0,2991.0,2792.0,2664.0,2502.0
563,3879.0,3321.0,2775.0,2481.0,2299.0
623,3725.0,16308.0,17129.0,17119.0,17620.0
111,3707.0,5861.0,3840.0,3688.0,3953.0
363,3644.0,5906.0,3413.0,2538.0,2135.0
62,3619.0,38871.0,49124.0,42056.0,34587.0
624,3584.0,2724.0,2039.0,1724.0,1646.0
765,3525.0,2788.0,1545.0,1189.0,1046.0
25,3426.0,5795.0,5163.0,4853.0,4358.0
726,3420.0,2854.0,2046.0,1654.0,1602.0
928,3100.0,7326.0,10432.0,11718.0,12099.0
237,2860.0,4228.0,4993.0,5414.0,5892.0
585,2816.0,2678.0,2299.0,2221.0,1903.0
291,2719.0,4875.0,4532.0,3886.0,3427.0
973,2398.0,2509.0,2127.0,1921.0,1805.0
1,2372.0,4124.0,3109.0,2505.0,2314.0
152,2100.0,2668.0,2618.0,2383.0,2333.0
586,1565.0,1844.0,1532.0,1345.0,1406.0
208,1441.0,2051.0,2133.0,2291.0,2511.0
456,1433.0,4077.0,5644.0,4100.0,3111.0
576,1369.0,1567.0,1150.0,960.0,894.0
838,1296.0,4806.0,3856.0,3118.0,2882.0
351,1272.0,3054.0,1672.0,1449.0,1310.0
149,1193.0,1291.0,1028.0,773.0,711.0
775,1139.0,4938.0,5648.0,5151.0,4345.0
193,1088.0,3023.0,3746.0,4896.0,4897.0
426,1047.0,5144.0,4636.0,4203.0,4215.0
321,969.0,1074.0,926.0,891.0,807.0
697,949.0,2258.0,3667.0,5096.0,6431.0
356,929.0,1777.0,2034.0,2239.0,2373.0
388,928.0,2653.0,3066.0,3203.0,3107.0
1051,901.0,1293.0,1529.0,1698.0,1781.0
810,895.0,1176.0,918.0,747.0,705.0
79,867.0,2570.0,4119.0,5424.0,6507.0
60,851.0,1549.0,1653.0,1890.0,1873.0
759,841.0,1699.0,2119.0,2251.0,2248.0
1009,826.0,4159.0,6875.0,8750.0,11149.0
703,823.0,2149.0,2660.0,3062.0,3440.0
614,764.0,1566.0,1030.0,651.0,508.0
253,744.0,1104.0,1195.0,1135.0,1215.0
416,742.0,896.0,797.0,638.0,589.0
735,721.0,1002.0,721.0,620.0,631.0
854,627.0,1914.0,3491.0,5054.0,6252.0
520,619.0,5722.0,5520.0,5584.0,6397.0
377,605.0,11975.0,10475.0,9168.0,9117.0
90,602.0,2167.0,4159.0,6061.0,7951.0
635,537.0,658.0,514.0,440.0,454.0
782,533.0,2196.0,953.0,733.0,674.0
92,532.0,606.0,616.0,680.0,688.0
956,469.0,789.0,963.0,1011.0,1090.0
756,461.0,1044.0,1434.0,1803.0,2204.0
932,447.0,545.0,478.0,416.0,317.0
