,0,1,2,3,4
794,25714.0,3990.0,1916.0,1277.0,949.0
608,2346.0,3573.0,1126.0,1019.0,885.0
668,1542.0,3400.0,3610.0,3475.0,3638.0
141,1261.0,1286.0,1315.0,1161.0,1014.0
851,1247.0,1254.0,861.0,678.0,612.0
620,1116.0,1795.0,1228.0,962.0,801.0
709,950.0,935.0,960.0,836.0,841.0
167,921.0,984.0,941.0,847.0,886.0
150,914.0,1522.0,1034.0,676.0,591.0
513,883.0,1061.0,880.0,717.0,601.0
95,739.0,711.0,670.0,567.0,553.0
87,666.0,644.0,579.0,534.0,519.0
1044,494.0,537.0,542.0,413.0,405.0
821,487.0,468.0,435.0,375.0,390.0
363,455.0,551.0,338.0,268.0,231.0
563,439.0,366.0,328.0,290.0,273.0
765,429.0,315.0,197.0,143.0,114.0
505,424.0,312.0,237.0,245.0,221.0
109,415.0,293.0,202.0,150.0,127.0
624,392.0,283.0,222.0,169.0,184.0
111,389.0,608.0,361.0,391.0,369.0
623,388.0,1604.0,1749.0,1750.0,1721.0
25,365.0,531.0,482.0,458.0,462.0
62,361.0,3871.0,4672.0,3988.0,3318.0
928,352.0,781.0,1106.0,1155.0,1251.0
237,349.0,451.0,530.0,578.0,608.0
726,320.0,247.0,194.0,184.0,176.0
291,282.0,494.0,459.0,371.0,357.0
973,278.0,252.0,182.0,190.0,182.0
152,276.0,309.0,262.0,294.0,259.0
1,251.0,325.0,291.0,237.0,196.0
585,224.0,257.0,203.0,179.0,165.0
838,196.0,477.0,425.0,333.0,262.0
456,164.0,421.0,558.0,453.0,323.0
351,162.0,329.0,194.0,179.0,144.0
208,152.0,240.0,271.0,275.0,254.0
426,136.0,494.0,458.0,440.0,396.0
576,136.0,147.0,116.0,100.0,90.0
586,133.0,146.0,144.0,132.0,126.0
193,129.0,320.0,409.0,538.0,515.0
775,123.0,508.0,575.0,516.0,429.0
759,120.0,196.0,245.0,304.0,298.0
388,109.0,294.0,294.0,307.0,329.0
356,105.0,209.0,262.0,274.0,321.0
60,104.0,161.0,165.0,163.0,206.0
810,102.0,99.0,99.0,69.0,69.0
697,95.0,267.0,453.0,590.0,733.0
253,95.0,125.0,101.0,128.0,151.0
149,91.0,108.0,77.0,60.0,63.0
321,90.0,101.0,105.0,70.0,86.0
1051,89.0,118.0,176.0,168.0,174.0
79,84.0,265.0,412.0,545.0,673.0
377,80.0,1147.0,1015.0,946.0,917.0
735,78.0,124.0,69.0,58.0,60.0
416,73.0,96.0,63.0,63.0,59.0
614,71.0,168.0,116.0,76.0,52.0
90,69.0,225.0,448.0,620.0,847.0
230,64.0,360.0,360.0,430.0,618.0
829,63.0,120.0,116.0,113.0,106.0
703,63.0,193.0,264.0,299.0,329.0
782,53.0,213.0,92.0,70.0,77.0
932,52.0,48.0,32.0,48.0,40.0
956,50.0,102.0,102.0,113.0,101.0
