,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1085,21813.0,35866.0,40175.0,39122.0,35650.0
892,19718.0,8006.0,2765.0,1117.0,513.0
807,15715.0,8916.0,5391.0,3506.0,2555.0
776,9827.0,3539.0,1876.0,1108.0,790.0
711,9583.0,8030.0,7098.0,6170.0,5642.0
247,9133.0,3909.0,1698.0,844.0,444.0
1014,8873.0,5042.0,2858.0,1755.0,1224.0
986,8173.0,2384.0,1116.0,708.0,448.0
515,8054.0,6586.0,5785.0,5083.0,4441.0
833,7897.0,3242.0,2146.0,1766.0,1515.0
626,7662.0,4943.0,3897.0,3168.0,2821.0
525,6784.0,4393.0,2739.0,2022.0,1616.0
605,6747.0,5557.0,3203.0,1880.0,1127.0
413,6617.0,3664.0,2255.0,1490.0,1082.0
532,6374.0,5737.0,4930.0,4356.0,3794.0
898,6168.0,3496.0,1996.0,991.0,558.0
855,5963.0,2168.0,1182.0,668.0,444.0
35,5869.0,3991.0,2402.0,1685.0,1263.0
248,5566.0,5012.0,4679.0,4398.0,4094.0
558,5410.0,3611.0,3003.0,2511.0,2267.0
645,5234.0,4356.0,3660.0,3057.0,2521.0
598,5219.0,5939.0,5099.0,4430.0,3994.0
405,5057.0,4661.0,3767.0,2921.0,2305.0
1058,5004.0,3341.0,2859.0,2289.0,2040.0
249,4940.0,2290.0,1743.0,1442.0,1183.0
265,4096.0,4254.0,2032.0,1178.0,739.0
147,4087.0,3045.0,2501.0,2145.0,1842.0
667,3960.0,2678.0,2138.0,1837.0,1650.0
229,3945.0,3971.0,3855.0,3506.0,3410.0
665,3686.0,4956.0,4347.0,3974.0,3629.0
381,3674.0,3308.0,2470.0,1724.0,1420.0
867,3571.0,441.0,161.0,47.0,21.0
227,3530.0,6083.0,4943.0,3732.0,2878.0
811,3504.0,2857.0,2484.0,2212.0,2004.0
113,3470.0,3361.0,3222.0,2914.0,2761.0
537,3394.0,2882.0,2560.0,2293.0,2054.0
96,3182.0,5480.0,4512.0,2849.0,1729.0
677,3097.0,3627.0,3654.0,3828.0,3726.0
12,3067.0,2381.0,2040.0,1625.0,1540.0
830,3029.0,2521.0,2071.0,1778.0,1559.0
226,3024.0,2683.0,2325.0,1968.0,1834.0
971,3018.0,1981.0,1510.0,1291.0,1058.0
475,3004.0,2905.0,2873.0,2660.0,2470.0
73,2983.0,5171.0,5595.0,5180.0,4621.0
197,2963.0,2504.0,2698.0,2423.0,2523.0
155,2926.0,1767.0,1054.0,795.0,626.0
988,2907.0,1759.0,1551.0,1286.0,1197.0
