,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,41214.0,8697.0,4604.0,3058.0,2323.0
838,3652.0,3952.0,2404.0,1706.0,1421.0
608,3496.0,3395.0,1530.0,1200.0,1060.0
668,2308.0,3447.0,3960.0,4086.0,4263.0
141,2054.0,1845.0,1898.0,1670.0,1377.0
513,2048.0,1810.0,1500.0,1107.0,967.0
111,1890.0,1632.0,1045.0,846.0,888.0
618,1832.0,1842.0,1953.0,1764.0,1717.0
150,1777.0,1911.0,1305.0,1002.0,873.0
623,1769.0,3239.0,3337.0,3342.0,3366.0
620,1725.0,1617.0,1527.0,1302.0,1173.0
363,1662.0,1207.0,861.0,622.0,504.0
1080,1318.0,1808.0,1448.0,1274.0,1108.0
62,1270.0,4870.0,6646.0,6469.0,5767.0
291,1128.0,1195.0,1013.0,873.0,821.0
851,1005.0,754.0,619.0,560.0,500.0
426,972.0,1480.0,1313.0,1266.0,1228.0
388,907.0,1093.0,1065.0,1010.0,1014.0
505,841.0,496.0,493.0,431.0,393.0
1044,748.0,703.0,575.0,477.0,483.0
351,670.0,682.0,445.0,397.0,330.0
456,650.0,1022.0,845.0,654.0,528.0
167,634.0,661.0,646.0,662.0,680.0
193,619.0,985.0,1036.0,1212.0,1116.0
815,609.0,1906.0,2245.0,2226.0,2106.0
520,575.0,1603.0,1570.0,1529.0,1520.0
1009,569.0,1218.0,1469.0,1597.0,1868.0
1022,548.0,775.0,666.0,647.0,694.0
95,525.0,452.0,453.0,441.0,417.0
144,525.0,847.0,892.0,1005.0,993.0
709,521.0,513.0,524.0,494.0,499.0
377,510.0,2238.0,1959.0,1801.0,1704.0
1,509.0,534.0,424.0,380.0,363.0
277,508.0,634.0,606.0,639.0,631.0
60,506.0,624.0,593.0,632.0,606.0
821,499.0,423.0,345.0,338.0,316.0
415,487.0,596.0,535.0,433.0,388.0
775,459.0,1284.0,1034.0,987.0,712.0
87,441.0,392.0,411.0,371.0,348.0
703,423.0,653.0,713.0,742.0,774.0
64,398.0,3889.0,4240.0,4535.0,4426.0
563,380.0,283.0,226.0,214.0,211.0
48,361.0,987.0,974.0,870.0,851.0
230,359.0,958.0,1011.0,1096.0,1331.0
208,355.0,401.0,386.0,447.0,420.0
1046,344.0,1076.0,884.0,790.0,737.0
444,344.0,542.0,315.0,254.0,195.0
624,310.0,223.0,162.0,135.0,121.0
79,306.0,651.0,842.0,906.0,989.0
149,303.0,241.0,168.0,123.0,113.0
956,299.0,445.0,414.0,413.0,379.0
735,297.0,270.0,198.0,180.0,161.0
109,297.0,199.0,144.0,114.0,122.0
1051,284.0,320.0,306.0,330.0,343.0
782,279.0,396.0,232.0,170.0,129.0
585,278.0,224.0,208.0,160.0,163.0
484,267.0,559.0,559.0,444.0,410.0
622,260.0,376.0,431.0,460.0,473.0
586,258.0,252.0,215.0,207.0,177.0
318,243.0,999.0,1483.0,1839.0,2045.0
321,237.0,168.0,165.0,158.0,140.0
41,236.0,880.0,933.0,972.0,1166.0
552,229.0,381.0,445.0,406.0,428.0
25,223.0,303.0,327.0,320.0,286.0
237,207.0,320.0,333.0,405.0,414.0
201,201.0,424.0,520.0,498.0,492.0
812,198.0,314.0,347.0,332.0,386.0
152,187.0,175.0,189.0,182.0,192.0
100,184.0,232.0,212.0,219.0,214.0
176,183.0,150.0,176.0,132.0,126.0
612,173.0,397.0,481.0,542.0,594.0
973,171.0,178.0,151.0,124.0,150.0
416,167.0,145.0,115.0,87.0,66.0
765,164.0,94.0,72.0,47.0,52.0
635,161.0,141.0,105.0,104.0,89.0
49,157.0,138.0,94.0,83.0,65.0
449,156.0,336.0,345.0,393.0,440.0
1002,150.0,222.0,312.0,311.0,388.0
