,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,41037.0,8644.0,4480.0,3066.0,2359.0
608,3680.0,3220.0,1542.0,1171.0,1000.0
838,3560.0,3958.0,2348.0,1677.0,1428.0
668,2202.0,3534.0,3864.0,4069.0,4262.0
513,2116.0,1775.0,1449.0,1167.0,965.0
141,2050.0,1837.0,1873.0,1617.0,1402.0
111,1913.0,1641.0,1026.0,929.0,866.0
150,1867.0,1846.0,1363.0,1013.0,827.0
618,1814.0,1992.0,1841.0,1737.0,1687.0
623,1791.0,3301.0,3405.0,3366.0,3398.0
620,1712.0,1607.0,1464.0,1315.0,1228.0
363,1618.0,1212.0,882.0,642.0,551.0
1080,1421.0,1934.0,1582.0,1253.0,1134.0
62,1244.0,4741.0,6526.0,6195.0,5760.0
291,1121.0,1209.0,1044.0,863.0,795.0
851,999.0,741.0,661.0,520.0,482.0
426,997.0,1538.0,1421.0,1244.0,1205.0
388,894.0,1029.0,1044.0,1040.0,996.0
505,871.0,568.0,469.0,413.0,401.0
1044,783.0,675.0,629.0,571.0,512.0
167,679.0,695.0,678.0,716.0,658.0
351,661.0,718.0,496.0,391.0,345.0
456,657.0,1082.0,821.0,653.0,595.0
193,604.0,996.0,1053.0,1193.0,1044.0
520,600.0,1703.0,1523.0,1506.0,1571.0
815,593.0,1868.0,2259.0,2184.0,2064.0
144,544.0,846.0,941.0,988.0,966.0
95,541.0,495.0,448.0,363.0,418.0
1009,536.0,1138.0,1482.0,1716.0,1904.0
1,531.0,574.0,450.0,348.0,342.0
1022,523.0,752.0,666.0,705.0,689.0
377,515.0,2313.0,2098.0,1806.0,1841.0
709,513.0,496.0,512.0,506.0,444.0
821,491.0,462.0,406.0,310.0,348.0
415,491.0,581.0,521.0,456.0,376.0
60,488.0,645.0,614.0,579.0,555.0
277,478.0,623.0,618.0,658.0,593.0
775,474.0,1300.0,1037.0,930.0,777.0
703,442.0,601.0,722.0,756.0,775.0
87,441.0,419.0,430.0,414.0,360.0
64,400.0,3933.0,4211.0,4479.0,4574.0
48,377.0,977.0,912.0,884.0,898.0
444,377.0,513.0,317.0,228.0,210.0
230,360.0,970.0,1052.0,1220.0,1236.0
208,356.0,395.0,407.0,401.0,409.0
149,332.0,229.0,170.0,127.0,92.0
79,332.0,580.0,768.0,903.0,1001.0
735,328.0,276.0,209.0,159.0,190.0
624,318.0,193.0,165.0,151.0,128.0
563,317.0,263.0,203.0,218.0,185.0
1046,314.0,1065.0,893.0,767.0,755.0
