,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,261826.0,41035.0,18894.0,12145.0,9159.0
608,24119.0,35153.0,12333.0,10127.0,8729.0
668,15082.0,33497.0,35962.0,35816.0,37125.0
141,12812.0,13540.0,13412.0,12124.0,10482.0
851,11267.0,11658.0,8051.0,6601.0,6025.0
620,11094.0,17939.0,12330.0,9678.0,8268.0
709,9913.0,9843.0,9270.0,8571.0,8176.0
167,9245.0,9893.0,9522.0,9075.0,8782.0
513,8778.0,10922.0,8544.0,7109.0,5988.0
150,8335.0,15497.0,9669.0,6451.0,5804.0
95,6919.0,7329.0,6789.0,5789.0,5695.0
87,6184.0,5922.0,5643.0,5208.0,4836.0
821,4996.0,5183.0,4510.0,3961.0,3693.0
1044,4746.0,5684.0,5181.0,4453.0,4146.0
109,4597.0,2978.0,2165.0,1792.0,1699.0
563,4323.0,3701.0,3128.0,2836.0,2726.0
505,4251.0,2808.0,2651.0,2591.0,2436.0
363,4243.0,5821.0,3363.0,2594.0,2273.0
765,3788.0,2930.0,1735.0,1267.0,1196.0
623,3763.0,16054.0,17124.0,16984.0,17530.0
624,3672.0,2708.0,2218.0,1920.0,1797.0
726,3660.0,2887.0,2146.0,1894.0,1709.0
62,3659.0,38802.0,47795.0,40649.0,33211.0
111,3607.0,5638.0,3609.0,3728.0,3867.0
25,3388.0,5689.0,5198.0,4879.0,4536.0
237,3178.0,4482.0,5294.0,5779.0,5940.0
928,3147.0,7444.0,10724.0,11848.0,12566.0
291,2721.0,4942.0,4604.0,3749.0,3525.0
585,2665.0,2597.0,2374.0,2155.0,2070.0
973,2616.0,2781.0,2269.0,2048.0,2050.0
1,2502.0,4038.0,3141.0,2537.0,2514.0
152,2484.0,2805.0,2869.0,2589.0,2489.0
838,1789.0,4871.0,3905.0,3189.0,2825.0
456,1530.0,4225.0,5707.0,4259.0,3279.0
586,1480.0,1771.0,1524.0,1357.0,1326.0
576,1468.0,1586.0,1263.0,1009.0,880.0
351,1445.0,3084.0,1667.0,1325.0,1295.0
208,1434.0,2209.0,2242.0,2456.0,2609.0
149,1206.0,1320.0,1010.0,797.0,735.0
775,1202.0,4791.0,5889.0,5109.0,4321.0
426,1197.0,5020.0,4490.0,4204.0,4219.0
759,1050.0,2037.0,2530.0,2658.0,2793.0
