,0,1,2,3,4
794,26600.0,4106.0,1858.0,1192.0,953.0
608,2381.0,3562.0,1213.0,960.0,849.0
668,1300.0,3278.0,3569.0,3547.0,3640.0
141,1269.0,1374.0,1277.0,1175.0,1107.0
620,1183.0,1789.0,1288.0,1003.0,850.0
851,1158.0,1164.0,803.0,635.0,607.0
709,927.0,964.0,872.0,807.0,769.0
513,926.0,1049.0,875.0,684.0,617.0
150,923.0,1539.0,934.0,588.0,552.0
167,908.0,920.0,934.0,919.0,872.0
95,712.0,741.0,700.0,593.0,566.0
87,658.0,620.0,614.0,516.0,521.0
821,549.0,504.0,424.0,401.0,355.0
1044,499.0,513.0,462.0,388.0,346.0
505,406.0,306.0,287.0,259.0,230.0
363,398.0,560.0,342.0,257.0,216.0
563,389.0,360.0,289.0,266.0,272.0
62,378.0,3927.0,4970.0,4211.0,3373.0
109,376.0,249.0,178.0,152.0,136.0
111,369.0,593.0,409.0,365.0,394.0
623,366.0,1583.0,1690.0,1748.0,1715.0
25,350.0,537.0,503.0,472.0,448.0
624,344.0,287.0,212.0,176.0,152.0
765,342.0,288.0,161.0,123.0,91.0
928,313.0,778.0,1130.0,1201.0,1240.0
237,312.0,433.0,520.0,535.0,592.0
726,298.0,253.0,188.0,160.0,134.0
291,243.0,476.0,460.0,396.0,342.0
1,233.0,362.0,248.0,256.0,214.0
973,231.0,232.0,187.0,186.0,158.0
152,228.0,272.0,254.0,257.0,265.0
585,214.0,223.0,225.0,226.0,176.0
586,168.0,185.0,170.0,148.0,129.0
208,162.0,201.0,258.0,246.0,250.0
456,152.0,414.0,546.0,421.0,333.0
838,142.0,460.0,374.0,356.0,303.0
351,137.0,391.0,186.0,152.0,151.0
576,137.0,153.0,100.0,77.0,81.0
149,117.0,107.0,92.0,68.0,49.0
426,114.0,554.0,440.0,404.0,405.0
356,114.0,195.0,235.0,241.0,266.0
388,113.0,266.0,318.0,278.0,269.0
193,111.0,297.0,372.0,508.0,495.0
775,109.0,474.0,558.0,481.0,405.0
697,108.0,235.0,364.0,544.0,649.0
1009,99.0,432.0,703.0,893.0,1177.0
810,95.0,105.0,92.0,61.0,67.0
759,93.0,196.0,227.0,231.0,250.0
703,90.0,232.0,274.0,318.0,326.0
1051,87.0,130.0,162.0,181.0,180.0
253,84.0,96.0,138.0,120.0,117.0
614,81.0,139.0,98.0,70.0,49.0
79,79.0,219.0,419.0,598.0,702.0
60,76.0,159.0,161.0,158.0,194.0
321,74.0,111.0,95.0,65.0,75.0
377,73.0,1200.0,1013.0,908.0,954.0
735,69.0,97.0,59.0,65.0,50.0
416,69.0,109.0,94.0,78.0,64.0
90,69.0,212.0,412.0,661.0,802.0
782,61.0,221.0,96.0,70.0,78.0
854,59.0,221.0,358.0,509.0,692.0
756,54.0,104.0,152.0,189.0,222.0
932,50.0,52.0,45.0,43.0,26.0
635,48.0,63.0,50.0,49.0,33.0
520,48.0,580.0,534.0,520.0,600.0
