,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
807,8434.0,5068.0,3274.0,2409.0,1752.0
711,7413.0,5315.0,4398.0,3528.0,3148.0
892,6842.0,3000.0,1132.0,474.0,225.0
1014,6509.0,4172.0,2343.0,1564.0,1137.0
986,6027.0,2135.0,1063.0,682.0,480.0
96,5516.0,6209.0,4287.0,2515.0,1430.0
605,5374.0,5326.0,3428.0,2153.0,1352.0
544,5147.0,2408.0,1532.0,1084.0,874.0
906,5142.0,5109.0,4499.0,3718.0,3521.0
525,5042.0,3433.0,2431.0,1907.0,1501.0
626,4952.0,2933.0,2172.0,1765.0,1485.0
776,4816.0,1847.0,1040.0,614.0,437.0
898,4519.0,3049.0,2220.0,1344.0,870.0
855,4490.0,2170.0,1291.0,768.0,523.0
35,4406.0,2752.0,1788.0,1287.0,1015.0
667,4271.0,2461.0,1955.0,1660.0,1401.0
68,4250.0,1863.0,1219.0,833.0,711.0
413,4180.0,1954.0,1111.0,728.0,500.0
381,4167.0,2604.0,1909.0,1353.0,1124.0
652,4112.0,2608.0,1941.0,1471.0,1079.0
227,4077.0,4262.0,3281.0,2474.0,1951.0
866,4012.0,2618.0,1954.0,1497.0,1267.0
515,3823.0,2739.0,2289.0,1919.0,1719.0
833,3766.0,1711.0,1248.0,996.0,820.0
830,3607.0,2583.0,1948.0,1676.0,1441.0
479,3589.0,2388.0,2076.0,1757.0,1656.0
645,3560.0,2944.0,2622.0,2268.0,2008.0
475,3494.0,2779.0,2611.0,2448.0,2092.0
811,3487.0,2653.0,2301.0,2002.0,1837.0
532,3476.0,3739.0,3647.0,3485.0,3052.0
18,3326.0,2765.0,2355.0,2016.0,1844.0
935,3203.0,540.0,236.0,124.0,70.0
247,3180.0,1626.0,775.0,406.0,226.0
113,3110.0,3295.0,3355.0,3251.0,2871.0
39,3086.0,2092.0,1505.0,1225.0,1102.0
922,3066.0,1608.0,1132.0,894.0,702.0
827,2988.0,2510.0,2260.0,1917.0,1708.0
344,2984.0,2201.0,1864.0,1524.0,1319.0
871,2959.0,1689.0,1223.0,1043.0,882.0
873,2910.0,3190.0,3263.0,3022.0,2698.0
916,2884.0,3478.0,3659.0,3697.0,3435.0
1057,2840.0,2522.0,2005.0,1650.0,1330.0
988,2809.0,1710.0,1321.0,1112.0,969.0
862,2782.0,2316.0,1889.0,1681.0,1494.0
265,2773.0,3044.0,2044.0,1380.0,906.0
1024,2771.0,2090.0,1530.0,1167.0,896.0
76,2764.0,2368.0,2147.0,2037.0,1904.0
199,2720.0,1598.0,1134.0,895.0,792.0
915,2664.0,2036.0,1965.0,1671.0,1489.0
257,2628.0,2397.0,2184.0,1927.0,1731.0
234,2558.0,2271.0,1935.0,1563.0,1430.0
682,2542.0,3361.0,3538.0,3233.0,2502.0
29,2526.0,1713.0,1483.0,1223.0,1076.0
867,2502.0,541.0,209.0,126.0,76.0
480,2499.0,3162.0,2649.0,1940.0,1238.0
80,2480.0,1804.0,1613.0,1360.0,1248.0
366,2461.0,1501.0,1024.0,816.0,616.0
325,2452.0,4295.0,4838.0,4333.0,3753.0
270,2433.0,1637.0,1366.0,1234.0,1053.0
556,2415.0,1287.0,767.0,590.0,459.0
32,2407.0,1523.0,1187.0,1013.0,779.0
598,2406.0,2564.0,2122.0,1964.0,1709.0
1058,2362.0,1602.0,1347.0,1190.0,1032.0
249,2357.0,1138.0,923.0,718.0,679.0
73,2322.0,3859.0,4110.0,3759.0,3421.0
147,2286.0,1841.0,1457.0,1230.0,1108.0
681,2241.0,3295.0,3071.0,2762.0,2475.0
19,2177.0,1524.0,1305.0,1120.0,1063.0
1067,2147.0,2902.0,3274.0,3211.0,3192.0
1042,2127.0,1651.0,1523.0,1366.0,1202.0
226,2126.0,2147.0,1933.0,1594.0,1490.0
229,2123.0,2287.0,2437.0,2247.0,2078.0
644,2121.0,1704.0,1577.0,1440.0,1397.0
398,2113.0,956.0,759.0,578.0,533.0
1074,2096.0,3033.0,3144.0,2878.0,2820.0
496,2087.0,2779.0,2874.0,2727.0,2508.0
678,2083.0,1618.0,1553.0,1296.0,1301.0
841,2077.0,3444.0,3422.0,3115.0,2806.0
793,2012.0,1879.0,1735.0,1579.0,1533.0
537,2009.0,1812.0,1657.0,1511.0,1426.0
375,2008.0,1947.0,1835.0,1686.0,1547.0
621,1996.0,3248.0,2933.0,2527.0,2298.0
284,1996.0,1024.0,728.0,580.0,468.0
541,1993.0,1080.0,944.0,783.0,604.0
769,1991.0,1323.0,1095.0,876.0,812.0
558,1931.0,1593.0,1473.0,1231.0,1122.0
65,1903.0,1066.0,804.0,700.0,568.0
861,1900.0,1376.0,1147.0,965.0,897.0
628,1894.0,4191.0,4962.0,5114.0,4697.0
248,1887.0,1711.0,1638.0,1661.0,1473.0
977,1879.0,1474.0,1364.0,1265.0,1227.0
559,1878.0,3463.0,3459.0,2998.0,3044.0
1061,1878.0,1678.0,1472.0,1257.0,1146.0
419,1873.0,3073.0,3614.0,3691.0,3669.0
378,1845.0,2310.0,2391.0,2383.0,2195.0
367,1841.0,1827.0,1759.0,1646.0,1596.0
778,1817.0,937.0,678.0,494.0,469.0
912,1792.0,1011.0,789.0,552.0,491.0
418,1760.0,1726.0,1618.0,1620.0,1439.0
527,1758.0,1651.0,1405.0,1214.0,1216.0
971,1746.0,1308.0,868.0,664.0,581.0
802,1682.0,2167.0,2209.0,2049.0,2159.0
197,1680.0,1512.0,1699.0,1593.0,1567.0
51,1674.0,1494.0,1292.0,1200.0,1106.0
665,1670.0,2364.0,2357.0,2255.0,2108.0
495,1652.0,2578.0,3221.0,3394.0,2966.0
677,1604.0,2017.0,2150.0,2241.0,2123.0
130,1599.0,1080.0,890.0,728.0,702.0
727,1595.0,2991.0,2324.0,1818.0,1555.0
783,1592.0,2860.0,2631.0,2312.0,1985.0
289,1576.0,1558.0,1402.0,1299.0,1307.0
641,1566.0,1521.0,1432.0,1334.0,1184.0
1003,1558.0,1542.0,1398.0,1327.0,1234.0
415,1527.0,1253.0,1090.0,958.0,835.0
437,1522.0,291.0,176.0,111.0,59.0
