,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,51741.0,8816.0,4087.0,2662.0,1898.0
608,5440.0,7526.0,2767.0,2326.0,1873.0
668,3907.0,8592.0,8748.0,8428.0,8579.0
150,3476.0,5782.0,3365.0,1971.0,1749.0
620,2204.0,3573.0,2577.0,2151.0,1738.0
709,2045.0,2045.0,1963.0,1888.0,1753.0
141,1696.0,1875.0,1801.0,1764.0,1596.0
756,1560.0,2418.0,2731.0,2721.0,2875.0
95,1440.0,1398.0,1249.0,1083.0,1112.0
87,1420.0,1252.0,1201.0,1079.0,991.0
167,1221.0,1409.0,1398.0,1421.0,1334.0
111,1141.0,1622.0,1003.0,976.0,1057.0
821,1103.0,1107.0,907.0,840.0,763.0
513,993.0,1145.0,1113.0,907.0,894.0
505,935.0,594.0,613.0,567.0,473.0
851,905.0,1088.0,847.0,798.0,735.0
623,840.0,3235.0,3610.0,3541.0,3698.0
456,837.0,2046.0,2546.0,1714.0,1207.0
624,809.0,583.0,460.0,424.0,376.0
237,805.0,1073.0,1237.0,1332.0,1362.0
563,789.0,672.0,616.0,594.0,479.0
928,768.0,1817.0,2457.0,2650.0,2666.0
62,686.0,7620.0,9638.0,8612.0,7096.0
25,666.0,1175.0,1181.0,999.0,932.0
726,656.0,492.0,368.0,335.0,330.0
765,653.0,517.0,281.0,230.0,205.0
585,624.0,600.0,511.0,460.0,439.0
1,609.0,866.0,641.0,508.0,450.0
586,574.0,615.0,513.0,452.0,441.0
291,529.0,950.0,939.0,776.0,743.0
973,528.0,546.0,479.0,465.0,416.0
152,482.0,596.0,562.0,571.0,527.0
363,477.0,713.0,437.0,345.0,309.0
109,406.0,315.0,250.0,205.0,173.0
193,351.0,779.0,864.0,868.0,935.0
810,349.0,338.0,279.0,214.0,182.0
356,338.0,588.0,717.0,764.0,784.0
351,308.0,578.0,307.0,284.0,247.0
759,274.0,540.0,690.0,734.0,761.0
576,270.0,362.0,264.0,238.0,202.0
426,244.0,1031.0,919.0,909.0,878.0
149,243.0,285.0,212.0,157.0,146.0
1044,207.0,273.0,327.0,285.0,314.0
321,178.0,195.0,169.0,150.0,137.0
388,173.0,546.0,578.0,679.0,729.0
614,172.0,283.0,219.0,140.0,106.0
703,170.0,482.0,595.0,643.0,757.0
79,169.0,481.0,859.0,1151.0,1373.0
208,157.0,251.0,258.0,294.0,333.0
253,146.0,197.0,196.0,231.0,256.0
60,137.0,206.0,224.0,249.0,277.0
49,129.0,153.0,124.0,110.0,127.0
735,126.0,201.0,116.0,113.0,117.0
520,123.0,1147.0,1044.0,1082.0,1328.0
697,121.0,304.0,617.0,865.0,1127.0
983,116.0,99.0,63.0,38.0,39.0
130,114.0,341.0,297.0,227.0,230.0
635,113.0,176.0,147.0,128.0,133.0
932,110.0,101.0,141.0,95.0,107.0
444,106.0,385.0,211.0,192.0,178.0
1004,101.0,208.0,309.0,363.0,459.0
854,100.0,364.0,698.0,1041.0,1404.0
415,98.0,242.0,304.0,227.0,231.0
90,92.0,397.0,845.0,1359.0,1754.0
176,82.0,90.0,71.0,69.0,57.0
782,81.0,354.0,188.0,169.0,128.0
1074,71.0,275.0,372.0,447.0,411.0
956,67.0,119.0,131.0,145.0,157.0
416,67.0,104.0,80.0,73.0,66.0
139,66.0,101.0,133.0,157.0,187.0
10,60.0,185.0,385.0,559.0,740.0
1075,59.0,608.0,733.0,787.0,764.0
1051,56.0,85.0,121.0,133.0,175.0
689,53.0,69.0,58.0,46.0,58.0
100,52.0,98.0,100.0,82.0,87.0
230,51.0,427.0,500.0,647.0,874.0
48,46.0,420.0,386.0,436.0,543.0
92,44.0,62.0,68.0,72.0,88.0
421,43.0,54.0,44.0,38.0,42.0
718,42.0,54.0,43.0,51.0,56.0
377,39.0,860.0,945.0,995.0,1281.0
318,38.0,402.0,873.0,1126.0,1246.0
144,36.0,247.0,404.0,495.0,567.0
1080,33.0,120.0,134.0,134.0,145.0
201,27.0,112.0,147.0,181.0,193.0
993,26.0,48.0,23.0,31.0,31.0
815,26.0,548.0,789.0,920.0,980.0
64,26.0,3257.0,3558.0,4623.0,5114.0
372,24.0,27.0,19.0,19.0,16.0
767,23.0,6.0,7.0,11.0,3.0
1019,22.0,45.0,66.0,67.0,63.0
921,21.0,66.0,98.0,117.0,91.0
283,20.0,42.0,24.0,21.0,16.0
1046,20.0,357.0,350.0,350.0,426.0
999,20.0,15.0,14.0,12.0,10.0
1032,20.0,23.0,25.0,22.0,27.0
484,19.0,134.0,167.0,198.0,172.0
1002,16.0,39.0,107.0,138.0,237.0
41,15.0,200.0,278.0,400.0,626.0
