,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,40306.0,8940.0,4760.0,3240.0,2472.0
150,4370.0,3835.0,2545.0,1835.0,1445.0
608,4138.0,3782.0,1795.0,1412.0,1242.0
668,3749.0,5300.0,5446.0,5310.0,5308.0
111,2735.0,2280.0,1353.0,1163.0,1102.0
623,2198.0,3801.0,3799.0,3828.0,3758.0
620,1821.0,1766.0,1688.0,1457.0,1299.0
456,1637.0,2665.0,1931.0,1437.0,1125.0
756,1560.0,1887.0,1942.0,1857.0,1802.0
62,1508.0,5481.0,7373.0,7067.0,6364.0
1074,1413.0,1541.0,1112.0,847.0,593.0
513,1321.0,1111.0,1011.0,830.0,704.0
141,1299.0,1466.0,1402.0,1259.0,1193.0
291,1182.0,1256.0,1086.0,944.0,908.0
363,1148.0,783.0,624.0,424.0,341.0
426,1011.0,1662.0,1479.0,1264.0,1262.0
193,957.0,1200.0,1182.0,1225.0,1076.0
388,937.0,1110.0,1311.0,1221.0,1135.0
505,913.0,622.0,573.0,502.0,462.0
1080,857.0,1320.0,1088.0,908.0,817.0
351,845.0,878.0,579.0,464.0,414.0
444,714.0,876.0,510.0,426.0,402.0
983,714.0,301.0,179.0,140.0,107.0
144,714.0,1173.0,1348.0,1320.0,1254.0
815,675.0,2212.0,2371.0,2434.0,2287.0
87,621.0,537.0,468.0,455.0,421.0
1,606.0,588.0,435.0,290.0,300.0
520,595.0,1768.0,1619.0,1566.0,1558.0
95,565.0,507.0,498.0,485.0,465.0
586,563.0,470.0,393.0,341.0,308.0
821,558.0,485.0,394.0,355.0,346.0
618,509.0,662.0,738.0,826.0,817.0
48,483.0,1288.0,1167.0,1073.0,1041.0
167,476.0,509.0,536.0,541.0,586.0
709,473.0,602.0,597.0,567.0,597.0
851,468.0,373.0,353.0,323.0,293.0
703,463.0,833.0,865.0,859.0,950.0
415,450.0,606.0,599.0,510.0,440.0
1046,399.0,1330.0,1032.0,803.0,779.0
60,379.0,475.0,523.0,488.0,468.0
64,376.0,4149.0,4505.0,4783.0,4972.0
563,373.0,291.0,160.0,226.0,190.0
79,371.0,663.0,982.0,1214.0,1302.0
624,370.0,249.0,164.0,149.0,150.0
149,314.0,249.0,151.0,135.0,102.0
237,306.0,392.0,479.0,481.0,543.0
838,299.0,511.0,465.0,419.0,382.0
585,299.0,256.0,217.0,176.0,194.0
318,295.0,1318.0,1901.0,2277.0,2467.0
230,281.0,679.0,747.0,930.0,1090.0
484,281.0,541.0,538.0,491.0,495.0
25,276.0,363.0,387.0,335.0,329.0
208,275.0,268.0,330.0,320.0,327.0
49,262.0,216.0,182.0,155.0,152.0
782,256.0,439.0,236.0,191.0,167.0
1022,256.0,320.0,309.0,338.0,378.0
735,246.0,215.0,155.0,142.0,150.0
321,240.0,182.0,154.0,137.0,101.0
973,224.0,175.0,160.0,150.0,119.0
956,223.0,318.0,299.0,308.0,313.0
459,223.0,819.0,1545.0,2007.0,2242.0
635,211.0,186.0,185.0,157.0,133.0
356,207.0,335.0,340.0,385.0,390.0
130,204.0,338.0,264.0,202.0,221.0
430,192.0,588.0,791.0,1048.0,1239.0
152,191.0,235.0,211.0,221.0,212.0
1075,187.0,451.0,513.0,572.0,596.0
1044,180.0,199.0,194.0,157.0,169.0
201,172.0,370.0,426.0,424.0,419.0
176,170.0,130.0,126.0,83.0,53.0
810,169.0,138.0,88.0,122.0,77.0
100,165.0,240.0,217.0,218.0,154.0
377,162.0,939.0,1063.0,1100.0,1180.0
921,152.0,240.0,292.0,223.0,182.0
928,152.0,419.0,607.0,699.0,726.0
612,148.0,360.0,499.0,502.0,567.0
555,146.0,332.0,309.0,333.0,326.0
423,146.0,178.0,214.0,171.0,194.0
765,144.0,98.0,59.0,58.0,42.0
109,143.0,88.0,63.0,55.0,64.0
552,139.0,269.0,372.0,417.0,377.0
759,129.0,281.0,342.0,367.0,376.0
41,127.0,504.0,625.0,805.0,980.0
622,124.0,193.0,260.0,269.0,335.0
421,124.0,128.0,146.0,131.0,110.0
253,114.0,137.0,131.0,130.0,136.0
689,107.0,104.0,89.0,73.0,75.0
726,105.0,62.0,48.0,48.0,50.0
822,104.0,237.0,224.0,259.0,320.0
1051,103.0,154.0,156.0,199.0,185.0
449,87.0,184.0,260.0,285.0,302.0
685,84.0,198.0,182.0,190.0,235.0
812,80.0,139.0,168.0,196.0,207.0
576,80.0,112.0,94.0,68.0,70.0
12,80.0,245.0,180.0,181.0,148.0
893,78.0,61.0,78.0,74.0,63.0
932,78.0,156.0,104.0,92.0,104.0
327,77.0,509.0,763.0,764.0,766.0
453,75.0,163.0,145.0,134.0,153.0
416,75.0,88.0,47.0,55.0,47.0
734,74.0,193.0,186.0,188.0,184.0
805,74.0,121.0,174.0,219.0,253.0
770,74.0,158.0,159.0,104.0,107.0
1009,72.0,224.0,336.0,438.0,616.0
678,72.0,94.0,113.0,128.0,113.0
999,61.0,56.0,46.0,34.0,41.0
975,60.0,219.0,355.0,457.0,610.0
1002,54.0,90.0,163.0,221.0,254.0
656,54.0,155.0,199.0,252.0,335.0
123,54.0,155.0,246.0,284.0,338.0
283,48.0,88.0,32.0,33.0,17.0
277,48.0,78.0,95.0,88.0,128.0
954,48.0,116.0,178.0,268.0,388.0
923,48.0,112.0,209.0,244.0,282.0
693,43.0,383.0,628.0,846.0,946.0
1032,43.0,66.0,79.0,67.0,74.0
