,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,53663.0,8678.0,4183.0,2613.0,1815.0
608,5163.0,7833.0,2767.0,2249.0,1883.0
150,3476.0,5756.0,3206.0,1926.0,1637.0
668,3292.0,8464.0,8691.0,8444.0,8709.0
620,2343.0,3704.0,2647.0,2207.0,1891.0
709,1899.0,1921.0,1926.0,1864.0,1632.0
141,1775.0,1982.0,1924.0,1713.0,1642.0
756,1647.0,2491.0,2741.0,2715.0,2773.0
95,1394.0,1381.0,1317.0,1215.0,1105.0
87,1389.0,1264.0,1252.0,1163.0,1012.0
821,1215.0,1047.0,908.0,850.0,779.0
167,1146.0,1338.0,1375.0,1376.0,1517.0
111,1143.0,1669.0,1013.0,973.0,1071.0
513,1051.0,1178.0,1112.0,956.0,882.0
851,941.0,1068.0,900.0,722.0,645.0
505,888.0,640.0,601.0,605.0,541.0
623,791.0,3449.0,3547.0,3709.0,3753.0
624,767.0,604.0,444.0,391.0,298.0
563,755.0,582.0,521.0,477.0,463.0
456,707.0,1975.0,2492.0,1646.0,1133.0
25,693.0,1285.0,1074.0,1022.0,959.0
237,684.0,1024.0,1224.0,1292.0,1265.0
928,683.0,1765.0,2406.0,2606.0,2774.0
62,682.0,7814.0,10221.0,8794.0,7305.0
586,615.0,685.0,518.0,479.0,487.0
765,614.0,499.0,275.0,191.0,178.0
585,600.0,537.0,539.0,477.0,421.0
726,565.0,508.0,370.0,311.0,286.0
973,530.0,506.0,423.0,413.0,409.0
291,494.0,1036.0,915.0,837.0,686.0
1,483.0,862.0,636.0,492.0,470.0
109,444.0,311.0,257.0,177.0,188.0
152,398.0,519.0,531.0,543.0,476.0
363,396.0,699.0,425.0,355.0,249.0
193,348.0,798.0,872.0,906.0,925.0
810,336.0,307.0,268.0,216.0,185.0
576,269.0,356.0,249.0,188.0,199.0
351,267.0,628.0,365.0,315.0,261.0
149,262.0,271.0,189.0,177.0,138.0
356,259.0,510.0,599.0,660.0,665.0
759,222.0,484.0,570.0,581.0,551.0
426,211.0,1018.0,952.0,851.0,940.0
1044,193.0,298.0,312.0,269.0,271.0
321,185.0,191.0,137.0,136.0,138.0
208,181.0,208.0,244.0,282.0,334.0
614,174.0,287.0,204.0,132.0,105.0
703,169.0,515.0,614.0,691.0,803.0
388,169.0,500.0,601.0,689.0,702.0
79,165.0,512.0,843.0,1147.0,1425.0
635,129.0,165.0,145.0,120.0,121.0
49,126.0,149.0,111.0,101.0,98.0
444,125.0,407.0,232.0,212.0,210.0
253,125.0,175.0,208.0,193.0,245.0
854,124.0,373.0,710.0,1050.0,1324.0
735,117.0,143.0,107.0,105.0,108.0
983,113.0,94.0,61.0,41.0,38.0
130,113.0,412.0,277.0,228.0,255.0
1004,113.0,213.0,272.0,329.0,469.0
90,112.0,424.0,812.0,1254.0,1692.0
60,110.0,205.0,258.0,250.0,284.0
932,103.0,126.0,113.0,90.0,92.0
697,101.0,274.0,519.0,780.0,1047.0
520,96.0,1050.0,1081.0,1142.0,1379.0
176,91.0,87.0,79.0,72.0,65.0
1075,87.0,642.0,750.0,733.0,837.0
782,82.0,387.0,185.0,173.0,161.0
416,70.0,95.0,81.0,83.0,58.0
415,69.0,192.0,263.0,281.0,233.0
1074,66.0,277.0,369.0,404.0,392.0
956,65.0,108.0,126.0,129.0,170.0
1051,57.0,88.0,102.0,149.0,159.0
10,57.0,177.0,307.0,484.0,678.0
144,49.0,264.0,425.0,521.0,520.0
139,49.0,106.0,158.0,139.0,170.0
689,47.0,59.0,41.0,54.0,35.0
100,42.0,84.0,89.0,90.0,102.0
718,41.0,48.0,35.0,36.0,46.0
48,38.0,398.0,436.0,426.0,523.0
92,37.0,74.0,67.0,66.0,88.0
64,34.0,3342.0,3712.0,4794.0,5301.0
230,34.0,311.0,357.0,535.0,790.0
993,33.0,36.0,39.0,30.0,25.0
1080,31.0,136.0,129.0,120.0,152.0
372,28.0,13.0,17.0,14.0,8.0
421,28.0,38.0,41.0,42.0,35.0
1046,27.0,391.0,319.0,377.0,483.0
377,26.0,857.0,995.0,1008.0,1179.0
283,26.0,57.0,22.0,16.0,17.0
767,21.0,17.0,7.0,9.0,5.0
1019,20.0,39.0,48.0,52.0,62.0
921,19.0,63.0,111.0,103.0,92.0
999,17.0,12.0,17.0,14.0,9.0
836,16.0,65.0,132.0,189.0,267.0
41,16.0,221.0,300.0,403.0,618.0
484,14.0,115.0,168.0,203.0,220.0
423,14.0,56.0,69.0,73.0,83.0
498,14.0,1.0,3.0,,1.0
622,14.0,30.0,40.0,56.0,83.0
201,14.0,105.0,150.0,123.0,165.0
552,13.0,43.0,77.0,119.0,146.0
1002,12.0,40.0,93.0,113.0,201.0
775,12.0,228.0,327.0,413.0,391.0
612,12.0,139.0,212.0,280.0,313.0
1032,11.0,17.0,28.0,28.0,31.0
815,11.0,580.0,794.0,964.0,1094.0
843,10.0,15.0,18.0,8.0,4.0
798,9.0,3.0,2.0,3.0,1.0
318,9.0,343.0,739.0,1101.0,1265.0
1009,8.0,57.0,151.0,284.0,444.0
822,7.0,57.0,73.0,108.0,155.0
159,7.0,17.0,81.0,161.0,344.0
538,7.0,12.0,14.0,5.0,7.0
799,7.0,17.0,21.0,13.0,20.0
912,6.0,53.0,87.0,67.0,50.0
123,6.0,40.0,55.0,134.0,160.0
1022,6.0,9.0,16.0,29.0,42.0
555,6.0,71.0,92.0,85.0,118.0
346,6.0,29.0,34.0,47.0,75.0
678,6.0,9.0,11.0,25.0,20.0
1034,5.0,10.0,19.0,18.0,12.0
770,5.0,29.0,31.0,30.0,29.0
1010,5.0,3.0,6.0,10.0,9.0
459,5.0,175.0,447.0,721.0,978.0
994,5.0,34.0,38.0,32.0,32.0
430,5.0,135.0,212.0,319.0,514.0
893,4.0,8.0,7.0,7.0,13.0
12,4.0,74.0,92.0,78.0,80.0
94,4.0,4.0,9.0,20.0,27.0
256,3.0,2.0,,5.0,9.0
453,3.0,11.0,14.0,14.0,24.0
734,3.0,39.0,27.0,32.0,42.0
805,3.0,11.0,8.0,23.0,24.0
838,3.0,25.0,36.0,48.0,48.0
277,2.0,10.0,13.0,16.0,20.0
954,2.0,9.0,15.0,39.0,74.0
6,2.0,2.0,13.0,12.0,48.0
723,2.0,1.0,1.0,9.0,6.0
414,2.0,3.0,,1.0,2.0
354,2.0,,4.0,4.0,3.0
547,2.0,10.0,16.0,35.0,71.0
19,2.0,2.0,3.0,2.0,1.0
13,2.0,2.0,5.0,6.0,9.0
897,2.0,4.0,5.0,14.0,5.0
643,1.0,2.0,3.0,4.0,5.0
528,1.0,5.0,10.0,7.0,21.0
650,1.0,3.0,13.0,21.0,39.0
327,1.0,164.0,434.0,537.0,527.0
80,1.0,8.0,17.0,16.0,20.0
693,1.0,78.0,158.0,250.0,346.0
998,1.0,,,,1.0
436,1.0,5.0,15.0,49.0,67.0
801,1.0,1.0,1.0,2.0,5.0
923,1.0,8.0,20.0,38.0,56.0
284,1.0,8.0,1.0,5.0,5.0
829,1.0,25.0,32.0,27.0,34.0
769,1.0,28.0,62.0,56.0,78.0
304,1.0,2.0,1.0,1.0,
335,1.0,,,2.0,
716,1.0,1.0,2.0,3.0,4.0
21,,4.0,24.0,45.0,50.0
23,,,1.0,,
24,,2.0,2.0,5.0,6.0
28,,2.0,2.0,13.0,12.0
31,,,2.0,2.0,5.0
37,,,,,1.0
38,,,,2.0,2.0
43,,,,,5.0
51,,2.0,8.0,3.0,3.0
52,,,,,2.0
65,,3.0,5.0,3.0,6.0
72,,,2.0,2.0,13.0
82,,1.0,1.0,2.0,
86,,,,,1.0
91,,,,,1.0
99,,,2.0,6.0,19.0
103,,1.0,1.0,3.0,
112,,3.0,6.0,12.0,17.0
116,,,2.0,,5.0
129,,,,,3.0
133,,,,2.0,6.0
135,,,,2.0,2.0
158,,,,,2.0
175,,,13.0,28.0,75.0
221,,,3.0,6.0,12.0
233,,,,,2.0
235,,682.0,7814.0,10221.0,8794.0
242,,,,1.0,
266,,,3.0,2.0,10.0
274,,1.0,5.0,1.0,1.0
306,,2.0,2.0,7.0,6.0
313,,,,3.0,6.0
332,,,,,1.0
340,,,,1.0,1.0
341,,,,1.0,
396,,,,1.0,1.0
397,,,1.0,3.0,
412,,,,,1.0
420,,,1.0,,
424,,2.0,6.0,14.0,6.0
437,,2.0,2.0,,5.0
438,,,,1.0,7.0
447,,,2.0,5.0,8.0
449,,1.0,5.0,18.0,17.0
467,,,,,1.0
477,,6.0,8.0,10.0,10.0
522,,,,5.0,4.0
529,,5.0,5.0,6.0,13.0
541,,,,,1.0
549,,17.0,52.0,52.0,46.0
556,,1.0,,,
562,,,1.0,,
567,,,2.0,5.0,11.0
569,,,8.0,5.0,8.0
570,,3.0,2.0,1.0,5.0
575,,,,,4.0
595,,,,1.0,3.0
618,,3.0,3.0,5.0,16.0
636,,1146.0,1338.0,1375.0,1376.0
646,,3.0,9.0,10.0,10.0
656,,20.0,23.0,45.0,71.0
657,,,,1.0,
685,,9.0,34.0,44.0,59.0
700,,1.0,,,1.0
702,,,1.0,2.0,6.0
704,,30.0,67.0,74.0,112.0
707,,30.0,63.0,104.0,161.0
715,,12.0,49.0,75.0,113.0
717,,3.0,16.0,36.0,77.0
719,,,,,2.0
722,,,,2.0,
740,,5.0,11.0,34.0,49.0
746,,,,1.0,4.0
747,,,,1.0,1.0
751,,7.0,12.0,14.0,5.0
752,,,1.0,1.0,1.0
758,,,,,1.0
761,,,3.0,1.0,3.0
777,,,2.0,8.0,10.0
812,,1.0,4.0,4.0,6.0
813,,,4.0,24.0,45.0
820,,,,1.0,3.0
825,,,,1.0,
828,,1.0,2.0,2.0,4.0
834,,2.0,3.0,21.0,25.0
852,,,,,1.0
863,,,1.0,2.0,3.0
865,,,,,3.0
872,,,,,1.0
880,,2.0,3.0,4.0,10.0
883,,1.0,1.0,,
946,,,,,1.0
950,,2.0,3.0,3.0,6.0
975,,,,,7.0
978,,,7.0,12.0,14.0
989,,1.0,2.0,,1.0
995,,,2.0,6.0,9.0
1008,,6.0,40.0,55.0,134.0
1015,,1.0,,1.0,
1017,,91.0,87.0,79.0,72.0
1027,,1.0,,1.0,1.0
1040,,,,,1.0
1045,,1.0,1.0,4.0,6.0
1050,,,1.0,,
1052,,,,,1.0
1056,,1.0,,4.0,2.0
1059,,1.0,1.0,,2.0
1076,,1.0,3.0,4.0,5.0
