,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
775,229.28,272.846,243.03,106.724,53.914,905.794
130,177.94,81.046,46.05,15.412,6.422,326.87
17,159.86,76.986,40.47,13.88,5.86,297.05600000000004
368,127.9,83.538,53.75,18.528,8.85,292.56600000000003
392,124.94,78.036,52.08,16.944,7.654,279.654
728,209.22,40.95,15.16,3.976,1.358,270.66400000000004
287,123.02,73.878,47.32,17.316,8.004,269.538
75,151.02,61.026,35.24,11.884,5.138,264.308
563,141.28,67.018,36.68,12.248,5.658,262.884
598,90.14,81.564,42.97,15.384,6.922,236.98
341,127.48,58.436,33.81,11.836,5.202,236.764
302,114.84,58.548,37.88,13.368,5.872,230.50799999999998
644,90.14,61.264,42.51,15.22,7.312,216.446
156,101.8,55.622,34.48,12.84,6.008,210.75
503,119.84,48.146,27.49,9.056,4.068,208.60000000000002
211,102.62,52.5,29.4,9.76,4.384,198.664
120,87.68,53.816,36.53,12.664,5.566,196.256
22,79.34,57.96,39.44,13.68,5.822,196.24200000000002
694,72.64,57.61,41.12,15.7,7.526,194.596
729,117.34,39.34,23.34,8.02,3.454,191.49400000000003
379,99.88,44.632,29.0,10.304,4.73,188.546
660,80.12,51.534,35.84,14.18,6.706,188.38
712,106.4,43.848,25.14,8.456,3.736,187.57999999999996
603,76.4,50.512,37.64,14.844,7.378,186.774
596,,89.53,59.67,21.5,9.264,179.964
608,93.9,43.806,27.57,9.676,4.35,179.302
513,96.98,42.98,23.86,8.172,3.548,175.54
450,97.42,40.446,23.65,8.176,3.704,173.396
340,81.66,45.304,29.28,10.772,4.814,171.82999999999998
179,90.52,42.364,24.18,7.652,3.306,168.022
600,,98.896,47.87,14.672,6.124,167.56199999999998
245,106.86,33.586,18.08,5.956,2.742,167.224
32,90.06,41.538,23.09,7.632,3.15,165.47000000000003
194,94.0,37.576,22.75,7.188,3.284,164.79799999999997
676,91.92,37.128,22.93,7.596,3.274,162.848
181,81.22,39.662,25.45,9.028,4.086,159.446
538,94.26,34.202,20.12,6.528,2.714,157.82399999999998
459,91.58,34.818,21.19,6.764,2.75,157.102
570,72.76,39.508,26.55,9.64,4.604,153.06200000000004
733,67.86,43.092,27.86,9.5,4.562,152.87400000000002
622,53.64,44.072,34.21,13.284,6.44,151.646
617,39.44,44.59,40.3,17.308,8.854,150.49200000000002
672,97.56,28.63,15.32,4.656,1.938,148.10399999999998
223,75.54,37.086,23.67,7.856,3.71,147.862
326,71.24,36.876,25.39,9.064,4.36,146.92999999999998
404,61.72,40.782,28.69,10.644,4.686,146.52200000000002
92,88.14,29.75,17.77,5.356,2.226,143.242
112,47.12,43.75,32.95,12.584,6.014,142.418
436,48.8,47.74,28.16,10.568,5.054,140.322
750,88.6,28.364,15.09,4.78,1.944,138.778
639,71.28,34.664,19.33,6.24,2.506,134.02
215,34.08,42.868,34.43,14.812,7.774,133.964
228,49.68,36.988,29.18,11.76,5.914,133.52200000000002
586,65.32,32.97,22.17,7.912,3.65,132.022
15,59.46,34.16,23.66,8.672,4.102,130.054
11,56.74,34.986,23.97,9.38,4.526,129.602
531,64.76,32.032,19.32,6.616,2.92,125.648
24,48.9,33.46,26.56,10.62,5.368,124.908
637,60.32,33.46,19.86,7.288,3.282,124.21
401,48.02,33.264,24.89,10.072,5.04,121.28600000000002
429,36.0,35.546,30.05,13.068,6.554,121.21799999999999
182,47.7,36.988,23.96,8.384,4.098,121.13
580,58.36,33.376,19.01,7.028,3.19,120.964
476,43.92,33.684,26.51,11.052,5.55,120.716
516,50.04,37.492,21.32,7.916,3.592,120.36
491,61.36,30.03,17.57,6.244,2.776,117.98
53,30.16,35.336,30.92,13.148,6.364,115.928
408,39.28,32.564,25.61,11.172,5.59,114.216
669,50.0,29.26,21.85,8.564,4.34,114.01400000000001
21,56.88,31.22,17.0,6.04,2.448,113.588
66,42.96,31.71,22.24,8.84,4.15,109.9
239,53.96,31.024,16.36,5.46,2.192,108.99600000000001
134,32.54,31.696,25.63,12.112,6.398,108.37599999999999
696,31.56,30.548,27.8,12.104,6.308,108.32
6,33.94,32.55,25.7,10.24,5.022,107.452
376,25.02,32.816,29.64,13.18,6.638,107.29400000000001
1,36.08,30.17,24.75,10.412,5.176,106.58800000000001
719,46.86,26.404,20.18,8.276,4.196,105.91599999999998
656,35.04,31.066,24.47,10.072,5.146,105.794
417,38.28,29.078,22.83,9.524,5.038,104.75
104,46.96,28.868,18.88,6.86,3.006,104.574
42,33.52,31.36,24.39,9.504,4.674,103.44800000000001
437,55.46,25.06,14.43,5.048,2.096,102.094
111,30.62,38.122,21.23,8.148,3.898,102.018
773,36.66,30.03,21.5,9.32,4.46,101.96999999999998
322,31.04,32.956,24.56,9.164,4.056,101.776
641,32.48,36.176,21.11,7.48,3.492,100.73800000000001
488,56.44,21.378,14.36,5.132,2.5,99.81
70,22.7,27.37,27.43,12.784,7.448,97.732
178,55.84,23.03,12.83,4.128,1.802,97.63000000000001
333,37.56,27.678,20.26,7.704,3.814,97.01599999999999
631,28.24,34.51,21.21,8.176,3.92,96.05600000000001
484,47.24,26.446,15.12,5.072,2.084,95.96200000000002
242,43.24,25.298,17.12,6.496,3.162,95.316
284,31.04,35.098,18.41,6.74,3.026,94.314
96,47.72,22.414,15.13,5.2,2.352,92.816
613,46.2,25.214,14.08,4.612,2.06,92.166
490,17.62,25.844,27.16,12.568,6.402,89.594
371,45.44,22.036,14.03,5.292,2.412,89.21000000000001
235,27.5,30.394,19.67,7.468,3.914,88.946
26,26.24,31.85,19.68,7.408,3.424,88.60200000000002
638,38.26,26.166,15.77,5.748,2.424,88.36800000000001
716,24.0,25.228,23.5,9.892,5.342,87.962
419,40.78,21.448,16.32,6.292,2.994,87.834
489,,56.476,20.31,5.98,2.416,85.182
440,39.36,21.644,15.9,5.628,2.64,85.172
418,35.72,20.79,17.13,7.356,3.712,84.708
717,24.98,25.816,20.3,7.908,3.804,82.808
123,38.32,21.91,14.36,5.26,2.628,82.47800000000001
554,34.56,22.932,15.27,6.004,3.006,81.772
329,33.32,27.916,13.48,4.608,2.1,81.424
180,30.94,23.884,16.15,6.2,2.9,80.074
462,46.38,17.78,10.24,3.696,1.566,79.66199999999999
175,20.94,24.094,19.95,9.284,5.08,79.34800000000001
500,38.74,18.858,13.8,5.128,2.354,78.88
153,25.32,23.296,18.51,7.504,3.666,78.296
470,22.62,27.706,17.88,6.68,3.252,78.13799999999999
321,21.32,22.316,19.6,8.756,4.884,76.87599999999999
91,20.18,23.87,20.16,8.344,4.082,76.63599999999998
129,26.04,22.092,16.83,7.188,3.662,75.812
135,20.76,22.54,19.06,8.408,4.81,75.578
