,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
146,175.4,55.37,30.25,9.44,3.47,273.93
572,135.3,60.13,31.8,11.52,4.69,243.44000000000003
194,141.3,52.99,32.25,9.64,4.34,240.52
130,99.5,59.99,33.65,12.28,5.56,210.98
322,78.9,58.45,36.6,13.22,5.8,192.97000000000003
459,108.7,43.26,26.95,7.46,2.81,189.18
22,88.7,49.21,34.0,10.38,4.43,186.72
728,103.1,28.42,12.05,3.28,1.28,148.13
503,72.7,36.26,20.9,7.64,3.31,140.81
608,74.6,35.35,19.0,7.46,3.2,139.61
379,69.5,35.77,22.0,7.92,3.67,138.86
437,86.4,27.37,15.75,5.62,2.08,137.22000000000003
317,82.0,27.51,17.75,5.4,2.34,135.0
331,58.8,33.18,25.2,8.36,3.81,129.35
731,63.5,34.02,18.05,5.7,2.79,124.06000000000002
450,62.8,34.3,16.6,6.18,2.8,122.68
500,64.2,28.49,18.15,6.68,3.2,120.72
181,56.3,31.01,20.6,7.5,3.39,118.8
434,57.8,31.01,18.2,6.12,2.63,115.76
242,54.7,28.84,19.4,7.78,3.51,114.23
223,58.5,26.81,19.5,6.32,2.9,114.03
660,43.7,33.74,22.85,8.0,3.84,112.13
314,45.6,32.62,20.95,7.68,3.69,110.54
712,62.8,24.85,13.95,5.22,2.34,109.16
284,43.7,36.26,19.7,6.52,2.86,109.04
174,48.4,26.95,20.35,7.94,3.54,107.18
462,65.2,22.82,13.0,3.98,1.95,106.95000000000002
365,54.4,26.32,16.75,5.04,2.51,105.02
319,56.2,26.39,14.4,5.24,2.51,104.74
639,52.1,27.79,16.1,5.68,2.37,104.04000000000002
35,40.2,35.0,20.3,5.58,2.55,103.63
488,57.5,23.45,15.05,5.08,2.55,103.63
100,48.5,31.15,15.7,5.42,2.5,103.27
41,48.9,27.58,16.25,6.46,2.95,102.14
554,43.2,27.51,19.9,7.32,3.55,101.48
440,49.9,24.57,18.3,5.94,2.66,101.37
563,45.7,29.47,17.05,6.0,2.92,101.14
53,29.3,30.52,25.95,9.88,4.66,100.31
345,50.0,24.92,15.65,5.34,2.52,98.43
239,49.2,25.9,15.75,5.22,1.8,97.87
359,46.9,26.32,14.8,6.02,2.67,96.71
701,48.4,25.34,15.5,4.96,2.13,96.32999999999998
575,45.7,26.04,15.4,6.12,2.81,96.07000000000002
307,32.1,36.61,17.85,6.58,2.71,95.85
456,46.1,25.27,15.6,4.66,2.36,93.99
17,43.8,26.53,15.25,5.82,2.4,93.8
695,47.9,23.87,13.5,5.38,2.41,93.06
564,17.3,40.88,21.8,8.08,3.32,91.38
719,52.2,20.51,11.95,4.44,2.15,91.25
45,50.2,22.75,12.05,4.16,2.02,91.18
665,41.9,23.87,16.9,5.72,2.55,90.93999999999998
516,36.1,29.54,16.9,5.68,2.48,90.7
673,47.9,23.66,12.35,4.26,2.12,90.29
583,39.8,24.5,15.55,5.76,2.98,88.59
436,27.9,29.75,19.0,7.4,3.88,87.93
123,40.7,22.82,15.2,6.1,2.37,87.19
644,31.9,27.51,17.6,6.64,3.43,87.08
309,42.5,21.28,15.25,5.3,1.97,86.3
245,53.7,15.68,11.25,3.32,1.21,85.15999999999998
491,50.3,19.11,10.05,3.5,1.78,84.74
532,33.1,23.45,17.35,6.78,3.51,84.19000000000003
445,38.9,19.46,16.05,6.72,3.02,84.14999999999998
302,39.2,21.63,15.25,5.68,2.37,84.13
676,45.3,18.9,12.85,4.1,2.09,83.23999999999998
21,42.5,22.26,11.9,4.52,1.84,83.02000000000002
641,28.4,27.37,18.0,5.68,2.92,82.36999999999998
438,39.1,21.28,14.1,5.32,2.5,82.30000000000003
586,31.4,25.83,15.75,5.5,2.67,81.14999999999998
765,35.4,21.7,14.9,5.64,2.94,80.58
409,29.8,22.61,17.85,6.76,3.51,80.53
446,26.1,26.74,17.7,6.72,3.18,80.44000000000003
454,38.3,19.39,14.55,5.4,2.33,79.97
613,36.1,22.61,14.6,4.26,2.12,79.69000000000003
551,33.8,22.26,16.45,4.74,2.15,79.4
625,28.0,25.97,16.7,5.84,2.89,79.4
474,30.6,23.1,16.0,6.54,3.15,79.39000000000001
285,38.4,21.35,13.35,4.5,1.76,79.36
326,35.4,21.35,14.05,5.38,2.68,78.86
344,36.3,22.4,12.55,5.34,2.03,78.62
290,32.2,29.47,11.75,3.58,1.51,78.51
306,32.5,21.7,15.1,6.48,2.43,78.21000000000002
598,30.1,27.44,12.95,5.26,2.38,78.13000000000002
594,49.4,15.54,8.0,3.64,1.48,78.06
580,34.7,20.09,14.9,5.5,2.39,77.58000000000001
288,29.4,22.26,16.2,6.64,2.92,77.42
373,39.1,18.83,12.3,4.42,1.81,76.46000000000002
628,34.0,20.16,14.7,4.9,2.69,76.45
364,30.3,29.89,11.1,3.2,1.56,76.05
329,31.7,23.24,14.0,4.28,1.82,75.03999999999998
228,30.4,18.76,16.8,5.88,3.11,74.94999999999997
65,46.1,15.26,9.0,3.26,1.15,74.77000000000002
56,33.6,20.65,13.5,4.66,2.14,74.55
69,30.8,21.07,15.0,5.1,2.4,74.37
519,28.3,21.63,14.95,6.16,3.22,74.25999999999998
392,33.0,20.23,13.5,4.86,2.33,73.92
715,42.7,16.03,10.6,2.96,1.35,73.63999999999999
15,32.2,19.11,13.85,5.26,2.74,73.16
332,25.4,22.19,16.2,5.82,3.09,72.70000000000002
104,29.6,21.07,14.3,5.0,2.52,72.49
182,25.2,22.68,15.65,5.92,2.97,72.41999999999999
180,29.8,19.88,14.5,5.58,2.48,72.24000000000002
308,19.0,24.99,18.25,6.62,3.38,72.24
404,26.1,22.82,14.35,5.82,2.81,71.9
96,37.6,19.32,9.7,3.48,1.73,71.83000000000001
589,27.7,19.95,14.95,6.04,2.96,71.6
657,31.6,19.18,13.4,5.0,2.11,71.29
643,34.2,17.57,12.75,4.6,2.15,71.27000000000002
75,37.7,17.85,10.45,3.52,1.72,71.24
129,23.4,20.23,16.65,7.1,3.62,71.0
371,32.9,19.6,12.15,3.9,2.01,70.56000000000002
419,30.3,19.67,13.5,4.58,2.31,70.36
66,29.7,18.9,12.85,5.66,3.02,70.13
675,42.0,16.24,7.95,2.62,1.14,69.95
501,27.9,19.74,14.25,5.54,2.22,69.65
513,40.7,14.98,9.6,2.98,1.29,69.55000000000001
637,34.8,16.45,12.3,3.96,1.89,69.39999999999999
753,10.5,29.12,18.6,7.74,3.29,69.25000000000001
669,29.6,17.5,14.45,5.18,2.34,69.07
111,20.1,24.15,15.35,5.7,3.04,68.34
468,26.2,19.46,14.4,5.32,2.58,67.96
12,25.9,19.32,13.7,5.96,2.59,67.47
509,,31.92,23.3,8.38,3.84,67.44
82,44.5,13.23,6.4,2.16,1.09,67.38000000000001
518,29.3,18.55,12.55,4.3,2.46,67.16
591,26.7,19.11,13.3,5.22,2.66,66.99
737,3.5,34.51,19.5,6.26,2.74,66.50999999999999
418,31.1,16.87,11.15,5.26,2.12,66.5
340,28.2,19.04,12.05,4.72,2.34,66.35
235,23.3,21.49,13.1,5.72,2.74,66.35
394,27.8,18.34,12.45,5.08,2.34,66.01
150,28.9,17.43,12.55,4.8,2.26,65.94
496,26.1,20.02,12.15,5.0,2.45,65.72
471,29.3,19.04,11.25,4.02,1.99,65.6
672,42.7,13.72,6.0,2.08,0.88,65.38
689,24.6,18.06,13.8,6.2,2.63,65.28999999999999
341,34.5,15.54,9.85,3.54,1.45,64.88
333,22.0,20.3,14.6,5.3,2.61,64.81
497,21.1,20.58,14.8,5.56,2.68,64.72000000000001
403,20.2,19.53,15.55,5.9,3.12,64.3
489,16.8,30.17,11.35,4.2,1.65,64.17
368,26.4,18.76,12.7,4.08,2.18,64.12
335,24.5,19.25,13.0,4.92,2.37,64.04
729,36.3,15.19,8.25,2.86,1.32,63.92
221,21.3,18.76,14.0,6.36,3.12,63.54
472,22.9,19.6,12.7,5.44,2.73,63.37
565,23.4,17.57,14.0,5.34,2.69,63.0
287,27.7,16.1,12.7,4.16,2.31,62.97
600,,31.99,21.05,6.82,3.0,62.86
153,25.1,16.38,13.6,5.48,2.28,62.84
700,40.2,13.02,6.0,2.18,0.85,62.25
425,26.7,14.91,12.85,5.24,2.21,61.91
587,24.0,17.57,12.5,5.22,2.54,61.83
538,35.4,13.37,8.8,2.96,1.26,61.78999999999999
761,38.4,13.51,6.2,1.9,0.75,60.76
112,22.6,18.27,12.7,4.86,2.22,60.65000000000001
723,27.7,16.52,10.15,3.98,2.0,60.35
483,22.7,15.47,13.75,5.76,2.58,60.26
343,25.1,15.54,12.5,4.96,2.15,60.25
650,17.1,19.81,14.6,6.02,2.57,60.1
244,18.9,18.27,15.1,5.34,2.4,60.01
668,19.7,16.1,15.4,5.78,2.8,59.78
156,28.8,14.49,10.6,3.3,1.64,58.83
72,22.6,16.17,12.25,5.22,2.44,58.68
42,18.2,17.22,14.75,5.84,2.54,58.55
240,21.1,17.08,13.1,4.66,2.59,58.53
304,20.5,17.71,13.2,4.78,2.26,58.45
133,17.3,17.99,14.3,5.74,3.05,58.38
663,29.0,12.74,10.5,4.04,1.97,58.25
179,30.3,15.47,8.65,2.62,1.21,58.25
631,13.6,20.09,15.45,5.68,2.63,57.45
733,25.4,14.56,11.9,3.62,1.89,57.37
569,22.9,15.47,11.25,5.26,2.39,57.27
570,26.3,14.91,9.7,3.98,1.66,56.54999999999999
694,24.5,14.21,11.3,4.36,1.98,56.35
432,18.5,15.75,13.05,5.74,3.26,56.3
674,19.9,16.17,12.35,5.14,2.72,56.28
11,24.5,15.19,9.85,4.42,1.83,55.79
321,14.6,16.45,14.9,6.44,3.31,55.7
305,7.2,26.81,14.3,5.08,2.05,55.44
696,12.5,15.96,14.7,7.92,3.92,55.0
312,17.1,17.36,12.45,5.14,2.66,54.71
52,18.3,16.24,11.95,5.16,2.55,54.19999999999999
46,20.2,14.14,11.75,5.02,2.82,53.93
476,19.1,16.31,11.8,4.54,2.16,53.91
92,29.5,13.02,7.4,2.34,1.23,53.48999999999999
552,32.1,10.43,7.35,2.46,1.03,53.37000000000001
334,16.6,14.63,13.65,5.46,3.03,53.37000000000001
481,15.3,18.06,12.05,5.32,2.63,53.36
638,20.5,16.38,10.85,3.7,1.82,53.25
492,18.1,15.75,11.95,4.86,2.58,53.24
311,19.1,14.98,11.3,5.26,2.55,53.18999999999999
24,14.6,17.15,12.4,6.06,2.75,52.96
171,24.1,15.12,9.05,3.14,1.49,52.9
94,32.9,10.92,5.7,2.38,0.93,52.83000000000001
717,16.0,16.17,13.05,4.64,2.57,52.43
163,31.6,11.27,6.45,2.08,0.94,52.34
662,16.2,17.15,11.9,4.32,2.44,52.00999999999999
531,26.9,13.65,7.35,2.9,1.16,51.96
661,18.2,14.14,12.3,4.58,2.51,51.73
325,15.7,17.29,11.7,4.38,2.15,51.22
401,17.6,13.72,12.35,4.98,2.49,51.14000000000001
484,26.0,13.93,6.95,2.86,1.13,50.87000000000001
759,27.2,11.76,6.95,3.6,1.29,50.8
455,19.2,15.33,10.1,4.02,1.84,50.49000000000001
648,25.8,11.55,8.9,2.9,1.24,50.39
727,18.5,15.33,9.95,4.12,2.02,49.92
603,17.6,13.44,12.05,4.32,2.37,49.78
238,18.5,16.38,9.75,3.5,1.64,49.77
408,13.7,13.3,13.85,6.12,2.66,49.63
750,31.2,10.57,5.15,1.62,0.87,49.40999999999999
