,0,1,2,3,4
719,5820.0,3876.0,2461.0,1791.0,1421.0
417,5421.0,842.0,440.0,254.0,187.0
680,5340.0,866.0,379.0,237.0,148.0
285,3970.0,4240.0,3672.0,2969.0,2643.0
687,1280.0,900.0,706.0,659.0,637.0
225,1253.0,1212.0,939.0,745.0,717.0
97,1226.0,1321.0,1329.0,1245.0,1147.0
151,1178.0,536.0,436.0,344.0,295.0
693,1129.0,831.0,756.0,650.0,561.0
628,1061.0,976.0,893.0,776.0,753.0
307,1042.0,672.0,596.0,493.0,453.0
163,1037.0,621.0,450.0,403.0,316.0
547,986.0,786.0,630.0,552.0,490.0
166,973.0,1086.0,982.0,803.0,701.0
299,971.0,818.0,691.0,554.0,527.0
84,969.0,1179.0,1150.0,1077.0,1035.0
356,952.0,1278.0,1425.0,1441.0,1383.0
460,940.0,960.0,1004.0,984.0,911.0
35,934.0,867.0,600.0,501.0,454.0
34,877.0,561.0,401.0,373.0,320.0
238,855.0,1114.0,1089.0,995.0,909.0
623,839.0,573.0,901.0,648.0,512.0
23,833.0,867.0,543.0,342.0,321.0
230,831.0,1161.0,1205.0,1185.0,1089.0
682,820.0,906.0,906.0,963.0,883.0
121,799.0,1046.0,814.0,735.0,624.0
585,781.0,710.0,686.0,663.0,552.0
511,761.0,685.0,610.0,554.0,502.0
20,758.0,627.0,412.0,319.0,249.0
552,745.0,447.0,417.0,313.0,308.0
41,726.0,665.0,555.0,515.0,473.0
759,724.0,477.0,481.0,398.0,401.0
73,721.0,452.0,343.0,313.0,266.0
655,686.0,757.0,702.0,702.0,619.0
271,682.0,272.0,181.0,143.0,107.0
89,678.0,850.0,830.0,816.0,795.0
335,675.0,812.0,858.0,876.0,857.0
327,660.0,371.0,248.0,202.0,180.0
454,659.0,676.0,627.0,603.0,557.0
440,657.0,536.0,434.0,439.0,350.0
394,641.0,649.0,585.0,611.0,545.0
183,629.0,973.0,947.0,815.0,742.0
616,623.0,801.0,801.0,772.0,701.0
478,622.0,914.0,956.0,1187.0,1149.0
304,612.0,720.0,738.0,702.0,674.0
113,607.0,1052.0,595.0,419.0,318.0
345,603.0,451.0,374.0,362.0,320.0
18,599.0,292.0,249.0,202.0,175.0
82,595.0,334.0,224.0,204.0,165.0
365,592.0,379.0,339.0,296.0,237.0
182,577.0,826.0,766.0,655.0,632.0
111,567.0,939.0,798.0,768.0,644.0
107,546.0,731.0,860.0,897.0,861.0
675,543.0,261.0,219.0,175.0,161.0
317,526.0,317.0,284.0,221.0,220.0
159,508.0,604.0,752.0,724.0,739.0
94,506.0,213.0,193.0,124.0,122.0
