,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
285,7114.0,5186.0,3441.0,2668.0,2050.0
719,5939.0,2554.0,1319.0,726.0,485.0
417,3643.0,411.0,178.0,63.0,58.0
680,1694.0,240.0,104.0,55.0,32.0
307,506.0,373.0,313.0,298.0,251.0
163,439.0,271.0,207.0,187.0,146.0
35,437.0,479.0,375.0,292.0,263.0
682,435.0,450.0,445.0,512.0,465.0
182,433.0,658.0,624.0,559.0,514.0
112,415.0,381.0,277.0,280.0,229.0
41,414.0,425.0,416.0,352.0,322.0
153,408.0,354.0,319.0,311.0,271.0
111,393.0,757.0,677.0,610.0,539.0
454,377.0,356.0,361.0,304.0,281.0
356,366.0,786.0,923.0,1031.0,960.0
628,364.0,508.0,465.0,393.0,360.0
394,357.0,443.0,439.0,394.0,368.0
687,347.0,259.0,276.0,246.0,195.0
440,338.0,398.0,338.0,274.0,259.0
151,331.0,174.0,158.0,129.0,123.0
271,331.0,162.0,101.0,70.0,75.0
552,327.0,250.0,195.0,150.0,142.0
345,322.0,273.0,244.0,228.0,200.0
580,319.0,303.0,256.0,256.0,233.0
23,315.0,340.0,206.0,152.0,117.0
675,315.0,158.0,128.0,119.0,86.0
20,313.0,199.0,152.0,115.0,101.0
365,308.0,238.0,229.0,189.0,180.0
479,303.0,312.0,310.0,320.0,303.0
94,291.0,133.0,106.0,96.0,82.0
73,277.0,172.0,126.0,112.0,115.0
225,273.0,276.0,265.0,190.0,191.0
446,268.0,332.0,279.0,269.0,254.0
290,261.0,176.0,126.0,123.0,96.0
238,261.0,369.0,394.0,391.0,362.0
729,259.0,234.0,224.0,166.0,138.0
460,257.0,319.0,338.0,332.0,311.0
195,257.0,155.0,131.0,90.0,63.0
759,254.0,219.0,219.0,212.0,218.0
304,251.0,441.0,424.0,351.0,345.0
317,247.0,166.0,164.0,134.0,123.0
665,243.0,192.0,208.0,195.0,178.0
157,237.0,119.0,79.0,50.0,54.0
18,237.0,129.0,79.0,74.0,74.0
327,234.0,137.0,114.0,76.0,67.0
97,231.0,331.0,375.0,381.0,355.0
104,228.0,312.0,287.0,240.0,221.0
146,223.0,298.0,256.0,214.0,154.0
335,222.0,371.0,434.0,396.0,373.0
34,221.0,169.0,158.0,126.0,101.0
107,221.0,369.0,466.0,464.0,453.0
89,221.0,275.0,248.0,267.0,250.0
362,220.0,82.0,81.0,41.0,28.0
45,216.0,176.0,110.0,111.0,112.0
100,210.0,353.0,281.0,229.0,198.0
625,209.0,200.0,193.0,164.0,197.0
305,206.0,186.0,173.0,143.0,154.0
84,201.0,239.0,292.0,285.0,301.0
650,200.0,208.0,219.0,232.0,229.0
113,200.0,418.0,258.0,164.0,123.0
166,199.0,249.0,269.0,243.0,213.0
643,197.0,182.0,177.0,158.0,145.0
433,187.0,228.0,280.0,274.0,308.0
16,178.0,305.0,312.0,330.0,306.0
190,175.0,354.0,429.0,430.0,411.0
299,175.0,183.0,141.0,148.0,137.0
274,175.0,60.0,64.0,47.0,42.0
547,175.0,157.0,172.0,157.0,154.0
459,174.0,189.0,182.0,172.0,147.0
693,172.0,138.0,157.0,134.0,126.0
343,170.0,257.0,246.0,221.0,224.0
240,169.0,327.0,343.0,348.0,339.0
585,168.0,201.0,185.0,159.0,162.0
371,166.0,129.0,130.0,111.0,113.0
194,165.0,217.0,220.0,217.0,206.0
9,158.0,162.0,133.0,128.0,119.0
616,156.0,226.0,253.0,230.0,231.0
563,155.0,250.0,293.0,247.0,227.0
121,154.0,210.0,199.0,182.0,162.0
308,152.0,340.0,296.0,285.0,241.0
637,150.0,166.0,160.0,145.0,132.0
503,147.0,123.0,128.0,117.0,131.0
230,144.0,209.0,226.0,266.0,250.0
306,143.0,131.0,133.0,132.0,119.0
478,141.0,245.0,297.0,386.0,412.0
150,141.0,161.0,186.0,180.0,166.0
746,134.0,168.0,188.0,210.0,194.0
244,133.0,161.0,191.0,182.0,184.0
648,130.0,145.0,127.0,133.0,122.0
82,129.0,89.0,85.0,70.0,70.0
