,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
146,1801.0,830.0,578.0,443.0,338.0
194,1379.0,789.0,572.0,466.0,401.0
572,1317.0,850.0,675.0,587.0,432.0
459,1234.0,596.0,538.0,394.0,353.0
728,1057.0,357.0,209.0,185.0,114.0
130,1003.0,822.0,705.0,607.0,568.0
22,885.0,702.0,567.0,544.0,439.0
322,816.0,817.0,720.0,648.0,579.0
317,758.0,406.0,334.0,292.0,257.0
437,752.0,424.0,305.0,263.0,259.0
503,736.0,532.0,429.0,384.0,355.0
608,717.0,473.0,388.0,351.0,311.0
450,626.0,435.0,358.0,303.0,247.0
462,625.0,326.0,258.0,230.0,169.0
379,619.0,462.0,482.0,415.0,349.0
731,609.0,413.0,328.0,293.0,274.0
488,608.0,352.0,307.0,252.0,251.0
712,585.0,343.0,300.0,255.0,211.0
434,573.0,429.0,339.0,322.0,298.0
500,569.0,385.0,371.0,310.0,292.0
331,569.0,454.0,462.0,440.0,384.0
181,557.0,434.0,423.0,358.0,317.0
239,554.0,373.0,271.0,231.0,208.0
242,550.0,427.0,389.0,369.0,363.0
223,548.0,429.0,379.0,313.0,275.0
639,546.0,426.0,287.0,262.0,230.0
365,545.0,372.0,302.0,277.0,251.0
319,525.0,356.0,315.0,287.0,242.0
359,498.0,380.0,304.0,278.0,234.0
660,494.0,452.0,447.0,383.0,375.0
491,494.0,293.0,239.0,173.0,174.0
174,493.0,433.0,390.0,399.0,361.0
440,488.0,413.0,360.0,334.0,275.0
45,487.0,312.0,250.0,184.0,195.0
673,487.0,330.0,254.0,184.0,187.0
719,478.0,261.0,244.0,185.0,160.0
563,478.0,348.0,354.0,290.0,255.0
665,475.0,380.0,315.0,249.0,288.0
456,469.0,361.0,277.0,278.0,220.0
245,467.0,229.0,187.0,128.0,131.0
17,466.0,405.0,314.0,281.0,243.0
41,462.0,389.0,347.0,322.0,267.0
594,455.0,208.0,202.0,152.0,136.0
345,451.0,326.0,334.0,260.0,231.0
554,446.0,390.0,387.0,344.0,335.0
513,441.0,207.0,188.0,147.0,121.0
65,441.0,220.0,174.0,137.0,128.0
583,438.0,341.0,321.0,330.0,319.0
96,438.0,255.0,212.0,168.0,195.0
100,438.0,392.0,341.0,252.0,221.0
701,437.0,381.0,322.0,261.0,231.0
675,433.0,240.0,162.0,142.0,102.0
35,429.0,529.0,319.0,277.0,246.0
575,428.0,351.0,339.0,293.0,271.0
314,427.0,419.0,383.0,376.0,365.0
715,423.0,237.0,172.0,187.0,156.0
21,419.0,344.0,256.0,208.0,199.0
729,418.0,215.0,190.0,161.0,158.0
676,413.0,261.0,227.0,212.0,199.0
700,408.0,160.0,129.0,91.0,76.0
552,404.0,199.0,142.0,150.0,131.0
82,404.0,193.0,150.0,123.0,94.0
373,402.0,288.0,256.0,235.0,193.0
75,387.0,287.0,207.0,174.0,162.0
580,385.0,353.0,290.0,247.0,273.0
516,384.0,386.0,338.0,302.0,268.0
284,384.0,478.0,392.0,346.0,292.0
344,383.0,318.0,281.0,230.0,251.0
341,382.0,242.0,196.0,186.0,142.0
302,381.0,339.0,297.0,279.0,243.0
672,380.0,180.0,123.0,90.0,103.0
538,373.0,177.0,176.0,125.0,117.0
551,370.0,389.0,317.0,277.0,265.0
104,368.0,340.0,323.0,295.0,242.0
613,367.0,337.0,237.0,224.0,227.0
454,367.0,309.0,292.0,264.0,253.0
445,367.0,256.0,333.0,313.0,291.0
