,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
719,7914.0,4634.0,2805.0,1856.0,1285.0
417,7214.0,643.0,312.0,133.0,101.0
285,6200.0,6444.0,5037.0,4317.0,3713.0
680,3490.0,498.0,169.0,101.0,66.0
307,1415.0,849.0,710.0,581.0,551.0
356,1280.0,1653.0,2010.0,2161.0,2023.0
41,1266.0,1058.0,857.0,802.0,722.0
628,1106.0,981.0,990.0,914.0,741.0
35,1074.0,1041.0,735.0,573.0,482.0
111,1071.0,1730.0,1422.0,1251.0,1136.0
182,1010.0,1485.0,1348.0,1138.0,1097.0
163,952.0,564.0,439.0,365.0,304.0
112,924.0,638.0,583.0,495.0,455.0
440,911.0,762.0,636.0,607.0,514.0
153,856.0,740.0,653.0,568.0,506.0
394,856.0,844.0,883.0,800.0,727.0
682,832.0,855.0,898.0,871.0,811.0
454,808.0,770.0,700.0,627.0,593.0
479,775.0,679.0,661.0,666.0,650.0
304,763.0,802.0,730.0,729.0,649.0
151,759.0,379.0,316.0,272.0,231.0
687,749.0,568.0,474.0,456.0,382.0
580,742.0,622.0,558.0,450.0,450.0
345,720.0,573.0,464.0,399.0,391.0
20,717.0,448.0,304.0,262.0,219.0
23,710.0,723.0,462.0,314.0,218.0
365,694.0,502.0,408.0,362.0,299.0
552,689.0,481.0,405.0,271.0,253.0
94,657.0,308.0,205.0,179.0,133.0
146,648.0,597.0,536.0,379.0,281.0
238,638.0,821.0,829.0,767.0,719.0
729,621.0,455.0,364.0,305.0,231.0
97,607.0,745.0,812.0,747.0,716.0
675,598.0,357.0,258.0,214.0,172.0
643,582.0,443.0,429.0,391.0,382.0
335,581.0,751.0,851.0,812.0,797.0
317,581.0,378.0,297.0,242.0,217.0
460,569.0,601.0,666.0,598.0,581.0
271,569.0,177.0,178.0,129.0,113.0
290,553.0,410.0,278.0,222.0,180.0
327,552.0,261.0,170.0,144.0,145.0
625,537.0,515.0,437.0,416.0,366.0
759,527.0,397.0,369.0,358.0,329.0
100,526.0,809.0,535.0,455.0,393.0
104,520.0,608.0,525.0,521.0,464.0
665,517.0,479.0,390.0,411.0,327.0
362,504.0,199.0,135.0,85.0,72.0
190,501.0,772.0,885.0,872.0,905.0
166,499.0,594.0,602.0,491.0,428.0
113,497.0,871.0,498.0,313.0,293.0
45,487.0,337.0,312.0,260.0,225.0
225,480.0,461.0,423.0,340.0,331.0
84,479.0,620.0,620.0,629.0,624.0
240,474.0,632.0,626.0,670.0,637.0
299,462.0,401.0,310.0,323.0,281.0
446,460.0,582.0,551.0,493.0,477.0
459,457.0,379.0,411.0,368.0,265.0
195,455.0,232.0,180.0,148.0,110.0
563,452.0,551.0,512.0,477.0,425.0
194,449.0,503.0,478.0,444.0,371.0
650,441.0,460.0,468.0,481.0,469.0
585,438.0,429.0,406.0,371.0,389.0
157,432.0,246.0,148.0,140.0,95.0
343,431.0,509.0,562.0,513.0,455.0
478,426.0,667.0,731.0,870.0,924.0
693,417.0,338.0,303.0,281.0,253.0
616,404.0,522.0,515.0,540.0,510.0
433,401.0,523.0,627.0,674.0,625.0
637,398.0,349.0,331.0,268.0,271.0
572,385.0,519.0,477.0,429.0,418.0
73,382.0,263.0,200.0,194.0,153.0
244,380.0,417.0,379.0,385.0,368.0
547,374.0,366.0,317.0,272.0,269.0
487,367.0,695.0,778.0,889.0,818.0
34,367.0,268.0,208.0,185.0,148.0
31,366.0,465.0,584.0,644.0,691.0
274,365.0,162.0,110.0,85.0,87.0
89,362.0,462.0,461.0,420.0,504.0
16,362.0,499.0,556.0,619.0,601.0
150,356.0,381.0,383.0,375.0,326.0
670,355.0,524.0,631.0,730.0,804.0
746,351.0,379.0,400.0,391.0,396.0
503,348.0,299.0,283.0,238.0,245.0
107,337.0,530.0,653.0,710.0,714.0
82,333.0,198.0,149.0,126.0,127.0
121,330.0,441.0,365.0,314.0,305.0
667,324.0,694.0,878.0,1069.0,1165.0
511,321.0,305.0,302.0,308.0,268.0
379,319.0,319.0,311.0,302.0,280.0
500,312.0,382.0,387.0,353.0,334.0
306,308.0,301.0,289.0,304.0,242.0
18,308.0,148.0,111.0,107.0,92.0
371,303.0,282.0,262.0,217.0,215.0
636,298.0,360.0,383.0,427.0,427.0
230,297.0,410.0,425.0,509.0,517.0
284,295.0,224.0,242.0,195.0,161.0
468,295.0,412.0,540.0,533.0,526.0
409,286.0,292.0,374.0,370.0,374.0
663,286.0,400.0,357.0,367.0,366.0
758,286.0,435.0,487.0,523.0,480.0
425,283.0,435.0,430.0,455.0,445.0
623,281.0,192.0,466.0,360.0,282.0
634,280.0,328.0,406.0,414.0,389.0
109,278.0,387.0,450.0,519.0,506.0
308,278.0,616.0,534.0,484.0,467.0
21,278.0,298.0,286.0,239.0,222.0
551,272.0,366.0,305.0,310.0,266.0
615,266.0,163.0,107.0,103.0,71.0
43,265.0,412.0,524.0,575.0,573.0
