,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
146,1754.0,791.0,605.0,472.0,347.0
194,1413.0,757.0,645.0,482.0,434.0
572,1353.0,859.0,636.0,576.0,469.0
459,1087.0,618.0,539.0,373.0,281.0
728,1031.0,406.0,241.0,164.0,128.0
130,995.0,857.0,673.0,614.0,556.0
22,887.0,703.0,680.0,519.0,443.0
437,864.0,391.0,315.0,281.0,208.0
317,820.0,393.0,355.0,270.0,234.0
322,789.0,835.0,732.0,661.0,580.0
608,746.0,505.0,380.0,373.0,320.0
503,727.0,518.0,418.0,382.0,331.0
379,695.0,511.0,440.0,396.0,367.0
462,652.0,326.0,260.0,199.0,195.0
500,642.0,407.0,363.0,334.0,320.0
731,635.0,486.0,361.0,285.0,279.0
712,628.0,355.0,279.0,261.0,234.0
450,628.0,490.0,332.0,309.0,280.0
331,588.0,474.0,504.0,418.0,381.0
223,585.0,383.0,390.0,316.0,290.0
434,578.0,443.0,364.0,306.0,263.0
488,575.0,335.0,301.0,254.0,255.0
181,563.0,443.0,412.0,375.0,339.0
319,562.0,377.0,288.0,262.0,251.0
242,547.0,412.0,388.0,389.0,351.0
365,544.0,376.0,335.0,252.0,251.0
245,537.0,224.0,225.0,166.0,121.0
719,522.0,293.0,239.0,222.0,215.0
639,521.0,397.0,322.0,284.0,237.0
491,503.0,273.0,201.0,175.0,178.0
45,502.0,325.0,241.0,208.0,202.0
345,500.0,356.0,313.0,267.0,252.0
440,499.0,351.0,366.0,297.0,266.0
594,494.0,222.0,160.0,182.0,148.0
239,492.0,370.0,315.0,261.0,180.0
41,489.0,394.0,325.0,323.0,295.0
100,485.0,445.0,314.0,271.0,250.0
701,484.0,362.0,310.0,248.0,213.0
174,484.0,385.0,407.0,397.0,354.0
695,479.0,341.0,270.0,269.0,241.0
673,479.0,338.0,247.0,213.0,212.0
359,469.0,376.0,296.0,301.0,267.0
65,461.0,218.0,180.0,163.0,115.0
456,461.0,361.0,312.0,233.0,236.0
575,457.0,372.0,308.0,306.0,281.0
563,457.0,421.0,341.0,300.0,292.0
314,456.0,466.0,419.0,384.0,369.0
676,453.0,270.0,257.0,205.0,209.0
82,445.0,189.0,128.0,108.0,109.0
17,438.0,379.0,305.0,291.0,240.0
284,437.0,518.0,394.0,326.0,286.0
660,437.0,482.0,457.0,400.0,384.0
554,432.0,393.0,398.0,366.0,355.0
715,427.0,229.0,212.0,148.0,135.0
672,427.0,196.0,120.0,104.0,88.0
21,425.0,318.0,238.0,226.0,184.0
309,425.0,304.0,305.0,265.0,197.0
675,420.0,232.0,159.0,131.0,114.0
665,419.0,341.0,338.0,286.0,255.0
513,407.0,214.0,192.0,149.0,129.0
123,407.0,326.0,304.0,305.0,237.0
700,402.0,186.0,120.0,109.0,85.0
35,402.0,500.0,406.0,279.0,255.0
583,398.0,350.0,311.0,288.0,298.0
302,392.0,309.0,305.0,284.0,237.0
438,391.0,304.0,282.0,266.0,250.0
373,391.0,269.0,246.0,221.0,181.0
445,389.0,278.0,321.0,336.0,302.0
761,384.0,193.0,124.0,95.0,75.0
285,384.0,305.0,267.0,225.0,176.0
454,383.0,277.0,291.0,270.0,233.0
75,377.0,255.0,209.0,176.0,172.0
96,376.0,276.0,194.0,174.0,173.0
344,363.0,320.0,251.0,267.0,203.0
729,363.0,217.0,165.0,143.0,132.0
516,361.0,422.0,338.0,284.0,248.0
613,361.0,323.0,292.0,213.0,212.0
326,354.0,305.0,281.0,269.0,268.0
765,354.0,310.0,298.0,282.0,294.0
538,354.0,191.0,176.0,148.0,126.0
637,348.0,235.0,246.0,198.0,189.0
580,347.0,287.0,298.0,275.0,239.0
341,345.0,222.0,197.0,177.0,145.0
643,342.0,251.0,255.0,230.0,215.0
628,340.0,288.0,294.0,245.0,269.0
551,338.0,318.0,329.0,237.0,215.0
56,336.0,295.0,270.0,233.0,214.0
532,331.0,335.0,347.0,339.0,351.0
392,330.0,289.0,270.0,243.0,233.0
94,329.0,156.0,114.0,119.0,93.0
371,329.0,280.0,243.0,195.0,201.0
306,325.0,310.0,302.0,324.0,243.0
15,322.0,273.0,277.0,263.0,274.0
290,322.0,421.0,235.0,179.0,151.0
307,321.0,523.0,357.0,329.0,271.0
552,321.0,149.0,147.0,123.0,103.0
644,319.0,393.0,352.0,332.0,343.0
329,317.0,332.0,280.0,214.0,182.0
657,316.0,274.0,268.0,250.0,211.0
163,316.0,161.0,129.0,104.0,94.0
389,316.0,129.0,100.0,82.0,58.0
586,314.0,369.0,315.0,275.0,267.0
750,312.0,151.0,103.0,81.0,87.0
418,311.0,241.0,223.0,263.0,212.0
69,308.0,301.0,300.0,255.0,240.0
474,306.0,330.0,320.0,327.0,315.0
228,304.0,268.0,336.0,294.0,311.0
179,303.0,221.0,173.0,131.0,121.0
364,303.0,427.0,222.0,160.0,156.0
419,303.0,281.0,270.0,229.0,231.0
598,301.0,392.0,259.0,263.0,238.0
180,298.0,284.0,290.0,279.0,248.0
409,298.0,323.0,357.0,338.0,351.0
66,297.0,270.0,257.0,283.0,302.0
669,296.0,250.0,289.0,259.0,234.0
104,296.0,301.0,286.0,250.0,252.0
92,295.0,186.0,148.0,117.0,123.0
288,294.0,318.0,324.0,332.0,292.0
518,293.0,265.0,251.0,215.0,246.0
53,293.0,436.0,519.0,494.0,466.0
471,293.0,272.0,225.0,201.0,199.0
663,290.0,182.0,210.0,202.0,197.0
150,289.0,249.0,251.0,240.0,226.0
156,288.0,207.0,212.0,165.0,164.0
615,287.0,127.0,79.0,61.0,43.0
641,284.0,391.0,360.0,284.0,292.0
519,283.0,309.0,299.0,308.0,322.0
340,282.0,272.0,241.0,236.0,234.0
625,280.0,371.0,334.0,292.0,289.0
501,279.0,282.0,285.0,277.0,222.0
436,279.0,425.0,380.0,370.0,388.0
394,278.0,262.0,249.0,254.0,234.0
589,277.0,285.0,299.0,302.0,296.0
287,277.0,230.0,254.0,208.0,231.0
723,277.0,236.0,203.0,199.0,200.0
759,272.0,168.0,139.0,180.0,129.0
531,269.0,195.0,147.0,145.0,116.0
591,267.0,273.0,266.0,261.0,266.0
425,267.0,213.0,257.0,262.0,221.0
178,265.0,144.0,118.0,86.0,103.0
368,264.0,268.0,254.0,204.0,218.0
570,263.0,213.0,194.0,199.0,166.0
327,262.0,129.0,77.0,80.0,63.0
468,262.0,278.0,288.0,266.0,258.0
404,261.0,326.0,287.0,291.0,281.0
496,261.0,286.0,243.0,250.0,245.0
446,261.0,382.0,354.0,336.0,318.0
484,260.0,199.0,139.0,143.0,113.0
12,259.0,276.0,274.0,298.0,259.0
648,258.0,165.0,178.0,145.0,124.0
332,254.0,317.0,324.0,291.0,309.0
733,254.0,208.0,238.0,181.0,189.0
182,252.0,324.0,313.0,296.0,297.0
343,251.0,222.0,250.0,248.0,215.0
153,251.0,234.0,272.0,274.0,228.0
151,250.0,125.0,106.0,99.0,69.0
689,246.0,258.0,276.0,310.0,263.0
11,245.0,217.0,197.0,221.0,183.0
694,245.0,203.0,226.0,218.0,198.0
335,245.0,275.0,260.0,246.0,237.0
171,241.0,216.0,181.0,157.0,149.0
587,240.0,251.0,250.0,261.0,254.0
129,234.0,289.0,333.0,355.0,362.0
565,234.0,251.0,280.0,267.0,269.0
235,233.0,307.0,262.0,286.0,274.0
472,229.0,280.0,254.0,272.0,273.0
569,229.0,221.0,225.0,263.0,239.0
483,227.0,221.0,275.0,288.0,258.0
72,226.0,231.0,245.0,261.0,244.0
112,226.0,261.0,254.0,243.0,222.0
195,221.0,170.0,125.0,94.0,67.0
333,220.0,290.0,292.0,265.0,261.0
221,213.0,268.0,280.0,318.0,312.0
497,211.0,294.0,296.0,278.0,268.0
120,211.0,188.0,168.0,151.0,108.0
240,211.0,244.0,262.0,233.0,259.0
350,209.0,71.0,60.0,44.0,32.0
304,205.0,253.0,264.0,239.0,226.0
638,205.0,234.0,217.0,185.0,182.0
20,204.0,160.0,121.0,100.0,85.0
23,203.0,143.0,77.0,61.0,52.0
46,202.0,202.0,235.0,251.0,282.0
403,202.0,279.0,311.0,295.0,312.0
111,201.0,345.0,307.0,285.0,304.0
157,200.0,102.0,86.0,56.0,52.0
674,199.0,231.0,247.0,257.0,272.0
668,197.0,230.0,308.0,289.0,280.0
211,195.0,157.0,139.0,124.0,98.0
479,194.0,185.0,193.0,194.0,212.0
455,192.0,219.0,202.0,201.0,184.0
311,191.0,214.0,226.0,263.0,255.0
476,191.0,233.0,236.0,227.0,216.0
29,190.0,183.0,173.0,172.0,170.0
308,190.0,357.0,365.0,331.0,338.0
244,189.0,261.0,302.0,267.0,240.0
238,185.0,234.0,195.0,175.0,164.0
727,185.0,219.0,199.0,206.0,202.0
432,185.0,225.0,261.0,287.0,326.0
252,183.0,60.0,40.0,35.0,25.0
52,183.0,232.0,239.0,258.0,255.0
42,182.0,246.0,295.0,292.0,254.0
31,182.0,195.0,213.0,204.0,199.0
687,182.0,126.0,121.0,81.0,89.0
661,182.0,202.0,246.0,229.0,251.0
492,181.0,225.0,239.0,243.0,258.0
363,181.0,134.0,100.0,85.0,99.0
398,178.0,82.0,56.0,47.0,52.0
3,178.0,143.0,144.0,94.0,110.0
603,176.0,192.0,241.0,216.0,237.0
401,176.0,196.0,247.0,249.0,249.0
634,174.0,190.0,191.0,209.0,209.0
486,173.0,161.0,133.0,133.0,131.0
564,173.0,584.0,436.0,404.0,332.0
133,173.0,257.0,286.0,287.0,305.0
312,171.0,248.0,249.0,257.0,266.0
650,171.0,283.0,292.0,301.0,257.0
166,170.0,136.0,123.0,116.0,104.0
26,170.0,225.0,193.0,171.0,182.0
489,168.0,431.0,227.0,210.0,165.0
271,168.0,82.0,63.0,64.0,41.0
32,167.0,142.0,106.0,92.0,82.0
334,166.0,209.0,273.0,273.0,303.0
662,162.0,245.0,238.0,216.0,244.0
385,162.0,181.0,234.0,226.0,203.0
717,160.0,231.0,261.0,232.0,257.0
461,158.0,190.0,187.0,222.0,257.0
325,157.0,247.0,234.0,219.0,215.0
105,156.0,231.0,210.0,212.0,232.0
746,154.0,177.0,192.0,236.0,222.0
481,153.0,258.0,241.0,266.0,263.0
217,152.0,192.0,229.0,208.0,234.0
369,151.0,174.0,212.0,246.0,224.0
758,149.0,189.0,207.0,228.0,220.0
460,149.0,154.0,151.0,171.0,159.0
24,146.0,245.0,248.0,303.0,275.0
487,146.0,184.0,228.0,245.0,260.0
321,146.0,235.0,298.0,322.0,331.0
766,146.0,128.0,85.0,90.0,70.0
581,146.0,175.0,195.0,224.0,223.0
176,145.0,193.0,216.0,192.0,194.0
263,143.0,159.0,201.0,164.0,193.0
636,143.0,217.0,216.0,228.0,236.0
773,142.0,184.0,210.0,203.0,199.0
420,139.0,195.0,262.0,220.0,266.0
1,139.0,192.0,259.0,259.0,319.0
408,137.0,190.0,277.0,306.0,266.0
102,137.0,225.0,198.0,227.0,196.0
342,136.0,122.0,96.0,109.0,91.0
631,136.0,287.0,309.0,284.0,263.0
377,135.0,95.0,94.0,95.0,71.0
511,135.0,99.0,97.0,98.0,98.0
605,133.0,190.0,248.0,241.0,258.0
107,129.0,197.0,202.0,255.0,231.0
274,127.0,49.0,42.0,34.0,29.0
362,125.0,90.0,44.0,33.0,31.0
696,125.0,228.0,294.0,396.0,392.0
423,124.0,119.0,180.0,199.0,222.0
378,124.0,147.0,185.0,199.0,205.0
109,123.0,161.0,178.0,210.0,196.0
585,122.0,106.0,121.0,102.0,99.0
6,122.0,193.0,248.0,234.0,250.0
16,122.0,136.0,138.0,154.0,151.0
616,120.0,142.0,127.0,102.0,112.0
186,118.0,59.0,63.0,42.0,33.0
