,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
417,11294.0,4031.0,1975.0,1136.0,739.0
285,7066.0,7628.0,4500.0,3018.0,2190.0
719,6125.0,3030.0,1211.0,698.0,434.0
680,1673.0,231.0,141.0,61.0,41.0
35,389.0,449.0,368.0,315.0,277.0
307,349.0,342.0,321.0,291.0,263.0
163,347.0,250.0,189.0,176.0,165.0
23,342.0,356.0,191.0,170.0,131.0
271,312.0,142.0,92.0,94.0,73.0
304,304.0,352.0,427.0,366.0,374.0
151,303.0,157.0,143.0,121.0,90.0
552,296.0,220.0,186.0,167.0,142.0
687,289.0,245.0,244.0,207.0,211.0
182,286.0,497.0,569.0,645.0,584.0
345,280.0,291.0,264.0,236.0,196.0
18,276.0,136.0,114.0,82.0,92.0
20,276.0,223.0,169.0,132.0,127.0
365,268.0,237.0,258.0,190.0,187.0
454,267.0,360.0,318.0,315.0,298.0
682,258.0,374.0,459.0,443.0,438.0
628,245.0,415.0,512.0,429.0,384.0
225,245.0,248.0,181.0,200.0,181.0
97,245.0,365.0,355.0,357.0,367.0
73,244.0,165.0,153.0,123.0,105.0
113,240.0,404.0,234.0,182.0,131.0
153,232.0,302.0,306.0,278.0,274.0
41,230.0,339.0,351.0,388.0,323.0
440,229.0,315.0,354.0,326.0,285.0
238,226.0,363.0,342.0,400.0,348.0
585,225.0,208.0,201.0,192.0,215.0
759,224.0,212.0,188.0,197.0,158.0
327,219.0,113.0,77.0,88.0,63.0
94,218.0,142.0,111.0,78.0,74.0
356,217.0,581.0,855.0,954.0,1004.0
166,214.0,255.0,265.0,241.0,217.0
335,209.0,357.0,401.0,356.0,393.0
195,208.0,155.0,131.0,106.0,71.0
317,206.0,162.0,155.0,124.0,128.0
299,204.0,154.0,173.0,133.0,132.0
34,204.0,181.0,128.0,84.0,99.0
675,203.0,140.0,131.0,109.0,88.0
111,202.0,547.0,729.0,671.0,620.0
100,200.0,312.0,282.0,257.0,195.0
362,197.0,105.0,59.0,53.0,40.0
446,193.0,273.0,287.0,284.0,254.0
479,193.0,281.0,310.0,329.0,345.0
45,185.0,165.0,158.0,122.0,112.0
580,184.0,231.0,266.0,244.0,241.0
394,180.0,326.0,441.0,449.0,436.0
547,178.0,161.0,152.0,135.0,129.0
643,178.0,186.0,170.0,167.0,146.0
460,177.0,313.0,316.0,342.0,294.0
729,176.0,201.0,174.0,176.0,118.0
107,175.0,302.0,411.0,436.0,438.0
305,172.0,163.0,144.0,154.0,134.0
157,165.0,124.0,78.0,67.0,50.0
693,163.0,147.0,159.0,122.0,130.0
82,163.0,102.0,74.0,59.0,61.0
89,163.0,211.0,255.0,245.0,257.0
84,159.0,244.0,304.0,292.0,274.0
343,158.0,180.0,242.0,249.0,250.0
425,157.0,171.0,194.0,196.0,231.0
121,156.0,194.0,186.0,153.0,126.0
616,152.0,214.0,245.0,251.0,236.0
290,151.0,193.0,164.0,130.0,105.0
665,148.0,191.0,198.0,189.0,185.0
650,140.0,195.0,214.0,213.0,222.0
112,137.0,304.0,334.0,326.0,252.0
274,136.0,68.0,72.0,56.0,39.0
9,136.0,143.0,151.0,120.0,118.0
104,132.0,231.0,277.0,263.0,245.0
648,126.0,137.0,131.0,124.0,118.0
625,124.0,183.0,194.0,173.0,182.0
230,123.0,195.0,232.0,222.0,213.0
623,122.0,75.0,193.0,156.0,152.0
190,122.0,269.0,366.0,411.0,420.0
663,120.0,147.0,185.0,215.0,176.0
511,117.0,132.0,131.0,130.0,158.0
433,106.0,172.0,262.0,283.0,293.0
657,106.0,121.0,178.0,165.0,187.0
183,105.0,162.0,160.0,171.0,181.0
371,104.0,124.0,145.0,110.0,109.0
