,0,1,2,3,4
680,3604.0,380.0,172.0,86.0,50.0
552,2340.0,1014.0,749.0,601.0,510.0
111,1848.0,1417.0,1141.0,986.0,925.0
468,1814.0,1673.0,1401.0,1316.0,1197.0
151,1606.0,710.0,512.0,421.0,356.0
35,1403.0,1145.0,792.0,626.0,524.0
307,1340.0,825.0,711.0,545.0,509.0
440,1295.0,879.0,684.0,608.0,520.0
759,1227.0,799.0,684.0,560.0,500.0
394,1222.0,1174.0,1031.0,912.0,894.0
163,1209.0,595.0,415.0,316.0,299.0
628,1183.0,873.0,799.0,727.0,586.0
112,1174.0,918.0,672.0,560.0,493.0
663,1132.0,835.0,862.0,720.0,641.0
153,1094.0,839.0,718.0,662.0,603.0
500,1090.0,666.0,571.0,541.0,481.0
104,1082.0,957.0,805.0,647.0,583.0
454,1064.0,763.0,716.0,653.0,576.0
150,1041.0,804.0,756.0,684.0,636.0
23,1002.0,827.0,416.0,292.0,222.0
487,959.0,1100.0,1119.0,987.0,963.0
580,947.0,782.0,638.0,525.0,449.0
20,883.0,469.0,323.0,234.0,225.0
31,870.0,1197.0,1377.0,1407.0,1471.0
238,859.0,1095.0,1007.0,904.0,853.0
665,850.0,688.0,591.0,464.0,441.0
240,825.0,768.0,714.0,665.0,673.0
146,782.0,551.0,421.0,333.0,273.0
499,754.0,1015.0,1063.0,1048.0,1044.0
675,749.0,376.0,238.0,188.0,156.0
445,749.0,712.0,660.0,643.0,508.0
478,701.0,1032.0,1149.0,1181.0,1164.0
166,688.0,777.0,649.0,508.0,467.0
94,681.0,332.0,236.0,183.0,168.0
572,672.0,562.0,464.0,377.0,341.0
194,672.0,577.0,487.0,429.0,372.0
195,672.0,336.0,235.0,213.0,147.0
217,666.0,709.0,676.0,634.0,651.0
121,661.0,639.0,514.0,421.0,354.0
729,657.0,355.0,313.0,254.0,210.0
100,654.0,997.0,579.0,469.0,398.0
84,644.0,760.0,712.0,718.0,671.0
113,640.0,1098.0,499.0,306.0,223.0
682,640.0,666.0,631.0,618.0,644.0
459,628.0,430.0,396.0,309.0,297.0
190,625.0,817.0,903.0,894.0,851.0
327,615.0,313.0,222.0,169.0,153.0
433,613.0,644.0,714.0,785.0,753.0
299,606.0,503.0,389.0,369.0,335.0
365,592.0,352.0,380.0,275.0,230.0
479,588.0,550.0,604.0,524.0,532.0
157,584.0,221.0,164.0,142.0,122.0
345,568.0,394.0,355.0,289.0,279.0
503,568.0,395.0,344.0,301.0,310.0
290,565.0,391.0,296.0,242.0,200.0
