,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
285,77457.0,56585.0,37233.0,27360.0,20463.0
719,63169.0,25731.0,12272.0,7163.0,4534.0
417,35086.0,4025.0,1705.0,825.0,513.0
680,16784.0,2554.0,1094.0,594.0,388.0
307,5009.0,3646.0,3190.0,2720.0,2429.0
35,4529.0,4745.0,3659.0,3008.0,2533.0
163,4456.0,2642.0,2061.0,1622.0,1491.0
182,3919.0,6372.0,6545.0,6020.0,5209.0
682,3919.0,4374.0,4630.0,4528.0,4619.0
356,3789.0,7615.0,9369.0,10026.0,9757.0
153,3776.0,3264.0,3056.0,2976.0,2711.0
111,3695.0,7413.0,7014.0,6366.0,5625.0
112,3685.0,3567.0,3061.0,2553.0,2256.0
41,3584.0,4102.0,3791.0,3527.0,3197.0
454,3455.0,3476.0,3418.0,3128.0,2982.0
628,3424.0,4871.0,4630.0,4194.0,3816.0
440,3369.0,3690.0,3267.0,2893.0,2678.0
394,3362.0,4379.0,4491.0,4241.0,3942.0
687,3357.0,2727.0,2512.0,2227.0,1996.0
151,3339.0,1830.0,1520.0,1245.0,1124.0
23,3259.0,3533.0,2227.0,1574.0,1221.0
345,3258.0,3106.0,2578.0,2252.0,2031.0
365,3152.0,2440.0,2188.0,1872.0,1643.0
20,3144.0,2247.0,1653.0,1264.0,1046.0
552,3138.0,2338.0,1865.0,1497.0,1391.0
271,3020.0,1225.0,865.0,721.0,639.0
479,3012.0,3272.0,3265.0,3216.0,3138.0
580,2970.0,3055.0,2756.0,2494.0,2241.0
225,2870.0,2722.0,2275.0,2066.0,1874.0
759,2760.0,2267.0,2186.0,1975.0,1836.0
304,2739.0,4325.0,4284.0,3697.0,3489.0
73,2730.0,1799.0,1505.0,1311.0,1126.0
675,2728.0,1822.0,1329.0,1090.0,939.0
238,2715.0,3798.0,4033.0,3903.0,3651.0
94,2715.0,1395.0,1038.0,871.0,772.0
317,2625.0,1726.0,1441.0,1261.0,1164.0
195,2594.0,1497.0,1174.0,959.0,847.0
446,2553.0,3128.0,2919.0,2651.0,2676.0
290,2502.0,1969.0,1419.0,1149.0,996.0
18,2501.0,1250.0,1101.0,866.0,727.0
729,2458.0,2273.0,1884.0,1509.0,1350.0
34,2439.0,1779.0,1411.0,1257.0,1083.0
97,2379.0,3346.0,3508.0,3535.0,3551.0
45,2358.0,1753.0,1471.0,1179.0,1057.0
327,2311.0,1392.0,1001.0,803.0,731.0
460,2262.0,3177.0,3385.0,3327.0,3234.0
104,2240.0,2867.0,2829.0,2513.0,2439.0
146,2187.0,3018.0,2571.0,2029.0,1610.0
100,2173.0,3486.0,2728.0,2281.0,1954.0
335,2145.0,3704.0,4144.0,3993.0,3809.0
113,2143.0,4071.0,2647.0,1818.0,1382.0
107,2130.0,3641.0,4361.0,4546.0,4641.0
625,2127.0,2235.0,2061.0,1935.0,1870.0
643,2123.0,1805.0,1716.0,1602.0,1632.0
362,2118.0,933.0,658.0,462.0,372.0
157,2099.0,1074.0,788.0,626.0,537.0
665,2067.0,2084.0,2003.0,1852.0,1703.0
166,2063.0,2734.0,2611.0,2422.0,2177.0
585,1972.0,2014.0,1973.0,1935.0,1794.0
547,1956.0,1787.0,1589.0,1441.0,1333.0
89,1921.0,2438.0,2475.0,2523.0,2495.0
459,1862.0,1917.0,1966.0,1708.0,1532.0
84,1851.0,2738.0,2938.0,3043.0,2972.0
194,1830.0,2287.0,2252.0,2009.0,1790.0
299,1803.0,1708.0,1680.0,1573.0,1389.0
650,1798.0,1990.0,2287.0,2281.0,2222.0
305,1746.0,1841.0,1727.0,1510.0,1517.0
9,1692.0,1563.0,1397.0,1256.0,1051.0
693,1637.0,1647.0,1565.0,1414.0,1293.0
343,1619.0,2364.0,2478.0,2377.0,2357.0
121,1614.0,2274.0,1953.0,1704.0,1601.0
433,1552.0,2253.0,2851.0,3098.0,3207.0
616,1546.0,2235.0,2524.0,2372.0,2299.0
240,1523.0,3070.0,3456.0,3453.0,3410.0
16,1509.0,2500.0,3008.0,3100.0,3227.0
308,1446.0,3219.0,2867.0,2713.0,2632.0
274,1439.0,848.0,621.0,512.0,435.0
190,1428.0,3263.0,4239.0,4295.0,4258.0
746,1395.0,1872.0,1874.0,1944.0,1933.0
503,1390.0,1386.0,1293.0,1145.0,1107.0
637,1389.0,1700.0,1664.0,1497.0,1335.0
371,1385.0,1356.0,1179.0,1086.0,1020.0
667,1359.0,3053.0,4096.0,5174.0,5652.0
306,1342.0,1454.0,1395.0,1326.0,1304.0
230,1341.0,2071.0,2274.0,2529.0,2494.0
478,1310.0,2506.0,3311.0,3765.0,4029.0
82,1310.0,1020.0,858.0,707.0,582.0
150,1292.0,1610.0,1690.0,1699.0,1675.0
563,1280.0,2913.0,2946.0,2464.0,2075.0
244,1253.0,1505.0,1709.0,1840.0,1895.0
511,1225.0,1283.0,1298.0,1301.0,1196.0
425,1225.0,1911.0,2109.0,2169.0,2058.0
636,1224.0,1809.0,2282.0,2244.0,2241.0
623,1200.0,986.0,2127.0,1745.0,1476.0
615,1162.0,804.0,574.0,407.0,344.0
648,1160.0,1371.0,1363.0,1333.0,1271.0
663,1142.0,1616.0,1748.0,1779.0,1729.0
641,1132.0,1574.0,1420.0,1395.0,1350.0
21,1098.0,1497.0,1426.0,1148.0,1124.0
634,1080.0,1513.0,1755.0,1960.0,1926.0
516,1077.0,1452.0,1332.0,1273.0,1198.0
723,1064.0,975.0,941.0,930.0,840.0
349,1061.0,1053.0,1036.0,1041.0,911.0
385,1054.0,1418.0,1863.0,1810.0,1839.0
379,1046.0,1679.0,1523.0,1390.0,1341.0
284,1034.0,1143.0,1084.0,941.0,882.0
551,1020.0,1669.0,1553.0,1514.0,1388.0
409,1014.0,1254.0,1547.0,1744.0,1778.0
500,1000.0,2471.0,1940.0,1980.0,1775.0
522,994.0,612.0,435.0,331.0,301.0
670,993.0,2352.0,3163.0,3580.0,3798.0
489,985.0,735.0,633.0,541.0,530.0
288,981.0,1146.0,1348.0,1455.0,1542.0
655,979.0,1196.0,1392.0,1364.0,1424.0
96,975.0,758.0,761.0,694.0,683.0
31,957.0,1588.0,2115.0,2480.0,2765.0
484,948.0,929.0,851.0,740.0,625.0
758,946.0,1844.0,2249.0,2422.0,2430.0
572,935.0,2692.0,2677.0,2210.0,1950.0
491,924.0,963.0,831.0,722.0,704.0
633,918.0,1028.0,1096.0,1167.0,1203.0
183,914.0,1698.0,1803.0,1829.0,1765.0
657,910.0,1520.0,1928.0,1964.0,1856.0
672,881.0,532.0,428.0,370.0,323.0
761,818.0,828.0,658.0,504.0,424.0
421,814.0,1217.0,1490.0,1552.0,1571.0
326,802.0,1575.0,1695.0,1811.0,1750.0
750,802.0,482.0,359.0,320.0,260.0
181,796.0,1237.0,1168.0,1078.0,1028.0
109,763.0,1645.0,2076.0,2251.0,2301.0
373,762.0,645.0,670.0,602.0,556.0
487,761.0,3217.0,3668.0,4175.0,4127.0
714,758.0,351.0,228.0,158.0,140.0
