,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
285,14132.0,10418.0,6875.0,5257.0,4076.0
719,11694.0,4912.0,2535.0,1554.0,1003.0
417,6980.0,859.0,322.0,167.0,89.0
680,3463.0,528.0,229.0,126.0,67.0
307,998.0,747.0,638.0,549.0,527.0
182,940.0,1309.0,1212.0,1086.0,1085.0
35,879.0,919.0,750.0,612.0,497.0
163,857.0,561.0,415.0,330.0,295.0
682,831.0,875.0,949.0,912.0,915.0
111,818.0,1530.0,1334.0,1284.0,1075.0
153,808.0,644.0,650.0,580.0,550.0
41,805.0,889.0,753.0,696.0,651.0
112,802.0,714.0,620.0,532.0,469.0
356,773.0,1523.0,1883.0,1981.0,1904.0
271,748.0,315.0,253.0,204.0,165.0
454,746.0,737.0,690.0,598.0,547.0
394,723.0,903.0,901.0,861.0,772.0
628,715.0,984.0,897.0,865.0,764.0
687,704.0,549.0,500.0,457.0,380.0
345,696.0,575.0,482.0,428.0,367.0
20,665.0,446.0,315.0,236.0,199.0
440,648.0,731.0,713.0,591.0,515.0
675,643.0,376.0,273.0,222.0,174.0
151,638.0,360.0,313.0,247.0,227.0
23,634.0,640.0,446.0,336.0,222.0
580,621.0,608.0,565.0,516.0,449.0
552,618.0,484.0,405.0,324.0,275.0
365,616.0,451.0,423.0,353.0,304.0
479,599.0,616.0,672.0,622.0,626.0
225,583.0,562.0,463.0,423.0,363.0
94,574.0,272.0,204.0,159.0,147.0
73,567.0,356.0,270.0,251.0,229.0
238,565.0,760.0,875.0,799.0,782.0
195,532.0,283.0,236.0,194.0,154.0
759,520.0,469.0,439.0,386.0,381.0
317,514.0,341.0,327.0,257.0,255.0
45,507.0,312.0,262.0,215.0,177.0
304,507.0,883.0,822.0,763.0,706.0
729,504.0,494.0,394.0,308.0,286.0
460,504.0,661.0,714.0,692.0,642.0
18,499.0,263.0,227.0,143.0,142.0
446,492.0,650.0,635.0,551.0,546.0
327,484.0,310.0,209.0,171.0,139.0
290,482.0,364.0,290.0,240.0,204.0
34,479.0,375.0,307.0,247.0,227.0
97,477.0,684.0,692.0,732.0,697.0
107,459.0,702.0,883.0,935.0,885.0
104,456.0,602.0,547.0,482.0,474.0
157,455.0,228.0,136.0,156.0,110.0
146,451.0,650.0,529.0,433.0,312.0
166,449.0,602.0,530.0,482.0,429.0
335,440.0,717.0,806.0,759.0,760.0
625,437.0,427.0,428.0,418.0,399.0
362,424.0,188.0,148.0,104.0,75.0
100,418.0,674.0,520.0,452.0,377.0
665,410.0,412.0,391.0,355.0,325.0
547,407.0,356.0,330.0,284.0,276.0
585,398.0,378.0,406.0,366.0,330.0
643,396.0,335.0,332.0,306.0,297.0
459,376.0,411.0,356.0,326.0,280.0
113,376.0,787.0,510.0,353.0,273.0
305,372.0,389.0,372.0,310.0,281.0
89,369.0,491.0,493.0,506.0,522.0
9,361.0,334.0,295.0,255.0,233.0
650,359.0,375.0,472.0,438.0,466.0
84,353.0,609.0,590.0,602.0,609.0
343,351.0,503.0,502.0,470.0,480.0
