,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
146,1724.0,821.0,586.0,411.0,339.0
417,1465.0,773.0,638.0,428.0,359.0
194,1312.0,778.0,588.0,483.0,413.0
572,1263.0,883.0,710.0,559.0,462.0
459,1161.0,621.0,527.0,415.0,289.0
728,1076.0,389.0,229.0,153.0,109.0
130,991.0,828.0,711.0,617.0,483.0
22,866.0,686.0,616.0,491.0,410.0
322,810.0,815.0,770.0,648.0,533.0
317,786.0,406.0,354.0,273.0,268.0
503,769.0,547.0,408.0,353.0,331.0
437,741.0,429.0,315.0,290.0,258.0
379,695.0,494.0,510.0,439.0,380.0
608,663.0,435.0,406.0,384.0,289.0
462,650.0,320.0,230.0,186.0,185.0
450,637.0,453.0,347.0,332.0,250.0
731,630.0,366.0,359.0,337.0,294.0
181,588.0,428.0,371.0,344.0,299.0
712,587.0,356.0,279.0,272.0,237.0
500,579.0,378.0,351.0,331.0,303.0
434,577.0,433.0,316.0,311.0,271.0
719,556.0,354.0,273.0,275.0,254.0
365,536.0,324.0,312.0,247.0,223.0
331,534.0,475.0,459.0,423.0,392.0
491,526.0,253.0,245.0,182.0,183.0
245,520.0,231.0,195.0,151.0,143.0
673,519.0,288.0,246.0,195.0,182.0
223,518.0,412.0,377.0,319.0,286.0
488,518.0,323.0,283.0,264.0,221.0
319,511.0,336.0,315.0,249.0,250.0
660,510.0,448.0,398.0,383.0,335.0
239,506.0,351.0,255.0,239.0,209.0
639,506.0,425.0,296.0,279.0,223.0
696,501.0,655.0,716.0,645.0,609.0
45,494.0,314.0,243.0,199.0,175.0
665,492.0,350.0,314.0,311.0,290.0
345,479.0,317.0,301.0,258.0,204.0
440,477.0,360.0,369.0,309.0,274.0
174,475.0,442.0,399.0,391.0,336.0
242,474.0,438.0,383.0,364.0,353.0
65,457.0,227.0,171.0,155.0,123.0
675,452.0,266.0,193.0,140.0,108.0
594,448.0,235.0,190.0,156.0,150.0
513,445.0,253.0,218.0,168.0,137.0
100,444.0,439.0,326.0,286.0,237.0
41,444.0,339.0,333.0,289.0,306.0
563,440.0,379.0,348.0,334.0,300.0
17,433.0,386.0,310.0,260.0,274.0
715,428.0,240.0,174.0,162.0,145.0
456,428.0,337.0,271.0,262.0,231.0
359,426.0,378.0,287.0,256.0,230.0
729,424.0,245.0,165.0,159.0,138.0
701,421.0,330.0,289.0,281.0,229.0
314,416.0,400.0,369.0,395.0,359.0
35,410.0,511.0,352.0,304.0,236.0
583,406.0,304.0,319.0,296.0,293.0
575,405.0,353.0,319.0,307.0,288.0
123,404.0,298.0,312.0,251.0,283.0
672,403.0,182.0,161.0,111.0,102.0
695,402.0,318.0,311.0,275.0,249.0
373,401.0,278.0,227.0,191.0,197.0
21,399.0,327.0,234.0,214.0,213.0
554,397.0,402.0,402.0,384.0,305.0
