,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
775,11464.0,19489.0,24303.0,26681.0,26957.0
728,10461.0,2925.0,1516.0,994.0,679.0
130,8897.0,5789.0,4605.0,3853.0,3211.0
17,7993.0,5499.0,4047.0,3470.0,2930.0
75,7551.0,4359.0,3524.0,2971.0,2569.0
563,7064.0,4787.0,3668.0,3062.0,2829.0
368,6395.0,5967.0,5375.0,4632.0,4425.0
341,6374.0,4174.0,3381.0,2959.0,2601.0
392,6247.0,5574.0,5208.0,4236.0,3827.0
287,6151.0,5277.0,4732.0,4329.0,4002.0
503,5992.0,3439.0,2749.0,2264.0,2034.0
729,5867.0,2810.0,2334.0,2005.0,1727.0
302,5742.0,4182.0,3788.0,3342.0,2936.0
245,5343.0,2399.0,1808.0,1489.0,1371.0
712,5320.0,3132.0,2514.0,2114.0,1868.0
211,5131.0,3750.0,2940.0,2440.0,2192.0
156,5090.0,3973.0,3448.0,3210.0,3004.0
379,4994.0,3188.0,2900.0,2576.0,2365.0
672,4878.0,2045.0,1532.0,1164.0,969.0
450,4871.0,2889.0,2365.0,2044.0,1852.0
513,4849.0,3070.0,2386.0,2043.0,1774.0
538,4713.0,2443.0,2012.0,1632.0,1357.0
194,4700.0,2684.0,2275.0,1797.0,1642.0
608,4695.0,3129.0,2757.0,2419.0,2175.0
676,4596.0,2652.0,2293.0,1899.0,1637.0
459,4579.0,2487.0,2119.0,1691.0,1375.0
179,4526.0,3026.0,2418.0,1913.0,1653.0
598,4507.0,5826.0,4297.0,3846.0,3461.0
644,4507.0,4376.0,4251.0,3805.0,3656.0
32,4503.0,2967.0,2309.0,1908.0,1575.0
750,4430.0,2026.0,1509.0,1195.0,972.0
92,4407.0,2125.0,1777.0,1339.0,1113.0
120,4384.0,3844.0,3653.0,3166.0,2783.0
340,4083.0,3236.0,2928.0,2693.0,2407.0
181,4061.0,2833.0,2545.0,2257.0,2043.0
660,4006.0,3681.0,3584.0,3545.0,3353.0
22,3967.0,4140.0,3944.0,3420.0,2911.0
603,3820.0,3608.0,3764.0,3711.0,3689.0
223,3777.0,2649.0,2367.0,1964.0,1855.0
570,3638.0,2822.0,2655.0,2410.0,2302.0
694,3632.0,4115.0,4112.0,3925.0,3763.0
639,3564.0,2476.0,1933.0,1560.0,1253.0
326,3562.0,2634.0,2539.0,2266.0,2180.0
733,3393.0,3078.0,2786.0,2375.0,2281.0
586,3266.0,2355.0,2217.0,1978.0,1825.0
531,3238.0,2288.0,1932.0,1654.0,1460.0
404,3086.0,2913.0,2869.0,2661.0,2343.0
491,3068.0,2145.0,1757.0,1561.0,1388.0
637,3016.0,2390.0,1986.0,1822.0,1641.0
15,2973.0,2440.0,2366.0,2168.0,2051.0
580,2918.0,2384.0,1901.0,1757.0,1595.0
21,2844.0,2230.0,1700.0,1510.0,1224.0
11,2837.0,2499.0,2397.0,2345.0,2263.0
488,2822.0,1527.0,1436.0,1283.0,1250.0
178,2792.0,1645.0,1283.0,1032.0,901.0
437,2773.0,1790.0,1443.0,1262.0,1048.0
239,2698.0,2216.0,1636.0,1365.0,1096.0
622,2682.0,3148.0,3421.0,3321.0,3220.0
516,2502.0,2678.0,2132.0,1979.0,1796.0
669,2500.0,2090.0,2185.0,2141.0,2170.0
228,2484.0,2642.0,2918.0,2940.0,2957.0
24,2445.0,2390.0,2656.0,2655.0,2684.0
436,2440.0,3410.0,2816.0,2642.0,2527.0
401,2401.0,2376.0,2489.0,2518.0,2520.0
96,2386.0,1601.0,1513.0,1300.0,1176.0
182,2385.0,2642.0,2396.0,2096.0,2049.0
484,2362.0,1889.0,1512.0,1268.0,1042.0
112,2356.0,3125.0,3295.0,3146.0,3007.0
104,2348.0,2062.0,1888.0,1715.0,1503.0
719,2343.0,1886.0,2018.0,2069.0,2098.0
462,2319.0,1270.0,1024.0,924.0,783.0
613,2310.0,1801.0,1408.0,1153.0,1030.0
371,2272.0,1574.0,1403.0,1323.0,1206.0
476,2196.0,2406.0,2651.0,2763.0,2775.0
242,2162.0,1807.0,1712.0,1624.0,1581.0
66,2148.0,2265.0,2224.0,2210.0,2075.0
615,2103.0,743.0,486.0,374.0,304.0
419,2039.0,1532.0,1632.0,1573.0,1497.0
319,1983.0,1168.0,1003.0,895.0,783.0
617,1972.0,3185.0,4030.0,4327.0,4427.0
440,1968.0,1546.0,1590.0,1407.0,1320.0
408,1964.0,2326.0,2561.0,2793.0,2795.0
500,1937.0,1347.0,1380.0,1282.0,1177.0
