,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
711,148.26,74.41,43.98,14.112,6.296,287.058
807,168.68,70.952,32.74,9.636,3.504,285.51200000000006
96,110.32,86.926,42.87,10.06,2.86,253.036
906,102.84,71.526,44.99,14.872,7.042,241.27
605,107.48,74.564,34.28,8.612,2.704,227.64
1014,130.18,58.408,23.43,6.256,2.274,220.54800000000003
892,136.84,42.0,11.32,1.896,0.45,192.50599999999997
227,81.54,59.668,32.81,9.896,3.902,187.81599999999997
525,100.84,48.062,24.31,7.628,3.002,183.84199999999998
325,49.04,60.13,48.38,17.332,7.506,182.388
532,69.52,52.346,36.47,13.94,6.104,178.38
628,37.88,58.674,49.62,20.456,9.394,176.024
626,99.04,41.062,21.72,7.06,2.97,171.852
986,120.54,29.89,10.63,2.728,0.96,164.74800000000002
916,57.68,48.692,36.59,14.788,6.87,164.62
73,46.44,54.026,41.1,15.036,6.842,163.44400000000002
898,90.38,42.686,22.2,5.376,1.74,162.382
113,62.2,46.13,33.55,13.004,5.742,160.62599999999998
544,102.94,33.712,15.32,4.336,1.748,158.05599999999998
873,58.2,44.66,32.63,12.088,5.396,152.974
645,71.2,41.216,26.22,9.072,4.016,151.724
35,88.12,38.528,17.88,5.148,2.03,151.706
682,50.84,47.054,35.38,12.932,5.004,151.20999999999998
475,69.88,38.906,26.11,9.792,4.184,148.872
667,85.42,34.454,19.55,6.64,2.802,148.86599999999999
515,76.46,38.346,22.89,7.676,3.438,148.80999999999995
381,83.34,36.456,19.09,5.412,2.248,146.546
652,82.24,36.512,19.41,5.884,2.158,146.20399999999998
866,80.24,36.652,19.54,5.988,2.534,144.95399999999998
841,41.54,48.216,34.22,12.46,5.612,142.048
811,69.74,37.142,23.01,8.008,3.674,141.574
18,66.52,38.71,23.55,8.064,3.688,140.53199999999998
419,37.46,43.022,36.14,14.764,7.338,138.724
559,37.56,48.482,34.59,11.992,6.088,138.712
681,44.82,46.13,30.71,11.048,4.95,137.658
830,72.14,36.162,19.48,6.704,2.882,137.368
855,89.8,30.38,12.91,3.072,1.046,137.208
479,71.78,33.432,20.76,7.028,3.312,136.312
776,96.32,25.858,10.4,2.456,0.874,135.908
1067,42.94,40.628,32.74,12.844,6.384,135.536
1074,41.92,42.462,31.44,11.512,5.64,132.974
480,49.98,44.268,26.49,7.76,2.476,130.974
621,39.92,45.472,29.33,10.108,4.596,129.426
827,59.76,35.14,22.6,7.668,3.416,128.584
68,85.0,26.082,12.19,3.332,1.422,128.02599999999998
413,83.6,27.356,11.11,2.912,1.0,125.978
265,55.46,42.616,20.44,5.52,1.812,125.84799999999998
496,41.74,38.906,28.74,10.908,5.016,125.31
76,55.28,33.152,21.47,8.148,3.808,121.858
1057,56.8,35.308,20.05,6.6,2.66,121.41799999999999
495,33.04,36.092,32.21,13.576,5.932,120.85000000000001
257,52.56,33.558,21.84,7.708,3.462,119.128
344,59.68,30.814,18.64,6.096,2.638,117.86800000000001
833,75.32,23.954,12.48,3.984,1.64,117.378
862,55.64,32.424,18.89,6.724,2.988,116.666
598,48.12,35.896,21.22,7.856,3.418,116.50999999999999
39,61.72,29.288,15.05,4.9,2.204,113.16199999999999
229,42.46,32.018,24.37,8.988,4.156,111.99200000000002
234,51.16,31.794,19.35,6.252,2.86,111.416
783,31.84,40.04,26.31,9.248,3.97,111.408
915,53.28,28.504,19.65,6.684,2.978,111.09599999999999
727,31.9,41.874,23.24,7.272,3.11,107.396
378,36.9,32.34,23.91,9.532,4.39,107.072
1024,55.42,29.26,15.3,4.668,1.792,106.44000000000001
665,33.4,33.096,23.57,9.02,4.216,103.30199999999999
231,26.64,31.808,26.95,11.432,5.088,101.91799999999999
164,,32.746,41.45,18.544,8.65,101.39
226,42.52,30.058,19.33,6.376,2.98,101.26400000000001
871,59.18,23.646,12.23,4.172,1.764,100.99199999999999
922,61.32,22.512,11.32,3.576,1.404,100.13199999999998
988,56.18,23.94,13.21,4.448,1.938,99.71600000000002
80,49.6,25.256,16.13,5.44,2.496,98.92199999999998
802,33.64,30.338,22.09,8.196,4.318,98.582
504,27.48,30.38,25.26,10.18,5.258,98.558
29,50.52,23.982,14.83,4.892,2.152,96.376
247,63.6,22.764,7.75,1.624,0.452,96.19
375,40.16,27.258,18.35,6.744,3.094,95.606
677,32.08,28.238,21.5,8.964,4.246,95.02799999999999
793,40.24,26.306,17.35,6.316,3.066,93.27800000000002
199,54.4,22.372,11.34,3.58,1.584,93.276
147,45.72,25.774,14.57,4.92,2.216,93.19999999999999
270,48.66,22.918,13.66,4.936,2.106,92.28
537,40.18,25.368,16.57,6.044,2.852,91.014
644,42.42,23.856,15.77,5.76,2.794,90.60000000000001
1058,47.24,22.428,13.47,4.76,2.064,89.96200000000002
367,36.82,25.578,17.59,6.584,3.192,89.76400000000001
754,18.52,29.176,25.4,10.776,5.742,89.614
1042,42.54,23.114,15.23,5.464,2.404,88.752
248,37.74,23.954,16.38,6.644,2.946,87.664
678,41.66,22.652,15.53,5.184,2.602,87.628
2,20.66,34.146,21.95,7.24,3.01,87.006
32,48.14,21.322,11.87,4.052,1.558,86.94200000000002
366,49.22,21.014,10.24,3.264,1.232,84.96999999999998
418,35.2,24.164,16.18,6.48,2.878,84.90200000000002
19,43.54,21.336,13.05,4.48,2.126,84.53200000000001
1061,37.56,23.492,14.72,5.028,2.292,83.09200000000001
558,38.62,22.302,14.73,4.924,2.244,82.82000000000001
428,27.74,22.778,18.62,8.316,4.31,81.76400000000001
156,29.98,23.632,17.72,6.82,3.382,81.53399999999999
197,33.6,21.168,16.99,6.372,3.134,81.264
488,26.96,24.108,17.78,7.38,3.628,79.856
527,35.16,23.114,14.05,4.856,2.432,79.612
977,37.58,20.636,13.64,5.06,2.454,79.36999999999999
182,28.26,22.96,17.08,6.672,3.356,78.32799999999999
67,29.66,22.344,15.93,6.48,2.984,77.398
187,4.48,21.308,30.13,14.244,7.224,77.38600000000001
556,48.3,18.018,7.67,2.36,0.918,77.266
249,47.14,15.932,9.23,2.872,1.358,76.53200000000001
779,26.44,23.828,16.6,6.156,3.006,76.03
289,31.52,21.812,14.02,5.196,2.614,75.162
148,27.08,23.94,15.37,5.864,2.622,74.876
641,31.32,21.294,14.32,5.336,2.368,74.63799999999999
935,64.06,7.56,2.36,0.496,0.14,74.616
616,28.46,20.944,16.17,6.076,2.916,74.56599999999999
1003,31.16,21.588,13.98,5.308,2.468,74.504
769,39.82,18.522,10.95,3.504,1.624,74.42
861,38.0,19.264,11.47,3.86,1.794,74.38799999999999
51,33.48,20.916,12.92,4.8,2.212,74.328
789,20.1,23.184,19.08,7.576,3.682,73.622
464,25.98,23.772,15.27,5.572,2.8,73.39399999999999
391,28.46,22.736,14.29,5.288,2.208,72.98199999999999
93,8.42,30.8,22.04,7.66,3.592,72.512
1056,27.98,20.594,14.5,5.456,2.494,71.024
603,8.62,21.49,23.29,10.86,5.626,69.886
1046,28.92,19.964,13.25,5.116,2.328,69.578
26,6.68,17.36,23.22,13.796,8.002,69.05799999999999
914,24.88,19.978,15.43,5.936,2.824,69.048
311,28.96,18.676,13.38,5.292,2.534,68.842
541,39.86,15.12,9.44,3.132,1.208,68.76
340,22.3,21.728,15.76,5.912,2.946,68.646
482,26.26,20.874,14.08,4.92,2.282,68.416
989,25.84,22.218,13.45,4.408,2.032,67.948
653,25.98,20.594,13.24,4.928,2.458,67.2
489,20.48,20.342,15.9,6.768,3.448,66.938
398,42.26,13.384,7.59,2.312,1.066,66.612
879,20.14,19.74,16.6,6.624,3.382,66.486
733,23.58,19.712,13.75,6.072,2.936,66.05000000000001
971,34.92,18.312,8.68,2.656,1.162,65.73
335,21.6,23.352,13.61,4.664,2.17,65.396
65,38.06,14.924,8.04,2.8,1.136,64.96
284,39.92,14.336,7.28,2.32,0.936,64.792
415,30.54,17.542,10.9,3.832,1.67,64.484
655,25.26,19.866,12.63,4.624,2.07,64.45
1029,23.1,18.55,14.42,5.508,2.718,64.296
401,8.68,24.402,18.75,7.112,2.942,61.886
119,24.9,16.982,12.3,4.864,2.2,61.246
912,35.84,14.154,7.89,2.208,0.982,61.074
4,21.08,17.794,13.27,5.62,2.782,60.54599999999999
878,28.6,15.246,10.81,3.864,1.954,60.474000000000004
867,50.04,7.574,2.09,0.504,0.152,60.35999999999999
406,17.86,18.102,14.91,6.2,3.262,60.334
130,31.98,15.12,8.9,2.912,1.404,60.316
77,17.6,18.718,14.91,6.044,3.034,60.30599999999999
778,36.34,13.118,6.78,1.976,0.938,59.15200000000001
405,26.36,17.976,9.94,3.14,1.298,58.714
632,27.78,15.862,9.68,3.552,1.724,58.598
903,22.82,16.478,11.98,4.608,2.446,58.332
540,19.56,16.212,13.6,5.592,2.962,57.926
212,20.66,16.674,12.43,4.86,2.424,57.048
384,14.84,16.87,15.32,6.56,3.282,56.872
412,27.26,15.568,8.79,3.364,1.478,56.46
883,17.54,18.326,12.98,5.172,2.328,56.346000000000004
207,26.46,15.232,9.88,3.284,1.466,56.322
12,27.46,14.966,9.44,3.104,1.344,56.314
1073,15.7,18.27,13.68,5.592,2.572,55.814
14,13.74,17.808,14.82,6.236,3.168,55.772
402,15.64,17.962,13.7,5.152,2.574,55.028000000000006
770,27.6,13.958,8.68,3.244,1.524,55.006
228,16.54,18.13,12.75,5.024,2.454,54.898
961,24.7,17.682,8.43,2.76,1.15,54.721999999999994
165,4.64,12.348,18.39,10.488,6.674,52.54
351,29.2,12.712,6.63,2.44,0.95,51.932
490,10.8,14.266,14.63,7.792,4.028,51.516000000000005
267,16.9,15.4,11.38,5.244,2.4,51.324
48,17.5,15.554,10.76,4.472,2.342,50.628
326,14.3,15.624,12.41,5.408,2.828,50.57000000000001
1018,,,23.39,16.58,9.272,49.242
444,19.04,18.536,7.97,2.552,1.054,49.152
694,19.44,13.986,10.06,3.744,1.872,49.102000000000004
963,17.9,14.756,10.12,4.036,1.966,48.778
493,15.92,13.79,11.56,4.9,2.564,48.734
660,17.3,14.112,10.93,4.4,1.966,48.708
595,17.36,14.182,10.34,4.144,1.896,47.922000000000004
858,26.44,11.102,6.72,2.364,1.228,47.854
