,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,3926.2,599.06,223.8,58.96,24.38,4832.4000000000015
62,128.8,338.8,320.1,124.44,55.22,967.36
668,251.8,264.46,203.2,80.84,43.1,843.4000000000002
838,406.4,256.06,115.1,31.88,13.38,822.82
608,362.4,234.22,81.3,23.04,10.76,711.7199999999998
623,185.8,222.88,168.7,67.6,33.68,678.66
64,36.8,264.04,205.7,84.52,42.5,633.5600000000002
235,,90.16,242.0,128.04,62.22,522.42
141,208.8,134.82,98.1,32.36,13.84,487.92
618,192.0,142.24,92.3,35.44,17.8,479.78
513,206.2,123.62,72.7,22.4,9.06,433.98
150,182.0,133.7,64.5,19.28,7.98,407.46
620,173.8,114.94,72.4,26.68,12.4,400.22
111,188.0,110.18,48.8,19.32,8.24,374.54
815,57.4,141.12,110.1,43.92,20.18,372.72
377,55.0,158.62,97.6,37.56,17.96,366.74
1080,132.8,124.46,71.4,25.68,11.46,365.8
363,171.4,96.04,41.3,12.6,5.52,326.86
426,99.2,104.3,72.3,26.44,12.62,314.86
520,63.8,120.12,75.6,27.88,14.46,301.86
291,117.6,90.02,48.4,17.44,7.14,280.6
761,,125.86,97.2,36.08,16.66,275.8
318,37.4,77.56,76.0,40.84,20.72,252.52
388,88.8,73.92,52.4,21.76,9.78,246.66
193,66.0,71.54,52.6,25.84,11.08,227.06000000000003
775,42.0,93.38,53.6,18.6,7.84,215.42
230,50.0,72.52,52.2,23.88,12.46,211.06
851,97.0,55.16,32.1,11.28,5.08,200.62
456,60.2,72.66,43.7,14.8,6.36,197.72000000000003
459,15.8,45.5,64.8,33.88,19.74,179.72
144,48.0,52.08,49.2,19.76,9.86,178.89999999999995
1044,81.0,48.58,28.5,11.56,5.1,174.73999999999995
167,69.4,51.8,32.9,13.72,6.66,174.48
48,36.0,65.24,44.8,17.36,8.38,171.77999999999997
1046,34.8,68.18,43.7,15.0,7.04,168.72
1009,29.8,47.6,47.6,23.56,14.02,162.58
41,26.8,55.16,47.5,20.68,11.66,161.79999999999995
1022,59.4,51.94,30.4,13.36,6.52,161.62000000000003
505,88.4,34.3,21.2,8.56,3.54,156.0
351,74.2,44.1,25.7,7.32,3.6,154.92
277,54.2,41.44,30.9,12.96,6.32,145.82
60,47.2,44.24,33.3,12.68,5.76,143.17999999999995
703,39.0,44.94,33.5,14.32,7.96,139.72
79,32.8,41.3,37.3,17.68,10.58,139.66
415,53.8,41.72,24.6,8.32,3.86,132.3
709,51.8,36.4,26.8,9.76,5.08,129.84
1,54.8,38.36,21.7,8.4,3.32,126.58
95,54.6,35.98,21.4,8.56,4.04,124.58
484,31.0,36.96,27.5,8.92,3.98,108.36
208,43.6,32.48,19.5,8.08,4.32,107.98
636,,48.58,37.0,13.16,6.86,105.6
87,47.4,27.3,18.5,8.0,3.6,104.8
821,45.8,29.4,18.3,5.88,3.06,102.43999999999998
201,24.0,29.54,27.3,11.4,5.18,97.42000000000002
956,30.0,35.14,19.7,7.56,3.7,96.1
444,36.8,31.22,15.1,4.16,2.1,89.37999999999998
430,9.4,24.08,29.7,15.88,9.88,88.93999999999998
622,24.6,29.12,19.7,8.76,5.34,87.52000000000002
552,23.2,28.14,22.5,8.84,4.48,87.16000000000003
612,15.0,30.1,24.3,11.56,5.76,86.72000000000001
327,6.2,31.78,30.1,11.44,6.38,85.9
693,3.8,22.12,33.7,15.56,8.8,83.98
563,38.0,22.82,13.0,4.92,2.16,80.89999999999998
237,24.8,23.8,18.2,7.92,4.6,79.32
1051,29.4,21.98,17.7,6.84,3.36,79.28
449,17.0,23.94,21.0,8.32,4.7,74.96
928,11.8,20.58,23.6,10.36,5.9,72.24000000000002
812,19.0,22.26,17.6,7.2,4.3,70.36
25,22.4,19.88,16.4,6.16,3.38,68.22
735,33.0,18.76,10.5,4.24,1.52,68.02
213,0.2,17.08,29.8,11.4,6.92,65.39999999999999
923,13.0,19.6,18.0,9.36,5.12,65.08
457,10.6,28.98,16.4,5.8,2.68,64.46
149,35.2,17.64,6.8,2.64,1.46,63.74
624,33.2,15.26,9.5,3.12,1.8,62.88
782,21.2,26.32,10.3,3.16,1.38,62.35999999999999
586,30.4,17.08,9.0,3.12,2.24,61.84
1075,11.2,20.3,17.8,8.2,3.86,61.36
109,36.4,11.76,8.7,1.88,1.24,59.98
555,9.8,22.54,16.5,6.52,3.56,58.92
921,13.4,17.78,15.7,6.76,2.66,56.3
100,19.0,16.24,12.1,5.08,2.54,54.96
321,25.2,15.68,7.9,2.72,1.34,52.84
152,20.0,15.96,11.1,3.56,2.1,52.72000000000001
585,22.4,13.16,11.1,3.96,1.84,52.46000000000001
1002,11.6,14.0,15.5,6.92,4.26,52.28
822,13.4,17.78,11.1,6.08,3.58,51.94
805,13.2,14.14,11.4,6.88,3.86,49.48
123,8.4,14.7,15.0,6.8,3.92,48.82
685,11.6,15.96,11.3,4.08,2.42,45.36
176,15.8,14.56,9.8,3.28,1.1,44.54
759,12.2,13.02,10.8,5.28,3.08,44.38
356,12.6,13.16,10.2,5.8,2.44,44.19999999999999
1040,7.8,10.5,14.3,6.44,3.92,42.96
897,17.8,10.22,7.8,3.52,1.94,41.28
697,6.6,10.22,13.1,6.92,4.04,40.88
973,16.8,10.64,8.4,2.2,1.44,39.48
635,17.4,11.76,6.0,2.68,0.96,38.8
756,10.6,8.82,11.8,4.68,2.22,38.12000000000001
707,3.6,10.5,14.1,6.0,3.86,38.06
704,3.8,10.5,14.0,6.56,3.16,38.02
1056,12.2,10.78,8.8,4.12,1.52,37.42
995,9.4,10.22,10.1,4.56,2.74,37.02
529,8.2,13.02,9.0,4.04,2.44,36.7
49,12.8,10.5,5.5,1.8,0.9,31.5
717,3.2,9.38,11.0,4.96,2.88,31.42
175,3.2,6.02,11.7,6.52,3.56,31.0
734,6.4,11.9,7.3,2.88,1.98,30.46
12,5.2,13.3,7.7,2.8,1.14,30.14
423,6.6,9.24,8.5,3.8,1.86,30.0
954,4.2,6.72,10.8,4.08,3.44,29.24
416,12.6,9.38,4.2,2.0,0.96,29.14
421,13.8,8.26,4.5,1.8,0.74,29.1
253,10.6,7.7,6.2,2.68,1.16,28.34
1059,6.2,9.8,7.4,3.12,1.76,28.28
983,16.4,7.0,3.1,0.92,0.4,27.82
1017,,11.06,10.4,3.92,1.64,27.020000000000003
769,4.6,9.66,8.0,3.08,1.22,26.559999999999995
765,14.4,5.74,4.7,1.04,0.64,26.52
130,9.2,8.4,5.3,2.72,0.88,26.5
346,1.0,8.82,10.6,3.68,2.02,26.12
94,5.4,6.86,6.9,4.32,2.52,26.000000000000004
1019,6.0,8.12,7.6,2.76,1.36,25.84
1008,,5.88,10.5,6.0,3.4,25.78
810,12.0,7.14,4.1,1.16,0.64,25.040000000000006
1032,11.4,6.3,4.8,1.68,0.84,25.02
689,12.4,6.16,4.3,1.4,0.74,25.0
300,3.4,5.74,8.0,4.6,3.1,24.840000000000003
453,5.4,7.98,6.5,2.8,1.36,24.040000000000006
576,8.4,8.68,4.5,1.4,0.82,23.8
854,2.4,5.32,7.3,4.64,3.12,22.78
90,0.8,5.32,7.3,5.6,3.7,22.72
21,2.8,3.78,8.9,3.84,2.64,21.96
726,10.2,6.02,3.8,1.2,0.5,21.72
932,9.0,6.3,4.0,1.16,0.64,21.1
92,8.6,5.6,3.9,2.08,0.9,21.08
770,5.6,6.72,5.2,2.16,0.98,20.66
912,3.4,8.68,5.6,2.08,0.78,20.54
80,4.2,8.26,4.6,1.72,1.08,19.86
829,4.8,7.14,4.9,1.88,1.06,19.78
678,6.6,4.76,5.4,2.0,0.7,19.46
777,3.2,6.02,5.2,3.0,1.62,19.04
656,1.4,4.76,6.6,3.64,2.52,18.92
575,3.6,5.32,4.7,2.56,1.6,17.78
10,1.6,3.78,6.7,3.76,1.92,17.759999999999994
716,4.8,4.62,5.4,1.96,0.8,17.580000000000002
23,1.8,5.46,5.9,2.88,1.34,17.38
740,1.6,3.78,6.5,2.76,2.1,16.74
836,2.4,4.62,4.9,3.0,1.5,16.42
569,2.2,4.62,4.9,2.8,1.64,16.16
643,5.4,4.76,3.4,1.12,0.7,15.38
1034,5.2,5.46,2.9,1.2,0.58,15.34
799,5.6,3.78,3.2,1.52,0.98,15.079999999999998
340,3.4,3.78,4.4,1.76,1.02,14.36
139,3.2,5.32,3.4,1.6,0.74,14.26
242,2.2,3.36,4.6,1.92,1.26,13.34
477,1.6,4.06,4.1,2.32,1.02,13.1
556,6.2,3.92,1.9,0.44,0.32,12.78
893,4.2,4.06,2.2,1.28,0.64,12.38
474,,2.38,4.1,3.2,2.3,11.98
549,0.4,2.94,6.9,0.92,0.6,11.76
283,4.6,4.76,1.5,0.56,0.12,11.54
424,1.6,3.78,3.4,1.88,0.72,11.38
650,1.8,3.08,3.2,1.88,1.16,11.12
541,5.2,2.52,1.7,1.0,0.46,10.88
646,3.2,3.08,2.5,1.4,0.66,10.840000000000002
438,2.6,2.52,3.2,1.32,1.14,10.78
950,3.6,3.64,1.8,1.08,0.52,10.64
813,,1.96,2.7,3.56,1.92,10.14
437,5.0,2.8,0.9,0.52,0.16,9.38
614,3.2,3.22,2.1,0.16,0.26,8.94
1025,2.0,2.38,2.2,1.04,0.48,8.1
306,1.8,2.38,2.2,1.28,0.42,8.08
999,4.8,1.54,1.1,0.52,0.12,8.079999999999998
718,2.4,2.24,1.9,0.76,0.28,7.580000000000001
567,0.4,1.68,3.2,1.4,0.8,7.479999999999999
786,1.4,2.66,1.8,0.88,0.58,7.32
354,2.2,1.68,1.8,0.72,0.52,6.92
43,,0.7,1.4,2.08,2.72,6.9
1004,0.8,2.24,2.2,0.72,0.64,6.6
467,,1.96,2.6,1.24,0.64,6.44
397,1.6,1.68,1.9,0.8,0.46,6.44
341,1.2,1.4,2.6,0.72,0.42,6.339999999999999
168,2.0,1.54,1.7,0.64,0.36,6.24
65,2.6,1.82,1.2,0.32,0.18,6.12
1074,1.4,1.12,2.2,0.68,0.58,5.98
702,0.4,2.1,1.8,0.92,0.7,5.92
284,2.8,1.26,1.0,0.44,0.16,5.66
719,1.6,1.26,2.0,0.48,0.2,5.54
993,2.2,1.54,1.4,0.16,0.18,5.48
528,1.8,1.12,1.2,0.44,0.44,5.000000000000001
547,0.2,0.84,2.2,0.96,0.72,4.92
68,1.2,0.7,1.7,0.8,0.44,4.84
989,1.2,2.1,0.8,0.4,0.2,4.7
51,0.2,1.96,2.0,0.36,0.16,4.6800000000000015
600,1.4,0.7,1.6,0.56,0.36,4.62
420,0.4,1.68,1.4,0.48,0.42,4.38
329,0.2,1.26,0.8,1.4,0.5,4.16
270,0.2,0.98,1.4,1.16,0.42,4.16
1050,1.2,2.1,0.4,0.36,0.1,4.159999999999998
571,1.0,1.26,1.1,0.32,0.36,4.04
880,0.2,1.12,1.3,0.8,0.6,4.02
544,,,2.6,0.8,0.54,3.94
828,1.4,0.98,0.9,0.32,0.22,3.82
99,,0.42,1.0,1.16,1.22,3.8
522,0.4,0.84,1.4,0.6,0.46,3.7
1045,0.6,1.12,0.9,0.56,0.32,3.5
82,,1.54,0.9,0.36,0.6,3.4
700,2.8,0.28,0.2,0.04,0.04,3.3600000000000003
1076,0.2,0.7,1.0,0.96,0.48,3.34
398,0.8,1.4,0.6,0.36,0.16,3.3200000000000003
649,,0.98,1.4,0.44,0.46,3.28
863,1.0,0.84,0.8,0.4,0.24,3.28
372,2.6,0.14,0.3,0.12,0.06,3.22
630,0.4,1.12,1.1,0.36,0.14,3.12
884,,0.84,1.1,0.64,0.52,3.1
1052,0.6,0.42,1.0,0.48,0.44,2.94
715,,0.7,1.0,0.72,0.5,2.92
994,,1.12,1.1,0.4,0.3,2.92
112,0.4,0.56,0.8,0.68,0.42,2.8600000000000003
335,0.6,0.56,1.2,0.32,0.12,2.8000000000000003
448,0.2,0.28,1.2,0.68,0.4,2.76
427,0.4,0.28,1.1,0.64,0.32,2.74
562,,1.12,0.7,0.52,0.32,2.66
301,,1.26,0.5,0.56,0.34,2.66
843,1.8,0.42,0.1,0.04,0.02,2.3800000000000003
1027,0.8,0.56,0.5,0.36,0.04,2.26
584,0.8,0.56,0.5,0.32,0.08,2.26
159,,0.14,0.7,0.72,0.64,2.2
538,0.6,0.56,0.5,0.24,0.16,2.06
889,0.2,0.42,0.7,0.4,0.24,1.96
91,0.4,,0.7,0.44,0.42,1.96
246,0.6,0.14,0.7,0.4,0.08,1.92
801,0.2,0.42,0.4,0.48,0.4,1.9
29,0.2,0.56,0.7,0.2,0.2,1.86
412,0.2,0.84,0.4,0.2,0.14,1.7799999999999998
657,1.0,0.42,0.2,0.04,0.08,1.74
746,0.2,0.42,0.4,0.28,0.4,1.7000000000000002
872,,,0.7,0.56,0.28,1.54
595,0.2,0.28,0.6,0.16,0.24,1.48
1035,0.6,0.14,0.4,0.08,0.22,1.4400000000000002
946,,0.56,0.3,0.36,0.2,1.4200000000000002
221,,0.28,0.4,0.32,0.34,1.34
573,,0.56,0.4,0.2,0.16,1.32
133,,,0.3,0.4,0.58,1.2799999999999998
414,0.6,0.42,0.2,0.04,,1.26
652,,,0.4,0.48,0.38,1.26
589,0.2,0.7,0.1,0.12,0.14,1.2599999999999998
820,,,0.5,0.44,0.26,1.2
37,,0.56,0.2,0.24,0.18,1.18
751,,0.42,0.4,0.2,0.12,1.14
254,,0.14,0.5,0.2,0.22,1.06
883,,0.14,0.6,0.2,0.1,1.04
723,0.4,0.14,0.3,0.12,0.06,1.02
1082,,0.14,0.4,0.28,0.18,1.0
937,,0.42,0.1,0.28,0.2,1.0
304,1.0,,,,,1.0
561,,0.42,0.3,0.08,0.18,0.98
266,,0.14,0.4,0.12,0.22,0.88
249,0.4,0.14,,0.16,0.16,0.8600000000000001
396,0.2,0.14,0.2,0.12,0.14,0.8
852,0.4,0.28,,0.04,0.02,0.7400000000000001
758,,0.14,0.3,0.16,0.14,0.74
78,,0.42,0.1,0.16,0.04,0.7200000000000001
274,0.4,0.28,,0.04,,0.7200000000000001
219,,,0.1,0.4,0.22,0.72
773,,,0.5,0.04,0.12,0.66
862,,0.28,0.2,0.08,0.04,0.6000000000000001
694,,0.14,0.3,0.08,0.06,0.5800000000000001
568,,,,0.28,0.28,0.56
727,,,0.2,0.24,0.12,0.56
978,,,0.3,0.16,0.1,0.5599999999999999
313,,,0.2,0.16,0.16,0.52
436,,,0.1,0.28,0.14,0.52
13,,0.28,0.1,0.08,0.06,0.52
757,,0.14,0.1,0.16,0.08,0.48
103,0.2,0.14,0.1,0.04,,0.48
835,,0.14,0.1,0.12,0.08,0.44
157,,0.28,,0.12,0.04,0.44
767,0.4,,,,,0.4
129,,0.14,0.1,0.04,0.12,0.4
289,,0.14,0.2,0.04,,0.38
269,0.2,0.14,,0.04,,0.38
834,,,,0.24,0.1,0.34
158,,,,0.12,0.2,0.32
315,,0.28,,,,0.28
1020,,,0.2,0.04,0.04,0.28
948,,,0.2,0.04,0.04,0.28
24,,,0.2,0.04,0.04,0.28
823,,0.14,0.1,0.04,,0.28
116,,0.14,,0.08,0.06,0.28
593,,0.14,,0.12,0.02,0.28
496,,0.14,0.1,0.04,,0.28
755,,,0.1,0.12,0.04,0.26
86,,0.14,,0.08,0.02,0.24
332,,,0.1,0.04,0.1,0.24
447,,,0.1,0.08,0.06,0.24
