,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5366.3,607.46,209.15,52.26,18.15,6253.32
668,329.2,592.48,434.55,168.88,87.09,1612.2
62,68.2,546.98,511.05,175.88,73.05,1375.16
608,516.3,548.31,138.35,44.98,18.83,1266.7699999999998
150,347.6,402.92,160.3,38.52,16.37,965.71
235,,47.74,390.7,204.42,87.94,730.8
620,234.3,259.28,132.35,44.14,18.91,688.9799999999997
623,79.1,241.43,177.35,74.18,37.53,609.5899999999998
64,3.4,233.94,185.6,95.88,53.01,571.8299999999998
756,164.7,174.37,137.05,54.3,27.73,558.15
709,189.9,134.47,96.3,37.28,16.32,474.27
141,177.5,138.74,96.2,34.26,16.42,463.12
928,68.3,123.55,120.3,52.12,27.74,392.01
456,70.7,138.25,124.6,32.92,11.33,377.8
95,139.4,96.67,65.85,24.3,11.05,337.27
87,138.9,88.48,62.6,23.26,10.12,323.36
167,114.6,93.66,68.75,27.52,15.17,319.7
111,114.3,116.83,50.65,19.46,10.71,311.94999999999993
513,105.1,82.46,55.6,19.12,8.82,271.1
821,121.5,73.29,45.4,17.0,7.79,264.9800000000001
25,69.3,89.95,53.7,20.44,9.59,242.98
237,68.4,71.68,61.2,25.84,12.65,239.77000000000004
851,94.1,74.76,45.0,14.44,6.45,234.75
291,49.4,72.52,45.75,16.74,6.86,191.27
636,,80.22,66.9,27.5,13.76,188.38
505,88.8,44.8,30.05,12.1,5.41,181.16
520,9.6,73.5,54.05,22.84,13.79,173.77999999999997
426,21.1,71.26,47.6,17.02,9.4,166.38000000000005
193,34.8,55.86,43.6,18.12,9.25,161.63
563,75.5,40.74,26.05,9.54,4.63,156.46
1,48.3,60.34,31.8,9.84,4.7,154.98
624,76.7,42.28,22.2,7.82,2.98,151.98
586,61.5,47.95,25.9,9.58,4.87,149.8
377,2.6,59.99,49.75,20.16,11.79,144.29
585,60.0,37.59,26.95,9.54,4.21,138.29000000000002
79,16.5,35.84,42.15,22.94,14.25,131.68
90,11.2,29.68,40.6,25.08,16.92,123.48
973,53.0,35.42,21.15,8.26,4.09,121.92
726,56.5,35.56,18.5,6.22,2.86,119.64
363,39.6,48.93,21.25,7.1,2.49,119.37
152,39.8,36.33,26.55,10.86,4.76,118.3
765,61.4,34.93,13.75,3.82,1.78,115.68
1075,8.7,44.94,37.5,14.66,8.37,114.17
815,1.1,40.6,39.7,19.28,10.94,111.62
356,25.9,35.7,29.95,13.2,6.65,111.4
854,12.4,26.11,35.5,21.0,13.24,108.25
703,16.9,36.05,30.7,13.82,8.03,105.5
388,16.9,35.0,30.05,13.78,7.02,102.75
759,22.2,33.88,28.5,11.62,5.51,101.71
351,26.7,43.96,18.25,6.3,2.61,97.82
318,0.9,24.01,36.95,22.02,12.65,96.53
109,44.4,21.77,12.85,3.54,1.88,84.44
697,10.1,19.18,25.95,15.6,10.47,81.3
810,33.6,21.49,13.4,4.32,1.85,74.66
576,26.9,24.92,12.45,3.76,1.99,70.02
48,3.8,27.86,21.8,8.52,5.23,67.21000000000001
1044,19.3,20.86,15.6,5.38,2.71,63.85
